motu,motu_swarm,asv,curated,lulu_rank,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,remove
motu100,motu100,ASV1598,parent,97,Oreochromis,Oreochromis cichlid species,genus,99.405,1.2099999999999999e-82,Eukaryota,Chordata,Teleostei,Cichliformes,Cichlidae,Oreochromis,0,NA,NA,NA,NA,NA
motu627,motu627,ASV1727,parent,651,Orthonopias triacis,Snubnose sculpin,species,99.415,2.66e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Orthonopias,0,NA,NA,NA,1,NA
motu235,motu235,ASV565,parent,192,Oxylebius pictus,Painted greenling,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Oxylebius,0,NA,Other,https://www.fishbase.ca/summary/Oxylebius-pictus.html,1,NA
motu235,motu235,ASV1422,parent,192,Oxylebius pictus,Painted greenling,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Hexagrammidae,Oxylebius,0,NA,Other,https://www.fishbase.ca/summary/Oxylebius-pictus.html,1,NA
motu139,motu139,ASV248,parent,150,Paraclinus integripinnis,Reef finspot,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Blenniiformes,Labrisomidae,Paraclinus,0,NA,NA,NA,NA,NA
motu267,motu267,ASV656,parent,290,Paraclinus integripinnis,Reef finspot,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Blenniiformes,Labrisomidae,Paraclinus,0,NA,NA,NA,NA,NA
motu88,motu88,ASV116,parent,102,Paralabrax clathratus,Kelp bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to WA,NA,NA,1,NA
motu8,motu8,ASV8,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV1011,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV1264,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV1301,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV1376,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV1964,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV2043,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV2108,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV2867,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV3025,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV3221,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu8,motu8,ASV3238,parent,9,Paralabrax maculatofasciatus,Spotted sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu747,motu747,ASV2025,parent,769,Paralabrax maculatofasciatus,Spotted sand bass,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu752,motu752,ASV2032,parent,774,Paralabrax maculatofasciatus,Spotted sand bass,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu789,motu789,ASV2126,parent,809,Paralabrax maculatofasciatus,Spotted sand bass,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu798,motu798,ASV2158,parent,818,Paralabrax maculatofasciatus,Spotted sand bass,species,99.405,1.2199999999999999e-82,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu824,motu824,ASV2233,parent,843,Paralabrax maculatofasciatus,Spotted sand bass,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu832,motu832,ASV2250,parent,851,Paralabrax maculatofasciatus,Spotted sand bass,species,98.817,1.58e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu837,motu837,ASV2272,parent,856,Paralabrax maculatofasciatus,Spotted sand bass,species,98.81,5.69e-81,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu1254,motu1254,ASV3198,parent,1266,Paralabrax maculatofasciatus,Spotted sand bass,species,99.405,1.2199999999999999e-82,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,south to Monterey Bay,NA,NA,1,NA
motu105,motu105,ASV147,parent,91,Paralabrax nebulifer,Barred sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,"south to Santa Cruz, CA",NA,NA,1,NA
motu105,motu105,ASV235,parent,91,Paralabrax nebulifer,Barred sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,"south to Santa Cruz, CA",NA,NA,1,NA
motu105,motu105,ASV497,parent,91,Paralabrax nebulifer,Barred sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,"south to Santa Cruz, CA",NA,NA,1,NA
motu105,motu105,ASV1381,parent,91,Paralabrax nebulifer,Barred sand bass,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Perciformes,Serranidae,Paralabrax,0,"south to Santa Cruz, CA",NA,NA,1,NA
motu77,motu77,ASV90,parent,74,Paralichthys californicus,California halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0,south to WA,NA,NA,1,NA
motu77,motu77,ASV1226,parent,74,Paralichthys californicus,California halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0,south to WA,NA,NA,1,NA
motu77,motu77,ASV2782,parent,74,Paralichthys californicus,California halibut,species,100,7.31e-85,Eukaryota,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Paralichthys,0,south to WA,NA,NA,1,NA
motu224,motu224,ASV531,parent,185,Pelagibacterales bacterium,Bacteria,offtarget,100,2.31e-131,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,NA,NA,NA,NA,NA,NA,NA,NA
motu224,motu224,ASV1611,parent,185,Pelagibacterales bacterium,Bacteria,offtarget,100,2.31e-131,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,NA,NA,NA,NA,NA,NA,NA,NA
motu902,motu902,ASV2458,parent,923,Pelagibacterales bacterium,Bacteria,offtarget,99.219,1.0899999999999998e-129,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,NA,NA,NA,NA,NA,NA,NA,NA
motu184,motu184,ASV400,parent,194,Peprilus simillimus,Pacific pompano,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Scombriformes,Stromateidae,Peprilus,0,NA,NA,NA,NA,NA
motu334,motu334,ASV858,parent,352,Perciformes,Perciformes order,order,90.588,1.28e-57,Eukaryota,Chordata,Teleostei,Perciformes,NA,NA,0,NA,NA,NA,1,NA
motu784,motu784,ASV2117,parent,805,Perciformes,Perciformes order,order,95.858,1.24e-72,Eukaryota,Chordata,Teleostei,Perciformes,NA,NA,0,NA,NA,NA,1,NA
motu35,motu35,ASV38,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV191,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV1287,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV1316,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2329,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2550,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2588,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2700,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2715,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV2879,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV3032,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu35,motu35,ASV3137,parent,34,Phanerodon vacca,Pile perch,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu484,motu484,ASV1331,parent,514,Phanerodon vacca,Pile perch,species,98.16,1.58e-76,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu841,motu841,ASV2281,parent,860,Phanerodon vacca,Pile perch,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu1058,motu1058,ASV2833,parent,1071,Phanerodon vacca,Pile perch,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu1280,motu1280,ASV3247,parent,1289,Phanerodon vacca,Pile perch,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Phanerodon,0,NA,NA,NA,1,NA
motu594,motu594,ASV1640,parent,621,Pholis,Gunnel species,genus,98.214,2.6300000000000003e-79,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,NA,NA,NA,1,NA
motu947,motu947,ASV2568,parent,963,Pholis,Gunnel species,genus,95.092,3.4499999999999997e-68,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,NA,NA,NA,1,NA
motu1083,motu1083,ASV2887,parent,1096,Pholis,Gunnel species,genus,97.024,5.69e-76,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,NA,NA,NA,1,NA
motu6,motu6,ASV6,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV299,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV334,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV335,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV416,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV419,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV494,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV560,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV638,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV673,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV708,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV749,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV757,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV937,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1046,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1110,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1195,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1273,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1343,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1344,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1363,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1457,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1490,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1553,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1684,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1744,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1780,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV1816,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2070,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2113,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2264,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2319,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2336,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2380,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2494,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2515,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2665,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2682,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2699,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2746,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2859,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3108,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3113,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3268,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3396,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3430,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3512,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2008,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV2460,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu6,motu6,ASV3295,parent,7,Pholis laeta,Crescent gunnel,species,100,2.61e-84,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu503,motu503,ASV1377,parent,531,Pholis laeta,Crescent gunnel,species,98.81,5.65e-81,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu593,motu593,ASV1638,parent,620,Pholis laeta,Crescent gunnel,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu652,motu652,ASV1792,parent,675,Pholis laeta,Crescent gunnel,species,98.81,2.02e-80,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
motu674,motu674,ASV1851,parent,698,Pholis laeta,Crescent gunnel,species,99.401,4.3699999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Pholidae,Pholis,0,north to northern California,Eelpouts and pricklebacks,https://www.fishbase.ca/summary/Pholis-laeta.html,1,NA
