found_taxa,common_name,dangerlevel,temp_95,sti_value,region_label,decimal_latitude,site_last5_meansst,site_last5_temp75,site_last5_temp95
Citharichthys stigmaeus,Speckled sanddab,2 uncomfortable,17.331333333333333,12.891667937914477,"Puget Sound & Padilla Bay, Washington",48.5092333333,14.499997035573124,16.465681818181814,17.504609090909092
Enophrys bison,Buffalo sculpin,3 high,16.535583333333335,11.671476138729211,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Ammodytes personatus,Pacific sandlance,3 high,15.60675,10.361521879728333,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Liparis greeni,Lobefin snailfish,1 safe,18.23,14.3855,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Cymatogaster aggregata,Shiner perch,3 high,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Artedius fenestralis,Padded sculpin,2 uncomfortable,16.822738095238094,11.794433497536946,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Psychrolutes paradoxus,Tadpole sculpin,2 uncomfortable,16.988660714285714,8.605472298020333,"Puget Sound & Padilla Bay, Washington",48.5239166667,14.71273695652174,16.7002,17.75815
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Oncorhynchus tshawytscha,Chinook salmon,3 high,15.8,8.154796036642479,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Cymatogaster aggregata,Shiner perch,3 high,16.17,11.206163030265502,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Leptocottus armatus,Pacific staghorn sculpin,2 uncomfortable,18.449,11.537443212943543,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Lumpenus sagitta,Snake prickleback,2 uncomfortable,18.639999999999997,11.613569225143198,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Artedius fenestralis,Padded sculpin,3 high,16.822738095238094,11.794433497536946,"Puget Sound & Padilla Bay, Washington",48.728233,15.694207880434783,17.91090625,18.8834375
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Atherinopsis californiensis,Jack silverside,1 safe,21.82125,14.48822204968944,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Heterostichus rostratus,Giant kelpfish,1 safe,22.3975,18.98226771667369,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Peprilus simillimus,Pacific pompano,1 safe,19.23625,13.8530174689441,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Sebastes entomelas,Widow rockfish,1 safe,16.363875,12.659377736735705,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Sardinops sagax,South American pilchard,1 safe,24.6725,16.737467468146704,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Morro Bay, California",35.372155,14.659514296165788,15.31459375,16.189671875000002
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Cebidichthys violaceus,Monkeyface prickleback,2 uncomfortable,15.308125,12.987799024096818,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Gibbonsia montereyensis,Crevice kelpfish,1 safe,21.61,14.992421296296296,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Fundulus parvipinnis,California killifish,1 safe,26.811375,22.558201121794873,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Paralabrax maculatofasciatus,Spotted sand bass,1 safe,30.58966666666667,24.0997196998557,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Cosmocampus arctus,Snubnose pipefish,1 safe,28.00475,21.95,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,"Morro Bay, California",35.3604406666667,14.589320618994531,15.229416666666667,15.905899999999999
Syngnathus californiensis,Bay pipefish,4 highest,18.918750000000003,13.196948692152915,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Umbrina roncador,Yellowfin drum,1 safe,27.21,20.456911033163266,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Hypsoblennius gentilis,Bay blenny,1 safe,27.99658333333333,21.864743317500302,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Pholis laeta,Crescent gunnel,4 highest,19.503749999999997,13.543768151260505,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Oncorhynchus gorbuscha,Pink salmon,4 highest,16.063249999999996,11.942276461701782,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Oncorhynchus tshawytscha,Chinook salmon,4 highest,15.8,8.154796036642479,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Clevelandia ios,Arrow goby,1 safe,23.119999999999997,18.924724489795917,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Citharichthys stigmaeus,Speckled sanddab,4 highest,17.331333333333333,12.891667937914477,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Sebastes entomelas,Widow rockfish,4 highest,16.363875,12.659377736735705,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Hydrolagus colliei,Spotted ratfish,4 highest,16.02,12.096712697290684,"San Diego region, California",32.714169,20.714532608695652,21.9425625,22.757371875
Clupea pallasii,Pacific herring,1 safe,15.0505,8.531887571773222,"San Diego region, California",32.9605182666667,NA,NA,NA
Oncorhynchus gorbuscha,Pink salmon,1 safe,16.063249999999996,11.942276461701782,"San Diego region, California",32.9605182666667,NA,NA,NA
Embiotoca jacksoni,Black perch,1 safe,22.428749999999997,18.229504083298917,"San Diego region, California",32.9605182666667,NA,NA,NA
Cebidichthys violaceus,Monkeyface prickleback,1 safe,15.308125,12.987799024096818,"San Diego region, California",32.9605182666667,NA,NA,NA
Acanthogobius flavimanus,Yellowfin goby,1 safe,26.14,15.471480299448384,"San Diego region, California",32.9605182666667,NA,NA,NA
Artedius harringtoni,Scalyhead sculpin,1 safe,16.35349999999999,7.789592599349005,"San Diego region, California",32.9605182666667,NA,NA,NA
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"San Diego region, California",32.7777246666667,20.672412028189203,21.889041666666667,22.63104583333333
Umbrina roncador,Yellowfin drum,1 safe,27.21,20.456911033163266,"San Diego region, California",32.795375,21.34451956521739,22.426199999999998,23.312835
Fundulus parvipinnis,California killifish,1 safe,26.811375,22.558201121794873,"San Diego region, California",32.795375,21.34451956521739,22.426199999999998,23.312835
Anchoa delicatissima,Slough anchovy,2 uncomfortable,22.832750000000004,19.168219696969697,"San Diego region, California",32.795375,21.34451956521739,22.426199999999998,23.312835
Cymatogaster aggregata,Shiner perch,4 highest,16.17,11.206163030265502,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Pholis laeta,Crescent gunnel,4 highest,19.503749999999997,13.543768151260505,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Paralabrax nebulifer,Barred sand bass,1 safe,23.245999999999995,19.3914134252056,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Umbrina roncador,Yellowfin drum,1 safe,27.21,20.456911033163266,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Hypsoblennius jenkinsi,Mussel blenny,1 safe,29.513999999999996,20.254678466694596,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Leptocottus armatus,Pacific staghorn sculpin,4 highest,18.449,11.537443212943543,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"San Diego region, California",32.9708305,21.18700336837076,22.175075,22.90067
Enophrys bison,Buffalo sculpin,3 high,16.535583333333335,11.671476138729211,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Oncorhynchus tshawytscha,Chinook salmon,4 highest,15.8,8.154796036642479,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Lepidogobius lepidus,Bay goby,4 highest,14.812666666666669,13.023486394557825,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Tautogolabrus adspersus,Cunner no records,1 safe,19.83,13.875686805512768,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Clevelandia ios,Arrow goby,1 safe,23.119999999999997,18.924724489795917,"Willapa Bay, Washington",46.4954275,16.243565217391303,17.471583333333335,18.576260416666667
Gadus chalcogrammus,Alaska pollock,4 highest,14.707975,6.184568576686207,"Willapa Bay, Washington",46.4954275,16.243565217391303,17.471583333333335,18.576260416666667
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Willapa Bay, Washington",46.4954275,16.243565217391303,17.471583333333335,18.576260416666667
Merluccius productus,North Pacific hake,4 highest,16.22,12.173912176537288,"Willapa Bay, Washington",46.4954275,16.243565217391303,17.471583333333335,18.576260416666667
Merluccius productus,North Pacific hake,4 highest,16.22,12.173912176537288,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Ammodytes personatus,Pacific sandlance,4 highest,15.60675,10.361521879728333,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Sardinops sagax,South American pilchard,1 safe,24.6725,16.737467468146704,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Enophrys bison,Buffalo sculpin,3 high,16.535583333333335,11.671476138729211,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Thunnus alalunga,Albacore,1 safe,27.5295,21.083087272816982,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Thaleichthys pacificus,Eulachon,4 highest,14.188375,9.97421796335001,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,Central Coast British Columbia,51.60867225,14.289490096618358,15.637266666666667,16.41554111111111
Hemilepidotus hemilepidotus,Red Irish lord,4 highest,13.501999999999995,3.639855674172837,Central Coast British Columbia,51.60867225,14.289490096618358,15.637266666666667,16.41554111111111
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,Central Coast British Columbia,51.646445,14.32207082201087,15.7071015625,16.45739375
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,Central Coast British Columbia,51.646445,14.32207082201087,15.7071015625,16.45739375
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,Central Coast British Columbia,51.646445,14.32207082201087,15.7071015625,16.45739375
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,Central Coast British Columbia,51.646445,14.32207082201087,15.7071015625,16.45739375
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,Central Coast British Columbia,51.646445,14.32207082201087,15.7071015625,16.45739375
Citharichthys sordidus,Pacific sanddab,1 safe,17.4725,12.446434875366249,Central Coast British Columbia,51.8367216666667,14.369694293478261,15.667333333333332,16.60934375
Synchirus gilli,Manacled sculpin,1 safe,17.673750000000002,11.811794871794872,Central Coast British Columbia,51.8367216666667,14.369694293478261,15.667333333333332,16.60934375
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,Central Coast British Columbia,51.8367216666667,14.369694293478261,15.667333333333332,16.60934375
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,Central Coast British Columbia,51.92385,14.326371980676328,15.668684027777777,16.540252083333336
Phytichthys chirus,Ribbon prickleback,3 high,15.2285,10.306564935064936,Central Coast British Columbia,51.92385,14.326371980676328,15.668684027777777,16.540252083333336
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Hemilepidotus hemilepidotus,Red Irish lord,4 highest,13.501999999999995,3.639855674172837,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Blepsias cirrhosus,Silverspotted sculpin,1 safe,27.652833333333337,22.17024753867792,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Artedius harringtoni,Scalyhead sculpin,2 uncomfortable,16.35349999999999,7.789592599349005,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Artedius lateralis,Smoothhead sculpin,1 safe,16.69349999999999,11.925488405257935,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Liparis greeni,Lobefin snailfish,1 safe,18.23,14.3855,Central Coast British Columbia,52.0534175,14.391388600228275,15.72309375,16.571199305555556
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Oncorhynchus kisutch,Coho salmon,1 safe,16,11.510628495379835,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Hexagrammos decagrammus,Kelp greenling,2 uncomfortable,15.347083333333329,6.611613300764646,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Liparis cyclopus,Ribbon snailfish,3 high,13.476875,9.503923878205129,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Gadus chalcogrammus,Alaska pollock,3 high,14.707975,6.184568576686207,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Oncorhynchus tshawytscha,Chinook salmon,1 safe,15.8,8.154796036642479,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Hemilepidotus hemilepidotus,Red Irish lord,3 high,13.501999999999995,3.639855674172837,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Blepsias cirrhosus,Silverspotted sculpin,1 safe,27.652833333333337,22.17024753867792,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Ammodytes personatus,Pacific sandlance,1 safe,15.60675,10.361521879728333,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Oncorhynchus gorbuscha,Pink salmon,1 safe,16.063249999999996,11.942276461701782,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Artedius lateralis,Smoothhead sculpin,1 safe,16.69349999999999,11.925488405257935,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Enophrys bison,Buffalo sculpin,1 safe,16.535583333333335,11.671476138729211,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Clinocottus acuticeps,Sharpnose sculpin,1 safe,19.185,12.926695505474918,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Rimicola muscarum,Kelp clingfish,1 safe,16.624,13.692419696969695,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Scorpaenichthys marmoratus,Cabezon,1 safe,17.780499999999993,13.339885961780348,"Haida Gwaii, British Columbia",52.228491,13.27427785326087,14.8079375,15.569654166666666
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Oncorhynchus kisutch,Coho salmon,1 safe,16,11.510628495379835,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Hexagrammos decagrammus,Kelp greenling,2 uncomfortable,15.347083333333329,6.611613300764646,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Aulorhynchus flavidus,Tube-snout,1 safe,19.32,12.509654320987654,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Clinocottus acuticeps,Sharpnose sculpin,1 safe,19.185,12.926695505474918,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Haida Gwaii, British Columbia",52.20474,13.515244352869352,15.195550925925925,15.814810185185184
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Oncorhynchus keta,Chum salmon,2 uncomfortable,15.552193181818184,9.95009006312726,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Oncorhynchus kisutch,Coho salmon,1 safe,16,11.510628495379835,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Liparis cyclopus,Ribbon snailfish,4 highest,13.476875,9.503923878205129,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Haida Gwaii, British Columbia",52.34841,13.52869492753623,15.100866666666667,15.92556
Liparis greeni,Lobefin snailfish,1 safe,18.23,14.3855,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Hexagrammos decagrammus,Kelp greenling,2 uncomfortable,15.347083333333329,6.611613300764646,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Pleuronichthys coenosus,C-O sole,2 uncomfortable,15.750833333333334,11.68927101067946,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Citharichthys sordidus,Pacific sanddab,1 safe,17.4725,12.446434875366249,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Jordania zonope,Longfin sculpin,1 safe,18.5885,11.518196582946585,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Hydrolagus colliei,Spotted ratfish,1 safe,16.02,12.096712697290684,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Pleuronichthys decurrens,Curlfin sole,2 uncomfortable,15.265499999999996,11.69498814681544,"Haida Gwaii, British Columbia",52.57346275,13.622334390096619,15.01728125,16.018449305555556
Cymatogaster aggregata,Shiner perch,3 high,16.17,11.206163030265502,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Embiotoca jacksoni,Black perch,1 safe,22.428749999999997,18.229504083298917,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Atherinopsis californiensis,Jack silverside,1 safe,21.82125,14.48822204968944,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Clevelandia ios,Arrow goby,1 safe,23.119999999999997,18.924724489795917,"San Francisco Bay, California",37.8724225,15.917069444444444,17.026638888888886,18.410980555555554
Cymatogaster aggregata,Shiner perch,4 highest,16.17,11.206163030265502,"San Francisco Bay, California",37.9461065,16.695396739130434,17.74498611111111,19.1628875
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"San Francisco Bay, California",37.9461065,16.695396739130434,17.74498611111111,19.1628875
Liparis greeni,Lobefin snailfish,2 uncomfortable,18.23,14.3855,"San Francisco Bay, California",37.9461065,16.695396739130434,17.74498611111111,19.1628875
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Citharichthys sordidus,Pacific sanddab,1 safe,17.4725,12.446434875366249,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Ophiodon elongatus,Lingcod,1 safe,16.113333333333333,12.20348177087046,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Oncorhynchus tshawytscha,Chinook salmon,1 safe,15.8,8.154796036642479,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Oncorhynchus kisutch,Coho salmon,1 safe,16,11.510628495379835,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Gobiesox maeandricus,Northern clingfish,1 safe,16.407,12.383305872512246,"North Vancouver Island, British Columbia",50.488348975,13.155836050724638,14.354625,15.437472916666666
Brachyistius frenatus,Kelp perch,1 safe,18.682,12.472343380614657,"North Vancouver Island, British Columbia",50.4971572,13.074458516483517,14.21518125,15.37471
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"North Vancouver Island, British Columbia",50.4971572,13.074458516483517,14.21518125,15.37471
