seed_asv,motu,asv,asv_reads
ASV50,motu46,ASV3585,183
ASV50,motu46,ASV50,735944
ASV51,motu47,ASV51,633511
ASV51,motu47,ASV51,633511
ASV52,motu48,ASV52,622304
ASV52,motu48,ASV104,169070
ASV52,motu48,ASV1847,778
ASV52,motu48,ASV2186,558
ASV52,motu48,ASV52,792710
ASV53,motu49,ASV53,619301
ASV53,motu49,ASV76,351312
ASV53,motu49,ASV502,7688
ASV53,motu49,ASV1553,1095
ASV53,motu49,ASV2056,629
ASV53,motu49,ASV2152,575
ASV53,motu49,ASV3258,238
ASV53,motu49,ASV1497,1164
ASV53,motu49,ASV2433,455
ASV53,motu49,ASV53,982457
ASV54,motu50,ASV54,615685
ASV54,motu50,ASV225,43490
ASV54,motu50,ASV558,6503
ASV54,motu50,ASV1503,1154
ASV54,motu50,ASV1615,1003
ASV54,motu50,ASV2367,480
ASV54,motu50,ASV2652,379
ASV54,motu50,ASV2923,308
ASV54,motu50,ASV4062,121
ASV54,motu50,ASV909,2817
ASV54,motu50,ASV54,671940
ASV55,motu51,ASV55,585661
ASV55,motu51,ASV360,15031
ASV55,motu51,ASV677,4558
ASV55,motu51,ASV1108,1997
ASV55,motu51,ASV1230,1660
ASV55,motu51,ASV3468,202
ASV55,motu51,ASV55,609109
ASV56,motu52,ASV56,579179
ASV56,motu52,ASV908,2821
ASV56,motu52,ASV1381,1324
ASV56,motu52,ASV3144,261
ASV56,motu52,ASV56,583585
ASV58,motu53,ASV58,571430
ASV58,motu53,ASV1029,2297
ASV58,motu53,ASV1566,1072
ASV58,motu53,ASV2017,658
ASV58,motu53,ASV2773,346
ASV58,motu53,ASV3378,217
ASV58,motu53,ASV3750,161
ASV58,motu53,ASV58,576181
ASV59,motu54,ASV59,566745
ASV59,motu54,ASV87,254970
ASV59,motu54,ASV300,22422
ASV59,motu54,ASV2997,294
ASV59,motu54,ASV59,844431
ASV60,motu55,ASV60,561478
ASV60,motu55,ASV2382,473
ASV60,motu55,ASV3388,215
ASV60,motu55,ASV3463,203
ASV60,motu55,ASV60,562369
ASV62,motu56,ASV62,549856
ASV62,motu56,ASV660,4700
ASV62,motu56,ASV2855,324
ASV62,motu56,ASV62,554880
ASV63,motu57,ASV63,516671
ASV63,motu57,ASV67,466373
ASV63,motu57,ASV1135,1929
ASV63,motu57,ASV1281,1550
ASV63,motu57,ASV2480,435
ASV63,motu57,ASV673,4582
ASV63,motu57,ASV1422,1268
ASV63,motu57,ASV63,992808
ASV64,motu58,ASV64,480992
ASV64,motu58,ASV315,19633
ASV64,motu58,ASV354,15340
ASV64,motu58,ASV427,10664
ASV64,motu58,ASV601,5589
ASV64,motu58,ASV819,3355
ASV64,motu58,ASV1948,705
ASV64,motu58,ASV3976,131
ASV64,motu58,ASV64,536409
ASV66,motu59,ASV66,471633
ASV66,motu59,ASV902,2847
ASV66,motu59,ASV1177,1804
ASV66,motu59,ASV1839,784
ASV66,motu59,ASV3285,233
ASV66,motu59,ASV3593,181
ASV66,motu59,ASV3968,133
ASV66,motu59,ASV66,477615
ASV68,motu60,ASV68,446997
ASV68,motu60,ASV177,68545
ASV68,motu60,ASV68,515542
ASV69,motu61,ASV69,446286
ASV69,motu61,ASV584,5846
ASV69,motu61,ASV1057,2190
ASV69,motu61,ASV1146,1899
ASV69,motu61,ASV1312,1453
ASV69,motu61,ASV1444,1239
ASV69,motu61,ASV1857,768
ASV69,motu61,ASV2139,582
ASV69,motu61,ASV2518,421
ASV69,motu61,ASV2535,417
ASV69,motu61,ASV2605,393
ASV69,motu61,ASV2644,382
ASV69,motu61,ASV2737,356
ASV69,motu61,ASV3145,259
ASV69,motu61,ASV3406,213
ASV69,motu61,ASV3429,209
ASV69,motu61,ASV3488,200
ASV69,motu61,ASV3508,197
ASV69,motu61,ASV3604,180
ASV69,motu61,ASV3737,162
ASV69,motu61,ASV3948,135
ASV69,motu61,ASV5082,3
ASV69,motu61,ASV1911,726
ASV69,motu61,ASV1946,706
ASV69,motu61,ASV3683,169
ASV69,motu61,ASV69,465391
ASV70,motu62,ASV70,446139
ASV70,motu62,ASV1519,1137
ASV70,motu62,ASV2069,625
ASV70,motu62,ASV2422,459
ASV70,motu62,ASV2660,376
ASV70,motu62,ASV2751,350
ASV70,motu62,ASV3024,287
ASV70,motu62,ASV3415,211
ASV70,motu62,ASV3486,200
ASV70,motu62,ASV3715,165
ASV70,motu62,ASV3760,159
ASV70,motu62,ASV3942,136
ASV70,motu62,ASV70,450244
ASV71,motu63,ASV71,435895
ASV71,motu63,ASV71,435895
ASV72,motu64,ASV72,408840
ASV72,motu64,ASV462,8994
ASV72,motu64,ASV3098,269
ASV72,motu64,ASV3363,219
ASV72,motu64,ASV72,418322
ASV73,motu65,ASV73,392692
ASV73,motu65,ASV639,4974
ASV73,motu65,ASV927,2699
ASV73,motu65,ASV1142,1915
ASV73,motu65,ASV1396,1300
ASV73,motu65,ASV1423,1267
ASV73,motu65,ASV2033,646
ASV73,motu65,ASV2992,294
ASV73,motu65,ASV4366,81
ASV73,motu65,ASV73,405868
ASV77,motu66,ASV77,327672
ASV77,motu66,ASV167,74195
ASV77,motu66,ASV474,8415
ASV77,motu66,ASV960,2580
ASV77,motu66,ASV2104,604
ASV77,motu66,ASV3578,184
ASV77,motu66,ASV268,28012
ASV77,motu66,ASV552,6611
ASV77,motu66,ASV1852,774
ASV77,motu66,ASV2618,388
ASV77,motu66,ASV77,449435
ASV78,motu67,ASV78,326562
ASV78,motu67,ASV2010,664
ASV78,motu67,ASV3114,265
ASV78,motu67,ASV78,327491
ASV79,motu68,ASV79,320208
ASV79,motu68,ASV208,49693
ASV79,motu68,ASV735,3861
ASV79,motu68,ASV1973,687
ASV79,motu68,ASV2534,417
ASV79,motu68,ASV2719,361
ASV79,motu68,ASV2788,340
ASV79,motu68,ASV79,375567
ASV80,motu69,ASV80,315417
ASV80,motu69,ASV1132,1935
ASV80,motu69,ASV1846,779
ASV80,motu69,ASV80,318131
ASV81,motu70,ASV81,314742
ASV81,motu70,ASV237,36704
ASV81,motu70,ASV2911,311
ASV81,motu70,ASV81,351757
ASV82,motu71,ASV82,308194
ASV82,motu71,ASV1020,2340
ASV82,motu71,ASV1360,1366
ASV82,motu71,ASV1546,1100
ASV82,motu71,ASV1599,1031
ASV82,motu71,ASV2325,497
ASV82,motu71,ASV3134,261
ASV82,motu71,ASV3840,149
ASV82,motu71,ASV82,314938
ASV83,motu72,ASV83,285092
ASV83,motu72,ASV83,285092
ASV84,motu73,ASV84,274260
ASV84,motu73,ASV84,274260
ASV85,motu74,ASV85,260723
ASV85,motu74,ASV134,108833
ASV85,motu74,ASV641,4954
ASV85,motu74,ASV85,374510
ASV86,motu75,ASV86,257164
ASV86,motu75,ASV183,65155
ASV86,motu75,ASV399,12048
ASV86,motu75,ASV464,8862
ASV86,motu75,ASV701,4256
ASV86,motu75,ASV1764,849
ASV86,motu75,ASV86,348334
ASV88,motu76,ASV88,252505
ASV88,motu76,ASV2729,358
ASV88,motu76,ASV88,252863
ASV89,motu77,ASV89,230448
ASV89,motu77,ASV2878,319
ASV89,motu77,ASV89,230767
ASV90,motu78,ASV90,220780
ASV90,motu78,ASV144,97297
ASV90,motu78,ASV379,13544
ASV90,motu78,ASV479,8295
ASV90,motu78,ASV737,3851
ASV90,motu78,ASV806,3410
ASV90,motu78,ASV824,3293
ASV90,motu78,ASV1028,2297
ASV90,motu78,ASV1077,2120
ASV90,motu78,ASV1107,1999
ASV90,motu78,ASV1366,1354
ASV90,motu78,ASV1552,1095
ASV90,motu78,ASV1687,916
ASV90,motu78,ASV1794,823
ASV90,motu78,ASV2364,481
ASV90,motu78,ASV2740,353
ASV90,motu78,ASV2969,298
ASV90,motu78,ASV3597,180
ASV90,motu78,ASV3773,157
ASV90,motu78,ASV1543,1101
ASV90,motu78,ASV1731,873
ASV90,motu78,ASV3242,242
ASV90,motu78,ASV3069,276
ASV90,motu78,ASV90,365035
ASV94,motu79,ASV94,202466
ASV94,motu79,ASV3343,223
ASV94,motu79,ASV94,202689
ASV95,motu80,ASV95,196332
ASV95,motu80,ASV1200,1741
ASV95,motu80,ASV1891,738
ASV95,motu80,ASV3907,140
ASV95,motu80,ASV95,198951
ASV98,motu81,ASV98,191033
ASV98,motu81,ASV1354,1378
ASV98,motu81,ASV2130,589
ASV98,motu81,ASV3239,243
ASV98,motu81,ASV3244,242
ASV98,motu81,ASV98,193485
ASV100,motu82,ASV100,181948
ASV100,motu82,ASV494,7835
ASV100,motu82,ASV974,2510
ASV100,motu82,ASV1048,2218
ASV100,motu82,ASV1115,1982
ASV100,motu82,ASV1713,887
ASV100,motu82,ASV1752,859
ASV100,motu82,ASV3008,290
ASV100,motu82,ASV3128,263
ASV100,motu82,ASV3450,206
ASV100,motu82,ASV3523,195
ASV100,motu82,ASV4333,86
ASV100,motu82,ASV3909,140
ASV100,motu82,ASV100,199419
ASV101,motu83,ASV101,180806
ASV101,motu83,ASV106,167650
ASV101,motu83,ASV206,50303
ASV101,motu83,ASV284,24622
ASV101,motu83,ASV101,423381
ASV102,motu84,ASV102,173741
ASV102,motu84,ASV375,13780
ASV102,motu84,ASV1739,869
ASV102,motu84,ASV102,188390
ASV112,motu85,ASV112,150654
ASV112,motu85,ASV1361,1362
ASV112,motu85,ASV112,152016
ASV117,motu86,ASV117,137859
ASV117,motu86,ASV117,137859
ASV119,motu87,ASV119,136176
ASV119,motu87,ASV119,136176
ASV120,motu88,ASV120,135579
ASV120,motu88,ASV120,135579
ASV121,motu89,ASV121,134365
ASV121,motu89,ASV121,134365
ASV123,motu90,ASV123,123541
ASV123,motu90,ASV123,123541
ASV126,motu91,ASV126,118543
ASV126,motu91,ASV2690,369
ASV126,motu91,ASV126,118912
ASV128,motu92,ASV128,116785
ASV128,motu92,ASV1220,1699
ASV128,motu92,ASV1874,757
ASV128,motu92,ASV128,119241
ASV129,motu93,ASV129,115802
ASV129,motu93,ASV1413,1278
ASV129,motu93,ASV2803,337
ASV129,motu93,ASV129,117417
ASV130,motu94,ASV130,114978
ASV130,motu94,ASV130,114978
ASV131,motu95,ASV131,113028
ASV131,motu95,ASV131,113028
ASV133,motu96,ASV133,109410
ASV133,motu96,ASV1805,816
ASV133,motu96,ASV133,110226
ASV136,motu97,ASV136,108731
ASV136,motu97,ASV199,55537
ASV136,motu97,ASV234,37221
ASV136,motu97,ASV136,201489
ASV137,motu98,ASV137,107454
ASV137,motu98,ASV1099,2042
ASV137,motu98,ASV137,109496
ASV138,motu99,ASV138,105394
ASV138,motu99,ASV325,18524
ASV138,motu99,ASV2722,359
ASV138,motu99,ASV138,124277
ASV140,motu100,ASV140,104123
ASV140,motu100,ASV1804,818
ASV140,motu100,ASV2494,430
ASV140,motu100,ASV2765,348
ASV140,motu100,ASV3127,263
ASV140,motu100,ASV3207,248
ASV140,motu100,ASV3544,192
ASV140,motu100,ASV3614,179
ASV140,motu100,ASV3720,164
ASV140,motu100,ASV140,106765
ASV142,motu101,ASV142,99095
ASV142,motu101,ASV1114,1983
ASV142,motu101,ASV1880,749
ASV142,motu101,ASV142,101827
ASV143,motu102,ASV143,97461
ASV143,motu102,ASV2311,503
ASV143,motu102,ASV143,97964
ASV145,motu103,ASV145,95909
ASV145,motu103,ASV232,37972
ASV145,motu103,ASV1571,1062
ASV145,motu103,ASV3088,272
ASV145,motu103,ASV3316,227
ASV145,motu103,ASV145,135442
ASV146,motu104,ASV146,95871
ASV146,motu104,ASV226,43408
ASV146,motu104,ASV324,18632
ASV146,motu104,ASV146,157911
ASV149,motu105,ASV149,91186
ASV149,motu105,ASV2113,597
ASV149,motu105,ASV2419,460
ASV149,motu105,ASV2943,302
ASV149,motu105,ASV149,92545
ASV150,motu106,ASV150,90877
ASV150,motu106,ASV150,90877
ASV151,motu107,ASV151,90558
ASV151,motu107,ASV613,5415
ASV151,motu107,ASV2360,482
ASV151,motu107,ASV2735,356
ASV151,motu107,ASV3509,197
ASV151,motu107,ASV3514,196
ASV151,motu107,ASV151,97204
ASV152,motu108,ASV152,89472
ASV152,motu108,ASV2273,522
ASV152,motu108,ASV152,89994
ASV154,motu109,ASV154,86919
ASV154,motu109,ASV154,86919
ASV155,motu110,ASV155,86254
ASV155,motu110,ASV317,19499
ASV155,motu110,ASV155,105753
ASV156,motu111,ASV156,85127
ASV156,motu111,ASV212,48989
ASV156,motu111,ASV2921,308
ASV156,motu111,ASV3503,198
ASV156,motu111,ASV1129,1944
ASV156,motu111,ASV156,136566
ASV159,motu112,ASV159,82634
ASV159,motu112,ASV4135,114
ASV159,motu112,ASV159,82748
ASV165,motu113,ASV165,74744
ASV165,motu113,ASV968,2529
ASV165,motu113,ASV2898,315
ASV165,motu113,ASV3055,279
ASV165,motu113,ASV165,77867
ASV166,motu114,ASV166,74569
ASV166,motu114,ASV166,74569
ASV168,motu115,ASV168,74129
ASV168,motu115,ASV178,68462
ASV168,motu115,ASV230,40287
ASV168,motu115,ASV418,11031
ASV168,motu115,ASV790,3535
ASV168,motu115,ASV904,2829
ASV168,motu115,ASV1376,1338
ASV168,motu115,ASV2023,653
ASV168,motu115,ASV3346,222
ASV168,motu115,ASV3954,134
ASV168,motu115,ASV4264,96
ASV168,motu115,ASV2131,589
ASV168,motu115,ASV4195,106
ASV168,motu115,ASV168,203411
ASV175,motu116,ASV175,69869
ASV175,motu116,ASV994,2417
ASV175,motu116,ASV2975,297
ASV175,motu116,ASV175,72583
ASV176,motu117,ASV176,69687
ASV176,motu117,ASV176,69687
ASV180,motu118,ASV180,68296
ASV180,motu118,ASV616,5279
ASV180,motu118,ASV180,73575
ASV182,motu119,ASV182,66175
ASV182,motu119,ASV182,66175
ASV184,motu120,ASV184,64222
ASV184,motu120,ASV184,64222
ASV195,motu121,ASV195,59192
ASV195,motu121,ASV195,59192
ASV196,motu122,ASV196,58785
ASV196,motu122,ASV259,28942
ASV196,motu122,ASV2004,667
ASV196,motu122,ASV196,88394
ASV197,motu123,ASV197,56976
ASV197,motu123,ASV197,56976
ASV202,motu124,ASV202,52548
ASV202,motu124,ASV202,52548
ASV204,motu125,ASV204,51120
ASV204,motu125,ASV204,51120
ASV210,motu126,ASV210,49392
ASV210,motu126,ASV297,22703
ASV210,motu126,ASV210,72095
ASV211,motu127,ASV211,49359
ASV211,motu127,ASV561,6390
ASV211,motu127,ASV955,2590
ASV211,motu127,ASV2305,504
ASV211,motu127,ASV2883,318
ASV211,motu127,ASV3554,189
ASV211,motu127,ASV211,59350
ASV221,motu128,ASV221,44212
ASV221,motu128,ASV221,44212
ASV223,motu129,ASV223,43941
ASV223,motu129,ASV822,3317
ASV223,motu129,ASV2334,493
ASV223,motu129,ASV2545,414
ASV223,motu129,ASV223,48165
ASV233,motu130,ASV233,37728
ASV233,motu130,ASV792,3517
ASV233,motu130,ASV3666,172
ASV233,motu130,ASV3106,267
ASV233,motu130,ASV233,41684
ASV235,motu131,ASV235,37071
ASV235,motu131,ASV235,37071
ASV239,motu132,ASV239,35092
ASV239,motu132,ASV239,35092
ASV240,motu133,ASV240,35065
ASV240,motu133,ASV240,35065
ASV241,motu134,ASV241,34915
ASV241,motu134,ASV3846,148
ASV241,motu134,ASV3955,134
ASV241,motu134,ASV241,35197
ASV243,motu135,ASV243,34350
ASV243,motu135,ASV243,34350
ASV245,motu136,ASV245,34092
ASV245,motu136,ASV869,3059
ASV245,motu136,ASV2471,438
ASV245,motu136,ASV3235,244
ASV245,motu136,ASV245,37833
ASV252,motu137,ASV252,30824
ASV252,motu137,ASV323,18816
ASV252,motu137,ASV640,4966
ASV252,motu137,ASV761,3719
ASV252,motu137,ASV847,3177
ASV252,motu137,ASV252,61502
ASV254,motu138,ASV254,30333
ASV254,motu138,ASV1238,1633
ASV254,motu138,ASV1511,1146
ASV254,motu138,ASV254,33112
ASV255,motu139,ASV255,30291
ASV255,motu139,ASV1425,1263
ASV255,motu139,ASV255,31554
ASV256,motu140,ASV256,29918
ASV256,motu140,ASV1686,920
ASV256,motu140,ASV256,30838
ASV261,motu141,ASV261,28729
ASV261,motu141,ASV3584,183
ASV261,motu141,ASV261,28912
ASV262,motu142,ASV262,28554
ASV262,motu142,ASV262,28554
ASV266,motu143,ASV266,28239
ASV266,motu143,ASV266,28239
ASV270,motu144,ASV270,27249
ASV270,motu144,ASV270,27249
ASV274,motu145,ASV274,25913
ASV274,motu145,ASV935,2672
ASV274,motu145,ASV274,28585
ASV279,motu146,ASV279,25541
ASV279,motu146,ASV1556,1084
ASV279,motu146,ASV2451,446
ASV279,motu146,ASV2698,367
ASV279,motu146,ASV279,27438
ASV280,motu147,ASV280,25505
ASV280,motu147,ASV280,25505
ASV281,motu148,ASV281,25357
ASV281,motu148,ASV281,25357
ASV283,motu149,ASV283,24928
ASV283,motu149,ASV283,24928
ASV286,motu150,ASV286,24414
ASV286,motu150,ASV1535,1116
ASV286,motu150,ASV3545,192
ASV286,motu150,ASV286,25722
ASV288,motu151,ASV288,23924
ASV288,motu151,ASV288,23924
ASV290,motu152,ASV290,23742
ASV290,motu152,ASV290,23742
ASV296,motu153,ASV296,22791
ASV296,motu153,ASV296,22791
ASV301,motu154,ASV301,22418
ASV301,motu154,ASV716,4083
ASV301,motu154,ASV958,2587
ASV301,motu154,ASV1536,1116
ASV301,motu154,ASV301,30204
ASV302,motu155,ASV302,22210
ASV302,motu155,ASV776,3649
ASV302,motu155,ASV2592,401
ASV302,motu155,ASV302,26260
ASV304,motu156,ASV304,21422
ASV304,motu156,ASV304,21422
ASV306,motu157,ASV306,20828
ASV306,motu157,ASV306,20828
ASV310,motu158,ASV310,20138
ASV310,motu158,ASV2049,634
ASV310,motu158,ASV3376,217
ASV310,motu158,ASV310,20989
ASV312,motu159,ASV312,19786
ASV312,motu159,ASV1054,2205
ASV312,motu159,ASV312,21991
ASV327,motu160,ASV327,18259
ASV327,motu160,ASV327,18259
ASV329,motu161,ASV329,18108
ASV329,motu161,ASV1659,946
ASV329,motu161,ASV1909,726
ASV329,motu161,ASV2114,597
ASV329,motu161,ASV2611,391
ASV329,motu161,ASV4786,21
ASV329,motu161,ASV4592,49
ASV329,motu161,ASV329,20838
ASV333,motu162,ASV333,17399
ASV333,motu162,ASV333,17399
ASV334,motu163,ASV334,17333
ASV334,motu163,ASV334,17333
ASV336,motu164,ASV336,17219
ASV336,motu164,ASV356,15320
ASV336,motu164,ASV336,32539
ASV343,motu165,ASV343,16535
ASV343,motu165,ASV343,16535
ASV344,motu166,ASV344,16231
ASV344,motu166,ASV344,16231
ASV346,motu167,ASV346,15857
ASV346,motu167,ASV3778,156
ASV346,motu167,ASV346,16013
ASV347,motu168,ASV347,15827
ASV347,motu168,ASV422,10929
ASV347,motu168,ASV347,26756
ASV348,motu169,ASV348,15675
ASV348,motu169,ASV348,15675
ASV349,motu170,ASV349,15480
ASV349,motu170,ASV482,8187
ASV349,motu170,ASV349,23667
ASV351,motu171,ASV351,15438
ASV351,motu171,ASV1411,1281
ASV351,motu171,ASV351,16719
ASV359,motu172,ASV359,15047
ASV359,motu172,ASV3257,239
ASV359,motu172,ASV359,15286
ASV361,motu173,ASV361,15013
ASV361,motu173,ASV2340,490
ASV361,motu173,ASV2355,485
ASV361,motu173,ASV361,15988
ASV363,motu174,ASV363,14918
ASV363,motu174,ASV1631,987
ASV363,motu174,ASV2546,414
ASV363,motu174,ASV363,16319
ASV365,motu175,ASV365,14618
ASV365,motu175,ASV2581,404
ASV365,motu175,ASV2753,350
ASV365,motu175,ASV4178,108
ASV365,motu175,ASV365,15480
ASV368,motu176,ASV368,14487
ASV368,motu176,ASV457,9224
ASV368,motu176,ASV368,23711
ASV369,motu177,ASV369,14397
ASV369,motu177,ASV369,14397
ASV370,motu178,ASV370,14395
ASV370,motu178,ASV370,14395
ASV372,motu179,ASV372,14212
ASV372,motu179,ASV372,14212
ASV376,motu180,ASV376,13695
ASV376,motu180,ASV3638,175
ASV376,motu180,ASV376,13870
ASV378,motu181,ASV378,13610
ASV378,motu181,ASV378,13610
ASV380,motu182,ASV380,13533
ASV380,motu182,ASV1071,2143
ASV380,motu182,ASV4097,118
ASV380,motu182,ASV380,15794
ASV385,motu183,ASV385,13243
ASV385,motu183,ASV385,13243
ASV386,motu184,ASV386,13234
ASV386,motu184,ASV386,13234
ASV388,motu185,ASV388,13016
ASV388,motu185,ASV388,13016
ASV389,motu186,ASV389,12995
ASV389,motu186,ASV389,12995
ASV391,motu187,ASV391,12836
ASV391,motu187,ASV391,12836
ASV393,motu188,ASV393,12676
ASV393,motu188,ASV393,12676
ASV398,motu189,ASV398,12106
ASV398,motu189,ASV398,12106
ASV400,motu190,ASV400,11950
ASV400,motu190,ASV4684,34
ASV400,motu190,ASV400,11984
ASV401,motu191,ASV401,11877
ASV401,motu191,ASV401,11877
ASV402,motu192,ASV402,11859
ASV402,motu192,ASV3752,161
ASV402,motu192,ASV402,12020
ASV404,motu193,ASV404,11787
ASV404,motu193,ASV404,11787
ASV405,motu194,ASV405,11778
ASV405,motu194,ASV3199,249
ASV405,motu194,ASV3906,141
ASV405,motu194,ASV3978,131
ASV405,motu194,ASV4334,86
ASV405,motu194,ASV4384,78
ASV405,motu194,ASV405,12463
ASV406,motu195,ASV406,11708
ASV406,motu195,ASV406,11708
ASV415,motu196,ASV415,11290
ASV415,motu196,ASV1031,2282
ASV415,motu196,ASV415,13572
ASV420,motu197,ASV420,11000
ASV420,motu197,ASV915,2790
ASV420,motu197,ASV2490,433
ASV420,motu197,ASV3500,198
ASV420,motu197,ASV420,14421
ASV424,motu198,ASV424,10770
ASV424,motu198,ASV831,3269
ASV424,motu198,ASV424,14039
ASV426,motu199,ASV426,10756
ASV426,motu199,ASV426,10756
ASV429,motu200,ASV429,10562
ASV429,motu200,ASV2388,471
ASV429,motu200,ASV429,11033
ASV431,motu201,ASV431,10436
ASV431,motu201,ASV431,10436
ASV432,motu202,ASV432,10388
ASV432,motu202,ASV883,2976
ASV432,motu202,ASV4160,110
ASV432,motu202,ASV4491,62
ASV432,motu202,ASV432,13536
ASV438,motu203,ASV438,10098
ASV438,motu203,ASV2991,294
ASV438,motu203,ASV438,10392
ASV440,motu204,ASV440,9992
ASV440,motu204,ASV1941,708
ASV440,motu204,ASV2590,401
ASV440,motu204,ASV3396,214
ASV440,motu204,ASV440,11315
ASV441,motu205,ASV441,9954
ASV441,motu205,ASV441,9954
ASV442,motu206,ASV442,9941
ASV442,motu206,ASV1559,1077
ASV442,motu206,ASV442,11018
ASV446,motu207,ASV446,9749
ASV446,motu207,ASV446,9749
ASV452,motu208,ASV452,9395
ASV452,motu208,ASV452,9395
ASV454,motu209,ASV454,9359
ASV454,motu209,ASV454,9359
ASV455,motu210,ASV455,9302
ASV455,motu210,ASV455,9302
ASV459,motu211,ASV459,9173
ASV459,motu211,ASV459,9173
ASV465,motu212,ASV465,8804
ASV465,motu212,ASV465,8804
ASV467,motu213,ASV467,8784
ASV467,motu213,ASV1738,869
ASV467,motu213,ASV2596,399
ASV467,motu213,ASV4866,13
ASV467,motu213,ASV467,10065
ASV470,motu214,ASV470,8708
ASV470,motu214,ASV470,8708
ASV472,motu215,ASV472,8498
ASV472,motu215,ASV861,3093
ASV472,motu215,ASV472,11591
ASV473,motu216,ASV473,8467
ASV473,motu216,ASV473,8467
ASV477,motu217,ASV477,8360
ASV477,motu217,ASV477,8360
ASV481,motu218,ASV481,8268
ASV481,motu218,ASV481,8268
ASV489,motu219,ASV489,7888
ASV489,motu219,ASV489,7888
ASV495,motu220,ASV495,7832
ASV495,motu220,ASV707,4198
ASV495,motu220,ASV3213,247
ASV495,motu220,ASV4436,69
ASV495,motu220,ASV495,12346
ASV496,motu221,ASV496,7831
ASV496,motu221,ASV2900,314
ASV496,motu221,ASV496,8145
ASV498,motu222,ASV498,7769
ASV498,motu222,ASV739,3842
ASV498,motu222,ASV1315,1449
ASV498,motu222,ASV1362,1361
ASV498,motu222,ASV1478,1189
ASV498,motu222,ASV2725,358
ASV498,motu222,ASV498,15968
ASV500,motu223,ASV500,7714
ASV500,motu223,ASV500,7714
ASV506,motu224,ASV506,7546
ASV506,motu224,ASV506,7546
ASV509,motu225,ASV509,7510
ASV509,motu225,ASV509,7510
ASV510,motu226,ASV510,7450
ASV510,motu226,ASV3845,148
ASV510,motu226,ASV510,7598
ASV513,motu227,ASV513,7349
ASV513,motu227,ASV513,7349
ASV523,motu228,ASV523,7102
ASV523,motu228,ASV4258,97
ASV523,motu228,ASV523,7199
ASV525,motu229,ASV525,7039
ASV525,motu229,ASV2195,554
ASV525,motu229,ASV525,7593
ASV529,motu230,ASV529,6985
ASV529,motu230,ASV2716,361
ASV529,motu230,ASV529,7346
ASV531,motu231,ASV531,6973
ASV531,motu231,ASV531,6973
ASV532,motu232,ASV532,6970
ASV532,motu232,ASV532,6970
ASV534,motu233,ASV534,6912
ASV534,motu233,ASV534,6912
ASV538,motu234,ASV538,6852
ASV538,motu234,ASV538,6852
ASV540,motu235,ASV540,6832
ASV540,motu235,ASV540,6832
ASV544,motu236,ASV544,6739
ASV544,motu236,ASV723,3978
ASV544,motu236,ASV2674,373
ASV544,motu236,ASV544,11090
ASV548,motu237,ASV548,6715
ASV548,motu237,ASV548,6715
ASV557,motu238,ASV557,6546
ASV557,motu238,ASV557,6546
ASV559,motu239,ASV559,6457
ASV559,motu239,ASV559,6457
ASV562,motu240,ASV562,6373
ASV562,motu240,ASV562,6373
ASV565,motu241,ASV565,6306
ASV565,motu241,ASV729,3888
ASV565,motu241,ASV2173,566
ASV565,motu241,ASV3961,133
ASV565,motu241,ASV565,10893
ASV569,motu242,ASV569,6200
ASV569,motu242,ASV569,6200
ASV572,motu243,ASV572,6051
ASV572,motu243,ASV572,6051
ASV574,motu244,ASV574,5993
ASV574,motu244,ASV787,3574
ASV574,motu244,ASV574,9567
ASV575,motu245,ASV575,5984
ASV575,motu245,ASV575,5984
ASV579,motu246,ASV579,5935
ASV579,motu246,ASV579,5935
ASV585,motu247,ASV585,5817
ASV585,motu247,ASV585,5817
ASV587,motu248,ASV587,5812
ASV587,motu248,ASV1545,1100
ASV587,motu248,ASV587,6912
ASV589,motu249,ASV589,5745
ASV589,motu249,ASV3790,155
ASV589,motu249,ASV589,5900
ASV590,motu250,ASV590,5738
ASV590,motu250,ASV590,5738
ASV592,motu251,ASV592,5695
ASV592,motu251,ASV592,5695
ASV594,motu252,ASV594,5682
ASV594,motu252,ASV594,5682
ASV597,motu253,ASV597,5659
ASV597,motu253,ASV1443,1243
ASV597,motu253,ASV5083,3
ASV597,motu253,ASV4445,68
ASV597,motu253,ASV597,6973
ASV598,motu254,ASV598,5615
ASV598,motu254,ASV1576,1053
ASV598,motu254,ASV598,6668
ASV602,motu255,ASV602,5568
ASV602,motu255,ASV3525,195
ASV602,motu255,ASV602,5763
ASV614,motu256,ASV614,5358
ASV614,motu256,ASV614,5358
ASV615,motu257,ASV615,5310
ASV615,motu257,ASV615,5310
ASV620,motu258,ASV620,5204
ASV620,motu258,ASV620,5204
ASV621,motu259,ASV621,5182
ASV621,motu259,ASV621,5182
ASV626,motu260,ASV626,5157
ASV626,motu260,ASV626,5157
ASV629,motu261,ASV629,5120
ASV629,motu261,ASV629,5120
ASV635,motu262,ASV635,5031
ASV635,motu262,ASV635,5031
ASV644,motu263,ASV644,4884
ASV644,motu263,ASV644,4884
ASV645,motu264,ASV645,4883
ASV645,motu264,ASV645,4883
ASV647,motu265,ASV647,4821
ASV647,motu265,ASV647,4821
ASV648,motu266,ASV648,4813
ASV648,motu266,ASV648,4813
ASV651,motu267,ASV651,4789
ASV651,motu267,ASV2341,490
ASV651,motu267,ASV2926,307
ASV651,motu267,ASV651,5586
ASV653,motu268,ASV653,4777
ASV653,motu268,ASV2734,357
