found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Leptocottus armatus,Pacific staghorn sculpin,species,motu917,motu917,ASV1563,parent,707,Leptocottus armatus,Pacific staghorn sculpin,species,100,8.07e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
Leptocottus armatus,Pacific staghorn sculpin,species,motu917,motu917,ASV1641,parent,707,Leptocottus armatus,Pacific staghorn sculpin,species,99.398,3.75e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
Leptocottus armatus,Pacific staghorn sculpin,species,motu1079,motu1079,ASV1784,parent,1085,Leptocottus armatus,Pacific staghorn sculpin,species,100,1.54e-81,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,0
Leuresthes tenuis,California grunion,species,motu77,motu77,ASV105,parent,72,Leuresthes tenuis,California grunion,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Leuresthes,0
Leuresthes tenuis,California grunion,species,motu77,motu77,ASV747,parent,72,Leuresthes tenuis,California grunion,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Leuresthes,0
Leuresthes tenuis,California grunion,species,motu77,motu77,ASV1462,parent,72,Leuresthes tenuis,California grunion,species,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Atheriniformes,Atherinopsidae,Leuresthes,0
Liparidae,Snailfish family,family,motu129,motu129,ASV224,parent,112,Liparidae,Snailfish family,family,94.048,2.94e-68,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,NA,0
Liparidae,Snailfish family,family,motu129,motu129,ASV2328,parent,112,Liparis,Snailfish species,genus,94.643,6.33e-70,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis cyclopus,Ribbon snailfish,species,motu72,motu72,ASV98,parent,69,Liparis cyclopus,Ribbon snailfish,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis cyclopus,Ribbon snailfish,species,motu72,motu72,ASV2427,parent,69,Liparis cyclopus,Ribbon snailfish,species,98.817,3.7299999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis cyclopus,Ribbon snailfish,species,motu114,motu114,ASV184,parent,126,Liparis cyclopus,Ribbon snailfish,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis florae,Tidepool snailfish,species,motu99,motu99,ASV155,parent,113,Liparis florae,Tidepool snailfish,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis greeni,Lobefin snailfish,species,motu60,motu60,ASV78,parent,52,Liparis greeni,Lobefin snailfish,species,98.824,1.0399999999999999e-82,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Polypera,0
Liparis greeni,Lobefin snailfish,species,motu60,motu60,ASV218,parent,52,Liparis greeni,Lobefin snailfish,species,98.802,4.8599999999999995e-81,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Polypera,0
Liparis greeni,Lobefin snailfish,species,motu60,motu60,ASV314,parent,52,Liparis greeni,Lobefin snailfish,species,98.824,1.0499999999999999e-82,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Polypera,0
Liparis greeni,Lobefin snailfish,species,motu110,motu110,ASV176,parent,92,Liparis greeni,Lobefin snailfish,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Polypera,0
Liparis greeni,Lobefin snailfish,species,motu110,motu110,ASV213,parent,92,Liparis greeni,Lobefin snailfish,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Polypera,0
Liparis mucosus,Slimy snailfish,species,motu162,motu162,ASV348,parent,176,Liparis mucosus,Slimy snailfish,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Liparis pulchellus,Showy snailfish,species,motu342,motu342,ASV716,parent,363,Liparis pulchellus,Showy snailfish,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Liparidae,Liparis,0
Lumpenus sagitta,Snake prickleback,species,motu20,motu20,ASV21,parent,21,Lumpenus sagitta,Snake prickleback,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Lumpenidae,Lumpenus,0
Lumpenus sagitta,Snake prickleback,species,motu20,motu20,ASV84,parent,21,Lumpenus sagitta,Snake prickleback,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Lumpenidae,Lumpenus,0
Lumpenus sagitta,Snake prickleback,species,motu20,motu20,ASV598,parent,21,Lumpenus sagitta,Snake prickleback,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Lumpenidae,Lumpenus,0
Lumpenus sagitta,Snake prickleback,species,motu20,motu20,ASV1003,parent,21,Lumpenus sagitta,Snake prickleback,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Lumpenidae,Lumpenus,0
Lumpenus sagitta,Snake prickleback,species,motu20,motu20,ASV888,parent,21,Lumpenus sagitta,Snake prickleback,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Perciformes,Lumpenidae,Lumpenus,0
Lycodes brevipes,Shortfin eelpout,species,motu452,motu452,ASV902,parent,476,Lycodes brevipes,Shortfin eelpout,species,97.619,2.88e-78,Eukaryota,Chordata,Teleostei,Perciformes,Zoarcidae,Lycodes,0
Lycodes diapterus,Black eelpout,species,motu404,motu404,ASV820,parent,421,Lycodes diapterus,Black eelpout,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Perciformes,Zoarcidae,Lycodes,0
Mallotus villosus,Capelin,species,motu116,motu116,ASV187,parent,128,Mallotus villosus,Capelin,species,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Osmeriformes,Osmeridae,Mallotus,0
Megaptera novaeangliae,Whale,outgroup,motu130,motu130,ASV232,parent,139,Megaptera novaeangliae,Whale,outgroup,100,4.82e-86,Eukaryota,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,NA
Menticirrhus undulatus,California kingcroaker,species,motu64,motu64,ASV83,parent,87,Menticirrhus undulatus,California kingcroaker,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,Menticirrhus,0
Mergus merganser,Bird,outgroup,motu203,motu203,ASV437,parent,221,Mergus merganser,Bird,outgroup,100,1.17e-97,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Mergus,NA
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV12,parent,11,Merluccius productus,North Pacific hake,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV43,parent,11,Merluccius productus,North Pacific hake,species,100,1.3500000000000001e-86,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV226,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV384,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV751,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV753,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV1106,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV1160,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV1183,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV1227,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu11,motu11,ASV1602,parent,11,Merluccius productus,North Pacific hake,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu30,motu30,ASV34,parent,32,Merluccius productus,North Pacific hake,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu30,motu30,ASV237,parent,32,Merluccius productus,North Pacific hake,species,99.412,8.07e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu30,motu30,ASV720,parent,32,Merluccius productus,North Pacific hake,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu30,motu30,ASV917,parent,32,Merluccius productus,North Pacific hake,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu30,motu30,ASV1235,parent,32,Merluccius productus,North Pacific hake,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Merluccius productus,North Pacific hake,species,motu670,motu670,ASV1221,parent,688,Merluccius productus,North Pacific hake,species,98.83,1.0499999999999999e-82,Eukaryota,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,0
Microgadus proximus,Pacific tomcod,species,motu144,motu144,ASV284,parent,131,Microgadus proximus,Pacific tomcod,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Gadiformes,Gadidae,Microgadus,0
Micrometrus minimus,Dwarf perch,species,motu124,motu124,ASV208,parent,101,Micrometrus minimus,Dwarf perch,species,99.408,2.86e-83,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Micrometrus,0
Micrometrus minimus,Dwarf perch,species,motu124,motu124,ASV374,parent,101,Micrometrus minimus,Dwarf perch,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Micrometrus,0
Micrometrus minimus,Dwarf perch,species,motu124,motu124,ASV448,parent,101,Micrometrus minimus,Dwarf perch,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Micrometrus,0
Micrometrus minimus,Dwarf perch,species,motu124,motu124,ASV824,parent,101,Micrometrus minimus,Dwarf perch,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Ovalentaria incertae sedis,Embiotocidae,Micrometrus,0
Morone saxatilis,Striped bass invasive,species,motu76,motu76,ASV103,parent,65,Morone saxatilis,Striped bass invasive,species,100,3.7799999999999996e-87,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,Morone,0
Morone saxatilis,Striped bass invasive,species,motu76,motu76,ASV164,parent,65,Morone saxatilis,Striped bass invasive,species,100,1.0599999999999998e-87,Eukaryota,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,Morone,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV40,parent,34,Mugil cephalus,Flathead grey mullet,species,100,1.3500000000000001e-86,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV107,parent,34,Mugil cephalus,Flathead grey mullet,species,100,1.3600000000000001e-86,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV288,parent,34,Mugil cephalus,Flathead grey mullet,species,99.415,6.28e-85,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV517,parent,34,Mugil cephalus,Flathead grey mullet,species,99.415,6.28e-85,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV1376,parent,34,Mugil cephalus,Flathead grey mullet,species,99.415,6.28e-85,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Mugil cephalus,Flathead grey mullet,species,motu35,motu35,ASV287,parent,34,Mugil cephalus,Flathead grey mullet,species,99.415,6.32e-85,Eukaryota,Chordata,Teleostei,Mugiliformes,Mugilidae,Mugil,0
Myliobatis californica,Bat ray,species,motu1553,motu1553,ASV2348,parent,1541,Myliobatis californica,Bat ray,species,100,3.98e-92,Eukaryota,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu19,motu19,ASV20,parent,17,Myoxocephalus,Myoxocephalus sculpin species,genus,100,1.72e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu19,motu19,ASV47,parent,17,Myoxocephalus,Myoxocephalus sculpin species,genus,100,1.73e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu19,motu19,ASV430,parent,17,Myoxocephalus,Myoxocephalus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu19,motu19,ASV453,parent,17,Myoxocephalus,Myoxocephalus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu19,motu19,ASV566,parent,17,Myoxocephalus,Myoxocephalus sculpin species,genus,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu79,motu79,ASV115,parent,77,Myoxocephalus,Myoxocephalus sculpin species,genus,98.817,3.75e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus,Myoxocephalus sculpin species,genus,motu79,motu79,ASV331,parent,77,Myoxocephalus,Myoxocephalus sculpin species,genus,98.817,3.7299999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus stelleri,Steller's sculpin,species,motu134,motu134,ASV250,parent,144,Myoxocephalus stelleri,Steller's sculpin,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Myoxocephalus stelleri,Steller's sculpin,species,motu290,motu290,ASV623,parent,316,Myoxocephalus stelleri,Steller's sculpin,species,98.817,3.7299999999999996e-82,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Myoxocephalus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV11,parent,10,Oligocottus,Oligocottus sculpin species,genus,100,6.150000000000001e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV127,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV212,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV436,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV451,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV605,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu10,motu10,ASV659,parent,10,Oligocottus,Oligocottus sculpin species,genus,99.405,2.86e-83,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus,Oligocottus sculpin species,genus,motu1514,motu1514,ASV2308,parent,1511,Oligocottus,Oligocottus sculpin species,genus,100,8.12e-85,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus snyderi,Fluffy sculpin,species,motu289,motu289,ASV621,parent,220,Oligocottus snyderi,Fluffy sculpin,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus snyderi,Fluffy sculpin,species,motu289,motu289,ASV915,parent,220,Oligocottus snyderi,Fluffy sculpin,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oligocottus snyderi,Fluffy sculpin,species,motu289,motu289,ASV937,parent,220,Oligocottus snyderi,Fluffy sculpin,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,0
Oncorhynchus,Salmon species,genus,motu292,motu292,ASV626,parent,318,Oncorhynchus,Salmon species,genus,100,4.82e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus clarkii,Cutthroat trout,species,motu80,motu80,ASV116,parent,70,Oncorhynchus clarkii,Cutthroat trout,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus clarkii,Cutthroat trout,species,motu80,motu80,ASV161,parent,70,Oncorhynchus clarkii,Cutthroat trout,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus clarkii,Cutthroat trout,species,motu80,motu80,ASV816,parent,70,Oncorhynchus clarkii,Cutthroat trout,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV22,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,100,4.82e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV75,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,100,4.8600000000000005e-86,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV573,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV949,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV983,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV1303,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV2245,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.24e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV469,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.26e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus gorbuscha,Pink salmon,species,motu21,motu21,ASV873,parent,22,Oncorhynchus gorbuscha,Pink salmon,species,99.412,2.26e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV16,parent,13,Oncorhynchus keta,Chum salmon,species,100,1.72e-85,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV48,parent,13,Oncorhynchus keta,Chum salmon,species,100,1.73e-85,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV166,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV263,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV345,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV464,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV500,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV522,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV610,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV790,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV832,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV874,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV921,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV928,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV1056,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV1196,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV1348,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV1393,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.02e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV318,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV356,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV470,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV515,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV547,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV704,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV782,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV825,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV843,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu15,motu15,ASV1020,parent,13,Oncorhynchus keta,Chum salmon,species,99.408,8.07e-84,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
Oncorhynchus keta,Chum salmon,species,motu57,motu57,ASV73,parent,79,Oncorhynchus keta,Chum salmon,species,98.817,3.7299999999999996e-82,Eukaryota,Chordata,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,0
