decimal_latitude,decimal_longitude
54.63,-56.43
47.72,-50.51
61.38333333333333,-65.3033333333333
63.81042,-77.76867
53.06,-55.12
47.81,-51.27
44.901667,-58.356
44.86,-50.26
75.335,30.67
60.064835,-42.170666
46.24,-47.58
73.61508,32.48848
43.12,-50.65
47.26,-48.18
46.5,-52.07
44.792167,-57.660333
45.8165,-59.1787
48.39,-49.96
47.87,-50.53
47.98,-48.52
48.77,-51.76
44.23,-59.5
50.09216667,-66.7033167
74.44911,30.51053
47.7,-51.43
47.36,-47.31
48.01,-48.62
73.77667,31.09
44.22,-50.43
73.64,20.90167
47.85,-48.46
47.88,-49.06
72.96333,32.52667
46.68,-49.31
44.61,-52.65
44.39,-51.83
44.75,-59.3
74.66117,36.89333
72.855,38.10167
56.0186111,-154.1186111
45.81,-50.92
46.46,-48.13
47.87,-52.13
45.1355,-59.302
47.74,-50.51
46.79,-47.37
62.77172,-77.56443
45.33,-51.01
44.11,-49.17
46.8,-47.45
59.772477,-68.219305
72.58667,34.11667
47.85,-48.31
45.896,-58.708
75.13167,41.64167
61.977,-67.569
52.84,-53.33
47.23,-52.2
78.395,35.50833
74.13533,15.1955
48.52,-49.96
70.42167,19.23333
48.78,-50.9
45.25,-53.64
47.25,-51.03
70.45757,32.53005
71.20319,32.36622
43.35,-50.57
44.26,-50.98
78.73783,36.1465
48.33,-49.94
44.9065,-59.085833
73.43417,38.627
47.9,-49.94
45.57,-54.88
47.89,-50.68
45.84,-52.78
46.79,-49.33
48.62,-49.87
51.2,-51.52
46.56,-51.9
44.3,-51.94
73.51341,32.37038
42.95,-50
72.44517,45.294
78.50167,35.22
48.81,-50.78
48.6,-51.55
74.74945,32.5172
51.63833333,-56.39166667
47.39,-51.91
73.54417,34.59883
77.09333,36.88167
54.38,-55.55
43.74,-51.73
57.5844444,-151.6186111
47.59,-51.99
73.04458,19.72478
51.43,-50.6
45.86,-54.06
79.626,34.5045
48.07,-51.24
45.8,-54.82
73.99833,23.92333
52.12,-52.52
45.2145,-58.7525
74.335,24.7
43.56,-51.11
43.85,-49.06
76.07183,14.188
71.225,34.09667
61.12888,-69.6398
45.3775,-58.619833
75.87983,27.74683
48.66,-51.02
46.03,-57.04
44.994167,-58.3455
43.779667,-60.391
49.15,-51.37
47.73,-50.22
53.39,-54.61
46.97,-51.64
51.99,-53.98
44.82,-53.88
47.35,-50.5
75.00017,18.88733
51.55,-51.42
58.3677778,-151.3680556
52.5,-54.28
46.8,-51.43
45.333833,-59.314667
48.4,-50.38
46.02,-54.13
45.43,-52.68
74.305,29.31667
59.341,-66.948
77.83167,33.54833
52.12,-52.48
72.645,29.29667
45.89,-49
45.42,-55.29
77.44691,36.70887
45.28,-52.58
46.49,-47.42
75.879,27.89767
77.6245,33.3455
45.423333,-58.0655
44.834,-59.465833
74.87978,19.30055
56.11,-59.86
51.43,-51.15
45.99,-53.14
44.63,-53.88
70.75167,32.29833
43.716667,-59.95
74.60333,26.84667
43.71,-51.2
48.61,-51.97
44.686,-59.090667
49.57,-51.05
42.87,-50.24
46.47,-52.04
52.65,-53.44
78.20414,33.54999
73.1635,22.512
53.11,-52.39
47.85,-50.72
74.55,23.995
71.22983,32.34383
51.48,-51.7
44.91,-50.04
45.43,-55
49.21,-52.16
45.68,-54.88
50.21,-51.41
76.98883,37.1845
45.72,-51.19
46.87,-50.45
49.49,-51.76
44.84,-49.73
43.05,-50.02
46.75,-51.11
47.07,-48.72
71.82333,34.10833
46.92,-51.87
45.85,-51.07
47.37,-47.57
51.31,-51.09
71.225,33.17
74.68667,36.95167
57.7933333,-152.0416667
75.7665,23.03517
49.35,-51.29
53.41,-53.46
46.9,-52.13
48.13,-50.02
47.63,-50.03
71.90167,33.98667
48.48,-50.16
73.5845,30.23833
45.1075,-58.733333
72.96,28.485
45.354167,-58.448667
47.24,-48.75
47.75,-49.09
45.014,-57.542667
44.7922,-57.6603
76.46933,32.909
72.70167,45.6355
73.1,18.71833
44.9278,-58.3325
52.96,-54.27
47.29,-50.13
74.17164,32.75211
73.19333,18.29333
48,-48.22
76.53133,32.7405
46.86,-48.34
44.36,-51.92
47.5,-50.36
47.83,-52.17
75.85333,37.25833
47.74,-48.47
71.13572,40.90529
72.82833,22.74333
71.49667,31.81333
71.07383,36.2155
71.09985,17.55702
69.62667,44.19667
54.99,-55.81
72.27667,35.11167
46.8,-48.04
44.94,-52.55
43.82,-51.99
46.26,-49.97
46.84,-47.64
53.21,-54.63
75.26947,27.70581
58.463,-61.723
81.09167,33.43
45.816667,-58.766667
49.56,-50.44
44.8,-59.4
48.16,-50.36
48.45,-50.71
46.07,-52.1
74.10333,37.29167
44.448333,-57.947667
48.04,-51.36
74.72667,34.63167
76.46333,35.36333
60.0408,-68.5493
43.06,-50.05
44.009333,-59.269667
46.35,-49.74
75.32833,30.05
48.08,-51.45
75.24192,35.33247
71.4955,32.098
76.91567,37.319
48.18,-51.08
76.50333,36.28333
73.76333,30.44667
62.33867,-63.46733
52.02,-53.74
48.36,-50.73
44.71,-53.26
73.00533,30.62583
73.46333,38.57333
54.47,-54.35
70.27667,34.275
44.41,-50.9
51.78,-53.48
55.2875,-77.8333333333333
45.53,-53.9
47.64,-50.91
53.2,-52.39
47.98,-51.44
57.7183333,-150.9011111
45.805167,-59.346333
46.22,-47.47
78.22333,35.77167
53.19,-53.13
74.16,34.65667
48.93,-51.98
46.46,-48.14
49.55166667,-66.895
57.5533333,-150.6733333
48.31,-49.6
46.82,-51.07
47.63,-48.93
62.962,-74.668
73.85069,23.67127
46.61,-47.37
52.86,-54.14
81.16833,34.63167
45.1712,-59.055
51.41,-51.65
46.14,-51.7
75.28167,27.90667
74.64333,23.79833
78.46833,33.84833
72.37,36.305
47.22,-49.95
46.2,-48.56
53.91,-55.07
75.20301,23.50469
48.95,-51.63
75.27717,36.58567
49.6,-50.51
73.08167,36.43667
47.4,-50.96
47.34,-51.39
54.14,-54.87
51.74,-54.07
47.98,-49.95
45.82,-48.13
72.47667,25.33
46.13,-51.25
76.36567,37.682
45.6605,-58.5005
73.60167,32.52833
47.88,-51.28
49.8,-50.92
75.87,28.00333
73.55333,35.31833
49.72,-50.47
43.712333,-60.288667
44.601833,-58.6885
48.98,-52.24
44.73,-51.03
48.34,-49.73
48.67,-51.98
72.355,42.58
47.67,-48.35
48.51,-49.83
46.87,-52.06
47.88,-50.54
75.76833,26.45833
75.32667,33.05333
45.1655,-58.4598
57.9133333,-150.4116667
48.89,-51.13
46.56,-49.18
45.43,-52.5
74.12083,34.79883
44.9,-59.433333
47.99,-50.73
48.51,-51.75
59.8045,-66.83883
70.12167,45.18667
45.89,-47.92
43.8675,-61.158
73.82625,17.91472
46.86,-47.79
72.113,39.42383
53.08,-54.62
74.67833,36.825
54.75,-55.09
48.41,-49.91
45.69,-54.04
48.38,-51.27
45.64,-54.03
48.09,-51.8
52.39,-53.45
71.16733,32.97683
45.72,-58.77
47.34,-50.42
74.80317,36.41883
44.8678,-59.2982
45.1655,-58.459833
51.81,-51.98
45.000667,-57.267167
46.02,-55.17
44.888,-58.554
75.21902,35.37915
54.99,-54.67
44.95,-54.44
45.95,-47.79
74.379,22.92617
44.783333,-58.9
45.9,-48.5
44.984167,-59.2125
75.37333,34.45
44.687167,-58.519333
77.505,32.615
47.43,-51.1
44.5,-52.53
43.01,-50.64
74.45333,29.19167
44.89,-52.89
46.53,-48.38
46.42,-52.23
74.15,28.11
48.62,-49.93
49.09,-52.02
53.31,-54.15
51.79,-53.83
54.49,-55.13
73.63,25.58667
44.97,-50.2
46.26,-50.4
45.6405,-58.764833
48.51,-51.79
51.54,-51.61
54.57,-55.94
44.77,-50.18
45.6225,-58.9262
44.5142,-58.864
45.560167,-59.324167
47.94,-48.9
44.709167,-58.536167
75.685,41.87667
43.97,-50.29
51.76,-52.38
76.36333,40.18
71.91,32.72
57.1336111,-151.6005556
76.61667,40.94833
45.546833,-58.584667
48.25,-50.81
43.22,-50.23
73.3575,22.33833
72.25117,44.27567
47.02,-47.77
43.56,-49.27
76.455,32.72333
75.56167,34.36833
46.3,-47.47
75.23017,14.99833
54.38,-54.9
45.36,-56.36
47.02,-50.72
61.55828,-4.13073
45.003,-59.0145
45.6,-50.52
45.97,-49.32
74.33333,16.43667
48.26,-52.16
48.6,-50.27
75.87367,32.714
51.27,-50.41
48.46,-49.78
65.495,-59.205
46.46,-51.81
43.69,-49.47
73.75333,18.055
51.41,-50.73
45.48,-49.52
54.33,-56.53
55.08,-56.16
44.97,-49.57
74.32167,17.32833
72.2,33.03833
42.81,-50.11
47.43,-48.27
51.59,-52.1
52.03,-53.63
45.6,-54.77
72.59333,27.965
46.03,-51.07
52.82,-53.17
62.5356,-75.4325
47.18,-47.54
45.7582,-58.6667
45.2,-54.93
76.21933,42.475
70.8726,19.84279
48.88,-50.12
45.046833,-58.969
45.9,-50.94
76.17974,42.94365
73.55833,36.455
72.98667,30.42833
47.78,-48.6
50.28,-51.63
70.25667,34.98
46.95,-51.35
74.705,34.71833
75.28333,37.04667
75.23,35.337
51.55,-54.05
73.87617,20.0065
48.62,-51.43
74.147,30.362
70.44717,17.82917
48.73,-49.92
51.8,-54.81
53.84,-55.62
74.634,24.00633
48.73,-51.73
75.578,22.84783
49.03,-50.97
74.80833,31.275
73.20967,15.79667
68.3233,-65.2951
51.6,-51.19
73.59,28.39
43.8,-50.68
46.72,-51.49
47.29,-50.23
71.34,47.26833
73.21167,32.80833
44.67,-50.03
45.36,-49.72
74.145,28.46333
48.42,-51.19
72.18167,33.93167
74.66167,31.365
48.75,-50.52
75.3095,28.3065
51.4,-51.62
74.68877,13.06987
46.93,-51.69
51.6,-55.01
48.52,-52.02
51.26,-50.76
75.00167,38.19333
43.797667,-60.002333
70.95,19.81333
47.34,-47.84
74.58267,17.19983
52.49,-55.24
77.45333,40.96833
44.5408,-58.197
45.76,-55.1
53.8,-55.74
47.32,-48.66
75.96667,33.89333
51.58,-54.91
51.72,-53.44
46.83,-48.82
48.18,-50.13
44.22,-49.74
71.38133,17.861
75.21333,32.945
44.94,-55.97
57.76,-151.4683333
49.13,-50.18
51.93,-54.46
57.5175,-151.4338889
55.3,-57.45
71.20665,19.75138
47.59,-47.93
47.34,-47.52
74.22833,28.50667
74.325,38.63333
73.41833,37.27667
45.53,-54.51
48.01,-49.88
70.70882,32.28172
75.62083,35.6275
47.75,-47.78
46.95,-49.7
45.193,-58.381167
51.9,-51.68
45.51,-54.7
46.83,-49.7
48.1,-50.12
76.39667,37.53667
46.71,-47.3
72.5,38.85
48.09,-51.64
76.46783,35.46467
47.92,-47.61
46.75,-48.53
48.03,-49.93
44.9863,-58.8995
51.68,-52.43
47.79,-50.28
55.41,-56.5
45.080333,-58.903333
48.75,-50
73.555,34.05167
45.388167,-58.562833
47.22,-48.3
47.81,-49.56
44.768333,-58.430333
51.92,-53.4
45.98,-50.94
48.71,-50.01
44.796167,-58.595166999999996
49.46,-52.1
48.65,-49.68
50.19,-51.12
77.02333,34.13667
78.21333,33.02667
44.73,-52.72
44.44,-50.68
45.47,-52.68
48.77,-50.84
75.89067,35.09517
43.44,-50.81
44.13,-51.48
47.65,-48.32
72.585,33.98667
45.544,-58.893167
74.4505,22.21933
61.621,-69.656
46.79,-52.16
72.82012,22.72002
46.27,-48.88
43.47,-49.39
47.6,-48.24
42.92,-50.13
72.48788,31.11528
45.1,-53.84
78.50084,36.57894
77.01833,33.51833
75.86,25.915
52.39,-52.23
48.16,-51.49
44.797167,-58.162833
51.57,-52.6
47.55,-51.99
45.655667,-58.951
62.95,-82
49.83,-52.11
45.7,-50.43
46.57,-51.66
47.57,-47.69
49.56,-50.54
46.71,-51.66
47.13,-52.08
71.21667,33.12333
61.882,-68.6
54.39,-54.61
46.53,-48.73
44.970667,-59.239333
73.93,35.00833
76.21,42.52667
75.8735,27.7325
75.27617,25.70217
71.55667,49.00333
45.74,-52.56
47.18,-51.01
44.379667,-58.0835
62.98818,-61.91912
48.25,-49.1
51.42,-50.85
73.79753,18.79249
47.37,-51.47
47.74,-52.24
44.17,-49.07
45.77,-49.15
47.69,-51.38
45.28,-52.14
47.9,-49.09
45.71,-55.5
48.49,-50.41
48.81,-51.38
43.84,-49.08
72.465,25.36333
47.72,-48.57
75.55259,18.6814
44.36,-50.67
71.855,33.07833
47.72,-51.11
74.788,23.15683
47.8,-49.55
76.46083,35.282
76.75967,36.11933
72.96472,18.39394
42.93,-50.72
73.48333,20.78333
46.99,-52.1
52.41,-53.43
48.81,-50.59
47.23,-48.91
49.46,-51.44
73.51017,36.58117
75.325,30.35333
45.93,-50.24
74.04051,38.78451
46.76,-47.49
53.67,-54.88
48.47,-50.91
52.62,-53.45
46.49,-48.35
47.95,-52
47.82,-48.78
45.36,-55.22
48.25,-49.54
52.45,-53.61
52.87,-55.4
48.36,-50.44
72.63167,36.94667
47.27,-47.78
43.39,-51.62
47.23,-52.22
46.69,-52.13
72.275,35.13833
74.26083,23.34083
74.70217,28.12717
44.9307,-58.133
71.8455,32.28367
49.09,-51.23
73.29882,29.25328
48.13,-51.76
72.18,32.89833
53.98,-56.02
48.32,-51.14
75.8565,27.99383
51.74,-53.61
53.76,-54.29
47.8,-51.66
72.63617,18.88833
52.22,-53.64
46.97,-50.05
48.93,-51.68
76.335,33.98667
54.36,-54.33
60.4127,-66.8958
56.2233333,-155.2716667
73.81136,34.63187
71.28167,40.66667
48.59,-51.88
44.9205,-57.9645
47.97,-49.66
72.99,34.605
49.13,-50.81
47.51,-51.64
46.1,-49.69
49.55,-51.55
45.56,-53.8
51.81,-54.33
46.76,-47.27
71.16136,18.86151
48.33,-51.99
72.892,27.9425
45.3695,-59.074333
44.874667,-59.052
47.89,-49.4
44.2605,-59.1265
43.486167,-60.439833
74.90367,30.46267
74.08665,25.45598
47.53,-47.82
62.988,-61.919
72.8914,20.87172
47.78,-49.28
45.3,-58.843833
52.88,-53.04
48.71,-51.56
48.35,-45.53
48.27,-49.56
71.49917,19.68917
46.44,-51.07
75.19667,23.37767
45.6,-52.18
47.01,-48.07
75.268,28.10556
73.45833,38.74
54.05,-55.2
74.73,27.98833
47.99,-51.9
47.26,-47.52
72.99667,28.57867
72.97833,28.40333
52.6,-55.25
72.41833,38.74
51.73,-51.74
75.215,25.77667
70.77432,17.88526
75.775,39.68833
75.198,23.47033
71.075,33.415
73.86683,19.9605
51.57,-54.56
72.34833,36.24167
45.68,-57.2
77.49833,32.90167
47.63,-50.99
51.9,-52.19
47.71,-50.72
47,-50.29
50.8,-51.51
49.82,-51.11
70.4755,19.44033
73.47233,38.4905
43.34,-51.53
44.55,-52.49
48.21,-51.09
46.52,-47.3
75.06667,29.61
44.638833,-57.812833
52.02,-55.01
61.1148,-69.1126
72.035,19.05333
57.3005556,-152.2522222
45.18,-50.32
71.67167,39.00333
43.85,-50.69
53.8,-55.44
46.4,-47.48
48.01,-51.94
52.18,-54.18
73.859,19.847
52.51,-53.77
76.34,33.81833
45.11,-55.38
76.89167,40.45833
53.95,-54.97
54.72,-54.09
75.58783,18.78683
52.48,-52.7
74.46967,23.1965
47.1,-51.61
75.4,24.055
48.42,-50.14
48.38,-49.27
48.64,-49.64
54.59,-53.82
75.29482,30.78697
47.27,-52.18
75.86228,36.74867
43.37,-49.62
74.86225,16.30079
46.69,-50.19
46.17,-49.48
74.835,23.95833
54.38,-55.43
78.885,33.11167
48.49,-49.86
72.74167,34.39
48.15,-51.23
64.63335,-63.20952
46.23,-47.62
50.68,-52.17
61.99917,-68.468
70.13833,17.795
48.03,-49.02
71.49083,32.05383
72.9,32.81167
74.05333,18.53333
42.61667,-66.11667
74.465,29.755
50.02,-51.38
74.3,37.34667
73.32167,37.23833
52.95,-55.49
75.26609,38.71215
47.39,-51.53
76.77,42.98333
77.64267,33.00783
50.27,-51.01
48.18,-50.61
71.655,31.24167
44.9,-53.39
44.35,-51.51
45.3,-54.39
47.39,-47.51
45.541333,-58.1225
71.85667,31.935
44.19,-49.66
46.72,-52.14
44.33,-53.01
53.25,-54.68
49.48,-50.87
75.97867,22.38683
75.01667,24.955
78.02,43.84
77.05,33.20883
46.48,-49.87
73.81389,33.52866
43.55,-60.47
75.88,25.6
70.225,33.35
48.15,-51.26
77.16833,35.64167
44.81,-53.41
73.1591,22.39835
44.02,-51.79
44.433167,-58.226833
74.48,27.735
48.61,-50.27
46.94,-52.2
74.74833,32.43
45.39,-56.43
52.27,-54.78
75.18667,34.41
73.665,21.84167
76.01333,15.69167
48.6,-52.12
46.86,-50.9
73.47833,22.23667
73.39,40.545
71.34667,17.77833
44.97,-56.26
43.81,-51.78
47.43,-47.31
46.99,-47.73
53.73,-55.73
47.33,-50.42
51.91,-53.51
49.93,-51.19
49.35,-51.11
74.33667,35.68333
46.44,-49.12
71.80658,32.38356
51.52,-51.17
52.65,-55.23
45.43,-53.99
76.44802,32.61706
77.57,38.11167
45.19,-59.43
43.4,-50.95
46.83,-47.92
74.86667,15.63333
74.6275,23.61783
46.85,-51.87
45.25,-58.28
70.38008,19.95451
79.505,37.24
71.785,40.78833
72.70017,21.22017
73.56867,34.26217
45.59,-53.73
72.10049,25.52569
70.07661,17.36271
48.07,-51.02
47.1,-49.87
75.6904,27.63931
44.393667,-58.972833
45.386,-59.435667
44.7085,-58.793333
54.55,-55.4
45.019,-59.42
49.9,-50.87
45.88,-54.18
50.28,-50.97
63.3745,-75.9362
51.36,-51.73
73.435,43.8315
46.94,-49.3
45.69,-54.93
74.673330000000007,34.31
77.83333,36.47833
44.9,-52.74
46.51,-47.33
47.51,-47.48
46.09,-48.78
74.29333,37.45167
46.83,-47.91
70.1755,31.54667
48.33,-49.77
75.185,23.47333
48.14,-50.15
51.914,-55.65616667
43.5,-50.32
53.59,-54.95
53.89,-52.92
43.27,-49.64
52.81,-54.89
74.04467,23.96317
73.81667,22.91167
43.788833,-61.17
73.27333,20.91
71.13983,19.10583
52.28,-53.38
53.11,-55.51
47.73,-47.69
74.82667,34.945
50.14,-50.98
49.21,-51.71
52.17,-53.65
44.15,-48.99
44.7958,-58.642
51.43,-51.67
73.55333,32.72167
45.63,-54.26
47.19,-50.5
45.47,-48.56
79.36183,33.32567
43.772,-60.519833
45.53,-55.21
47.25,-48.01
70.27206,18.38038
78.78293,33.9382
75.34132,34.81648
44.683,-59.1
49.04,-51.29
44.927833,-58.3325
54.05,-55.1
45.6333,-59.4667
44.676333,-59.3265
44.686,-59.0907
48.87,-51.2
51.59,-52.01
45.24,-51.02
45.47,-53.3
48.34,-49.52
43.33,-50.06
49.52,-67.06
74.2884,17.39586
44.13,-51.81
49.59,-51.54
44.9942,-58.3455
53.59,-55.49
74.103,26.11317
48.99,-51.45
44.89,-53.86
56.7844444,-154.1522222
76.49333,32.61333
48.56,-52.2
43.593667,-61.287167
47.65,-49.39
49.66,-52
45.24,-49.34
48.86,-51.79
74.04667,38.74167
51.19,-51.14
58.47755,-151.84731
70.38029,19.95348
45.3273,-58.5523
72.115,29.76667
72.82488,40.16587
47.96,-47.85
70.945,39.21833
45.381167,-59.049
75.84867,25.27783
47.63,-48.44
48.88,-50.84
45.96,-50.14
77.91017,36.02017
48.01,-48.89
75.87167,36.115
47.3,-48.58
72.89,35.07167
49.24,-51.41
72.23983,22.512
43.472167,-61.264
52.42,-51.57
47.43,-47.52
46.09,-50.69
43.35,-50.76
47.8,-47.78
73.22,33.76333
43.96,-49.23
45.48,-54.19
70.46156,17.38584
48.76,-51.62
47.94,-48.43
75.27558,26.29729
46.94,-50.78
47.5,-48.34
44.7927,-58.9093
51.56,-51.33
49.8,-66.82
45.44,-52.18
55.26,-57.95
49.12,-52.12
47.87,-49.83
45.573333,-57.796333
72.09167,30.60833
49.03,-51.72
75.58833,35.30333
57.961,-61.2
44.828333,-59.371167
49.52,-51.69
43.524667,-61.406
49.15,-52.04
48.43,-50.61
71.8094,19.10574
47.19,-49.53
47.25,-48.38
75.31923,36.61693
79.75417,33.73517
75.78667,39.72667
76.75667,42.955
44.7007,-58.311
44.98,-49.64
75.816666,26.1
73.26333,20.30833
74.03217,23.4955
46.69,-47.29
45.619667,-58.877667
68.6135,-8.1723
47.64,-48.22
49.23,-51.75
47.57,-49.92
72.15106,27.86524
52.61,-52.76
46.07,-47.65
76.2515,42.53917
72.467,34.30983
44.1805,-59.224
51.62,-51.24
46.11,-49.12
47.14,-49.73
43.41,-49.68
51,-52.24
43.86,-48.97
54.18,-55.61
45.1645,-59.4765
51.84,-51.28
45.6167,-59.05
48.41,-49.53
73.79717,33.5905
43.12,-51.38
45.79,-49.73
75.47,30.4
55.17,-55.59
48.97,-50.76
49.63766667,-66.8075
73.91567,21.98433
46.51,-47.58
71.14683,33.06267
46.5,-48.35
45.48,-54.04
48.31,-50.87
70.91439,17.14525
51.45,-50.89
73.39369,36.02934
75.92383,20.9365
78.81633,34.47983
75.03167,25.015
45.92,-54.57
75.79533,23.3885
48.74,-49.87
74.01333,24.03
44.56,-50.98
51.17,-51.21
47.86,-48.7
73.744,17.72883
73.61167,20.05167
47.12,-51.96
75.19,39.58833
71.65167,16.77167
47.97,-48.32
62.045,-64.171
48.2,-50.69
74.08484,47.56921
47.67,-47.97
45.63,-55.23
47.32,-47.31
51.76,-52.33
71.08167,17.05833
72.765,28.35
75.28272,26.36623
47.43,-52.07
71.88833,41.60667
48.91,-50.38
76.42,37.52
45.84,-47.92
44.06,-49.75
45.5887,-58.3212
74.74167,32.69667
60.887,-68.7748
47.1,-51.35
50.43,-51.65
44.64,-49.85
48.55,-50.89
73.71833,18.15
52.18,-53.05
49.97,-50.91
44.9765,-58.774
53.13,-52.92
47.14,-44.16
45.91,-48.1
72.09167,16.14833
75.5224,15.34725
45.42,-53.62
76.175,36.28
77.49333,40.465
50.38,-50.91
46.54,-47.31
49.54,-50.45
47.25,-51.76
47.06,-47.61
45.03,-55.53
72.7715,15.4915
45.43,-52.43
45.79,-54.25
75.548330000000007,32.77333
46.26,-47.44
52.02333333,-55.63333333
46.58,-51.73
74.635,28.21833
73.00133,28.47033
46.22,-50.94
72.075,25.66167
75.89769,34.76605
74.54167,21.50667
46.0132,-58.667
48.06,-50.54
74.7269,25.9911
46.84,-51.68
45.7755,-59.328667
47.82,-51.88
44.25,-49.34
47.7,-48.71
47.75,-48.67
62.728,-74.178
71.39833,43.96667
73.545,35.08833
44.51,-49.25
73.95883,40.9125
47.13,-50.21
48.29,-51.35
58.27,-61.664
54.2,-54.13
51.36,-50.66
44.08,-52.93
46.61,-51.16
75.32833,28.16
50.2,-51.94
73.00847,32.51403
70.81217,32.01067
76.91167,40.64167
75.98833,15.5945
73.44333,25.11167
48.99,-51.5
74.68167,26.04267
48.89,-50.17
51.78333333333333,-79.05
75.285,26.33167
47.74,-49.22
48.5,-49.56
75.53833,33.33667
45.803833,-59.202167
51.3,-52.03
74.06167,22.18667
52.43,-53.2
77.05013,32.88497
48.03,-49.32
73.27872,21.32748
75.78833,39.435
45.37,-54.54
46.68,-47.31
72.53333,17.10667
62.20333,-68.72517
49.93,-51.14
73.035,16.07667
49.75,-52.2
76.414,37.27233
45.77,-49.41
70.47717,20.2215
49.76883333,-66.9355
46.78,-47.63
50.81,-51.52
74.66167,29.02333
73.6265,15.99717
44.787,-58.3655
48.86,-50.69
75.27767,36.60117
45.73,-54.02
46.82,-51.38
72.99152,28.60475
75.445,16.36667
64.432,-60.747
47.62,-47.74
51.5,-51.36
54.93,-56.21
59.627,-68.043
43.87,-49.08
48.74,-50.49
44.284,-59.241
48.56,-51.18
74.10233,26.1155
44.21,-49.32
45.3313,-59.158
48.08,-46.85
71.18167,33.17167
74.75167,30.295
43.721333,-61.035333
45.86,-53.66
71.50437,31.0093
47.2,-51.63
47.35,-47.54
43.921167,-59.293833
45.1778,-59.371
44.387833,-58.419167
73.23667,37.41833
75.8895,32.57383
52.91,-54.31
44.66,-50.68
47.14,-52.08
45.32,-52.6
51.51,-50.97
45.58,-54.97
74.625,23.809
49.833,-66.585
51.1,-50.6
45.5,-58.88
48.72,-50.49
74.67667,26.01667
74.725,31.25833
45.554667,-58.806667
47.86,-52.12
45.99,-50.17
75.92848,34.78119
73.15833,33.56
72.07667,25.59167
45.57,-54.6
43.3,-51.42
70.66833,43.75833
47.14,-50.1
44.943833,-57.577
46.68,-52.12
43.811333,-61.009
45.5,-54.87
46.27,-49.58
45.87,-48.08
71.89828,32.36872
47.57,-47.91
47,-48.52
51.59,-53.68
49.56,-50.63
52.83,-55.05
46.71,-47.55
49.55,-50.32
44.6995,-59.2055
73.55333,35.19
42.7378,-65.7414
47.58,-51.08
47.87,-45.16
51.04,-51.08
52.17,-53.25
45.76,-54.64
45.4075,-57.653167
73.38833,22.27
56.575,-153.4916667
46.31,-47.84
48.74,-50.38
74.673330000000007,36.95
75.10667,35.49833
75.66167,28.03833
75.00667,29.62333
75.22967,24.46117
47.53,-48.68
48.92,-50.29
43.89,-51.81
44.7365,-58.007833
44.291667,-59.431833
74.69833,26.25
49.93,-66.59
46.04,-55.09
44.8,-58.5833
43.75,-49.38
46.57,-51.77
46.08,-48.35
47.63,-48.78
76.93167,34.60667
71.21244,19.73784
75.31167,35.04667
74.16033,32.6435
43.586833,-60.744667
43.41,-49.43
77.59583,35.76033
47.23,-51.57
45.6197,-58.8777
54.66,-55.78
75.21583,36.856
47.52,-49.71
46.23,-52.11
77.34531,35.7703
47.47,-51.97
55.35,-58.99
49.05,-51.53
45.97,-57.1
75.08833,17.64
47.27,-50.68
44.794,-58.4535
44.7505,-59.332167
52.72,-52.4
74.33333,21.10167
55.21,-57.53
47.18,-49.3
43.05,-50.17
70.94667,31.605
54.15,-54.8
77.58667,36.675
71.09667,18.69667
43.68,-59.835667
69.645,43.63333
46.79,-50.84
51.87,-53.14
46.22,-51.24
43.625167,-61.163
72.9,31.22167
45.87,-55.23
42.85,-50.63
44.805833,-59.200833
47.76,-51.17
49.2,-51.32
46.2,-49.54
47.25,-50.09
44.23,-52.75
74.41667,17.125
46.56,-51.79
45.267833,-58.669667
75.52767,21.1795
73.23167,33.70833
47.56,-51.14
76.5832999,-83.2333
45.35,-53.55
46.74,-48.2
62.9738,-77.9518
47.84,-51.4
74.85667,38.92667
44.93,-59.4
75.58183,17.38425
71.85681,36.27352
49.03,-51.95
73.55783,34.71733
74.63055,23.93961
63.515,-62.934
75.77126,14.18312
45.85,-47.93
47.67,-52.18
73.59017,19.91783
48.57,-50.15
72.38333,28.57833
72.42167,34.33
54.14,-55.41
74.14617,34.54517
74.18333,28.56833
70.49667,13.93833
55.13,-56.73
43.47,-51.63
45.22,-53.44
75.22833,27.7855
71.1359,32.01321
54.35,-54.4
73.41833,20.93
45.62,-54.71
48.2,-50.94
46.35,-48.28
46.58,-48.19
47.95,-48.85
73.36333,18.146
44.11,-50.73
75.67633,32.45667
75.24,38.125
48.36,-50.1
47.93,-52.1
47.91,-48.61
43.686333,-60.646833
45.5315,-58.725833
73.78833,35.87283
49.72,-66.84
43.91,-51.37
74.08,26.3235
51.48,-52.21
49.58,-52.14
46.07,-47.78
74.75883,32.837
43.04,-49.97
48.94,-50.41
48.55,-49.87
51.55,-53.07
48.75,-49.98
46.74,-51.52
47.97,-49.75
72.48983,32.24067
72.68167,26.49833
73.90833,17.92333
76.25667,42.41833
47.77,-48.81
45.42,-49.24
44.816667,-59.5
44.885333,-59.364667
71.16667,31.22667
46.09,-47.58
52.19,-52.47
50.03,-51.34
44.1,-50.42
75.32567,32.39
54.17,-55.7
75.29,26.45833
43.44,-50.65
50.19,-51.11
46.28,-51.73
76.22333,32.69333
47.35,-47.97
53.44,-55.06
49.27,-50.93
75.003,18.373
45.6525,-59.435167
45.4,-52.33
81.375,24.82667
62.859,-62.011
45.7828,-59.1532
45.472667,-59.488
48.95,-51.57
47.65,-51.2
