"","raw_f","raw_r"
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1617_S274_R1_001.fastq.gz",283447,283447
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1618_S275_R1_001.fastq.gz",309230,309230
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1619_S276_R1_001.fastq.gz",249187,249187
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1620_S277_R1_001.fastq.gz",302360,302360
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1622_S279_R1_001.fastq.gz",277726,277726
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1623_S280_R1_001.fastq.gz",215544,215544
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1624_S281_R1_001.fastq.gz",675506,675506
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1625_S282_R1_001.fastq.gz",280315,280315
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1626_S283_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1627_S284_R1_001.fastq.gz",222230,222230
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1628_S285_R1_001.fastq.gz",105144,105144
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1629_S286_R1_001.fastq.gz",169924,169924
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1630_S287_R1_001.fastq.gz",211909,211909
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1632_S290_R1_001.fastq.gz",216725,216725
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1633_S291_R1_001.fastq.gz",200462,200462
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1634_S292_R1_001.fastq.gz",176589,176589
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1635_S293_R1_001.fastq.gz",163991,163991
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1636_S294_R1_001.fastq.gz",226157,226157
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1637_S295_R1_001.fastq.gz",246507,246507
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1638_S296_R1_001.fastq.gz",5,5
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1639_S297_R1_001.fastq.gz",212977,212977
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1640_S298_R1_001.fastq.gz",146,146
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1641_S299_R1_001.fastq.gz",218634,218634
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1642_S300_R1_001.fastq.gz",1621,1621
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1643_S301_R1_001.fastq.gz",201926,201926
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1644_S302_R1_001.fastq.gz",366541,366541
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1645_S303_R1_001.fastq.gz",190771,190771
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1646_S304_R1_001.fastq.gz",133,133
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1647_S305_R1_001.fastq.gz",525853,525853
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1648_S306_R1_001.fastq.gz",609823,609823
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1649_S307_R1_001.fastq.gz",589742,589742
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1650_S308_R1_001.fastq.gz",683835,683835
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1651_S309_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1652_S310_R1_001.fastq.gz",534937,534937
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1653_S311_R1_001.fastq.gz",296299,296299
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1654_S312_R1_001.fastq.gz",337755,337755
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1655_S313_R1_001.fastq.gz",313189,313189
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1656_S314_R1_001.fastq.gz",107,107
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1657_S315_R1_001.fastq.gz",501694,501694
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1658_S316_R1_001.fastq.gz",312427,312427
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1659_S317_R1_001.fastq.gz",224047,224047
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1660_S318_R1_001.fastq.gz",362558,362558
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1661_S319_R1_001.fastq.gz",272760,272760
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1662_S320_R1_001.fastq.gz",1047,1047
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1663_S321_R1_001.fastq.gz",545792,545792
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1664_S322_R1_001.fastq.gz",334914,334914
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1665_S323_R1_001.fastq.gz",1053071,1053071
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1666_S324_R1_001.fastq.gz",3040,3040
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1667_S325_R1_001.fastq.gz",374973,374973
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1668_S326_R1_001.fastq.gz",380266,380266
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1669_S327_R1_001.fastq.gz",307026,307026
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1670_S328_R1_001.fastq.gz",259562,259562
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1673_S331_R1_001.fastq.gz",418985,418985
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1674_S332_R1_001.fastq.gz",415396,415396
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1675_S333_R1_001.fastq.gz",348434,348434
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1676_S334_R1_001.fastq.gz",4141,4141
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1677_S335_R1_001.fastq.gz",250912,250912
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1678_S336_R1_001.fastq.gz",248063,248063
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1679_S337_R1_001.fastq.gz",320375,320375
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1680_S338_R1_001.fastq.gz",595939,595939
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1681_S339_R1_001.fastq.gz",8374,8374
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1682_S340_R1_001.fastq.gz",440523,440523
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1683_S341_R1_001.fastq.gz",351510,351510
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1684_S342_R1_001.fastq.gz",437958,437958
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1685_S343_R1_001.fastq.gz",281026,281026
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1686_S344_R1_001.fastq.gz",1559,1559
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1687_S345_R1_001.fastq.gz",315724,315724
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1688_S346_R1_001.fastq.gz",475231,475231
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1689_S347_R1_001.fastq.gz",606958,606958
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1690_S348_R1_001.fastq.gz",305019,305019
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1691_S349_R1_001.fastq.gz",344733,344733
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1692_S350_R1_001.fastq.gz",396794,396794
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1693_S351_R1_001.fastq.gz",270202,270202
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1694_S352_R1_001.fastq.gz",247859,247859
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1695_S353_R1_001.fastq.gz",350,350
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1696_S354_R1_001.fastq.gz",314800,314800
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1697_S355_R1_001.fastq.gz",377489,377489
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1698_S356_R1_001.fastq.gz",300113,300113
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1699_S357_R1_001.fastq.gz",320407,320407
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1700_S358_R1_001.fastq.gz",10,10
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1701_S359_R1_001.fastq.gz",516507,516507
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1702_S360_R1_001.fastq.gz",239887,239887
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1703_S361_R1_001.fastq.gz",300447,300447
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1704_S362_R1_001.fastq.gz",313804,313804
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/20250425_PECOe-1705_S363_R1_001.fastq.gz",6,6
