"","cutadapt_f","cutadapt_r"
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1611_S268_R1_001.fastq.gz",245006,245006
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1612_S269_R1_001.fastq.gz",220621,220621
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1613_S270_R1_001.fastq.gz",317377,317377
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1614_S271_R1_001.fastq.gz",182303,182303
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1616_S273_R1_001.fastq.gz",2,2
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1617_S274_R1_001.fastq.gz",257110,257110
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1618_S275_R1_001.fastq.gz",279972,279972
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1619_S276_R1_001.fastq.gz",225826,225826
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1620_S277_R1_001.fastq.gz",274258,274258
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1622_S279_R1_001.fastq.gz",251807,251807
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1623_S280_R1_001.fastq.gz",195304,195304
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1624_S281_R1_001.fastq.gz",611919,611919
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1625_S282_R1_001.fastq.gz",254455,254455
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1626_S283_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1627_S284_R1_001.fastq.gz",201427,201427
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1628_S285_R1_001.fastq.gz",95380,95380
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1629_S286_R1_001.fastq.gz",154119,154119
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1630_S287_R1_001.fastq.gz",191964,191964
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1632_S290_R1_001.fastq.gz",196419,196419
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1633_S291_R1_001.fastq.gz",181626,181626
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1634_S292_R1_001.fastq.gz",160335,160335
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1635_S293_R1_001.fastq.gz",148517,148517
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1636_S294_R1_001.fastq.gz",204731,204731
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1637_S295_R1_001.fastq.gz",223442,223442
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1638_S296_R1_001.fastq.gz",3,3
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1639_S297_R1_001.fastq.gz",192823,192823
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1640_S298_R1_001.fastq.gz",39,39
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1641_S299_R1_001.fastq.gz",198597,198597
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1642_S300_R1_001.fastq.gz",4,4
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1643_S301_R1_001.fastq.gz",182889,182889
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1644_S302_R1_001.fastq.gz",332813,332813
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1645_S303_R1_001.fastq.gz",173208,173208
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1646_S304_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1647_S305_R1_001.fastq.gz",476970,476970
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1648_S306_R1_001.fastq.gz",552734,552734
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1649_S307_R1_001.fastq.gz",534539,534539
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1650_S308_R1_001.fastq.gz",619636,619636
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1651_S309_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1652_S310_R1_001.fastq.gz",485114,485114
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1653_S311_R1_001.fastq.gz",268889,268889
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1654_S312_R1_001.fastq.gz",306596,306596
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1655_S313_R1_001.fastq.gz",284440,284440
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1656_S314_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1657_S315_R1_001.fastq.gz",454235,454235
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1658_S316_R1_001.fastq.gz",283032,283032
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1659_S317_R1_001.fastq.gz",203157,203157
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1660_S318_R1_001.fastq.gz",328552,328552
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1661_S319_R1_001.fastq.gz",247677,247677
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1662_S320_R1_001.fastq.gz",4,4
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1663_S321_R1_001.fastq.gz",495027,495027
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1664_S322_R1_001.fastq.gz",303746,303746
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1665_S323_R1_001.fastq.gz",955627,955627
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1666_S324_R1_001.fastq.gz",1796,1796
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1667_S325_R1_001.fastq.gz",339746,339746
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1668_S326_R1_001.fastq.gz",344941,344941
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1669_S327_R1_001.fastq.gz",278314,278314
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1670_S328_R1_001.fastq.gz",235433,235433
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1673_S331_R1_001.fastq.gz",379684,379684
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1674_S332_R1_001.fastq.gz",376265,376265
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1675_S333_R1_001.fastq.gz",315898,315898
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1676_S334_R1_001.fastq.gz",3491,3491
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1677_S335_R1_001.fastq.gz",227521,227521
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1678_S336_R1_001.fastq.gz",225128,225128
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1679_S337_R1_001.fastq.gz",290475,290475
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1680_S338_R1_001.fastq.gz",540399,540399
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1681_S339_R1_001.fastq.gz",7490,7490
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1682_S340_R1_001.fastq.gz",400108,400108
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1683_S341_R1_001.fastq.gz",318280,318280
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1684_S342_R1_001.fastq.gz",397286,397286
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1685_S343_R1_001.fastq.gz",254762,254762
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1686_S344_R1_001.fastq.gz",1027,1027
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1687_S345_R1_001.fastq.gz",286001,286001
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1688_S346_R1_001.fastq.gz",430923,430923
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1689_S347_R1_001.fastq.gz",551192,551192
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1690_S348_R1_001.fastq.gz",276796,276796
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1691_S349_R1_001.fastq.gz",313158,313158
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1692_S350_R1_001.fastq.gz",359591,359591
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1693_S351_R1_001.fastq.gz",245087,245087
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1694_S352_R1_001.fastq.gz",224724,224724
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1695_S353_R1_001.fastq.gz",2,2
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1696_S354_R1_001.fastq.gz",285339,285339
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1697_S355_R1_001.fastq.gz",342303,342303
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1698_S356_R1_001.fastq.gz",272023,272023
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1699_S357_R1_001.fastq.gz",290757,290757
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1700_S358_R1_001.fastq.gz",1,1
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1701_S359_R1_001.fastq.gz",467920,467920
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1702_S360_R1_001.fastq.gz",217516,217516
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1703_S361_R1_001.fastq.gz",272498,272498
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1704_S362_R1_001.fastq.gz",284688,284688
"/Users/katesheridan/Documents/GitHub/chapter2/rawdata/peco/fastq/12S_PECO2024_20250525/Analysis/1/Data/fastq/fixed/cutadapt/20250425_PECOe-1705_S363_R1_001.fastq.gz",6,6
