"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"40","GH040_S40_L001_R1_001",187287,187287,182632,182632,139511,139511,139511,139511,139200,138246,132160,132160,109426,97.5145098164849,94.9425287356322,100,82.7981234866828,58.4269062988889
"41","GH041_S41_L001_R1_001",271514,271514,264945,264945,209447,209447,209447,209447,209123,208543,197258,197258,185928,97.5806035784527,94.3263055713623,100,94.2562532318081,68.4782368496652
"42","GH042_S42_L001_R1_001",241488,241488,235335,235335,181778,181778,181778,181778,181273,180097,171059,171059,143169,97.4520473066985,94.3654046658907,100,83.6956839453054,59.2861757105943
"43","GH043_S43_L001_R1_001",436360,436360,425402,425402,329327,329327,329327,329327,328113,326884,306159,306159,275318,97.4887707397562,93.3090124438837,100,89.9264761120856,63.0942341186177
"44","GH045_S45_L001_R1_001",165875,165875,161620,161620,126285,126285,126285,126285,125950,125441,117056,117056,107848,97.4348153730218,92.9384676458912,100,92.1336796063423,65.0176337603617
"45","GH046_S46_L001_R1_001",96126,96126,93659,93659,66924,66924,66924,66924,66799,66578,63043,63043,48116,97.4335767638308,94.3771613347505,100,76.3225100328347,50.0551359673762
"46","GH047_S47_L001_R1_001",3329,3329,3164,3164,2028,2028,2028,2028,1939,1861,1803,1803,1514,95.0435566236107,92.9860752965446,100,83.9711591791459,45.4791228597176
"47","GH048_S48_L001_R1_001",27657,27657,26940,26940,19237,19237,19237,19237,19166,19043,18436,18436,14863,97.4075279314459,96.1911718668475,100,80.6194402256455,53.7404635354521
"48","GH049_S49_L001_R1_001",247476,247476,241075,241075,177116,177116,177116,177116,176666,175915,167262,167262,141077,97.4134865603129,94.676961045136,100,84.344919945953,57.0063359679322
"49","GH050_S50_L001_R1_001",96158,96158,93659,93659,69664,69664,69664,69664,69358,69101,66555,66555,59139,97.4011522702219,95.9586493266819,100,88.8573360378634,61.5019031177853
"50","GH051_S51_L001_R1_001",87650,87650,85343,85343,63009,63009,63009,63009,62677,62471,61230,61230,55401,97.3679406731318,97.6913381304147,100,90.4801567858893,63.2070735881346
"51","GH052_S52_L001_R1_001",1529,1529,1495,1495,458,458,458,458,382,273,225,225,225,97.7763243950294,58.9005235602094,100,100,14.7155003270111
"52","GH053_S53_L001_R1_001",106778,106778,104132,104132,78441,78441,78441,78441,78335,77829,76197,76197,71610,97.5219614527337,97.2706963681624,100,93.980077955825,67.0643765569687
"53","GH054_S54_L001_R1_001",105314,105314,102646,102646,77059,77059,77059,77059,76957,76462,74042,74042,68991,97.4666236207912,96.2121704328391,100,93.1781961589368,65.5098087623678
"54","GH055_S55_L001_R1_001",276398,276398,269364,269364,205849,205849,205849,205849,205651,204643,193756,193756,171981,97.4551190674318,94.2159289281355,100,88.761638349264,62.2222302621582
"55","GH056_S56_L001_R1_001",312463,312463,304427,304427,226533,226533,226533,226533,226196,225123,214572,214572,196198,97.4281754959787,94.8610939185485,100,91.4369069589695,62.7907944300605
"56","GH057_S57_L001_R1_001",192031,192031,187286,187286,139145,139145,139145,139145,138825,138286,131778,131778,115164,97.5290447896433,94.9238249594814,100,87.3924327277694,59.9715670907301
"57","GH058_S58_L001_R1_001",37299,37299,36366,36366,26835,26835,26835,26835,26551,26389,25327,25327,23149,97.4985924555618,95.3900041429701,100,91.4004816993722,62.0633260945334
"58","GH059_S59_L001_R1_001",5598,5598,5408,5408,3876,3876,3876,3876,3832,3770,2353,2353,2353,96.605930689532,61.4039665970772,100,100,42.0328688817435
"59","GH060_S60_L001_R1_001",8213,8213,8001,8001,5591,5591,5591,5591,5533,5506,5428,5428,5428,97.418726409351,98.1022953189951,100,100,66.0903445756727
"60","GH061_S61_L001_R1_001",47302,47302,46112,46112,34713,34713,34713,34713,34574,34148,32867,32867,24858,97.4842501374149,95.0627639266501,100,75.6320929808014,52.5516891463363
"61","GH062_S62_L001_R1_001",12959,12959,12576,12576,8672,8672,8672,8672,8564,8481,8135,8135,7795,97.0445250405124,94.9906585707613,100,95.820528580209,60.1512462381357
"62","GH063_S63_L001_R1_001",36841,36841,35848,35848,26205,26205,26205,26205,26028,25919,25497,25497,20045,97.304633424717,97.9598893499308,100,78.6170922069263,54.40948942754
"63","GH064_S64_L001_R1_001",216102,216102,210588,210588,163574,163574,163574,163574,162957,162456,154726,154726,150614,97.4484271316323,94.9489742692858,100,97.3423988211419,69.6957918020194
"64","GH065_S65_L001_R1_001",477488,477488,465567,465567,348312,348312,348312,348312,347657,346188,327657,327657,295820,97.50339275542,94.2472034217634,100,90.2834366425866,61.9533894045505
"65","GH066_S66_L001_R1_001",507332,507332,494280,494280,374495,374495,374495,374495,373985,372073,349890,349890,309893,97.4273256959939,93.5572282310788,100,88.5686930178056,61.0828806383197
"66","GH067_S67_L001_R1_001",308581,308581,300775,300775,223478,223478,223478,223478,222410,221611,207546,207546,178827,97.4703562435795,93.3168472640619,100,86.1625856436645,57.9513968779672
"67","GH068_S68_L001_R1_001",232173,232173,226183,226183,166484,166484,166484,166484,166162,164955,155125,155125,128350,97.4200273072235,93.3576870764675,100,82.7397260273973,55.282052607323
"68","GH069_S69_L001_R1_001",573689,573689,559052,559052,418714,418714,418714,418714,417983,415359,391668,391668,325770,97.4486176308069,93.7042894088994,100,83.1750359998775,56.7851222526491
"69","GH070_S70_L001_R1_001",323754,323754,315466,315466,224414,224414,224414,224414,224043,222875,212762,212762,164059,97.4400316289529,94.9648058631602,100,77.1091642304547,50.6739685069528
"70","GH071_S71_L001_R1_001",11670,11670,11382,11382,7189,7189,7189,7189,7086,6970,6701,6701,5606,97.5321336760925,94.5667513406718,100,83.6591553499478,48.0377035132819
"71","GH072_S72_L001_R1_001",35844,35844,34909,34909,23948,23948,23948,23948,23842,23441,21991,21991,19694,97.3914741658297,92.2363895646338,100,89.5548178800418,54.9436446825131
"72","GH073_S73_L001_R1_001",56929,56929,55527,55527,41990,41990,41990,41990,41884,41487,39343,39343,34658,97.5372832826855,93.9332441982619,100,88.0919096154335,60.8793409334434
"73","GH074_S74_L001_R1_001",346978,346978,338124,338124,254558,254558,254558,254558,254267,252873,232495,232495,142520,97.4482532033731,91.4373473553391,100,61.3002430159788,41.0746502660111
"74","GH075_S75_L001_R1_001",62431,62431,60820,60820,44078,44078,44078,44078,43829,43555,41986,41986,37524,97.4195511845077,95.7950215610669,100,89.3726480255323,60.1047556502379
"75","GH076_S76_L001_R1_001",212482,212482,207000,207000,157427,157427,157427,157427,157073,156340,149893,149893,135137,97.4200167543604,95.4288770189657,100,90.1556443596432,63.5992695851884
"76","GH077_S77_L001_R1_001",292908,292908,285426,285426,218912,218912,218912,218912,218431,217000,206135,206135,179341,97.4456143225859,94.370762391785,100,87.0017221723628,61.2277575211329
"77","GH078_S78_L001_R1_001",272835,272835,265852,265852,206083,206083,206083,206083,205779,204481,195584,195584,170391,97.4405776384995,95.0456557763426,100,87.1190894960733,62.4520314475782
"78","GH079_S79_L001_R1_001",196809,196809,191818,191818,150339,150339,150339,150339,150097,149203,142813,142813,126933,97.4640387380658,95.1471381839744,100,88.8805640943051,64.4955261192324
"79","GH080_S80_L001_R1_001",357161,357161,348093,348093,267707,267707,267707,267707,267344,266244,251629,251629,226712,97.46108897668,94.1218056137411,100,90.0977232353981,63.4761354123211
"80","GH081_S81_L001_R1_001",307155,307155,299426,299426,226067,226067,226067,226067,225698,224477,214792,214792,188986,97.4836808777327,95.1678792014107,100,87.9855860553466,61.5278930832967
"81","GH082_S82_L001_R1_001",143868,143868,140072,140072,101030,101030,101030,101030,100726,100224,97070,97070,73142,97.3614702366058,96.3703512499255,100,75.3497476048213,50.8396585759168
