SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
184	1107	4	1
185	1107	6	5
186	1107	93	82
187	1107	16	13
188	1107	15	11
189	1107	2	2
190	1107	2827	2740
191	1107	9	6
192	1107	12	12
0	1108	189616	152338
1	1108	20	15
2	1108	3571	3472
3	1108	3111	2989
4	1108	3176	3074
5	1108	58	53
6	1108	19	15
7	1108	2868	2777
8	1108	3410	3269
9	1108	3781	3678
10	1108	4310	4174
11	1108	511	467
12	1108	1692	1601
13	1108	1413	1325
14	1108	4510	4394
15	1108	2104	2030
16	1108	63	45
17	1108	4341	4213
18	1108	4250	4134
19	1108	1352	1297
20	1108	3270	3168
21	1108	85	66
22	1108	4340	4225
23	1108	2118	1936
24	1108	2884	2772
25	1108	2750	2649
26	1108	58	47
27	1108	3729	3637
28	1108	3510	3392
29	1108	2627	2509
30	1108	4946	4801
31	1108	2333	2235
32	1108	3117	3005
33	1108	3680	3573
34	1108	2957	2849
35	1108	2067	1999
36	1108	63	45
37	1108	13	12
38	1108	19	19
39	1108	4503	4386
40	1108	4603	4453
41	1108	168	110
42	1108	3869	3745
43	1108	3678	3556
44	1108	3766	3660
45	1108	3448	3362
46	1108	149	83
47	1108	3577	3492
48	1108	3430	3341
49	1108	3614	3473
50	1108	3143	3042
51	1108	1962	1910
52	1108	3477	3372
53	1108	3677	3595
54	1108	4262	4141
55	1108	125	83
56	1108	3886	3758
57	1108	5126	4989
58	1108	3858	3743
59	1108	4233	4097
60	1108	286	252
61	1108	3826	3730
62	1108	40	39
63	1108	4457	4351
64	1108	2593	2506
65	1108	81	60
66	1108	3796	3692
67	1108	2834	2653
68	1108	2122	2057
69	1108	3847	3693
70	1108	103	66
71	1108	3557	3467
72	1108	2900	2793
73	1108	3863	3749
74	1108	3104	3021
75	1108	93	74
76	1108	80	71
77	1108	4582	4406
78	1108	3221	3092
79	1108	2889	2808
80	1108	4113	3957
81	1108	41	27
82	1108	2637	2542
83	1108	3161	3068
84	1108	3652	3568
85	1108	3180	3105
86	1108	128	92
87	1108	2600	2534
88	1108	3208	3111
89	1108	3358	3256
90	1108	4102	3985
91	1108	74	47
92	1108	3642	3544
93	1108	3657	3562
94	1108	4083	3933
95	1108	37	26
96	1108	60	42
97	1108	3092	2976
98	1108	3710	3610
99	1108	2942	2855
100	1108	3106	3005
101	1108	13	13
102	1108	3744	3660
103	1108	3272	3172
104	1108	2631	2538
105	1108	1944	1895
106	1108	18	17
107	1108	3280	3178
108	1108	4563	4442
109	1108	4821	4709
110	1108	3811	3721
111	1108	665	582
112	1108	3187	3102
113	1108	4224	4079
114	1108	2662	2588
115	1108	5004	4867
116	1108	13	13
117	1108	3651	3553
118	1108	7997	7799
119	1108	4	4
120	1108	3365	3261
121	1108	2604	2539
122	1108	2689	2612
123	1108	2285	2232
124	1108	4971	4813
125	1108	2959	2898
126	1108	2480	2425
127	1108	3115	3035
128	1108	4135	4018
129	1108	3838	3723
130	1108	3825	3726
131	1108	8	6
132	1108	3999	3902
133	1108	2794	2732
134	1108	3	3
135	1108	1343	1301
136	1108	251	221
137	1108	2202	2146
138	1108	6	6
139	1108	508	499
140	1108	21	18
141	1108	1	1
142	1108	2871	2796
143	1108	3185	3083
144	1108	4	4
145	1108	1876	1821
146	1108	3292	3195
147	1108	1	1
148	1108	3238	3139
149	1108	5	4
150	1108	16	15
151	1108	8	5
152	1108	2966	2893
153	1108	3359	3242
154	1108	2929	2833
155	1108	2547	2479
156	1108	14	13
157	1108	2667	2589
158	1108	3404	3317
159	1108	3531	3447
160	1108	3056	2972
161	1108	25	18
162	1108	3619	3516
163	1108	3300	3195
164	1108	3391	3281
165	1108	4274	4167
166	1108	24	24
167	1108	3640	3556
168	1108	2289	2230
169	1108	3178	3088
170	1108	3398	3311
171	1108	4	4
172	1108	2863	2762
173	1108	3503	3406
174	1108	2716	2643
175	1108	2317	2268
176	1108	46	35
177	1108	2554	2448
178	1108	1996	1894
179	1108	138	117
180	1108	3	3
181	1108	3	3
182	1108	6	2
183	1108	3	3
184	1108	6	4
185	1108	12	10
186	1108	78	63
187	1108	9	4
188	1108	11	7
189	1108	1	1
190	1108	2667	2594
191	1108	7	7
192	1108	16	16
0	1109	244189	195893
1	1109	17	16
2	1109	3577	3453
3	1109	2169	2081
4	1109	3118	3022
5	1109	44	38
6	1109	21	20
7	1109	3003	2904
8	1109	3132	2962
9	1109	3922	3780
10	1109	4419	4228
11	1109	404	356
12	1109	1630	1516
13	1109	1324	1231
14	1109	4455	4266
15	1109	2204	2078
16	1109	55	41
17	1109	4440	4295
18	1109	4113	3967
19	1109	1038	977
20	1109	3212	3089
21	1109	59	40
22	1109	4047	3905
23	1109	2194	1942
24	1109	2982	2843
25	1109	2845	2688
26	1109	87	65
27	1109	2721	2636
28	1109	3478	3351
29	1109	2061	1946
30	1109	4718	4556
31	1109	2453	2321
32	1109	3198	3072
33	1109	3743	3597
34	1109	3100	2953
35	1109	1540	1477
36	1109	62	45
37	1109	22	22
38	1109	30	29
39	1109	4718	4541
40	1109	4685	4470
41	1109	130	93
42	1109	3842	3694
43	1109	2791	2700
44	1109	3551	3417
45	1109	2934	2830
46	1109	97	68
47	1109	3833	3694
48	1109	3070	2932
49	1109	3661	3499
50	1109	3315	3168
51	1109	1559	1504
52	1109	3361	3217
53	1109	3342	3246
54	1109	4143	3988
55	1109	113	77
56	1109	4065	3875
57	1109	4930	4761
58	1109	3734	3606
59	1109	3212	3115
60	1109	270	230
61	1109	3309	3200
62	1109	42	41
63	1109	4408	4266
64	1109	2422	2310
65	1109	67	54
66	1109	3618	3497
67	1109	2185	2044
68	1109	1991	1905
69	1109	3296	3136
70	1109	93	63
71	1109	3483	3369
72	1109	2656	2522
73	1109	3955	3800
74	1109	3108	2974
75	1109	43	34
76	1109	41	36
77	1109	3902	3732
78	1109	2917	2790
79	1109	2871	2743
80	1109	3768	3586
81	1109	38	28
82	1109	2886	2767
83	1109	2491	2427
84	1109	3488	3358
85	1109	2788	2699
86	1109	119	86
87	1109	2814	2710
88	1109	3005	2870
89	1109	3470	3353
90	1109	4373	4210
91	1109	36	27
92	1109	3617	3492
93	1109	3287	3192
94	1109	3850	3678
95	1109	30	18
96	1109	50	36
97	1109	2330	2241
98	1109	3812	3658
99	1109	3051	2960
100	1109	2857	2769
101	1109	6	5
102	1109	3508	3411
103	1109	2808	2723
104	1109	2316	2217
105	1109	1387	1332
106	1109	9	8
107	1109	3227	3098
108	1109	3782	3635
109	1109	3796	3713
110	1109	3613	3506
111	1109	528	458
112	1109	2681	2594
113	1109	3384	3290
114	1109	2588	2493
115	1109	5037	4872
116	1109	10	10
117	1109	2819	2765
118	1109	7344	7116
119	1109	7	7
120	1109	2542	2471
121	1109	2135	2071
122	1109	2867	2748
123	1109	2689	2592
124	1109	4504	4378
125	1109	2254	2186
126	1109	2425	2363
127	1109	2889	2788
128	1109	3437	3327
129	1109	2960	2880
130	1109	3974	3828
131	1109	19	14
132	1109	3636	3511
133	1109	2127	2080
134	1109	7	7
135	1109	1254	1210
136	1109	198	169
137	1109	1527	1478
138	1109	16	16
139	1109	589	560
140	1109	11	11
141	1109	4	3
142	1109	2775	2678
143	1109	2779	2658
144	1109	4	4
145	1109	1370	1336
146	1109	3391	3260
147	1109	5	5
148	1109	2861	2773
149	1109	2	2
150	1109	30	30
151	1109	5	3
152	1109	2449	2390
153	1109	2412	2349
154	1109	2784	2687
155	1109	2569	2487
156	1109	14	14
157	1109	2170	2121
158	1109	3287	3174
159	1109	3124	3053
160	1109	2522	2438
161	1109	5	5
162	1109	3667	3548
163	1109	3312	3188
164	1109	2876	2794
165	1109	3214	3136
166	1109	13	11
167	1109	3017	2932
168	1109	2045	2001
169	1109	2486	2430
170	1109	3444	3332
171	1109	8	8
172	1109	2699	2611
173	1109	2741	2684
174	1109	2664	2588
175	1109	2084	2038
176	1109	26	21
177	1109	2027	1939
178	1109	1995	1875
179	1109	147	127
180	1109	5	5
181	1109	1	1
182	1109	4	4
183	1109	4	4
184	1109	7	6
185	1109	9	6
186	1109	78	66
187	1109	24	15
188	1109	7	7
189	1109	2	2
190	1109	2821	2733
191	1109	2	2
192	1109	14	12
0	1110	192267	149871
1	1110	40	32
2	1110	3728	3568
3	1110	2855	2722
4	1110	3274	3136
5	1110	48	40
6	1110	14	11
7	1110	3085	2975
8	1110	3483	3345
9	1110	3790	3644
10	1110	4513	4336
11	1110	473	397
12	1110	1644	1546
13	1110	1390	1256
14	1110	4713	4515
15	1110	2295	2174
16	1110	52	38
17	1110	4620	4416
18	1110	4466	4321
19	1110	1328	1258
20	1110	3338	3199
21	1110	80	52
22	1110	4280	4113
23	1110	2028	1779
24	1110	2885	2751
25	1110	2854	2716
26	1110	67	49
27	1110	3686	3526
28	1110	3623	3475
29	1110	2376	2220
30	1110	5027	4829
31	1110	2471	2314
32	1110	3177	3040
33	1110	3767	3581
34	1110	2937	2793
35	1110	2103	2021
36	1110	67	47
37	1110	17	17
38	1110	19	19
39	1110	4717	4547
40	1110	4805	4578
41	1110	187	123
42	1110	4267	4083
43	1110	3816	3642
44	1110	3971	3798
45	1110	3587	3436
46	1110	148	74
47	1110	4062	3886
48	1110	3347	3204
49	1110	3825	3633
50	1110	3527	3372
51	1110	2122	2034
52	1110	3458	3342
53	1110	3961	3828
54	1110	4470	4312
55	1110	132	85
56	1110	4120	3940
57	1110	5252	5059
58	1110	3826	3693
59	1110	4360	4187
60	1110	233	195
61	1110	3953	3795
62	1110	48	45
63	1110	4851	4655
64	1110	2654	2529
65	1110	68	54
66	1110	3870	3719
67	1110	2909	2680
68	1110	2026	1935
69	1110	3939	3742
70	1110	98	59
71	1110	3665	3525
72	1110	2943	2827
73	1110	3975	3805
74	1110	3356	3228
75	1110	73	64
76	1110	62	55
77	1110	4693	4456
78	1110	3291	3141
79	1110	3000	2893
80	1110	3917	3685
81	1110	28	16
82	1110	2902	2779
83	1110	3269	3140
84	1110	3530	3382
85	1110	3176	3058
86	1110	129	86
87	1110	2746	2637
88	1110	3207	3071
89	1110	3463	3326
90	1110	4372	4219
91	1110	61	42
92	1110	3661	3520
93	1110	4072	3923
94	1110	4272	4092
95	1110	23	18
96	1110	59	39
97	1110	3202	3060
98	1110	3713	3566
99	1110	3113	2999
100	1110	3334	3205
101	1110	6	6
102	1110	4061	3912
103	1110	3558	3407
104	1110	2691	2577
105	1110	1926	1872
106	1110	10	9
107	1110	3367	3227
108	1110	4667	4472
109	1110	4754	4601
110	1110	4111	3970
111	1110	657	548
112	1110	3528	3382
113	1110	4416	4267
114	1110	2722	2621
115	1110	5155	4975
116	1110	15	15
117	1110	3660	3542
118	1110	8301	8032
119	1110	6	6
120	1110	3297	3176
121	1110	2886	2777
122	1110	2850	2754
123	1110	2612	2522
124	1110	5326	5128
125	1110	2929	2828
126	1110	2594	2503
127	1110	3366	3260
128	1110	4478	4301
129	1110	3948	3824
130	1110	4042	3888
131	1110	10	10
132	1110	4193	4018
133	1110	2884	2782
134	1110	7	6
135	1110	1384	1332
136	1110	248	215
137	1110	2100	2018
138	1110	8	8
139	1110	568	548
140	1110	26	24
141	1110	3	2
142	1110	3040	2916
143	1110	3368	3256
144	1110	6	5
145	1110	1970	1900
146	1110	3502	3399
147	1110	2	2
148	1110	3264	3122
149	1110	2	2
150	1110	12	12
151	1110	3	2
152	1110	3061	2938
153	1110	3582	3463
154	1110	2990	2889
155	1110	2600	2526
156	1110	16	14
157	1110	2786	2683
158	1110	3568	3437
159	1110	3565	3444
160	1110	3040	2907
161	1110	12	11
162	1110	3653	3503
163	1110	3369	3249
164	1110	3475	3321
165	1110	4298	4148
166	1110	10	9
167	1110	3781	3635
168	1110	2509	2401
169	1110	3421	3288
170	1110	3410	3271
171	1110	2	1
172	1110	2966	2838
173	1110	3496	3373
174	1110	2813	2692
175	1110	2603	2492
176	1110	48	37
177	1110	2562	2412
178	1110	1951	1832
179	1110	170	139
180	1110	1	1
181	1110	3	3
182	1110	8	4
183	1110	4	3
184	1110	8	5
185	1110	6	3
186	1110	113	98
187	1110	19	10
188	1110	18	11
189	1110	1	0
190	1110	2880	2776
191	1110	4	3
192	1110	14	13
0	1111	204564	164401
1	1111	42	39
2	1111	3604	3499
3	1111	2788	2654
4	1111	3246	3166
5	1111	42	35
6	1111	23	19
7	1111	2627	2547
8	1111	3356	3239
9	1111	3637	3527
10	1111	4450	4304
11	1111	511	403
12	1111	1535	1432
13	1111	1267	1130
14	1111	4523	4375
15	1111	1784	1725
16	1111	46	35
17	1111	4515	4378
18	1111	4335	4221
19	1111	1287	1223
20	1111	3174	3096
21	1111	54	38
22	1111	4204	4096
23	1111	1852	1565
24	1111	2804	2698
25	1111	2806	2709
26	1111	67	51
27	1111	3362	3264
28	1111	3388	3259
29	1111	1925	1805
30	1111	4718	4571
31	1111	2160	2072
32	1111	3150	3036
33	1111	3684	3549
34	1111	3056	2926
35	1111	1844	1789
36	1111	45	27
37	1111	14	14
38	1111	16	16
39	1111	4082	3986
40	1111	4548	4388
41	1111	142	88
42	1111	3974	3823
43	1111	3453	3345
44	1111	3814	3653
45	1111	3070	2980
46	1111	121	62
47	1111	3415	3318
48	1111	3228	3128
49	1111	3699	3572
50	1111	3275	3146
51	1111	1898	1836
52	1111	3205	3127
53	1111	3428	3340
54	1111	4256	4124
55	1111	75	44
56	1111	3959	3860
57	1111	5177	5022
58	1111	3929	3812
59	1111	4087	3987
60	1111	248	197
61	1111	3410	3308
62	1111	21	20
63	1111	4081	3987
64	1111	2704	2604
65	1111	71	57
66	1111	3742	3644
67	1111	2658	2443
68	1111	1974	1922
69	1111	3425	3234
70	1111	106	75
71	1111	3135	3057
72	1111	2908	2810
73	1111	4002	3847
74	1111	3023	2952
75	1111	73	62
76	1111	41	40
77	1111	4096	3928
78	1111	3102	2967
79	1111	2601	2533
80	1111	3688	3507
81	1111	36	28
82	1111	2698	2637
83	1111	2958	2896
84	1111	3347	3255
85	1111	2637	2587
86	1111	133	82
87	1111	2178	2132
88	1111	2936	2826
89	1111	3293	3206
90	1111	4186	4079
91	1111	47	31
92	1111	3394	3302
93	1111	3237	3153
94	1111	4175	4014
95	1111	14	10
96	1111	51	31
97	1111	2877	2745
98	1111	3686	3573
99	1111	2894	2821
100	1111	3019	2944
101	1111	2	2
102	1111	3790	3711
103	1111	3421	3304
104	1111	2690	2589
105	1111	1867	1805
106	1111	6	6
107	1111	3065	2974
108	1111	4123	3999
109	1111	4601	4491
110	1111	4020	3929
111	1111	609	474
112	1111	3216	3107
113	1111	4212	4077
114	1111	2530	2473
115	1111	4936	4804
116	1111	6	6
117	1111	3418	3353
118	1111	7877	7663
119	1111	5	5
120	1111	3294	3188
121	1111	2674	2598
122	1111	2497	2432
123	1111	2323	2273
124	1111	4623	4486
125	1111	2919	2841
126	1111	2536	2447
127	1111	3310	3236
128	1111	4055	3946
129	1111	3813	3708
130	1111	3802	3703
131	1111	8	5
132	1111	3784	3641
133	1111	2732	2672
134	1111	8	8
135	1111	1467	1419
136	1111	275	208
137	1111	2297	2235
138	1111	7	6
139	1111	586	568
140	1111	8	7
141	1111	8	8
142	1111	2874	2755
143	1111	3413	3305
144	1111	1	1
145	1111	1822	1753
146	1111	3362	3278
147	1111	2	2
148	1111	3106	3022
149	1111	1	1
150	1111	14	13
151	1111	7	7
152	1111	3033	2980
153	1111	3349	3239
154	1111	2935	2856
155	1111	2450	2381
156	1111	15	11
157	1111	2498	2425
158	1111	3444	3377
159	1111	3456	3380
160	1111	2956	2857
161	1111	19	15
162	1111	3427	3308
163	1111	3054	2974
164	1111	3200	3081
165	1111	3941	3851
166	1111	17	17
167	1111	3618	3528
168	1111	2415	2363
169	1111	3363	3271
170	1111	3187	3112
171	1111	1	1
172	1111	2724	2640
173	1111	3336	3246
174	1111	2685	2616
175	1111	2408	2340
176	1111	32	28
177	1111	2487	2368
178	1111	1876	1761
179	1111	135	102
180	1111	4	4
181	1111	4	2
182	1111	4	2
183	1111	6	3
184	1111	11	7
185	1111	11	7
186	1111	77	58
187	1111	17	10
188	1111	12	10
189	1111	2	1
190	1111	2745	2682
191	1111	9	9
192	1111	14	13
0	1112	185353	143715
1	1112	35	33
2	1112	3941	3823
3	1112	3075	2863
4	1112	3475	3368
5	1112	65	62
6	1112	16	10
7	1112	3142	3027
8	1112	3473	3327
9	1112	4061	3934
10	1112	4579	4438
11	1112	547	446
12	1112	1623	1514
13	1112	1524	1251
14	1112	4729	4583
15	1112	2294	2195
16	1112	60	40
17	1112	4617	4507
18	1112	4448	4324
19	1112	1392	1328
20	1112	3514	3415
21	1112	87	64
22	1112	4495	4378
23	1112	2230	1910
24	1112	3010	2878
25	1112	2983	2891
26	1112	65	50
27	1112	3735	3604
28	1112	3711	3579
29	1112	1924	1760
30	1112	5160	4993
31	1112	2513	2383
32	1112	3465	3351
33	1112	3832	3723
34	1112	3327	3220
35	1112	2200	2113
36	1112	58	41
37	1112	11	11
38	1112	38	34
39	1112	4969	4831
40	1112	4930	4762
41	1112	166	104
42	1112	4266	4095
43	1112	4055	3918
44	1112	3997	3858
45	1112	3685	3538
46	1112	129	69
47	1112	3939	3800
48	1112	3444	3318
49	1112	3898	3786
50	1112	3568	3445
51	1112	1985	1923
52	1112	3653	3563
53	1112	4335	4224
54	1112	4539	4414
55	1112	121	88
56	1112	4088	3961
57	1112	5371	5212
58	1112	4146	4031
59	1112	4836	4720
60	1112	311	246
61	1112	4174	4048
62	1112	27	27
63	1112	4940	4796
64	1112	2677	2573
65	1112	72	57
66	1112	3802	3688
67	1112	2994	2778
68	1112	2238	2168
69	1112	4130	3889
70	1112	101	69
71	1112	3972	3853
72	1112	3032	2899
73	1112	4215	4093
74	1112	3231	3117
75	1112	76	57
76	1112	62	50
77	1112	4897	4732
78	1112	3401	3244
79	1112	3147	3080
80	1112	3850	3647
81	1112	23	16
82	1112	2950	2860
83	1112	3393	3298
84	1112	3514	3415
85	1112	3229	3138
86	1112	122	75
87	1112	2753	2669
88	1112	3176	3081
89	1112	3485	3387
90	1112	4329	4204
91	1112	51	35
92	1112	3873	3753
93	1112	4077	3972
94	1112	4287	4147
95	1112	22	14
96	1112	47	30
97	1112	3163	3013
98	1112	3864	3750
99	1112	3170	3096
100	1112	3239	3142
101	1112	2	2
102	1112	4006	3905
103	1112	3610	3494
104	1112	2736	2630
105	1112	1966	1906
106	1112	8	8
107	1112	3492	3381
108	1112	4635	4483
109	1112	5026	4890
110	1112	4206	4101
111	1112	663	539
112	1112	3332	3242
113	1112	4467	4353
114	1112	2732	2653
115	1112	5375	5246
116	1112	9	8
117	1112	3817	3720
118	1112	8762	8535
119	1112	6	6
120	1112	3297	3184
121	1112	2870	2776
122	1112	2919	2829
123	1112	2494	2426
124	1112	5349	5203
125	1112	3123	3058
126	1112	2690	2608
127	1112	3587	3508
128	1112	4403	4279
129	1112	3945	3841
130	1112	4015	3902
131	1112	7	6
132	1112	4202	4049
133	1112	3014	2931
134	1112	12	12
135	1112	1533	1486
136	1112	286	232
137	1112	2237	2178
138	1112	14	14
139	1112	575	559
140	1112	12	12
141	1112	2	2
142	1112	3117	2983
143	1112	3416	3321
144	1112	3	3
145	1112	2006	1928
146	1112	3566	3477
147	1112	1	1
148	1112	3297	3188
149	1112	2	2
150	1112	24	23
151	1112	5	5
152	1112	3088	3010
153	1112	3645	3552
154	1112	3171	3090
155	1112	2592	2533
156	1112	15	11
157	1112	2897	2784
158	1112	3739	3653
159	1112	3902	3801
160	1112	3128	3024
161	1112	16	11
162	1112	3781	3668
163	1112	3356	3251
164	1112	3628	3524
165	1112	4378	4272
166	1112	13	13
167	1112	3810	3713
168	1112	2526	2462
169	1112	3459	3362
170	1112	3573	3486
171	1112	5	5
172	1112	3075	2960
173	1112	3695	3598
174	1112	2892	2803
175	1112	2842	2758
176	1112	28	22
177	1112	2791	2658
178	1112	2187	2065
179	1112	133	109
180	1112	10	9
181	1112	3	2
182	1112	8	7
183	1112	5	4
184	1112	5	5
185	1112	13	10
186	1112	118	91
187	1112	9	7
188	1112	9	5
189	1112	1	1
190	1112	2976	2907
191	1112	9	7
192	1112	10	6
0	1113	183734	146887
1	1113	45	41
2	1113	3850	3716
3	1113	3029	2875
4	1113	3214	3114
5	1113	58	50
6	1113	21	14
7	1113	2988	2874
8	1113	3296	3166
9	1113	3931	3763
10	1113	4372	4203
11	1113	549	466
12	1113	1771	1678
13	1113	1534	1388
14	1113	4719	4546
15	1113	2174	2090
16	1113	63	43
17	1113	4793	4645
18	1113	4303	4165
19	1113	1403	1332
20	1113	3479	3373
21	1113	73	58
22	1113	4240	4092
23	1113	2242	2033
24	1113	2882	2775
25	1113	2820	2721
26	1113	70	55
27	1113	3440	3277
28	1113	3628	3486
29	1113	1598	1477
30	1113	4883	4725
31	1113	2411	2267
32	1113	3465	3327
33	1113	3861	3720
34	1113	2933	2809
35	1113	2081	2007
36	1113	67	40
37	1113	26	25
38	1113	29	27
39	1113	4565	4424
40	1113	4676	4486
41	1113	158	126
42	1113	4079	3938
43	1113	3933	3771
44	1113	3785	3627
45	1113	3634	3516
46	1113	91	55
47	1113	3757	3645
48	1113	3152	3032
49	1113	3736	3624
50	1113	3366	3258
51	1113	2065	1992
52	1113	3747	3635
53	1113	4099	3983
54	1113	4221	4049
55	1113	111	85
56	1113	3958	3799
57	1113	5269	5082
58	1113	3971	3834
59	1113	4541	4393
60	1113	270	226
61	1113	3867	3758
62	1113	48	44
63	1113	4724	4574
64	1113	2627	2509
65	1113	69	54
66	1113	3700	3576
67	1113	3035	2815
68	1113	2158	2085
69	1113	3859	3641
70	1113	98	69
71	1113	3699	3573
72	1113	2962	2859
73	1113	4012	3860
74	1113	3025	2911
75	1113	83	66
76	1113	71	63
77	1113	4717	4521
78	1113	3281	3125
79	1113	2864	2777
80	1113	3382	3151
81	1113	27	18
82	1113	2951	2845
83	1113	3311	3200
84	1113	3457	3331
85	1113	3280	3158
86	1113	116	85
87	1113	2728	2622
88	1113	3126	3020
89	1113	3476	3396
90	1113	4394	4253
91	1113	49	34
92	1113	3636	3518
93	1113	3891	3760
94	1113	4114	3947
95	1113	24	17
96	1113	55	41
97	1113	3095	2975
98	1113	3922	3782
99	1113	3092	2976
100	1113	3281	3169
101	1113	5	5
102	1113	3852	3736
103	1113	3473	3326
104	1113	2617	2515
105	1113	1802	1740
106	1113	11	10
107	1113	3419	3302
108	1113	4511	4341
109	1113	4901	4757
110	1113	4019	3892
111	1113	660	576
112	1113	3364	3245
113	1113	4174	4034
114	1113	2586	2489
115	1113	5418	5239
116	1113	8	8
117	1113	3757	3636
118	1113	7956	7692
119	1113	3	3
120	1113	3179	3062
121	1113	2823	2732
122	1113	2753	2653
123	1113	2668	2588
124	1113	5134	4953
125	1113	3186	3083
126	1113	2608	2526
127	1113	3260	3162
128	1113	4212	4068
129	1113	3824	3691
130	1113	4038	3899
131	1113	18	14
132	1113	3923	3773
133	1113	2941	2855
134	1113	5	5
135	1113	1503	1445
136	1113	272	236
137	1113	2077	2007
138	1113	11	11
139	1113	577	564
140	1113	15	13
141	1113	6	6
142	1113	3035	2916
143	1113	3392	3278
144	1113	3	2
145	1113	1997	1920
146	1113	3596	3444
147	1113	5	5
148	1113	3102	2999
149	1113	2	2
150	1113	11	11
151	1113	2	2
152	1113	2991	2917
153	1113	3523	3412
154	1113	3146	3070
155	1113	2609	2533
156	1113	16	15
157	1113	2788	2694
158	1113	3656	3551
159	1113	3625	3517
160	1113	3017	2922
161	1113	24	17
162	1113	3864	3732
163	1113	3384	3300
164	1113	3389	3258
165	1113	4319	4211
166	1113	11	11
167	1113	3556	3461
168	1113	2538	2453
169	1113	3424	3310
170	1113	3511	3391
171	1113	4	4
172	1113	2959	2862
173	1113	3728	3644
174	1113	2790	2692
175	1113	2632	2561
176	1113	48	43
177	1113	2618	2480
178	1113	2098	1965
179	1113	156	132
180	1113	3	2
181	1113	8	8
182	1113	4	3
183	1113	1	1
184	1113	10	9
185	1113	13	11
186	1113	126	116
187	1113	14	10
188	1113	19	14
189	1113	6	6
190	1113	3039	2934
191	1113	6	3
192	1113	12	12
0	1114	189706	149374
1	1114	32	30
2	1114	3836	3699
3	1114	3098	2926
4	1114	3336	3217
5	1114	81	65
6	1114	10	8
7	1114	3050	2946
8	1114	3345	3178
9	1114	4115	3978
10	1114	4500	4324
11	1114	495	430
12	1114	1601	1521
13	1114	1442	1315
14	1114	4579	4399
15	1114	2114	2032
16	1114	69	48
17	1114	4712	4555
18	1114	4268	4150
19	1114	1438	1368
20	1114	3523	3404
21	1114	72	61
22	1114	4343	4203
23	1114	2170	1955
24	1114	3065	2926
25	1114	2822	2706
26	1114	69	59
27	1114	3278	3155
28	1114	3799	3673
29	1114	1413	1295
30	1114	4974	4762
31	1114	2562	2410
32	1114	3239	3143
33	1114	4008	3851
34	1114	3063	2938
35	1114	2175	2085
36	1114	48	44
37	1114	11	11
38	1114	31	30
39	1114	4582	4419
40	1114	4726	4524
41	1114	164	116
42	1114	4095	3931
43	1114	3933	3782
44	1114	4006	3840
45	1114	3696	3581
46	1114	110	68
47	1114	3899	3773
48	1114	3529	3377
49	1114	3714	3574
50	1114	3439	3292
51	1114	2096	2033
52	1114	3582	3454
53	1114	3938	3796
54	1114	4436	4272
55	1114	90	61
56	1114	4056	3867
57	1114	5387	5186
58	1114	4042	3918
59	1114	4587	4410
60	1114	295	249
61	1114	4048	3913
62	1114	31	29
63	1114	4806	4654
64	1114	2732	2598
65	1114	66	55
66	1114	3922	3780
67	1114	3070	2831
68	1114	2221	2152
69	1114	3794	3607
70	1114	99	71
71	1114	3601	3483
72	1114	2948	2818
73	1114	4074	3936
74	1114	3134	3022
75	1114	74	57
76	1114	53	44
77	1114	4837	4591
78	1114	3141	3012
79	1114	2940	2853
80	1114	3275	3061
81	1114	33	27
82	1114	2853	2760
83	1114	3400	3286
84	1114	3559	3433
85	1114	3178	3083
86	1114	120	93
87	1114	2718	2606
88	1114	3207	3068
89	1114	3505	3396
90	1114	4278	4121
91	1114	62	55
92	1114	3847	3717
93	1114	3809	3686
94	1114	4169	4008
95	1114	27	22
96	1114	46	35
97	1114	3242	3103
98	1114	3867	3721
99	1114	3153	3036
100	1114	3371	3249
101	1114	4	4
102	1114	3949	3836
103	1114	3333	3220
104	1114	2712	2587
105	1114	1998	1916
106	1114	7	7
107	1114	3409	3259
108	1114	4412	4252
109	1114	4905	4738
110	1114	4270	4124
111	1114	660	587
112	1114	3232	3134
113	1114	4341	4192
114	1114	2543	2459
115	1114	5245	5065
116	1114	2	2
117	1114	3864	3759
118	1114	8238	7983
119	1114	7	7
120	1114	3124	3021
121	1114	2952	2856
122	1114	2843	2750
123	1114	2686	2598
124	1114	5213	5048
125	1114	3204	3111
126	1114	2593	2520
127	1114	3507	3392
128	1114	4513	4368
129	1114	4001	3857
130	1114	3983	3831
131	1114	12	11
132	1114	3883	3698
133	1114	2843	2757
134	1114	9	9
135	1114	1403	1344
136	1114	272	234
137	1114	2160	2082
138	1114	6	6
139	1114	625	596
140	1114	21	18
141	1114	2	2
142	1114	3081	2945
143	1114	3290	3167
144	1114	4	4
145	1114	1886	1792
146	1114	3527	3408
147	1114	5	5
148	1114	3252	3140
149	1114	1	1
150	1114	16	15
151	1114	9	7
152	1114	3106	3012
153	1114	3478	3357
154	1114	3065	2966
155	1114	2570	2498
156	1114	9	9
157	1114	2843	2743
158	1114	3776	3669
159	1114	3701	3593
160	1114	3050	2947
161	1114	17	12
162	1114	3613	3496
163	1114	3288	3195
164	1114	3461	3348
165	1114	4359	4226
166	1114	13	12
167	1114	3727	3616
168	1114	2534	2454
169	1114	3398	3290
170	1114	3444	3315
171	1114	10	9
172	1114	3120	3015
173	1114	3565	3442
174	1114	2912	2825
175	1114	2598	2509
