SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
82	2101	4049	3676
83	2101	5761	5179
84	2101	2535	2298
85	2101	1161	1039
86	2101	742	671
87	2101	842	763
88	2101	9980	8990
89	2101	12467	11296
90	2101	13314	12109
91	2101	10488	9524
92	2101	7651	6935
93	2101	13851	12604
94	2101	11845	10680
95	2101	13024	11777
96	2101	18937	17211
97	2101	5028	4529
98	2101	2808	2539
99	2101	974	877
100	2101	394	347
101	2101	2134	1907
102	2101	247	222
103	2101	207	176
104	2101	965	849
105	2101	744	668
106	2101	7640	6909
107	2101	6991	6344
108	2101	5908	5368
109	2101	15	13
110	2101	5052	4509
111	2101	6682	6037
112	2101	9803	8828
113	2101	8074	7296
114	2101	10438	9375
115	2101	225	210
116	2101	1403	1277
117	2101	5810	5233
118	2101	1203	1087
119	2101	3159	2873
120	2101	3746	3320
121	2101	6461	5838
122	2101	2399	2176
123	2101	1023	915
124	2101	387	345
125	2101	1279	1174
126	2101	3530	3175
127	2101	17	16
128	2101	3264	2903
129	2101	40	32
130	2101	497	445
131	2101	145	127
132	2101	56	52
133	2101	74	62
134	2101	33	30
0	2102	199604	157917
1	2102	1039	941
2	2102	1048	955
3	2102	651	606
4	2102	1566	1434
5	2102	1119	1029
6	2102	559	508
7	2102	728	670
8	2102	1103	995
9	2102	2138	1956
10	2102	3730	3395
11	2102	1790	1652
12	2102	2197	1986
13	2102	2387	2170
14	2102	2456	2208
15	2102	846	770
16	2102	3907	3579
17	2102	1560	1403
18	2102	707	643
19	2102	4054	3682
20	2102	4149	3735
21	2102	3007	2763
22	2102	5244	4736
23	2102	5261	4797
24	2102	5750	5200
25	2102	9246	8392
26	2102	6326	5793
27	2102	5090	4615
28	2102	5284	4829
29	2102	2266	2058
30	2102	4688	4259
31	2102	2276	2074
32	2102	5135	4690
33	2102	1990	1820
34	2102	2278	2064
35	2102	2832	2581
36	2102	2158	1956
37	2102	1865	1719
38	2102	4192	3807
39	2102	7177	6534
40	2102	5237	4776
41	2102	7503	6834
42	2102	6765	6132
43	2102	12185	11087
44	2102	33	32
45	2102	4553	4145
46	2102	2663	2422
47	2102	81	72
48	2102	727	674
49	2102	7123	6492
50	2102	2734	2473
51	2102	2387	2197
52	2102	44	39
53	2102	2867	2629
54	2102	2928	2642
55	2102	7503	6859
56	2102	8775	8016
57	2102	5350	4842
58	2102	1038	937
59	2102	140	126
60	2102	238	217
61	2102	1292	1159
62	2102	344	308
63	2102	977	898
64	2102	5964	5445
65	2102	13244	12099
66	2102	14138	12907
67	2102	8678	7846
68	2102	6465	5857
69	2102	15421	14091
70	2102	8851	7996
71	2102	288	258
72	2102	985	890
73	2102	1572	1412
74	2102	9783	8876
75	2102	1660	1506
76	2102	6011	5464
77	2102	7985	7271
78	2102	7421	6756
79	2102	5431	4936
80	2102	10044	9187
81	2102	8430	7678
82	2102	4074	3719
83	2102	5905	5365
84	2102	2439	2190
85	2102	1236	1134
86	2102	809	734
87	2102	794	725
88	2102	9750	8879
89	2102	12303	11230
90	2102	13252	12143
91	2102	10829	9884
92	2102	7389	6707
93	2102	14044	12836
94	2102	11934	10862
95	2102	12899	11765
96	2102	18402	16828
97	2102	5263	4754
98	2102	2740	2497
99	2102	1007	913
100	2102	415	377
101	2102	2002	1818
102	2102	256	230
103	2102	223	190
104	2102	1055	948
105	2102	838	765
106	2102	7758	7070
107	2102	6972	6302
108	2102	6007	5512
109	2102	14	12
110	2102	5034	4583
111	2102	6861	6233
112	2102	9588	8730
113	2102	8224	7538
114	2102	10568	9564
115	2102	276	243
116	2102	1453	1326
117	2102	5789	5290
118	2102	1307	1147
119	2102	3069	2752
120	2102	3762	3364
121	2102	6355	5795
122	2102	2420	2226
123	2102	1007	922
124	2102	418	386
125	2102	1153	1051
126	2102	3529	3200
127	2102	27	23
128	2102	3302	3002
129	2102	34	29
130	2102	501	457
131	2102	160	152
132	2102	45	38
133	2102	82	74
134	2102	24	22
0	2103	198431	154320
1	2103	1035	912
2	2103	1078	970
3	2103	667	589
4	2103	1673	1494
5	2103	1162	1045
6	2103	574	499
7	2103	759	670
8	2103	1089	983
9	2103	2069	1838
10	2103	3681	3291
11	2103	1754	1575
12	2103	2151	1927
13	2103	2358	2142
14	2103	2517	2257
15	2103	913	834
16	2103	3861	3480
17	2103	1503	1332
18	2103	738	662
19	2103	4189	3774
20	2103	4163	3704
21	2103	3137	2802
22	2103	5094	4570
23	2103	5289	4730
24	2103	5577	4964
25	2103	9408	8443
26	2103	6329	5690
27	2103	5080	4557
28	2103	5299	4744
29	2103	2273	2032
30	2103	4590	4066
31	2103	2418	2153
32	2103	5205	4694
33	2103	2080	1847
34	2103	2230	2029
35	2103	2935	2613
36	2103	2135	1903
37	2103	1910	1729
38	2103	4318	3856
39	2103	7193	6507
40	2103	5239	4712
41	2103	7358	6563
42	2103	6874	6145
43	2103	12255	10988
44	2103	32	22
45	2103	4556	4113
46	2103	2633	2373
47	2103	90	79
48	2103	791	710
49	2103	6922	6165
50	2103	2766	2472
51	2103	2443	2182
52	2103	40	38
53	2103	2964	2670
54	2103	2927	2608
55	2103	7685	6932
56	2103	8664	7737
57	2103	5346	4792
58	2103	987	874
59	2103	151	135
60	2103	241	220
61	2103	1317	1176
62	2103	358	326
63	2103	922	829
64	2103	5923	5355
65	2103	13311	11927
66	2103	14242	12849
67	2103	8585	7669
68	2103	6491	5836
69	2103	15748	14120
70	2103	9099	8076
71	2103	337	313
72	2103	976	876
73	2103	1606	1436
74	2103	9526	8532
75	2103	1678	1498
76	2103	5841	5204
77	2103	8122	7301
78	2103	7611	6791
79	2103	5370	4822
80	2103	9924	8898
81	2103	8360	7480
82	2103	4050	3663
83	2103	5823	5207
84	2103	2508	2254
85	2103	1235	1114
86	2103	824	751
87	2103	812	727
88	2103	9576	8615
89	2103	12327	11067
90	2103	12948	11669
91	2103	10661	9599
92	2103	7525	6688
93	2103	14254	12902
94	2103	12071	10810
95	2103	12680	11407
96	2103	18515	16713
97	2103	5054	4578
98	2103	2807	2510
99	2103	1016	919
100	2103	411	366
101	2103	1973	1784
102	2103	258	226
103	2103	191	168
104	2103	1029	900
105	2103	742	656
106	2103	7770	6978
107	2103	7190	6439
108	2103	5932	5322
109	2103	16	13
110	2103	5091	4499
111	2103	6889	6140
112	2103	9914	8900
113	2103	8082	7274
114	2103	10365	9301
115	2103	275	250
116	2103	1460	1325
117	2103	5632	5054
118	2103	1303	1171
119	2103	3208	2873
120	2103	3772	3337
121	2103	6399	5747
122	2103	2426	2169
123	2103	1069	946
124	2103	408	365
125	2103	1168	1038
126	2103	3444	3093
127	2103	19	16
128	2103	3156	2781
129	2103	37	34
130	2103	485	441
131	2103	145	130
132	2103	36	28
133	2103	93	86
134	2103	28	24
0	2104	202321	160459
1	2104	1093	980
2	2104	1030	960
3	2104	651	605
4	2104	1578	1443
5	2104	1197	1085
6	2104	536	488
7	2104	772	702
8	2104	1147	1058
9	2104	2098	1900
10	2104	3565	3237
11	2104	1770	1610
12	2104	2153	1950
13	2104	2372	2173
14	2104	2490	2279
15	2104	907	830
16	2104	4033	3705
17	2104	1435	1309
18	2104	703	628
19	2104	4035	3643
20	2104	4072	3667
21	2104	3118	2850
22	2104	5158	4656
23	2104	5203	4746
24	2104	5749	5238
25	2104	9467	8622
26	2104	6135	5616
27	2104	5178	4759
28	2104	5119	4671
29	2104	2346	2132
30	2104	4530	4116
31	2104	2193	1991
32	2104	5212	4789
33	2104	1961	1788
34	2104	2311	2108
35	2104	2882	2609
36	2104	2030	1816
37	2104	1833	1677
38	2104	4279	3868
39	2104	7323	6669
40	2104	5043	4568
41	2104	7442	6737
42	2104	6657	6067
43	2104	12020	11003
44	2104	31	29
45	2104	4445	4074
46	2104	2724	2489
47	2104	100	91
48	2104	771	715
49	2104	6923	6285
50	2104	2679	2435
51	2104	2358	2157
52	2104	42	32
53	2104	2983	2734
54	2104	2899	2631
55	2104	7492	6864
56	2104	8489	7773
57	2104	5252	4775
58	2104	1039	965
59	2104	149	132
60	2104	233	214
61	2104	1341	1218
62	2104	358	322
63	2104	995	898
64	2104	5923	5407
65	2104	12888	11740
66	2104	14212	12913
67	2104	8709	7924
68	2104	6468	5878
69	2104	15952	14581
70	2104	8746	7943
71	2104	288	266
72	2104	1017	924
73	2104	1572	1437
74	2104	9708	8827
75	2104	1685	1538
76	2104	5823	5308
77	2104	7847	7134
78	2104	7477	6781
79	2104	5411	4932
80	2104	9824	8962
81	2104	8669	7871
82	2104	3906	3619
83	2104	5695	5216
84	2104	2476	2249
85	2104	1241	1135
86	2104	782	708
87	2104	798	731
88	2104	9674	8775
89	2104	12167	11123
90	2104	12747	11665
91	2104	10525	9586
92	2104	7446	6784
93	2104	13718	12593
94	2104	12039	10965
95	2104	12605	11528
96	2104	18683	17078
97	2104	5126	4639
98	2104	2661	2412
99	2104	1042	944
100	2104	391	355
101	2104	2027	1835
102	2104	248	229
103	2104	209	196
104	2104	944	866
105	2104	775	693
106	2104	7690	7047
107	2104	6824	6222
108	2104	5868	5373
109	2104	10	9
110	2104	4864	4444
111	2104	6656	6038
112	2104	9676	8862
113	2104	8223	7492
114	2104	10341	9383
115	2104	276	255
116	2104	1514	1395
117	2104	5830	5331
118	2104	1192	1088
119	2104	3059	2800
120	2104	3769	3385
121	2104	6227	5710
122	2104	2567	2354
123	2104	994	904
124	2104	435	396
125	2104	1230	1108
126	2104	3531	3231
127	2104	26	24
128	2104	3195	2878
129	2104	34	28
130	2104	510	464
131	2104	143	124
132	2104	51	49
133	2104	66	57
134	2104	27	24
0	2105	208112	161378
1	2105	1123	994
2	2105	1056	941
3	2105	654	584
4	2105	1693	1521
5	2105	1109	1004
6	2105	563	512
7	2105	762	684
8	2105	1117	1007
9	2105	2150	1930
10	2105	3794	3443
11	2105	1708	1563
12	2105	2201	1973
13	2105	2405	2181
14	2105	2601	2309
15	2105	883	810
16	2105	3913	3538
17	2105	1482	1346
18	2105	669	609
19	2105	4158	3782
20	2105	4148	3714
21	2105	3131	2832
22	2105	4984	4494
23	2105	5244	4706
24	2105	5789	5194
25	2105	9723	8784
26	2105	6338	5704
27	2105	5189	4712
28	2105	5307	4732
29	2105	2321	2117
30	2105	4561	4092
31	2105	2328	2108
32	2105	5175	4666
33	2105	1973	1771
34	2105	2288	2074
35	2105	3007	2714
36	2105	2067	1875
37	2105	1951	1758
38	2105	4279	3855
39	2105	7229	6544
40	2105	5343	4843
41	2105	7355	6597
42	2105	6637	5964
43	2105	12013	10861
44	2105	47	43
45	2105	4577	4127
46	2105	2534	2265
47	2105	95	81
48	2105	740	666
49	2105	6997	6254
50	2105	2731	2441
51	2105	2399	2153
52	2105	45	39
53	2105	2968	2689
54	2105	2856	2549
55	2105	7442	6718
56	2105	8669	7811
57	2105	5343	4816
58	2105	1032	927
59	2105	117	109
60	2105	190	169
61	2105	1317	1186
62	2105	334	301
63	2105	979	872
64	2105	6091	5452
65	2105	13319	11984
66	2105	14247	12821
67	2105	8901	7988
68	2105	6568	5904
69	2105	15461	13949
70	2105	9105	8188
71	2105	299	266
72	2105	1049	960
73	2105	1619	1473
74	2105	9711	8707
75	2105	1763	1602
76	2105	6121	5524
77	2105	8075	7345
78	2105	7389	6673
79	2105	5482	4920
80	2105	9999	9017
81	2105	8491	7642
82	2105	4064	3647
83	2105	5925	5343
84	2105	2425	2177
85	2105	1192	1092
86	2105	791	706
87	2105	809	737
88	2105	9991	8923
89	2105	12218	11065
90	2105	13251	12010
91	2105	10754	9714
92	2105	7795	7039
93	2105	14221	12915
94	2105	11949	10739
95	2105	13028	11858
96	2105	18888	17078
97	2105	5080	4531
98	2105	2937	2632
99	2105	991	885
100	2105	424	387
101	2105	2116	1905
102	2105	226	195
103	2105	183	159
104	2105	978	879
105	2105	798	719
106	2105	7674	6944
107	2105	6825	6121
108	2105	6074	5464
109	2105	20	17
110	2105	5161	4658
111	2105	6738	6100
112	2105	9864	8864
113	2105	8095	7292
114	2105	10722	9727
115	2105	294	262
116	2105	1439	1298
117	2105	5758	5143
118	2105	1237	1107
119	2105	3018	2714
120	2105	3648	3231
121	2105	6454	5809
122	2105	2571	2314
123	2105	1007	892
124	2105	402	362
125	2105	1243	1122
126	2105	3472	3086
127	2105	15	15
128	2105	3396	3041
129	2105	33	29
130	2105	521	467
131	2105	149	136
132	2105	62	58
133	2105	74	65
134	2105	19	19
0	2106	206016	165577
1	2106	1074	980
2	2106	1023	951
3	2106	684	621
4	2106	1652	1530
5	2106	1078	1010
6	2106	545	505
7	2106	764	700
8	2106	1094	1011
9	2106	2131	1954
10	2106	3685	3417
11	2106	1854	1707
12	2106	2162	1986
13	2106	2380	2209
14	2106	2518	2312
15	2106	858	785
16	2106	3845	3539
17	2106	1549	1437
18	2106	692	636
19	2106	4183	3878
20	2106	4129	3754
21	2106	3041	2799
22	2106	5218	4757
23	2106	5232	4822
24	2106	5694	5246
25	2106	9194	8480
26	2106	6503	6011
27	2106	4991	4643
28	2106	5352	4925
29	2106	2324	2147
30	2106	4696	4276
31	2106	2293	2121
32	2106	5200	4796
33	2106	2083	1913
34	2106	2330	2146
35	2106	2877	2658
36	2106	2074	1890
37	2106	1889	1718
38	2106	4217	3863
39	2106	7330	6794
40	2106	5244	4860
41	2106	7506	6865
42	2106	6605	6066
43	2106	11842	10970
44	2106	35	30
45	2106	4464	4113
46	2106	2715	2488
47	2106	82	73
48	2106	810	751
49	2106	6887	6258
50	2106	2661	2466
51	2106	2386	2175
52	2106	42	36
53	2106	3015	2767
54	2106	2919	2660
55	2106	7457	6865
56	2106	8651	8000
57	2106	5273	4830
58	2106	1012	937
59	2106	147	135
60	2106	221	207
61	2106	1296	1190
62	2106	325	284
63	2106	1028	955
64	2106	5966	5484
65	2106	13270	12193
66	2106	14161	12976
67	2106	8604	7925
68	2106	6410	5862
69	2106	15612	14400
70	2106	8863	8108
71	2106	340	309
72	2106	977	898
73	2106	1597	1484
74	2106	9690	8891
75	2106	1796	1649
76	2106	5803	5317
77	2106	7999	7389
78	2106	7543	6934
79	2106	5327	4916
80	2106	10192	9437
81	2106	8543	7857
82	2106	3881	3588
83	2106	5782	5319
84	2106	2357	2156
85	2106	1216	1111
86	2106	799	732
87	2106	765	714
88	2106	9851	9073
89	2106	12035	11114
90	2106	13341	12351
91	2106	10689	9849
92	2106	7679	7041
93	2106	14098	13037
94	2106	11897	10908
95	2106	12872	11907
96	2106	18435	16974
97	2106	5216	4780
98	2106	2759	2546
99	2106	976	889
100	2106	443	404
101	2106	1975	1837
102	2106	253	226
103	2106	234	203
104	2106	1009	922
105	2106	795	744
106	2106	7700	7066
107	2106	7015	6452
108	2106	6038	5599
109	2106	14	13
110	2106	5106	4709
111	2106	6921	6334
112	2106	9566	8815
113	2106	8016	7412
114	2106	10699	9844
115	2106	287	260
116	2106	1397	1291
117	2106	5843	5373
118	2106	1281	1187
119	2106	3012	2777
120	2106	3758	3444
121	2106	6335	5830
122	2106	2459	2250
123	2106	968	897
124	2106	401	366
125	2106	1190	1079
126	2106	3569	3285
127	2106	14	14
128	2106	3252	2990
129	2106	46	42
130	2106	504	466
131	2106	160	145
132	2106	34	32
133	2106	84	76
134	2106	23	16
0	2107	209474	164836
1	2107	1089	998
2	2107	1025	912
3	2107	638	582
4	2107	1572	1416
5	2107	1135	1013
6	2107	545	488
7	2107	761	696
8	2107	1116	1007
9	2107	2091	1920
10	2107	3649	3324
11	2107	1725	1547
12	2107	2229	2025
13	2107	2280	2098
14	2107	2607	2357
15	2107	874	807
16	2107	3932	3573
17	2107	1514	1363
18	2107	726	641
19	2107	4177	3790
20	2107	4047	3611
21	2107	2911	2634
22	2107	5197	4709
23	2107	5320	4834
24	2107	5684	5157
25	2107	9465	8575
26	2107	6374	5797
27	2107	5118	4657
28	2107	5270	4791
29	2107	2326	2138
30	2107	4641	4178
31	2107	2264	2069
32	2107	5205	4716
33	2107	2001	1818
34	2107	2229	2034
35	2107	2915	2631
36	2107	2131	1925
37	2107	1954	1779
38	2107	4217	3844
39	2107	7046	6420
40	2107	5301	4810
41	2107	7470	6793
42	2107	6674	6070
43	2107	12002	10929
44	2107	36	29
45	2107	4599	4164
46	2107	2602	2378
47	2107	90	78
48	2107	748	681
49	2107	7062	6349
50	2107	2769	2538
51	2107	2489	2246
52	2107	66	56
53	2107	2962	2695
54	2107	3009	2732
55	2107	7675	6970
56	2107	8568	7821
57	2107	5280	4782
58	2107	1068	961
59	2107	159	150
60	2107	237	210
61	2107	1253	1139
62	2107	327	289
63	2107	915	834
64	2107	5972	5409
65	2107	13408	12196
66	2107	14398	13077
67	2107	8750	7920
68	2107	6487	5889
69	2107	16070	14639
70	2107	9246	8382
71	2107	376	339
72	2107	1066	970
73	2107	1546	1387
74	2107	9669	8801
75	2107	1746	1611
76	2107	5868	5321
77	2107	8161	7435
78	2107	7407	6737
79	2107	5444	4944
80	2107	9943	9027
81	2107	8384	7616
82	2107	4010	3662
83	2107	5777	5254
84	2107	2374	2132
85	2107	1238	1115
86	2107	815	731
87	2107	780	708
88	2107	9813	8934
89	2107	12389	11266
90	2107	13210	12081
91	2107	10766	9815
92	2107	7656	6956
93	2107	13850	12675
94	2107	11963	10892
95	2107	12762	11623
96	2107	18631	17084
97	2107	5108	4625
98	2107	2767	2515
99	2107	1008	902
100	2107	421	385
101	2107	2022	1825
102	2107	270	249
103	2107	187	178
104	2107	1020	920
105	2107	782	717
106	2107	7627	6989
107	2107	6834	6237
108	2107	5958	5432
109	2107	23	22
110	2107	4958	4489
111	2107	6928	6275
112	2107	9614	8752
113	2107	8187	7477
114	2107	10289	9360
115	2107	263	237
116	2107	1475	1335
117	2107	5837	5301
118	2107	1245	1138
119	2107	3082	2789
120	2107	3674	3295
121	2107	6446	5882
122	2107	2518	2295
123	2107	1038	941
124	2107	408	372
125	2107	1126	1021
126	2107	3621	3300
127	2107	21	17
128	2107	3271	2955
129	2107	32	27
130	2107	468	420
131	2107	155	134
132	2107	44	40
133	2107	97	79
134	2107	37	34
0	2108	211287	163265
1	2108	1058	954
2	2108	1075	940
3	2108	679	604
4	2108	1616	1460
5	2108	1190	1059
6	2108	583	517
7	2108	746	675
8	2108	1114	1013
9	2108	2109	1889
10	2108	3685	3289
11	2108	1824	1633
12	2108	2128	1911
13	2108	2404	2172
14	2108	2589	2316
15	2108	944	858
16	2108	3948	3550
17	2108	1458	1299
18	2108	728	650
19	2108	4130	3720
20	2108	3970	3511
21	2108	3108	2758
22	2108	5387	4799
23	2108	5304	4769
24	2108	5956	5323
25	2108	9455	8509
26	2108	6532	5873
27	2108	5071	4569
28	2108	5284	4753
29	2108	2348	2123
30	2108	4593	4090
31	2108	2313	2067
32	2108	5420	4850
33	2108	2028	1842
34	2108	2272	2057
35	2108	2948	2652
36	2108	2062	1822
37	2108	1897	1696
38	2108	4237	3801
39	2108	7344	6626
40	2108	5283	4752
41	2108	7605	6759
42	2108	6792	6112
43	2108	12151	10931
44	2108	33	26
45	2108	4374	3924
46	2108	2637	2342
47	2108	76	70
48	2108	789	729
49	2108	7060	6312
50	2108	2673	2391
51	2108	2444	2203
52	2108	49	43
53	2108	2970	2682
54	2108	2977	2662
55	2108	7427	6717
56	2108	8706	7822
57	2108	5352	4809
58	2108	1086	967
59	2108	139	132
60	2108	252	224
61	2108	1364	1229
62	2108	357	311
63	2108	1007	912
64	2108	5893	5307
65	2108	13632	12232
66	2108	14520	13019
67	2108	8828	7884
68	2108	6591	5940
69	2108	16145	14500
70	2108	9146	8228
71	2108	314	282
72	2108	974	882
73	2108	1580	1422
74	2108	9981	8955
75	2108	1738	1550
76	2108	5780	5193
77	2108	8083	7261
78	2108	7556	6725
79	2108	5561	4999
80	2108	10089	9034
81	2108	8745	7810
82	2108	4078	3700
83	2108	6002	5378
84	2108	2468	2192
85	2108	1295	1169
86	2108	794	706
87	2108	814	741
88	2108	9845	8834
89	2108	12386	11194
90	2108	13399	12068
91	2108	10956	9872
92	2108	7640	6896
93	2108	14394	13036
94	2108	12167	10878
95	2108	12971	11711
96	2108	18925	17046
97	2108	5017	4510
98	2108	2822	2516
99	2108	938	852
100	2108	406	358
101	2108	2052	1844
102	2108	214	188
103	2108	220	191
104	2108	1097	989
105	2108	810	731
106	2108	7813	6990
107	2108	7064	6369
108	2108	6081	5515
109	2108	22	19
110	2108	5115	4589
111	2108	7092	6376
112	2108	9911	8851
113	2108	8343	7455
114	2108	10712	9660
115	2108	274	241
116	2108	1494	1353
117	2108	5695	5116
118	2108	1365	1238
119	2108	3162	2845
120	2108	3709	3301
121	2108	6665	5982
122	2108	2562	2295
123	2108	1052	943
124	2108	389	350
125	2108	1263	1138
126	2108	3698	3322
127	2108	21	16
128	2108	3332	2982
129	2108	28	20
130	2108	510	451
131	2108	153	133
132	2108	67	61
133	2108	81	75
134	2108	19	16
0	2109	212212	165373
1	2109	1165	1053
2	2109	997	890
3	2109	666	606
4	2109	1593	1461
5	2109	1151	1051
6	2109	594	550
7	2109	736	673
8	2109	1107	1008
9	2109	2064	1886
10	2109	3677	3360
11	2109	1796	1614
12	2109	2170	1964
13	2109	2560	2324
14	2109	2547	2335
15	2109	837	748
16	2109	3946	3571
17	2109	1485	1330
18	2109	723	658
19	2109	4184	3816
20	2109	4070	3622
21	2109	2957	2678
22	2109	5056	4523
23	2109	5364	4865
24	2109	5907	5302
25	2109	9567	8671
26	2109	6434	5828
27	2109	5156	4684
28	2109	5508	4977
29	2109	2345	2130
30	2109	4774	4362
31	2109	2322	2100
32	2109	5168	4685
33	2109	2044	1843
34	2109	2163	1951
35	2109	2987	2730
36	2109	1930	1736
37	2109	1849	1666
38	2109	4295	3865
39	2109	7311	6636
40	2109	5236	4742
41	2109	7591	6854
42	2109	6875	6200
43	2109	11920	10825
44	2109	28	26
45	2109	4532	4097
46	2109	2834	2536
47	2109	75	67
48	2109	826	746
49	2109	7236	6516
50	2109	2853	2571
51	2109	2388	2157
52	2109	44	39
53	2109	2911	2654
54	2109	2966	2640
55	2109	7749	7051
56	2109	8599	7780
57	2109	5216	4688
58	2109	1065	963
59	2109	171	159
60	2109	246	221
61	2109	1368	1214
62	2109	394	362
63	2109	1019	935
64	2109	6015	5434
65	2109	13517	12266
66	2109	14208	12906
67	2109	8657	7857
68	2109	6483	5892
69	2109	15783	14342
70	2109	8905	8016
71	2109	336	311
72	2109	980	888
73	2109	1567	1435
74	2109	9632	8701
75	2109	1791	1636
76	2109	6046	5484
77	2109	8103	7357
78	2109	7442	6723
79	2109	5228	4729
80	2109	10219	9245
81	2109	8686	7832
82	2109	4041	3648
83	2109	5815	5281
84	2109	2413	2169
85	2109	1269	1139
86	2109	796	718
87	2109	813	743
88	2109	9720	8772
89	2109	12724	11596
90	2109	13338	12148
91	2109	10785	9824
92	2109	7655	6909
93	2109	14297	13006
94	2109	12070	10878
95	2109	12887	11743
96	2109	18829	17079
97	2109	5121	4632
98	2109	2926	2662
99	2109	1042	925
100	2109	369	346
101	2109	1992	1806
102	2109	248	231
103	2109	194	176
104	2109	1018	933
105	2109	772	695
106	2109	7886	7156
107	2109	7110	6438
108	2109	5951	5396
109	2109	10	8
110	2109	5239	4741
111	2109	6993	6326
112	2109	9711	8801
113	2109	8219	7431
114	2109	10451	9427
115	2109	270	240
116	2109	1486	1335
117	2109	5826	5282
118	2109	1291	1178
119	2109	3071	2771
120	2109	3527	3142
121	2109	6209	5615
122	2109	2559	2328
123	2109	1064	959
124	2109	437	400
125	2109	1186	1080
126	2109	3599	3231
127	2109	12	8
128	2109	3162	2812
129	2109	39	34
130	2109	502	449
131	2109	173	158
132	2109	62	56
133	2109	88	81
134	2109	22	17
0	2110	209713	164333
1	2110	1104	985
2	2110	1018	911
3	2110	642	581
4	2110	1653	1495
5	2110	1153	1028
6	2110	579	517
7	2110	759	680
8	2110	1099	972
9	2110	2048	1823
10	2110	3644	3270
11	2110	1761	1572
12	2110	2160	1933
13	2110	2353	2125
14	2110	2544	2273
15	2110	861	775
16	2110	3751	3383
17	2110	1445	1305
18	2110	699	634
19	2110	4152	3734
20	2110	3842	3367
21	2110	2870	2593
22	2110	5174	4649
23	2110	5190	4680
24	2110	5726	5114
25	2110	9263	8335
26	2110	6493	5903
27	2110	4955	4470
28	2110	5259	4735
29	2110	2255	2014
30	2110	4549	4038
31	2110	2413	2160
32	2110	5191	4670
33	2110	2062	1851
34	2110	2212	1988
35	2110	2755	2504
36	2110	2040	1802
37	2110	1859	1680
38	2110	4156	3712
39	2110	7314	6600
40	2110	5214	4685
41	2110	7405	6627
42	2110	6827	6112
43	2110	12009	10744
44	2110	47	38
45	2110	4574	4125
46	2110	2641	2355
47	2110	94	84
48	2110	824	752
49	2110	7013	6247
50	2110	2704	2414
51	2110	2489	2223
52	2110	42	38
53	2110	3011	2708
54	2110	2894	2588
55	2110	7542	6810
56	2110	8617	7738
57	2110	5306	4721
58	2110	1015	920
59	2110	165	143
60	2110	209	180
61	2110	1311	1202
62	2110	375	328
63	2110	1045	937
64	2110	5691	5145
65	2110	13364	11988
66	2110	14090	12697
67	2110	8583	7717
68	2110	6225	5568
69	2110	15881	14283
70	2110	9162	8188
71	2110	323	291
72	2110	1006	905
73	2110	1548	1377
74	2110	9614	8647
75	2110	1722	1553
76	2110	5933	5290
77	2110	8051	7276
78	2110	7487	6757
79	2110	5280	4856
80	2110	9751	8776
81	2110	8434	7529
82	2110	3925	3548
83	2110	5858	5272
84	2110	2329	2049
85	2110	1306	1171
86	2110	842	757
87	2110	779	706
88	2110	9731	8744
89	2110	12446	11210
90	2110	13281	12012
91	2110	10693	9609
92	2110	7506	6788
93	2110	14061	12670
94	2110	11976	10815
95	2110	12673	11472
96	2110	18591	16798
97	2110	5110	4575
98	2110	2774	2473
99	2110	920	802
100	2110	402	353
101	2110	2009	1821
102	2110	201	186
103	2110	192	176
104	2110	987	882
105	2110	807	715
106	2110	7652	6832
107	2110	6897	6166
108	2110	5949	5363
109	2110	13	9
110	2110	5093	4611
111	2110	6740	6064
112	2110	9626	8600
113	2110	8062	7254
114	2110	10485	9478
115	2110	296	266
116	2110	1517	1354
117	2110	5792	5215
118	2110	1178	1035
119	2110	3132	2774
120	2110	3479	3018
121	2110	6309	5670
122	2110	2498	2228
123	2110	1021	906
124	2110	380	341
125	2110	1164	1049
126	2110	3388	3019
127	2110	22	18
128	2110	3075	2719
129	2110	43	36
130	2110	490	437
131	2110	140	121
132	2110	47	42
133	2110	72	62
134	2110	27	24
0	2111	209584	164061
1	2111	1104	989
2	2111	1086	973
3	2111	638	582
4	2111	1750	1550
5	2111	1263	1147
6	2111	504	452
7	2111	758	673
8	2111	1085	976
9	2111	2052	1835
10	2111	3774	3421
11	2111	1718	1540
12	2111	2249	2020
13	2111	2404	2165
14	2111	2537	2311
15	2111	850	772
16	2111	4013	3622
17	2111	1545	1399
18	2111	755	690
19	2111	4059	3658
20	2111	3873	3394
21	2111	2992	2719
22	2111	5070	4531
23	2111	5342	4846
24	2111	5820	5203
25	2111	9429	8549
26	2111	6540	5957
27	2111	5022	4582
28	2111	5468	4899
29	2111	2384	2156
30	2111	4616	4158
31	2111	2311	2102
32	2111	5186	4649
33	2111	2066	1875
34	2111	2285	2072
35	2111	2968	2683
36	2111	2164	1944
37	2111	1816	1644
38	2111	4270	3853
39	2111	7262	6605
40	2111	5237	4730
41	2111	7370	6650
42	2111	6911	6233
43	2111	12092	10928
44	2111	37	33
45	2111	4677	4249
46	2111	2585	2336
47	2111	101	88
48	2111	850	770
49	2111	6888	6203
50	2111	2723	2470
51	2111	2407	2191
52	2111	41	36
53	2111	2964	2659
54	2111	2917	2616
55	2111	7524	6850
56	2111	8801	7990
57	2111	5319	4809
58	2111	1075	981
59	2111	152	136
60	2111	294	271
61	2111	1337	1207
62	2111	363	329
