SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
123	1119	4846	4654
124	1119	4431	4223
125	1119	7444	6784
126	1119	5380	5110
127	1119	72	66
128	1119	413	347
129	1119	64	60
130	1119	6	5
131	1119	106	68
132	1119	112	73
133	1119	7	4
134	1119	36	28
0	2101	96319	64598
1	2101	4899	4635
2	2101	2774	2591
3	2101	4401	4131
4	2101	6664	6249
5	2101	4603	4341
6	2101	3800	3552
7	2101	6626	6228
8	2101	2745	2567
9	2101	6812	6429
10	2101	6383	6003
11	2101	3747	3534
12	2101	5520	5168
13	2101	4948	4642
14	2101	6577	6181
15	2101	6035	5701
16	2101	5096	4830
17	2101	8078	7666
18	2101	5762	5423
19	2101	5792	5492
20	2101	5633	5312
21	2101	5257	4969
22	2101	5454	5140
23	2101	4790	4489
24	2101	5117	4856
25	2101	5006	4719
26	2101	5528	5192
27	2101	5556	5230
28	2101	7516	7089
29	2101	6150	5707
30	2101	6433	6058
31	2101	5478	5153
32	2101	5695	5373
33	2101	5835	5544
34	2101	5385	5092
35	2101	5765	5452
36	2101	6661	6292
37	2101	6173	5826
38	2101	4547	4320
39	2101	5883	5577
40	2101	5464	4760
41	2101	5677	5345
42	2101	4307	4039
43	2101	4261	4030
44	2101	76	56
45	2101	6386	6004
46	2101	5123	4819
47	2101	5184	4882
48	2101	4759	4509
49	2101	5054	4722
50	2101	4436	4153
51	2101	5544	5252
52	2101	4992	4683
53	2101	5672	5275
54	2101	4246	3971
55	2101	6013	5635
56	2101	5006	4696
57	2101	5013	4718
58	2101	4427	4143
59	2101	12679	12015
60	2101	5422	5078
61	2101	4907	4636
62	2101	4656	4353
63	2101	5410	5095
64	2101	4370	4123
65	2101	5261	4960
66	2101	5088	4798
67	2101	4526	4273
68	2101	6435	6066
69	2101	5357	5052
70	2101	6894	6444
71	2101	5889	5561
72	2101	5403	5089
73	2101	4599	4363
74	2101	6452	6063
75	2101	5369	5100
76	2101	2060	1950
77	2101	6564	6196
78	2101	8232	7743
79	2101	5999	5652
80	2101	3959	3729
81	2101	5363	5060
82	2101	7433	6992
83	2101	6262	5902
84	2101	5000	4723
85	2101	6272	5924
86	2101	6205	5821
87	2101	6078	5725
88	2101	5279	4942
89	2101	5191	4910
90	2101	5789	5461
91	2101	4760	4503
92	2101	5399	5079
93	2101	5589	5245
94	2101	5552	5237
95	2101	6594	6214
96	2101	5006	4692
97	2101	8936	8439
98	2101	6482	6075
99	2101	7040	6646
100	2101	6302	5931
101	2101	5676	5362
102	2101	5214	4877
103	2101	5622	5326
104	2101	4233	3959
105	2101	5005	4741
106	2101	7042	6589
107	2101	6548	6175
108	2101	9947	9434
109	2101	176	108
110	2101	9938	9320
111	2101	6783	6447
112	2101	5036	4789
113	2101	6708	6340
114	2101	7018	6587
115	2101	5866	5534
116	2101	5213	4919
117	2101	7336	6943
118	2101	5948	5519
119	2101	3718	3518
120	2101	4176	3948
121	2101	5358	5088
122	2101	4026	3815
123	2101	4560	4333
124	2101	4522	4275
125	2101	7199	6393
126	2101	5351	5039
127	2101	83	69
128	2101	400	311
129	2101	30	27
130	2101	3	3
131	2101	96	67
132	2101	105	60
133	2101	14	10
134	2101	37	33
0	2102	97701	66728
1	2102	4780	4510
2	2102	2679	2490
3	2102	4544	4271
4	2102	6801	6396
5	2102	4603	4335
6	2102	3890	3650
7	2102	6697	6305
8	2102	2836	2697
9	2102	6890	6499
10	2102	6564	6166
11	2102	3793	3573
12	2102	5545	5196
13	2102	4966	4697
14	2102	6583	6184
15	2102	5896	5562
16	2102	5314	5030
17	2102	8091	7652
18	2102	5711	5427
19	2102	5861	5549
20	2102	5565	5247
21	2102	5262	4983
22	2102	5182	4894
23	2102	4589	4328
24	2102	4913	4667
25	2102	4807	4539
26	2102	5106	4789
27	2102	5294	4938
28	2102	7300	6887
29	2102	6094	5721
30	2102	6290	5922
31	2102	5205	4891
32	2102	5412	5128
33	2102	5626	5313
34	2102	5436	5161
35	2102	5724	5397
36	2102	6613	6253
37	2102	6150	5809
38	2102	4650	4374
39	2102	5859	5534
40	2102	5563	4853
41	2102	5565	5261
42	2102	4074	3839
43	2102	4405	4146
44	2102	69	56
45	2102	6139	5817
46	2102	5120	4823
47	2102	5112	4804
48	2102	4882	4614
49	2102	5138	4864
50	2102	4211	3945
51	2102	5593	5264
52	2102	4937	4633
53	2102	5706	5360
54	2102	4267	4017
55	2102	5898	5578
56	2102	5091	4803
57	2102	5154	4845
58	2102	4343	4065
59	2102	12667	11957
60	2102	5411	5093
61	2102	4742	4496
62	2102	4545	4253
63	2102	5109	4779
64	2102	4078	3838
65	2102	5055	4763
66	2102	4939	4675
67	2102	4691	4443
68	2102	6319	5953
69	2102	5369	5070
70	2102	6847	6448
71	2102	5663	5341
72	2102	5331	5047
73	2102	4584	4331
74	2102	6279	5891
75	2102	5246	4990
76	2102	2213	2081
77	2102	6741	6374
78	2102	8292	7829
79	2102	6098	5759
80	2102	3834	3623
81	2102	5342	5046
82	2102	7582	7130
83	2102	6428	6114
84	2102	5090	4803
85	2102	6408	6055
86	2102	6112	5721
87	2102	5994	5632
88	2102	5384	5070
89	2102	4883	4609
90	2102	5691	5334
91	2102	4763	4508
92	2102	5505	5182
93	2102	5363	5071
94	2102	5500	5164
95	2102	6781	6384
96	2102	5015	4742
97	2102	8875	8355
98	2102	6397	6008
99	2102	6918	6537
100	2102	6241	5917
101	2102	5658	5379
102	2102	5269	4950
103	2102	5718	5404
104	2102	4383	4129
105	2102	4869	4608
106	2102	6997	6538
107	2102	6540	6127
108	2102	9577	9042
109	2102	133	87
110	2102	9963	9339
111	2102	6803	6438
112	2102	4943	4687
113	2102	6721	6331
114	2102	7049	6614
115	2102	5945	5579
116	2102	5332	5007
117	2102	7511	7075
118	2102	5726	5323
119	2102	3763	3547
120	2102	4186	3940
121	2102	5449	5167
122	2102	3968	3763
123	2102	4779	4513
124	2102	4565	4314
125	2102	7018	6238
126	2102	5128	4829
127	2102	77	61
128	2102	398	318
129	2102	33	30
130	2102	5	5
131	2102	98	60
132	2102	124	60
133	2102	6	6
134	2102	21	14
0	2103	98864	67381
1	2103	4759	4477
2	2103	2687	2516
3	2103	4358	4093
4	2103	6620	6213
5	2103	4577	4286
6	2103	3831	3571
7	2103	6413	5978
8	2103	2900	2716
9	2103	6664	6282
10	2103	6555	6155
11	2103	3658	3470
12	2103	5496	5210
13	2103	4972	4676
14	2103	6357	5980
15	2103	6006	5656
16	2103	5099	4825
17	2103	7940	7504
18	2103	5683	5349
19	2103	5842	5518
20	2103	5734	5428
21	2103	5236	4949
22	2103	5270	4948
23	2103	4512	4268
24	2103	4814	4583
25	2103	4958	4639
26	2103	5371	5037
27	2103	5524	5179
28	2103	7639	7203
29	2103	6146	5713
30	2103	6207	5867
31	2103	5088	4781
32	2103	5439	5159
33	2103	5551	5262
34	2103	5455	5112
35	2103	5964	5640
36	2103	6766	6415
37	2103	5979	5641
38	2103	4868	4596
39	2103	6064	5692
40	2103	5471	4790
41	2103	5602	5291
42	2103	4334	4086
43	2103	4278	4037
44	2103	50	45
45	2103	6415	6069
46	2103	5297	4976
47	2103	5266	4959
48	2103	4805	4536
49	2103	5091	4773
50	2103	4196	3932
51	2103	5560	5224
52	2103	4960	4637
53	2103	5515	5190
54	2103	4118	3837
55	2103	5741	5420
56	2103	5090	4784
57	2103	4994	4688
58	2103	4301	4056
59	2103	12860	12124
60	2103	5363	5035
61	2103	4756	4511
62	2103	4644	4371
63	2103	5134	4830
64	2103	3995	3770
65	2103	5144	4814
66	2103	5096	4782
67	2103	4717	4429
68	2103	6304	5927
69	2103	5266	4989
70	2103	6657	6234
71	2103	5611	5262
72	2103	5082	4785
73	2103	4590	4315
74	2103	6186	5795
75	2103	5283	4954
76	2103	2191	2052
77	2103	6573	6233
78	2103	8176	7736
79	2103	6146	5748
80	2103	3870	3643
81	2103	5255	4938
82	2103	7615	7144
83	2103	6083	5733
84	2103	4840	4529
85	2103	6736	6366
86	2103	6319	5892
87	2103	5947	5607
88	2103	5158	4852
89	2103	4895	4640
90	2103	5727	5413
91	2103	4692	4407
92	2103	5597	5290
93	2103	5558	5226
94	2103	5538	5191
95	2103	6626	6279
96	2103	5061	4779
97	2103	8877	8377
98	2103	6442	6064
99	2103	6813	6421
100	2103	6385	6018
101	2103	5448	5161
102	2103	5031	4709
103	2103	5684	5355
104	2103	4479	4230
105	2103	4812	4548
106	2103	6725	6312
107	2103	6526	6135
108	2103	9826	9266
109	2103	188	114
110	2103	9555	8978
111	2103	7078	6712
112	2103	4788	4528
113	2103	6623	6246
114	2103	7033	6582
115	2103	5864	5496
116	2103	5251	4939
117	2103	7511	7073
118	2103	5823	5427
119	2103	3663	3459
120	2103	4056	3798
121	2103	5424	5143
122	2103	3868	3644
123	2103	4861	4622
124	2103	4394	4155
125	2103	7024	6271
126	2103	5433	5110
127	2103	82	68
128	2103	436	321
129	2103	35	30
130	2103	6	5
131	2103	99	58
132	2103	128	75
133	2103	12	10
134	2103	44	42
0	2104	97174	67269
1	2104	4793	4513
2	2104	2754	2566
3	2104	4359	4099
4	2104	6594	6157
5	2104	4542	4289
6	2104	3836	3588
7	2104	6451	6101
8	2104	2753	2570
9	2104	6954	6574
10	2104	6442	6087
11	2104	3818	3613
12	2104	5467	5177
13	2104	4777	4531
14	2104	6591	6190
15	2104	5970	5645
16	2104	5094	4807
17	2104	7935	7531
18	2104	5517	5220
19	2104	5752	5487
20	2104	5783	5449
21	2104	5093	4810
22	2104	5105	4811
23	2104	4447	4198
24	2104	4856	4625
25	2104	4826	4577
26	2104	5516	5163
27	2104	5386	5068
28	2104	7337	6926
29	2104	6132	5723
30	2104	6338	5965
31	2104	5211	4944
32	2104	5508	5227
33	2104	5859	5594
34	2104	5359	5081
35	2104	5769	5453
36	2104	6598	6257
37	2104	6274	5932
38	2104	4724	4473
39	2104	5816	5511
40	2104	5489	4867
41	2104	5525	5239
42	2104	4103	3867
43	2104	4283	4056
44	2104	58	48
45	2104	6289	5938
46	2104	5357	5053
47	2104	5177	4884
48	2104	4841	4570
49	2104	4986	4740
50	2104	4364	4064
51	2104	5361	5049
52	2104	4827	4504
53	2104	5561	5253
54	2104	4032	3780
55	2104	5825	5456
56	2104	5003	4704
57	2104	5080	4797
58	2104	4335	4100
59	2104	12596	11938
60	2104	5424	5134
61	2104	4811	4569
62	2104	4486	4223
63	2104	4969	4725
64	2104	4111	3884
65	2104	4968	4709
66	2104	4790	4517
67	2104	4540	4291
68	2104	6313	5957
69	2104	5208	4888
70	2104	6823	6456
71	2104	5627	5314
72	2104	5319	5020
73	2104	4566	4321
74	2104	6373	5990
75	2104	5369	5085
76	2104	2183	2068
77	2104	6593	6275
78	2104	7746	7281
79	2104	6175	5859
80	2104	3907	3700
81	2104	5320	5015
82	2104	7545	7148
83	2104	6132	5791
84	2104	4939	4658
85	2104	6480	6117
86	2104	6092	5743
87	2104	5957	5614
88	2104	5358	5002
89	2104	4707	4432
90	2104	5718	5362
91	2104	4674	4379
92	2104	5515	5200
93	2104	5572	5292
94	2104	5594	5243
95	2104	6495	6132
96	2104	5069	4781
97	2104	8909	8389
98	2104	6441	6063
99	2104	6687	6286
100	2104	6358	6011
101	2104	5413	5116
102	2104	4984	4703
103	2104	5506	5193
104	2104	4302	4048
105	2104	4815	4572
106	2104	7084	6715
107	2104	6685	6290
108	2104	9813	9270
109	2104	159	84
110	2104	9809	9244
111	2104	6938	6557
112	2104	4659	4427
113	2104	6655	6288
114	2104	7019	6639
115	2104	5913	5622
116	2104	5057	4758
117	2104	7508	7110
118	2104	5929	5531
119	2104	3745	3553
120	2104	4182	3946
121	2104	5356	5095
122	2104	3986	3762
123	2104	4680	4434
124	2104	4422	4183
125	2104	6925	6140
126	2104	5471	5201
127	2104	74	54
128	2104	382	282
129	2104	48	45
130	2104	8	5
131	2104	99	67
132	2104	118	60
133	2104	5	5
134	2104	19	16
0	2105	99176	67521
1	2105	4915	4630
2	2105	2856	2682
3	2105	4389	4138
4	2105	6780	6370
5	2105	4469	4200
6	2105	3960	3709
7	2105	6510	6141
8	2105	2871	2708
9	2105	6898	6535
10	2105	6533	6168
11	2105	3766	3566
12	2105	5505	5201
13	2105	4989	4719
14	2105	6531	6138
15	2105	5939	5625
16	2105	5472	5184
17	2105	7815	7411
18	2105	5652	5322
19	2105	5785	5476
20	2105	5532	5211
21	2105	5209	4939
22	2105	5266	4964
23	2105	4659	4438
24	2105	4870	4653
25	2105	4974	4750
26	2105	5149	4851
27	2105	5240	4958
28	2105	7640	7192
29	2105	5957	5553
30	2105	6372	6002
31	2105	5036	4728
32	2105	5462	5180
33	2105	5651	5369
34	2105	5242	4956
35	2105	5768	5478
36	2105	6542	6199
37	2105	6201	5885
38	2105	4693	4464
39	2105	5842	5525
40	2105	5460	4824
41	2105	5531	5234
42	2105	4246	4012
43	2105	4215	4030
44	2105	80	67
45	2105	6359	6015
46	2105	5114	4798
47	2105	5167	4900
48	2105	4893	4641
49	2105	5006	4718
50	2105	4259	3991
51	2105	5480	5165
52	2105	5023	4710
53	2105	5683	5348
54	2105	4167	3911
55	2105	5939	5600
56	2105	5019	4743
57	2105	5016	4721
58	2105	4564	4267
59	2105	12687	12025
60	2105	5610	5262
61	2105	4894	4643
62	2105	4415	4150
63	2105	5069	4775
64	2105	4128	3891
65	2105	5119	4808
66	2105	4904	4621
67	2105	4789	4530
68	2105	6266	5869
69	2105	5330	5022
70	2105	6766	6365
71	2105	5718	5384
72	2105	5139	4869
73	2105	4548	4309
74	2105	6253	5863
75	2105	5439	5151
76	2105	2223	2098
77	2105	6546	6211
78	2105	8135	7684
79	2105	5977	5636
80	2105	3817	3593
81	2105	5275	4986
82	2105	7502	7060
83	2105	6199	5872
84	2105	4869	4568
85	2105	6421	6088
86	2105	6199	5818
87	2105	5827	5478
88	2105	5181	4853
89	2105	4934	4662
90	2105	5461	5144
91	2105	4813	4561
92	2105	5362	5066
93	2105	5606	5311
94	2105	5376	5067
95	2105	6773	6401
96	2105	4945	4675
97	2105	8789	8307
98	2105	6298	5890
99	2105	6686	6321
100	2105	6143	5797
101	2105	5302	4997
102	2105	4883	4586
103	2105	5645	5329
104	2105	4404	4152
105	2105	4666	4430
106	2105	6994	6567
107	2105	6457	6093
108	2105	9636	9147
109	2105	174	111
110	2105	9905	9304
111	2105	6580	6240
112	2105	4870	4576
113	2105	6374	6029
114	2105	6767	6332
115	2105	6165	5857
116	2105	5081	4798
117	2105	7351	6982
118	2105	6065	5670
119	2105	3716	3520
120	2105	4182	3950
121	2105	5238	4995
122	2105	4051	3804
123	2105	4714	4480
124	2105	4440	4224
125	2105	7252	6498
126	2105	5198	4902
127	2105	93	77
128	2105	451	333
129	2105	40	32
130	2105	5	3
131	2105	96	61
132	2105	106	66
133	2105	9	8
134	2105	23	18
0	2106	100228	67866
1	2106	4787	4518
2	2106	2825	2648
3	2106	4374	4109
4	2106	6957	6556
5	2106	4517	4274
6	2106	3954	3720
7	2106	6393	5990
8	2106	2804	2599
9	2106	6694	6331
10	2106	6435	6074
11	2106	3778	3567
12	2106	5507	5159
13	2106	4958	4691
14	2106	6599	6214
15	2106	6014	5669
16	2106	5423	5119
17	2106	7682	7260
18	2106	5692	5374
19	2106	5933	5634
20	2106	5612	5303
21	2106	4987	4725
22	2106	5043	4765
23	2106	4608	4354
24	2106	4849	4603
25	2106	4991	4731
26	2106	5323	5004
27	2106	5586	5257
28	2106	7513	7079
29	2106	5994	5555
30	2106	6318	5927
31	2106	5263	4975
32	2106	5464	5173
33	2106	5484	5196
34	2106	5397	5098
35	2106	5874	5552
36	2106	6589	6243
37	2106	6164	5807
38	2106	4679	4413
39	2106	6027	5729
40	2106	5474	4853
41	2106	5554	5247
42	2106	4350	4092
43	2106	4197	3978
44	2106	60	46
45	2106	6314	5985
46	2106	5009	4686
47	2106	5128	4825
48	2106	4619	4405
49	2106	5068	4776
50	2106	4363	4086
51	2106	5581	5244
52	2106	4718	4404
53	2106	5457	5134
54	2106	4156	3877
55	2106	5749	5410
56	2106	5001	4739
57	2106	4977	4703
58	2106	4398	4089
59	2106	12706	11976
60	2106	5286	4982
61	2106	4819	4566
62	2106	4725	4411
63	2106	5132	4825
64	2106	4222	3995
65	2106	5046	4756
66	2106	4924	4652
67	2106	4502	4237
68	2106	6317	5934
69	2106	5370	5096
70	2106	6826	6399
71	2106	5797	5432
72	2106	5229	4939
73	2106	4564	4290
74	2106	6236	5895
75	2106	5276	4980
76	2106	2097	1963
77	2106	6715	6337
78	2106	8054	7564
79	2106	6326	5979
80	2106	4036	3787
81	2106	5247	4919
82	2106	7610	7155
83	2106	6439	6090
84	2106	5093	4757
85	2106	6403	6036
86	2106	6141	5780
87	2106	5978	5640
88	2106	5264	4949
89	2106	4874	4607
90	2106	5872	5489
91	2106	4566	4280
92	2106	5467	5168
93	2106	5439	5142
94	2106	5403	5083
95	2106	6564	6187
96	2106	5027	4759
97	2106	8948	8439
98	2106	6195	5808
99	2106	6780	6385
100	2106	6235	5870
101	2106	5426	5130
102	2106	5154	4826
103	2106	5538	5237
104	2106	4432	4174
105	2106	4729	4473
106	2106	6720	6337
107	2106	6547	6141
108	2106	9675	9204
109	2106	174	105
110	2106	10004	9422
111	2106	6878	6507
112	2106	4819	4559
113	2106	6395	6034
114	2106	6961	6540
115	2106	5967	5597
116	2106	5253	4951
117	2106	7321	6914
118	2106	5901	5474
119	2106	3507	3316
120	2106	3989	3756
121	2106	5443	5150
122	2106	3927	3688
123	2106	4755	4529
124	2106	4660	4419
125	2106	7153	6383
126	2106	5103	4802
127	2106	90	73
128	2106	410	308
129	2106	36	32
130	2106	12	7
131	2106	92	62
132	2106	100	64
133	2106	10	8
134	2106	47	41
0	2107	102566	71596
1	2107	4745	4472
2	2107	2738	2554
3	2107	4405	4157
4	2107	6827	6430
5	2107	4558	4272
6	2107	3803	3566
7	2107	6671	6298
8	2107	2787	2626
9	2107	6900	6507
10	2107	6443	6100
11	2107	3762	3571
12	2107	5643	5313
13	2107	4793	4568
14	2107	6520	6124
15	2107	5759	5459
16	2107	5082	4821
17	2107	7862	7496
18	2107	5789	5488
19	2107	5747	5462
20	2107	5708	5370
21	2107	5142	4844
22	2107	5295	5015
23	2107	4523	4285
24	2107	4936	4691
25	2107	5093	4820
26	2107	5366	5052
27	2107	5478	5134
28	2107	7331	6928
29	2107	5723	5299
30	2107	6471	6116
31	2107	5302	4969
32	2107	5511	5187
33	2107	5469	5184
34	2107	5429	5109
35	2107	5841	5510
36	2107	6632	6297
37	2107	6097	5773
38	2107	4648	4371
39	2107	5796	5457
40	2107	5618	5011
41	2107	5570	5282
42	2107	4427	4178
43	2107	4263	4032
44	2107	71	61
45	2107	6364	6037
46	2107	5434	5125
47	2107	5230	4944
48	2107	4841	4586
49	2107	5128	4835
50	2107	4127	3841
51	2107	5684	5394
52	2107	4836	4526
53	2107	5739	5380
54	2107	4115	3856
55	2107	6045	5676
56	2107	4967	4699
57	2107	5062	4758
58	2107	4310	3997
59	2107	12599	11912
60	2107	5523	5189
61	2107	4628	4383
62	2107	4727	4432
63	2107	5302	4984
64	2107	4243	3993
65	2107	5093	4795
66	2107	5065	4726
67	2107	4595	4340
68	2107	6238	5871
69	2107	5340	5057
70	2107	6780	6360
71	2107	5740	5382
72	2107	5075	4786
73	2107	4717	4477
74	2107	6438	6056
75	2107	5322	5033
76	2107	2209	2073
77	2107	6498	6134
78	2107	8182	7668
79	2107	6057	5682
80	2107	4041	3773
81	2107	5245	4925
82	2107	7411	6957
83	2107	6351	6024
84	2107	5055	4733
85	2107	6454	6087
86	2107	6185	5819
87	2107	6055	5685
88	2107	5141	4830
89	2107	5011	4703
90	2107	5648	5302
91	2107	4570	4319
92	2107	5382	5034
93	2107	5451	5130
94	2107	5353	5012
95	2107	6708	6321
96	2107	4944	4650
97	2107	8751	8276
98	2107	6240	5871
99	2107	6837	6449
100	2107	6242	5887
101	2107	5508	5216
102	2107	5120	4821
103	2107	5585	5265
104	2107	4425	4170
105	2107	4859	4607
106	2107	6861	6451
107	2107	6708	6300
108	2107	9783	9233
109	2107	132	81
110	2107	9887	9317
111	2107	6856	6472
112	2107	4872	4599
113	2107	6661	6314
114	2107	7108	6670
115	2107	6106	5788
116	2107	5200	4899
117	2107	7398	7003
118	2107	5740	5338
119	2107	3744	3537
120	2107	4157	3939
121	2107	5520	5205
122	2107	4213	3964
123	2107	4849	4610
124	2107	4479	4241
125	2107	7372	6610
126	2107	5293	4992
127	2107	84	65
128	2107	380	296
129	2107	41	34
130	2107	12	6
131	2107	110	65
132	2107	149	76
133	2107	7	7
134	2107	23	21
0	2108	102276	69877
1	2108	4753	4473
2	2108	2683	2497
3	2108	4355	4111
4	2108	6856	6444
5	2108	4485	4241
6	2108	3889	3656
7	2108	6656	6296
8	2108	2702	2525
9	2108	6838	6460
10	2108	6237	5850
11	2108	3744	3528
12	2108	5607	5302
13	2108	4764	4493
14	2108	6660	6304
15	2108	6062	5693
16	2108	5269	4980
17	2108	7928	7507
18	2108	5915	5545
19	2108	5780	5451
20	2108	5783	5435
21	2108	5189	4903
22	2108	5310	4984
23	2108	4546	4289
24	2108	5035	4771
25	2108	5130	4799
26	2108	5357	5033
27	2108	5311	5002
28	2108	7530	7079
29	2108	5601	5144
30	2108	6300	5940
31	2108	5095	4810
32	2108	5432	5139
33	2108	5711	5359
34	2108	5450	5156
35	2108	5766	5454
36	2108	6499	6150
37	2108	6056	5730
38	2108	4540	4295
39	2108	5740	5434
40	2108	5374	4721
41	2108	5645	5341
42	2108	4230	3987
43	2108	4319	4059
44	2108	69	58
45	2108	6173	5802
46	2108	5201	4894
47	2108	5073	4799
48	2108	4722	4481
49	2108	5039	4765
50	2108	4285	3989
51	2108	5664	5379
52	2108	4807	4496
53	2108	5682	5356
54	2108	4040	3755
55	2108	5915	5589
56	2108	5153	4865
57	2108	5154	4841
58	2108	4406	4129
59	2108	12530	11824
60	2108	5317	4993
61	2108	4944	4632
62	2108	4506	4214
63	2108	5157	4853
64	2108	4066	3830
65	2108	5033	4725
66	2108	4990	4650
67	2108	4718	4444
68	2108	6471	6083
69	2108	5294	4972
70	2108	6530	6130
71	2108	5673	5316
72	2108	5151	4852
73	2108	4564	4321
74	2108	6432	6038
75	2108	5057	4791
76	2108	2093	1968
77	2108	6623	6240
78	2108	8305	7862
79	2108	6191	5820
80	2108	3791	3570
81	2108	5381	5111
82	2108	7615	7136
83	2108	6224	5890
84	2108	5109	4802
85	2108	6670	6306
86	2108	6108	5759
87	2108	5968	5589
88	2108	5291	4957
89	2108	4912	4678
90	2108	5756	5410
91	2108	4626	4338
92	2108	5553	5176
93	2108	5457	5111
94	2108	5557	5237
95	2108	6782	6391
96	2108	5006	4726
97	2108	8910	8384
98	2108	6469	6064
99	2108	6877	6437
100	2108	6430	6040
101	2108	5626	5319
102	2108	5351	5037
103	2108	5705	5386
104	2108	4343	4080
105	2108	4731	4484
106	2108	6939	6513
107	2108	6529	6130
108	2108	10048	9501
109	2108	162	104
110	2108	9971	9382
111	2108	6917	6546
112	2108	4806	4514
113	2108	6662	6268
114	2108	7118	6692
115	2108	6147	5793
116	2108	5126	4789
117	2108	7314	6927
118	2108	5807	5437
119	2108	3742	3556
120	2108	4255	3994
121	2108	5499	5231
122	2108	4055	3816
123	2108	4720	4476
124	2108	4555	4292
125	2108	7025	6277
126	2108	5107	4819
127	2108	91	71
128	2108	419	311
129	2108	45	42
130	2108	7	5
131	2108	86	51
132	2108	127	74
133	2108	7	6
134	2108	24	23
0	2109	102333	70338
1	2109	4820	4536
2	2109	2680	2492
3	2109	4330	4095
4	2109	6655	6245
5	2109	4518	4227
6	2109	3843	3568
7	2109	6580	6120
8	2109	2608	2434
9	2109	6994	6592
10	2109	6474	6099
11	2109	3668	3455
12	2109	5636	5296
13	2109	4891	4605
14	2109	6431	6041
15	2109	5931	5579
16	2109	5111	4836
17	2109	7786	7387
18	2109	5731	5433
19	2109	5819	5489
20	2109	5846	5554
21	2109	4887	4619
22	2109	5160	4843
23	2109	4479	4227
24	2109	4827	4550
25	2109	5115	4832
26	2109	5438	5064
27	2109	5302	4972
28	2109	7496	7027
29	2109	5722	5266
30	2109	6368	6008
31	2109	5110	4806
32	2109	5442	5085
33	2109	5539	5230
34	2109	5392	5092
35	2109	5784	5462
36	2109	6732	6362
37	2109	6254	5927
38	2109	4829	4537
39	2109	6049	5709
40	2109	5253	4654
41	2109	5618	5299
42	2109	4095	3854
43	2109	4307	4068
44	2109	75	64
45	2109	6120	5767
46	2109	5305	4984
47	2109	4934	4628
48	2109	4739	4475
49	2109	5293	4985
50	2109	4234	3913
51	2109	5651	5305
52	2109	4952	4631
53	2109	5769	5449
54	2109	4114	3835
55	2109	5732	5408
56	2109	5078	4782
57	2109	5005	4678
58	2109	4470	4183
59	2109	12635	11916
60	2109	5529	5192
61	2109	4839	4539
62	2109	4532	4235
63	2109	5096	4807
64	2109	4185	3949
65	2109	5085	4739
66	2109	4955	4668
67	2109	4303	4062
68	2109	6328	5934
69	2109	5366	5048
70	2109	6742	6335
71	2109	5678	5347
72	2109	5340	5051
73	2109	4469	4215
74	2109	6412	6009
75	2109	5275	5001
76	2109	2197	2030
77	2109	6461	6067
78	2109	8342	7824
79	2109	6295	5895
80	2109	3701	3480
81	2109	5428	5122
82	2109	7645	7151
83	2109	6225	5849
84	2109	5070	4728
85	2109	6608	6219
86	2109	6347	5933
87	2109	5960	5575
88	2109	5194	4873
89	2109	5053	4765
90	2109	5718	5405
91	2109	4602	4347
92	2109	5593	5249
93	2109	5636	5299
94	2109	5473	5091
95	2109	6482	6076
96	2109	4990	4685
97	2109	8795	8294
98	2109	6486	6051
99	2109	6791	6422
100	2109	6299	5909
101	2109	5686	5372
102	2109	5205	4869
103	2109	5615	5302
104	2109	4162	3922
105	2109	4765	4521
106	2109	6840	6416
107	2109	6667	6275
108	2109	10094	9536
109	2109	183	101
110	2109	9980	9354
111	2109	6717	6349
112	2109	4897	4631
113	2109	6348	5985
114	2109	7080	6670
115	2109	5966	5598
116	2109	5147	4790
117	2109	7490	7084
118	2109	5888	5456
119	2109	3630	3447
120	2109	3873	3648
121	2109	5475	5164
122	2109	4070	3858
123	2109	4627	4364
124	2109	4383	4143
125	2109	7182	6411
126	2109	5409	5091
127	2109	65	55
128	2109	422	315
129	2109	43	40
130	2109	11	9
131	2109	95	60
132	2109	112	69
133	2109	10	7
134	2109	39	33
0	2110	99922	68526
1	2110	4826	4525
2	2110	2798	2633
3	2110	4455	4206
4	2110	6834	6402
5	2110	4666	4380
6	2110	3949	3683
7	2110	6559	6185
8	2110	2790	2597
9	2110	6950	6567
10	2110	6560	6163
11	2110	3902	3685
12	2110	5465	5134
13	2110	4946	4686
14	2110	6889	6476
15	2110	5873	5559
16	2110	5161	4877
17	2110	7864	7458
18	2110	5824	5513
19	2110	6017	5699
20	2110	5568	5261
21	2110	5293	5012
22	2110	5429	5114
23	2110	4460	4205
24	2110	4928	4674
25	2110	5039	4766
26	2110	5470	5153
27	2110	5451	5102
28	2110	7541	7109
29	2110	5413	4960
30	2110	6570	6178
31	2110	5364	5069
32	2110	5583	5282
33	2110	5696	5419
34	2110	5578	5296
35	2110	5794	5484
36	2110	6938	6577
37	2110	6008	5688
38	2110	4600	4312
39	2110	5863	5523
40	2110	5428	4753
41	2110	5626	5296
42	2110	4342	4072
43	2110	4420	4219
44	2110	64	56
45	2110	6428	6069
46	2110	4958	4670
47	2110	5037	4737
48	2110	4700	4462
49	2110	4986	4691
50	2110	4387	4116
51	2110	5615	5285
52	2110	4913	4586
53	2110	5628	5304
54	2110	4175	3912
55	2110	6097	5783
56	2110	4962	4697
57	2110	5016	4734
58	2110	4609	4301
59	2110	12761	12077
