SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
8	2108	2031	1851
9	2108	5531	5410
10	2108	5654	5514
11	2108	5074	4952
12	2108	4797	4684
13	2108	4589	4472
14	2108	4761	4643
15	2108	4826	4719
16	2108	4337	4217
17	2108	5307	5171
18	2108	7340	7179
19	2108	4453	4363
20	2108	7513	7369
21	2108	6428	6247
22	2108	6322	6175
23	2108	4752	4660
24	2108	3810	3700
25	2108	5612	5481
26	2108	5222	5099
27	2108	4743	4634
28	2108	6090	5928
29	2108	4471	4322
30	2108	7071	6930
31	2108	6074	5941
32	2108	5422	5281
33	2108	6017	5884
34	2108	7331	7164
35	2108	5355	5204
36	2108	6066	5937
37	2108	6864	6714
38	2108	5665	5549
39	2108	5303	5186
40	2108	4475	4319
41	2108	3825	3710
42	2108	4677	4587
43	2108	4751	4641
44	2108	5005	4890
45	2108	5256	5129
46	2108	4785	4677
47	2108	4827	4723
48	2108	4067	3937
49	2108	4954	4789
50	2108	6005	5795
51	2108	4949	4828
52	2108	6304	6177
53	2108	5005	4899
54	2108	5667	5539
55	2108	5223	5079
56	2108	4368	4228
57	2108	3662	3567
58	2108	4092	3992
59	2108	3688	3601
60	2108	3531	3442
61	2108	4265	4193
62	2108	4226	4141
63	2108	4033	3950
64	2108	4139	4026
65	2108	4220	4101
66	2108	5454	5333
67	2108	2505	2316
68	2108	5363	5229
69	2108	5467	5352
70	2108	4252	4130
71	2108	4744	4627
72	2108	4321	4181
73	2108	3930	3779
74	2108	4471	4382
75	2108	4761	4652
76	2108	4611	4527
77	2108	4676	4551
78	2108	4465	4358
79	2108	4185	4106
80	2108	2942	2856
81	2108	4131	4015
82	2108	4285	4179
83	2108	4350	4221
84	2108	3276	3145
85	2108	5145	5024
86	2108	5378	5244
87	2108	5371	5210
88	2108	4373	4216
89	2108	4329	4213
90	2108	4136	4032
91	2108	4582	4456
92	2108	3559	3467
93	2108	3776	3708
94	2108	3140	3059
95	2108	4334	4222
96	2108	1064	1010
0	2109	155787	132026
1	2109	5209	5093
2	2109	5436	5316
3	2109	5694	5568
4	2109	4753	4631
5	2109	5110	5002
6	2109	3398	3319
7	2109	4446	4337
8	2109	2014	1813
9	2109	5353	5250
10	2109	5720	5583
11	2109	4966	4840
12	2109	4770	4669
13	2109	4655	4546
14	2109	4823	4722
15	2109	4944	4834
16	2109	4419	4293
17	2109	5308	5207
18	2109	7261	7114
19	2109	4517	4419
20	2109	7258	7097
21	2109	6402	6251
22	2109	6539	6381
23	2109	4893	4783
24	2109	3860	3742
25	2109	5696	5576
26	2109	5031	4918
27	2109	4734	4622
28	2109	5999	5847
29	2109	4464	4325
30	2109	6899	6751
31	2109	6195	6042
32	2109	5327	5157
33	2109	5946	5812
34	2109	7252	7104
35	2109	5402	5243
36	2109	6042	5912
37	2109	6911	6785
38	2109	5643	5505
39	2109	5112	4973
40	2109	4351	4225
41	2109	3823	3728
42	2109	4539	4426
43	2109	4844	4744
44	2109	4913	4808
45	2109	5351	5248
46	2109	4692	4575
47	2109	4619	4514
48	2109	3996	3879
49	2109	4629	4509
50	2109	5808	5613
51	2109	5057	4962
52	2109	6040	5893
53	2109	4951	4853
54	2109	5770	5626
55	2109	5168	5045
56	2109	4289	4134
57	2109	3823	3733
58	2109	3915	3830
59	2109	3600	3535
60	2109	3551	3446
61	2109	4277	4190
62	2109	4221	4138
63	2109	3956	3859
64	2109	4065	3948
65	2109	4225	4106
66	2109	5252	5143
67	2109	2378	2210
68	2109	5388	5257
69	2109	5701	5565
70	2109	4034	3900
71	2109	4905	4799
72	2109	4262	4089
73	2109	3859	3739
74	2109	4591	4492
75	2109	4708	4605
76	2109	4624	4535
77	2109	4786	4679
78	2109	4662	4565
79	2109	4257	4161
80	2109	2815	2730
81	2109	4206	4076
82	2109	4045	3933
83	2109	4267	4156
84	2109	3230	3103
85	2109	5157	5032
86	2109	5312	5187
87	2109	5299	5170
88	2109	4398	4255
89	2109	4434	4304
90	2109	4278	4156
91	2109	4680	4564
92	2109	3636	3562
93	2109	3645	3567
94	2109	3103	3035
95	2109	4476	4364
96	2109	1153	1110
0	2110	155918	131354
1	2110	5122	4998
2	2110	5664	5551
3	2110	5828	5687
4	2110	4812	4685
5	2110	5226	5106
6	2110	3333	3220
7	2110	4522	4405
8	2110	2005	1817
9	2110	5523	5419
10	2110	5771	5640
11	2110	5097	4971
12	2110	4943	4821
13	2110	4666	4544
14	2110	4820	4692
15	2110	4877	4763
16	2110	4397	4281
17	2110	5250	5143
18	2110	7173	7010
19	2110	4299	4194
20	2110	7156	7007
21	2110	6489	6366
22	2110	6354	6197
23	2110	4947	4824
24	2110	3845	3726
25	2110	5520	5386
26	2110	5311	5175
27	2110	4788	4654
28	2110	6118	5982
29	2110	4050	3875
30	2110	7031	6868
31	2110	6221	6063
32	2110	5339	5184
33	2110	6368	6223
34	2110	7160	6994
35	2110	5601	5455
36	2110	6062	5920
37	2110	6982	6844
38	2110	5625	5493
39	2110	5237	5102
40	2110	4457	4307
41	2110	3893	3779
42	2110	4418	4314
43	2110	4695	4585
44	2110	4989	4876
45	2110	5177	5063
46	2110	4770	4649
47	2110	4649	4546
48	2110	3900	3773
49	2110	4952	4844
50	2110	5909	5706
51	2110	5006	4885
52	2110	6329	6187
53	2110	5190	5077
54	2110	5581	5458
55	2110	5318	5196
56	2110	4461	4318
57	2110	3835	3717
58	2110	4023	3898
59	2110	3778	3697
60	2110	3658	3565
61	2110	4454	4345
62	2110	4247	4144
63	2110	3970	3869
64	2110	4065	3937
65	2110	3991	3860
66	2110	5459	5319
67	2110	2284	2125
68	2110	5616	5465
69	2110	5582	5440
70	2110	4010	3860
71	2110	4963	4836
72	2110	4459	4300
73	2110	3908	3793
74	2110	4634	4539
75	2110	4802	4713
76	2110	4722	4614
77	2110	4574	4482
78	2110	4486	4390
79	2110	4193	4112
80	2110	2919	2817
81	2110	4239	4112
82	2110	4201	4078
83	2110	4298	4198
84	2110	3356	3225
85	2110	5143	5041
86	2110	5441	5317
87	2110	5465	5312
88	2110	4418	4277
89	2110	4324	4221
90	2110	4304	4196
91	2110	4652	4537
92	2110	3789	3700
93	2110	3737	3655
94	2110	3204	3135
95	2110	4501	4386
96	2110	1078	1029
0	2111	159679	132611
1	2111	5341	5206
2	2111	5730	5608
3	2111	6117	5962
4	2111	4809	4673
5	2111	5195	5059
6	2111	3403	3302
7	2111	4595	4460
8	2111	2135	1953
9	2111	5492	5363
10	2111	5786	5660
11	2111	5116	4991
12	2111	5019	4897
13	2111	4826	4695
14	2111	4874	4759
15	2111	4947	4821
16	2111	4394	4253
17	2111	5398	5280
18	2111	7428	7264
19	2111	4479	4364
20	2111	7459	7296
21	2111	6595	6425
22	2111	6677	6522
23	2111	4903	4778
24	2111	3838	3715
25	2111	5671	5524
26	2111	5321	5178
27	2111	4786	4654
28	2111	6055	5879
29	2111	3971	3781
30	2111	7234	7052
31	2111	6262	6140
32	2111	5622	5462
33	2111	6335	6205
34	2111	7398	7209
35	2111	5585	5443
36	2111	6323	6160
37	2111	7175	7019
38	2111	5728	5595
39	2111	5277	5130
40	2111	4460	4332
41	2111	3869	3758
42	2111	4643	4519
43	2111	4767	4653
44	2111	5153	5040
45	2111	5223	5122
46	2111	4722	4596
47	2111	4900	4773
48	2111	3951	3832
49	2111	5091	4923
50	2111	6048	5817
51	2111	5074	4941
52	2111	6387	6221
53	2111	5089	4987
54	2111	5691	5542
55	2111	5333	5209
56	2111	4350	4195
57	2111	3903	3790
58	2111	4126	4021
59	2111	3901	3816
60	2111	3563	3461
61	2111	4495	4397
62	2111	4273	4170
63	2111	4261	4170
64	2111	4336	4218
65	2111	4315	4187
66	2111	5447	5326
67	2111	2489	2304
68	2111	5458	5322
69	2111	5525	5406
70	2111	4266	4100
71	2111	4943	4821
72	2111	4236	4089
73	2111	3991	3840
74	2111	4718	4607
75	2111	5011	4904
76	2111	4716	4584
77	2111	4735	4616
78	2111	4798	4679
79	2111	4264	4160
80	2111	2909	2820
81	2111	4233	4097
82	2111	4196	4065
83	2111	4412	4294
84	2111	3333	3184
85	2111	5227	5128
86	2111	5353	5235
87	2111	5581	5412
88	2111	4493	4334
89	2111	4401	4245
90	2111	4460	4338
91	2111	4785	4636
92	2111	3650	3530
93	2111	3893	3794
94	2111	3318	3231
95	2111	4480	4356
96	2111	1044	984
0	2112	156297	130147
1	2112	5250	5123
2	2112	5762	5626
3	2112	6122	5950
4	2112	4710	4608
5	2112	5053	4921
6	2112	3394	3288
7	2112	4681	4541
8	2112	1988	1806
9	2112	5565	5444
10	2112	5803	5665
11	2112	5043	4921
12	2112	4992	4886
13	2112	4640	4530
14	2112	4786	4665
15	2112	4871	4761
16	2112	4367	4239
17	2112	5350	5230
18	2112	7258	7107
19	2112	4561	4453
20	2112	7380	7242
21	2112	6534	6361
22	2112	6423	6293
23	2112	4836	4713
24	2112	3747	3648
25	2112	5696	5556
26	2112	5312	5178
27	2112	4604	4464
28	2112	6043	5893
29	2112	3718	3530
30	2112	7154	6980
31	2112	6324	6174
32	2112	5507	5317
33	2112	6247	6124
34	2112	7511	7325
35	2112	5471	5336
36	2112	6104	5965
37	2112	7005	6835
38	2112	5657	5515
39	2112	5052	4935
40	2112	4500	4341
41	2112	4031	3917
42	2112	4579	4464
43	2112	4791	4675
44	2112	5025	4904
45	2112	5242	5118
46	2112	4649	4533
47	2112	4796	4653
48	2112	3994	3872
49	2112	5051	4891
50	2112	6054	5818
51	2112	5049	4935
52	2112	6363	6203
53	2112	5047	4940
54	2112	5585	5444
55	2112	5243	5108
56	2112	4291	4145
57	2112	3690	3559
58	2112	4026	3902
59	2112	3784	3700
60	2112	3632	3536
61	2112	4379	4287
62	2112	4355	4247
63	2112	4032	3922
64	2112	4075	3968
65	2112	4080	3937
66	2112	5371	5228
67	2112	2365	2192
68	2112	5491	5337
69	2112	5465	5326
70	2112	4377	4231
71	2112	4886	4761
72	2112	4330	4186
73	2112	3874	3749
74	2112	4559	4461
75	2112	4958	4836
76	2112	4632	4532
77	2112	4737	4649
78	2112	4601	4506
79	2112	4227	4115
80	2112	2632	2543
81	2112	4327	4210
82	2112	4114	4004
83	2112	4522	4394
84	2112	3360	3228
85	2112	5215	5072
86	2112	5488	5334
87	2112	5504	5352
88	2112	4560	4355
89	2112	4396	4275
90	2112	4199	4104
91	2112	4765	4633
92	2112	3697	3577
93	2112	3801	3707
94	2112	3196	3111
95	2112	4591	4460
96	2112	1070	1014
0	2113	158779	132520
1	2113	5239	5103
2	2113	5905	5774
3	2113	6101	5943
4	2113	4850	4724
5	2113	5151	5025
6	2113	3300	3204
7	2113	4538	4424
8	2113	1969	1826
9	2113	5514	5369
10	2113	5682	5546
11	2113	5094	4981
12	2113	4848	4738
13	2113	4778	4658
14	2113	4914	4794
15	2113	4791	4671
16	2113	4413	4264
17	2113	5311	5182
18	2113	7398	7208
19	2113	4464	4347
20	2113	7362	7214
21	2113	6562	6415
22	2113	6407	6257
23	2113	4805	4672
24	2113	3829	3696
25	2113	5734	5610
26	2113	5324	5176
27	2113	4571	4421
28	2113	6055	5873
29	2113	3294	3124
30	2113	7002	6828
31	2113	6348	6200
32	2113	5430	5249
33	2113	6224	6088
34	2113	7342	7169
35	2113	5420	5271
36	2113	6115	5982
37	2113	7139	6999
38	2113	5660	5531
39	2113	5167	5028
40	2113	4364	4216
41	2113	3909	3794
42	2113	4565	4454
43	2113	4631	4549
44	2113	4917	4799
45	2113	5321	5212
46	2113	4808	4669
47	2113	4775	4654
48	2113	3876	3762
49	2113	4969	4842
50	2113	5780	5569
51	2113	4989	4856
52	2113	6497	6340
53	2113	5093	4988
54	2113	5505	5364
55	2113	5397	5256
56	2113	4243	4081
57	2113	3746	3637
58	2113	3956	3871
59	2113	3730	3647
60	2113	3461	3367
61	2113	4546	4452
62	2113	4290	4179
63	2113	4056	3969
64	2113	4111	3993
65	2113	4095	3963
66	2113	5302	5165
67	2113	2365	2193
68	2113	5560	5393
69	2113	5527	5403
70	2113	4180	4019
71	2113	4989	4872
72	2113	4252	4089
73	2113	3776	3644
74	2113	4598	4466
75	2113	4896	4794
76	2113	4720	4629
77	2113	4838	4733
78	2113	4726	4616
79	2113	4111	4014
80	2113	2571	2468
81	2113	4226	4107
82	2113	4144	4000
83	2113	4118	3996
84	2113	3310	3156
85	2113	5268	5151
86	2113	5302	5169
87	2113	5692	5514
88	2113	4552	4373
89	2113	4401	4291
90	2113	4202	4070
91	2113	4649	4517
92	2113	3499	3396
93	2113	3826	3719
94	2113	3099	3020
95	2113	4463	4358
96	2113	1082	1034
0	2114	154795	129608
1	2114	5090	4983
2	2114	5801	5648
3	2114	5993	5859
4	2114	4649	4529
5	2114	5051	4924
6	2114	3155	3040
7	2114	4355	4222
8	2114	2006	1849
9	2114	5606	5481
10	2114	5734	5603
11	2114	5006	4884
12	2114	4808	4681
13	2114	4765	4656
14	2114	4754	4626
15	2114	5001	4888
16	2114	4347	4229
17	2114	5337	5224
18	2114	7299	7114
19	2114	4426	4300
20	2114	7301	7141
21	2114	6417	6264
22	2114	6314	6165
23	2114	4841	4728
24	2114	3693	3602
25	2114	5782	5642
26	2114	5033	4882
27	2114	4390	4234
28	2114	5806	5657
29	2114	2638	2499
30	2114	6859	6711
31	2114	6247	6090
32	2114	5264	5134
33	2114	6213	6067
34	2114	7176	7017
35	2114	5433	5299
36	2114	5946	5820
37	2114	6948	6806
38	2114	5737	5594
39	2114	5005	4861
40	2114	4329	4187
41	2114	3865	3754
42	2114	4453	4351
43	2114	4830	4740
44	2114	5007	4883
45	2114	5312	5200
46	2114	4636	4513
47	2114	4926	4797
48	2114	3885	3748
49	2114	4940	4799
50	2114	5938	5763
51	2114	5117	4983
52	2114	6194	6049
53	2114	5109	4987
54	2114	5342	5192
55	2114	5142	5020
56	2114	4227	4119
57	2114	3616	3534
58	2114	3946	3848
59	2114	3682	3590
60	2114	3593	3491
61	2114	4436	4340
62	2114	4203	4108
63	2114	4056	3962
64	2114	4335	4208
65	2114	3961	3840
66	2114	5440	5311
67	2114	2186	2052
68	2114	5435	5312
69	2114	5393	5282
70	2114	3976	3845
71	2114	4910	4795
72	2114	4221	4091
73	2114	3941	3813
74	2114	4304	4181
75	2114	4841	4745
76	2114	4578	4480
77	2114	4765	4655
78	2114	4499	4394
79	2114	4209	4106
80	2114	2437	2327
81	2114	4202	4086
82	2114	4151	4050
83	2114	4269	4153
84	2114	3141	3025
85	2114	5084	4972
86	2114	5182	5055
87	2114	5386	5217
88	2114	4424	4249
89	2114	4259	4135
90	2114	4248	4131
91	2114	4557	4435
92	2114	3585	3483
93	2114	3719	3610
94	2114	3040	2962
95	2114	4566	4429
96	2114	958	904
0	2115	154039	129427
1	2115	5289	5137
2	2115	5753	5595
3	2115	5948	5777
4	2115	4705	4573
5	2115	4978	4848
6	2115	2969	2882
7	2115	4369	4250
8	2115	1882	1709
9	2115	5676	5522
10	2115	5813	5660
11	2115	5086	4954
12	2115	4991	4866
13	2115	4677	4558
14	2115	4791	4666
15	2115	4886	4748
16	2115	4421	4289
17	2115	5302	5187
18	2115	7256	7069
19	2115	4710	4583
20	2115	7442	7284
21	2115	6467	6288
22	2115	6426	6235
23	2115	4785	4636
24	2115	3784	3675
25	2115	5492	5345
26	2115	5178	5026
27	2115	4264	4120
28	2115	6041	5868
29	2115	2133	2003
30	2115	6693	6513
31	2115	6367	6197
32	2115	5113	4976
33	2115	6195	6059
34	2115	7305	7087
35	2115	5393	5241
36	2115	5970	5809
37	2115	6964	6802
38	2115	5903	5746
39	2115	4959	4797
40	2115	4320	4166
41	2115	3916	3794
42	2115	4392	4268
43	2115	4773	4654
44	2115	5113	4982
45	2115	5261	5112
46	2115	4416	4280
47	2115	4648	4521
48	2115	3839	3702
49	2115	5034	4871
50	2115	5795	5552
51	2115	4989	4864
52	2115	6164	5998
53	2115	4976	4869
54	2115	5231	5072
55	2115	5274	5115
56	2115	4209	4070
57	2115	3582	3462
58	2115	3962	3858
59	2115	3899	3813
60	2115	3465	3363
61	2115	4334	4241
62	2115	4107	4010
63	2115	3993	3897
64	2115	4103	3972
65	2115	3876	3733
66	2115	5268	5128
67	2115	2355	2214
68	2115	5452	5289
69	2115	5562	5444
70	2115	3853	3710
71	2115	4963	4808
72	2115	4149	4002
73	2115	3688	3533
74	2115	4208	4090
75	2115	4876	4773
76	2115	4494	4387
77	2115	4626	4514
78	2115	4323	4229
79	2115	4180	4072
80	2115	2325	2218
81	2115	4206	4050
82	2115	4114	3988
83	2115	4371	4251
84	2115	3148	3026
85	2115	4981	4837
86	2115	5001	4855
87	2115	5348	5173
88	2115	4325	4136
89	2115	4387	4258
90	2115	4551	4417
91	2115	4688	4542
92	2115	3753	3642
93	2115	3766	3648
94	2115	2989	2905
95	2115	4501	4354
96	2115	1026	969
0	2116	155279	131451
1	2116	5270	5163
2	2116	5790	5664
3	2116	5938	5813
4	2116	4720	4608
5	2116	4995	4869
6	2116	2911	2823
7	2116	4412	4298
8	2116	1912	1743
9	2116	5593	5487
10	2116	5846	5701
11	2116	5328	5207
12	2116	5005	4886
13	2116	4889	4774
14	2116	4674	4550
15	2116	4975	4868
16	2116	4377	4254
17	2116	5442	5334
18	2116	7502	7346
19	2116	4471	4376
20	2116	7436	7286
21	2116	6660	6516
22	2116	6411	6273
23	2116	4906	4768
24	2116	3651	3559
25	2116	5685	5555
26	2116	5325	5172
27	2116	4167	4019
28	2116	6118	5972
29	2116	1802	1674
30	2116	6891	6727
31	2116	6413	6251
32	2116	5345	5201
33	2116	6459	6317
34	2116	7164	6989
35	2116	5294	5146
36	2116	6208	6060
37	2116	7108	6976
38	2116	5849	5712
39	2116	4822	4711
40	2116	4333	4184
41	2116	3829	3708
42	2116	4556	4450
43	2116	4794	4710
44	2116	4965	4849
45	2116	5310	5192
46	2116	4356	4220
47	2116	4767	4641
48	2116	3899	3791
49	2116	4725	4609
50	2116	5982	5764
51	2116	5297	5205
52	2116	6203	6032
53	2116	4903	4775
54	2116	5398	5253
55	2116	5271	5136
56	2116	4182	4040
57	2116	3643	3541
58	2116	3972	3881
59	2116	3914	3832
60	2116	3608	3501
61	2116	4376	4281
62	2116	4187	4073
63	2116	4194	4098
64	2116	4138	4017
65	2116	4019	3902
66	2116	5282	5173
67	2116	2426	2285
68	2116	5466	5321
69	2116	5526	5401
70	2116	4104	3969
71	2116	4954	4834
72	2116	4181	4055
73	2116	3807	3678
74	2116	4336	4241
75	2116	4972	4868
76	2116	4746	4615
77	2116	4855	4741
78	2116	4501	4388
79	2116	4169	4064
80	2116	2154	2058
81	2116	4337	4226
82	2116	4257	4138
83	2116	4504	4388
84	2116	3355	3223
85	2116	5248	5130
86	2116	5315	5161
87	2116	5312	5143
88	2116	4440	4268
89	2116	4553	4447
90	2116	4302	4185
91	2116	4783	4653
92	2116	3658	3555
93	2116	3853	3759
94	2116	3057	2975
95	2116	4646	4512
96	2116	1066	1010
0	2117	155992	130771
1	2117	5384	5242
2	2117	5758	5638
3	2117	5948	5817
4	2117	4761	4626
5	2117	5028	4898
6	2117	2743	2643
7	2117	4484	4378
8	2117	1944	1773
9	2117	5713	5594
10	2117	5882	5736
11	2117	5054	4916
12	2117	5100	4979
13	2117	4786	4660
14	2117	4709	4577
15	2117	5057	4943
16	2117	4400	4283
17	2117	5511	5380
18	2117	7387	7257
19	2117	4588	4482
20	2117	7428	7292
21	2117	6722	6571
22	2117	6413	6268
23	2117	4971	4854
24	2117	3690	3574
25	2117	5418	5323
26	2117	5361	5232
27	2117	4074	3922
28	2117	5924	5771
29	2117	1367	1263
30	2117	6885	6727
31	2117	6186	6040
32	2117	5324	5158
33	2117	6380	6255
34	2117	7167	6985
35	2117	5570	5417
36	2117	6037	5886
37	2117	6963	6829
38	2117	5686	5535
39	2117	4851	4715
40	2117	4161	3996
41	2117	3788	3677
42	2117	4431	4324
43	2117	4741	4632
44	2117	5035	4920
45	2117	5232	5080
46	2117	4210	4055
47	2117	4753	4631
48	2117	3841	3725
49	2117	4962	4832
50	2117	6041	5836
51	2117	5179	5066
52	2117	6193	6060
53	2117	4948	4825
54	2117	5220	5068
55	2117	5202	5089
56	2117	4299	4163
57	2117	3614	3522
58	2117	3871	3771
59	2117	3873	3773
60	2117	3667	3584
61	2117	4489	4390
62	2117	3934	3824
63	2117	4271	4170
64	2117	4045	3924
65	2117	3819	3691
66	2117	5187	5049
67	2117	2400	2268
68	2117	5546	5403
69	2117	5458	5326
70	2117	3889	3732
71	2117	4803	4690
72	2117	4328	4194
73	2117	3741	3611
74	2117	4065	3951
75	2117	4935	4830
76	2117	4639	4534
77	2117	4763	4648
78	2117	4497	4381
79	2117	3960	3841
80	2117	1901	1795
81	2117	4280	4160
82	2117	4029	3923
83	2117	4346	4223
84	2117	3169	3049
85	2117	5092	4969
86	2117	5058	4907
87	2117	5130	4989
88	2117	4420	4242
89	2117	4455	4324
90	2117	4494	4387
91	2117	4715	4589
92	2117	3613	3516
93	2117	3788	3681
94	2117	3089	2993
95	2117	4577	4459
96	2117	1009	959
0	2118	159103	132757
1	2118	5305	5171
2	2118	5649	5510
3	2118	6211	6061
4	2118	4860	4740
5	2118	5043	4881
6	2118	2719	2592
7	2118	4631	4497
8	2118	1940	1788
9	2118	5752	5616
10	2118	5919	5743
11	2118	5246	5088
12	2118	5069	4927
13	2118	4714	4589
14	2118	4650	4507
15	2118	5273	5141
16	2118	4275	4139
17	2118	5258	5161
18	2118	7497	7325
19	2118	4552	4432
20	2118	7609	7441
21	2118	6525	6342
22	2118	6352	6181
23	2118	5007	4888
24	2118	3635	3525
25	2118	5782	5647
26	2118	5139	4990
27	2118	3765	3575
28	2118	6055	5893
29	2118	1208	1103
30	2118	6387	6203
31	2118	6175	5988
32	2118	5235	5078
33	2118	6407	6252
34	2118	7071	6889
35	2118	5365	5201
36	2118	6154	6004
37	2118	7082	6938
38	2118	5664	5502
39	2118	4492	4333
40	2118	4114	3969
41	2118	3756	3656
42	2118	4551	4451
43	2118	4763	4644
44	2118	4862	4735
45	2118	5153	5010
46	2118	4002	3868
47	2118	4636	4521
48	2118	3830	3700
49	2118	4895	4760
50	2118	5988	5762
51	2118	5243	5083
52	2118	6263	6090
53	2118	4741	4597
54	2118	5104	4942
55	2118	5064	4928
56	2118	4194	4030
57	2118	3672	3554
58	2118	4033	3924
59	2118	3961	3874
60	2118	3592	3500
61	2118	4434	4333
62	2118	3989	3864
63	2118	4108	4003
64	2118	3988	3840
65	2118	3757	3620
66	2118	5198	5067
67	2118	2403	2257
68	2118	5353	5205
69	2118	5432	5311
70	2118	3857	3686
71	2118	4886	4740
72	2118	4183	4018
73	2118	3901	3782
74	2118	3893	3768
75	2118	4979	4860
76	2118	4680	4572
77	2118	4748	4601
78	2118	4242	4107
79	2118	3922	3816
80	2118	1710	1610
81	2118	4187	4082
82	2118	4149	4010
83	2118	4535	4415
84	2118	3220	3068
85	2118	5239	5122
86	2118	4897	4762
87	2118	5026	4849
88	2118	4448	4236
89	2118	4419	4299
90	2118	4427	4308
91	2118	4643	4514
92	2118	3654	3542
93	2118	3821	3712
94	2118	2980	2895
95	2118	4568	4438
96	2118	1046	995
0	2119	156989	130306
1	2119	5396	5247
2	2119	5778	5600
3	2119	6178	5999
4	2119	4755	4636
5	2119	5020	4857
6	2119	2525	2408
7	2119	4555	4405
8	2119	1906	1751
9	2119	5667	5535
10	2119	5798	5655
11	2119	5214	5070
12	2119	5022	4893
13	2119	4919	4790
14	2119	4573	4432
15	2119	5052	4921
16	2119	4330	4181
17	2119	5680	5530
18	2119	7626	7464
19	2119	4576	4468
20	2119	7621	7451
21	2119	6694	6500
22	2119	6361	6178
23	2119	4908	4775
24	2119	3631	3515
25	2119	5817	5683
26	2119	5266	5115
27	2119	3797	3635
28	2119	5947	5762
29	2119	1070	968
30	2119	6420	6216
31	2119	6159	5979
32	2119	5039	4881
33	2119	6486	6320
34	2119	7108	6912
35	2119	5596	5405
36	2119	6462	6299
37	2119	7159	6990
38	2119	5600	5438
39	2119	4655	4483
40	2119	4114	3932
41	2119	3941	3806
42	2119	4691	4568
43	2119	4921	4810
44	2119	4870	4754
45	2119	5197	5049
46	2119	4161	3985
47	2119	4836	4699
48	2119	3745	3608
49	2119	5013	4862
50	2119	6218	5971
51	2119	5293	5136
52	2119	6350	6151
53	2119	4875	4746
54	2119	5006	4851
55	2119	5343	5203
56	2119	4260	4105
57	2119	3436	3307
58	2119	3921	3809
59	2119	4050	3953
60	2119	3614	3516
61	2119	4640	4531
62	2119	3840	3726
63	2119	4250	4131
64	2119	4027	3906
65	2119	3813	3667
66	2119	5235	5088
67	2119	2406	2260
68	2119	5501	5320
69	2119	5302	5135
70	2119	3800	3652
71	2119	4944	4813
72	2119	4083	3912
73	2119	3856	3711
74	2119	3920	3796
75	2119	4911	4796
76	2119	4661	4555
77	2119	4703	4559
78	2119	4302	4158
79	2119	3951	3810
80	2119	1527	1437
81	2119	4291	4174
82	2119	3977	3850
83	2119	4491	4349
84	2119	3199	3047
85	2119	5345	5212
86	2119	4914	4736
87	2119	5135	4979
88	2119	4255	4066
89	2119	4471	4376
90	2119	4395	4291
91	2119	4999	4842
92	2119	3797	3691
93	2119	3720	3609
94	2119	2811	2728
95	2119	4526	4387
96	2119	943	899
