SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
34	1116	2950	2921
35	1116	73	71
36	1116	5193	5132
37	1116	2	2
38	1116	37	34
39	1116	3553	3510
40	1116	8164	8055
41	1116	1073	1066
42	1116	8288	8207
43	1116	1624	1613
44	1116	6	6
46	1116	3940	3904
47	1116	7	7
48	1116	33	30
49	1116	2461	2441
50	1116	6895	6811
51	1116	5	4
52	1116	3006	2978
53	1116	6	6
54	1116	3162	3119
55	1116	2804	2781
56	1116	20	17
57	1116	2212	2194
58	1116	9	8
59	1116	1191	1176
60	1116	3771	3733
61	1116	3480	3446
62	1116	1774	1752
63	1116	2320	2293
64	1116	22	20
65	1116	2095	2064
66	1116	3166	3129
67	1116	2956	2928
68	1116	3234	3195
69	1116	11	9
70	1116	4784	4745
71	1116	4240	4204
72	1116	3601	3566
73	1116	16	15
74	1116	6	6
75	1116	9380	9278
76	1116	2	2
77	1116	3	3
78	1116	6284	6213
79	1116	8	8
80	1116	411	405
81	1116	9695	9599
82	1116	6913	6836
83	1116	7300	7231
84	1116	19	18
85	1116	11763	11678
86	1116	7961	7890
87	1116	15	14
88	1116	2924	2884
89	1116	8	8
90	1116	6	6
91	1116	2	2
93	1116	2	2
94	1116	2	2
95	1116	9	8
96	1116	2419	2397
97	1116	149	140
98	1116	17	17
99	1116	3	3
100	1116	2409	2394
101	1116	2	2
102	1116	2806	2786
103	1116	1208	1188
104	1116	1544	1530
105	1116	2606	2587
106	1116	2	2
107	1116	2639	2612
108	1116	2114	2093
109	1116	1964	1954
110	1116	2187	2167
112	1116	1534	1520
113	1116	2934	2917
114	1116	3054	3030
115	1116	2	2
116	1116	1426	1414
117	1116	1859	1844
118	1116	1405	1390
119	1116	2365	2349
120	1116	93	89
121	1116	4305	4270
122	1116	4192	4160
123	1116	3952	3930
124	1116	3732	3705
125	1116	6	6
126	1116	2982	2959
127	1116	1626	1615
128	1116	3964	3947
129	1116	2759	2742
130	1116	76	73
131	1116	1654	1647
132	1116	2574	2546
133	1116	2	2
134	1116	2705	2688
135	1116	2	2
136	1116	2851	2830
137	1116	3	3
138	1116	3060	3032
139	1116	1044	1038
140	1116	5	5
141	1116	2911	2891
142	1116	2464	2448
143	1116	6	5
144	1116	1	1
145	1116	1743	1727
146	1116	2640	2610
147	1116	2494	2477
148	1116	2	2
149	1116	2952	2918
150	1116	1743	1729
151	1116	1889	1879
152	1116	1851	1830
153	1116	2209	2182
154	1116	1	1
156	1116	1851	1833
157	1116	1	1
158	1116	2	2
159	1116	2813	2794
160	1116	2306	2296
161	1116	2429	2409
162	1116	6	6
163	1116	2108	2094
164	1116	2970	2948
165	1116	11	11
166	1116	1430	1421
167	1116	3444	3423
168	1116	1575	1565
169	1116	4851	4814
170	1116	66	63
171	1116	4724	4689
172	1116	3176	3145
173	1116	4177	4146
174	1116	3864	3828
175	1116	3948	3926
176	1116	4259	4226
177	1116	3	3
178	1116	6	6
179	1116	1	1
180	1116	4	4
181	1116	2	2
182	1116	2524	2505
183	1116	1887	1871
0	1117	95847	84218
1	1117	12505	12373
2	1117	318	296
3	1117	886	842
4	1117	2230	2204
5	1117	2609	2569
6	1117	1588	1540
7	1117	35	35
8	1117	7423	7350
9	1117	6991	6920
10	1117	4375	4325
11	1117	3331	3268
12	1117	619	599
13	1117	4518	4478
14	1117	3444	3404
15	1117	4498	4460
16	1117	7005	6895
17	1117	23	19
18	1117	4707	4651
19	1117	4106	4058
20	1117	4617	4574
21	1117	4494	4455
22	1117	14	13
23	1117	3451	3432
24	1117	5205	5141
25	1117	429	427
26	1117	13	13
27	1117	2	2
28	1117	3	3
29	1117	6	6
30	1117	3450	3394
31	1117	4	4
32	1117	8685	8580
33	1117	2445	2426
34	1117	2944	2913
35	1117	61	59
36	1117	5254	5210
38	1117	29	23
39	1117	3486	3449
40	1117	8001	7878
41	1117	1036	1024
42	1117	8180	8098
43	1117	1592	1576
44	1117	1	1
45	1117	4	4
46	1117	3793	3744
47	1117	5	5
48	1117	35	31
49	1117	2421	2397
50	1117	7055	6951
51	1117	6	6
52	1117	3056	3020
54	1117	3108	3059
55	1117	2734	2708
56	1117	37	30
57	1117	2112	2088
58	1117	9	8
59	1117	1163	1153
60	1117	3680	3633
61	1117	3489	3449
62	1117	1779	1745
63	1117	2316	2294
64	1117	22	21
65	1117	2108	2075
66	1117	3219	3179
67	1117	2859	2822
68	1117	3352	3313
69	1117	11	10
70	1117	4787	4734
71	1117	4205	4167
72	1117	3708	3647
73	1117	16	15
74	1117	4	4
75	1117	9434	9342
76	1117	3	3
77	1117	4	2
78	1117	6142	6048
79	1117	7	5
80	1117	378	374
81	1117	9745	9645
82	1117	6893	6798
83	1117	7393	7322
84	1117	21	20
85	1117	11768	11664
86	1117	8058	7964
87	1117	13	12
88	1117	2965	2928
89	1117	5	4
90	1117	1	1
91	1117	4	3
93	1117	1	1
94	1117	2	2
95	1117	5	5
96	1117	2443	2418
97	1117	118	111
98	1117	4	3
99	1117	6	6
100	1117	2399	2376
101	1117	3	3
102	1117	2766	2748
103	1117	1170	1154
104	1117	1453	1435
105	1117	2538	2524
106	1117	5	5
107	1117	2702	2678
108	1117	2265	2243
109	1117	2042	2032
110	1117	2244	2225
111	1117	1	1
112	1117	1443	1428
113	1117	2943	2923
114	1117	3241	3202
115	1117	1	1
116	1117	1284	1265
117	1117	2021	1998
118	1117	1332	1327
119	1117	2256	2241
120	1117	97	96
121	1117	4375	4341
122	1117	4234	4190
123	1117	3986	3958
124	1117	3824	3795
125	1117	3	3
126	1117	3055	3039
127	1117	1572	1556
128	1117	3863	3835
129	1117	2877	2855
130	1117	67	64
131	1117	1669	1659
132	1117	2434	2405
133	1117	1	1
134	1117	2790	2772
136	1117	2805	2784
137	1117	2	2
138	1117	2901	2887
139	1117	1151	1139
140	1117	4	4
141	1117	3134	3104
142	1117	2474	2446
143	1117	5	5
144	1117	3	3
145	1117	1869	1851
146	1117	2609	2586
147	1117	2360	2341
148	1117	5	5
149	1117	3248	3216
150	1117	1828	1819
151	1117	1970	1953
152	1117	1739	1722
153	1117	2239	2211
154	1117	3	3
156	1117	1812	1802
158	1117	4	3
159	1117	2855	2830
160	1117	2339	2323
161	1117	2291	2276
162	1117	5	5
163	1117	2199	2175
164	1117	3104	3081
165	1117	11	11
166	1117	1304	1294
167	1117	3458	3435
168	1117	1491	1478
169	1117	4785	4734
170	1117	69	66
171	1117	4462	4408
172	1117	3040	3014
173	1117	4147	4112
174	1117	3729	3686
175	1117	4005	3973
176	1117	4133	4097
177	1117	1	1
178	1117	2	2
180	1117	2	2
182	1117	2447	2423
183	1117	1830	1810
184	1117	4	4
0	1118	100102	87945
1	1118	12123	11972
2	1118	288	269
3	1118	938	898
4	1118	2372	2323
5	1118	2469	2435
6	1118	1457	1425
7	1118	23	22
8	1118	7347	7244
9	1118	7055	6965
10	1118	4203	4146
11	1118	3408	3364
12	1118	595	579
13	1118	4560	4517
14	1118	3258	3226
15	1118	4307	4267
16	1118	6960	6869
17	1118	14	13
18	1118	4695	4649
19	1118	4189	4148
20	1118	4515	4460
21	1118	4410	4359
22	1118	12	12
23	1118	3409	3377
24	1118	5224	5137
25	1118	442	437
26	1118	10	10
27	1118	3	3
28	1118	3	3
29	1118	5	4
30	1118	3211	3180
31	1118	5	5
32	1118	8671	8567
33	1118	2463	2430
34	1118	2954	2911
35	1118	79	76
36	1118	5293	5244
37	1118	2	2
38	1118	21	16
39	1118	3631	3595
40	1118	7975	7865
41	1118	1026	1010
42	1118	8429	8334
43	1118	1697	1683
44	1118	4	4
45	1118	5	5
46	1118	3688	3642
47	1118	6	6
48	1118	58	53
49	1118	2347	2317
50	1118	6882	6787
51	1118	3	3
52	1118	2830	2808
54	1118	2927	2878
55	1118	2541	2514
56	1118	34	27
57	1118	2019	1997
58	1118	11	11
59	1118	1207	1201
60	1118	3808	3760
61	1118	3402	3363
62	1118	1671	1648
63	1118	2272	2244
64	1118	24	24
65	1118	2108	2085
66	1118	3201	3164
67	1118	3008	2979
68	1118	3119	3074
69	1118	16	16
70	1118	4746	4670
71	1118	4031	3982
72	1118	3760	3715
73	1118	10	10
74	1118	1	1
75	1118	9781	9680
76	1118	1	1
77	1118	1	1
78	1118	5881	5816
79	1118	9	8
80	1118	345	334
81	1118	10058	9941
82	1118	6660	6577
83	1118	7496	7414
84	1118	31	30
85	1118	11718	11608
86	1118	7640	7561
87	1118	13	13
88	1118	2718	2684
89	1118	6	5
90	1118	4	4
91	1118	4	4
93	1118	1	1
94	1118	2	1
95	1118	8	6
96	1118	2271	2231
97	1118	123	119
98	1118	7	7
99	1118	5	4
100	1118	2382	2370
101	1118	3	3
102	1118	2593	2570
103	1118	1153	1139
104	1118	1450	1437
105	1118	2536	2511
106	1118	1	1
107	1118	2736	2711
108	1118	2122	2105
109	1118	2051	2033
110	1118	2285	2271
111	1118	4	4
112	1118	1430	1421
113	1118	2983	2965
114	1118	3004	2972
115	1118	4	2
116	1118	1269	1245
117	1118	1974	1951
118	1118	1301	1277
119	1118	2210	2191
120	1118	119	111
121	1118	4376	4332
122	1118	4333	4295
123	1118	3792	3766
124	1118	3584	3557
125	1118	2	2
126	1118	3071	3044
127	1118	1578	1564
128	1118	3777	3729
129	1118	2818	2784
130	1118	70	62
131	1118	1507	1490
132	1118	2331	2305
133	1118	3	3
134	1118	2621	2597
136	1118	2786	2767
137	1118	1	1
138	1118	3052	3023
139	1118	1047	1039
140	1118	2	2
141	1118	3086	3066
142	1118	2330	2314
143	1118	1	1
144	1118	4	4
145	1118	1864	1843
146	1118	2591	2557
147	1118	2423	2408
148	1118	4	4
149	1118	2975	2955
150	1118	1708	1700
151	1118	1845	1834
152	1118	1714	1700
153	1118	2248	2224
154	1118	3	3
155	1118	2	2
156	1118	1797	1780
157	1118	3	3
158	1118	8	8
159	1118	2765	2731
160	1118	2375	2351
161	1118	2413	2392
162	1118	3	3
163	1118	2278	2260
164	1118	3002	2981
165	1118	11	11
166	1118	1349	1334
167	1118	3418	3394
168	1118	1595	1584
169	1118	4782	4752
170	1118	41	40
171	1118	4433	4403
172	1118	3017	2998
173	1118	4095	4064
174	1118	3743	3711
175	1118	3926	3891
176	1118	4094	4069
177	1118	1	1
178	1118	4	3
179	1118	3	3
180	1118	2	2
181	1118	2	2
182	1118	2292	2273
183	1118	1819	1802
184	1118	1	1
0	1119	94633	83224
1	1119	12097	11960
2	1119	323	298
3	1119	910	875
4	1119	2188	2164
5	1119	2553	2533
6	1119	1474	1440
7	1119	39	33
8	1119	7451	7367
9	1119	7313	7220
10	1119	4367	4319
11	1119	3276	3225
12	1119	672	645
13	1119	4630	4602
14	1119	3322	3282
15	1119	4538	4490
16	1119	6918	6832
17	1119	23	22
18	1119	4826	4784
19	1119	4236	4199
20	1119	4449	4408
21	1119	4526	4485
22	1119	15	14
23	1119	3591	3555
24	1119	5131	5085
25	1119	460	455
26	1119	19	18
27	1119	4	4
28	1119	1	1
29	1119	5	5
30	1119	3238	3194
31	1119	4	4
32	1119	8516	8417
33	1119	2328	2309
34	1119	2867	2835
35	1119	47	47
36	1119	5302	5259
37	1119	1	1
38	1119	38	31
39	1119	3462	3421
40	1119	7891	7793
41	1119	938	929
42	1119	8197	8120
43	1119	1632	1621
44	1119	4	4
45	1119	2	2
46	1119	3482	3437
47	1119	8	8
48	1119	52	47
49	1119	2341	2320
50	1119	6737	6646
51	1119	5	5
52	1119	2961	2930
53	1119	7	7
54	1119	2863	2825
55	1119	2707	2681
56	1119	33	23
57	1119	2078	2058
58	1119	16	15
59	1119	1260	1245
60	1119	3572	3530
61	1119	3418	3370
62	1119	1634	1612
63	1119	2461	2432
64	1119	34	33
65	1119	1925	1884
66	1119	3271	3235
67	1119	2730	2697
68	1119	3234	3190
69	1119	13	12
70	1119	4721	4672
71	1119	4053	4005
72	1119	3433	3395
73	1119	10	10
74	1119	3	3
75	1119	9785	9686
76	1119	3	2
77	1119	5	4
78	1119	5883	5806
79	1119	12	11
80	1119	295	288
81	1119	10229	10132
82	1119	6794	6709
83	1119	7784	7712
84	1119	25	25
85	1119	12140	12017
86	1119	7628	7519
87	1119	12	11
88	1119	2826	2778
89	1119	13	11
90	1119	5	5
91	1119	1	1
94	1119	1	1
95	1119	2	2
96	1119	2425	2397
97	1119	115	109
98	1119	11	10
99	1119	10	10
100	1119	2435	2416
101	1119	1	0
102	1119	2724	2701
103	1119	1067	1055
104	1119	1495	1478
105	1119	2471	2456
106	1119	2	1
107	1119	2631	2606
108	1119	2099	2075
109	1119	1959	1943
110	1119	2264	2249
111	1119	3	3
112	1119	1476	1463
113	1119	2969	2946
114	1119	3117	3083
115	1119	2	1
116	1119	1111	1095
117	1119	1968	1951
118	1119	1270	1262
119	1119	2240	2223
120	1119	97	97
121	1119	4415	4376
122	1119	4248	4212
123	1119	3811	3775
124	1119	3753	3718
125	1119	4	4
126	1119	3114	3093
127	1119	1569	1556
128	1119	3712	3680
129	1119	2704	2676
130	1119	75	69
131	1119	1597	1578
132	1119	2289	2265
133	1119	2	2
134	1119	2642	2615
135	1119	2	2
136	1119	2652	2633
137	1119	1	1
138	1119	3105	3081
139	1119	1110	1106
140	1119	2	2
141	1119	3090	3065
142	1119	2443	2425
143	1119	2	2
144	1119	2	2
145	1119	1741	1715
146	1119	2454	2430
147	1119	2433	2414
148	1119	5	5
149	1119	3263	3237
150	1119	1750	1734
151	1119	1821	1804
152	1119	1742	1729
153	1119	2194	2181
154	1119	1	1
155	1119	2	2
156	1119	1824	1813
157	1119	2	2
158	1119	4	4
159	1119	2812	2795
160	1119	2300	2276
161	1119	2441	2417
162	1119	13	13
163	1119	2088	2071
164	1119	2978	2955
165	1119	10	10
166	1119	1320	1311
167	1119	3352	3326
168	1119	1654	1640
169	1119	4877	4842
170	1119	47	44
171	1119	4517	4483
172	1119	2959	2938
173	1119	4265	4232
174	1119	3854	3821
175	1119	3930	3901
176	1119	4141	4115
177	1119	2	2
178	1119	8	8
180	1119	5	5
181	1119	3	3
182	1119	2429	2406
183	1119	1883	1862
184	1119	1	1
0	2101	107869	94543
1	2101	12950	12734
2	2101	331	307
3	2101	943	873
4	2101	2396	2346
5	2101	2769	2704
6	2101	2142	2090
7	2101	23	21
8	2101	8089	7956
9	2101	7205	7086
10	2101	4282	4207
11	2101	3230	3173
12	2101	511	499
13	2101	4626	4543
14	2101	3682	3635
15	2101	4484	4405
16	2101	7607	7475
17	2101	17	15
18	2101	4977	4906
19	2101	4256	4196
20	2101	4547	4486
21	2101	4527	4462
22	2101	15	12
23	2101	3357	3306
24	2101	5437	5346
25	2101	425	419
26	2101	12	12
27	2101	3	3
28	2101	2	2
29	2101	54	52
30	2101	4032	3953
31	2101	2	2
32	2101	9245	9049
33	2101	2551	2505
34	2101	3185	3114
35	2101	74	72
36	2101	5505	5430
37	2101	3	3
38	2101	26	24
39	2101	4223	4157
40	2101	8875	8718
41	2101	1058	1044
42	2101	8889	8747
43	2101	1755	1731
44	2101	1	0
46	2101	4697	4615
47	2101	3	3
48	2101	63	58
49	2101	2463	2421
50	2101	7477	7341
51	2101	6	6
52	2101	3160	3102
53	2101	3	3
54	2101	3611	3552
55	2101	2765	2722
56	2101	52	41
57	2101	2389	2342
58	2101	12	10
59	2101	1167	1154
60	2101	3970	3908
61	2101	3401	3339
62	2101	1919	1881
63	2101	2343	2289
64	2101	42	38
65	2101	2291	2245
66	2101	3580	3513
67	2101	3030	2986
68	2101	3276	3225
69	2101	19	17
70	2101	5491	5398
71	2101	4544	4480
72	2101	3993	3913
73	2101	17	17
75	2101	9677	9522
76	2101	1	1
78	2101	6925	6817
79	2101	12	12
80	2101	750	736
81	2101	10056	9898
82	2101	7518	7372
83	2101	7625	7502
84	2101	16	15
85	2101	12385	12202
86	2101	9131	8972
87	2101	6	6
88	2101	3057	2991
89	2101	12	10
90	2101	1	1
91	2101	5	5
93	2101	3	3
95	2101	7	5
96	2101	2576	2538
97	2101	128	122
98	2101	7	7
99	2101	9	9
100	2101	2699	2658
101	2101	3	2
102	2101	2921	2885
103	2101	1218	1198
104	2101	1601	1576
105	2101	2741	2709
106	2101	1	1
107	2101	2737	2694
108	2101	2184	2143
109	2101	2006	1978
110	2101	2314	2279
112	2101	1364	1343
113	2101	3174	3133
114	2101	3544	3502
116	2101	2354	2326
117	2101	2101	2073
118	2101	1343	1328
119	2101	2314	2282
120	2101	122	118
121	2101	4485	4413
122	2101	4459	4391
123	2101	4098	4033
124	2101	3815	3745
125	2101	2	2
126	2101	3366	3324
127	2101	1699	1686
128	2101	4097	4051
129	2101	3043	3000
130	2101	98	95
131	2101	1789	1771
132	2101	3303	3258
133	2101	5	5
134	2101	2897	2841
136	2101	2928	2883
137	2101	2	2
138	2101	3397	3346
139	2101	1168	1150
140	2101	1	1
141	2101	3331	3276
142	2101	2519	2473
143	2101	1	1
145	2101	2159	2132
146	2101	2977	2926
147	2101	2512	2479
148	2101	2	2
149	2101	3032	2993
150	2101	1945	1920
151	2101	1980	1962
152	2101	1772	1747
153	2101	2293	2259
154	2101	2	2
155	2101	1	1
156	2101	1884	1861
157	2101	1	1
158	2101	4	4
159	2101	2677	2632
160	2101	2527	2486
161	2101	2602	2574
162	2101	3	3
163	2101	2547	2524
164	2101	3291	3254
165	2101	9	9
166	2101	1403	1381
167	2101	3488	3439
168	2101	1570	1536
169	2101	5066	4987
170	2101	68	66
171	2101	4657	4602
172	2101	3110	3074
173	2101	4324	4258
174	2101	3867	3809
175	2101	4080	4030
176	2101	4485	4422
177	2101	1	0
178	2101	7	7
179	2101	1	1
180	2101	1	1
181	2101	5	5
182	2101	2655	2623
183	2101	1866	1851
184	2101	1	1
0	2102	105399	92640
1	2102	13041	12867
2	2102	355	331
3	2102	921	870
4	2102	2459	2418
5	2102	2795	2737
6	2102	2060	2016
7	2102	26	26
8	2102	8068	7949
9	2102	7062	6977
10	2102	4643	4557
11	2102	3252	3199
12	2102	480	468
13	2102	4896	4835
14	2102	3664	3604
15	2102	4342	4279
16	2102	7609	7510
17	2102	20	18
18	2102	4801	4743
19	2102	4368	4315
20	2102	4517	4458
21	2102	4569	4519
22	2102	12	10
23	2102	3366	3329
24	2102	5542	5474
25	2102	408	404
26	2102	11	11
27	2102	3	3
28	2102	1	1
29	2102	44	44
30	2102	3961	3917
31	2102	1	1
32	2102	9309	9161
33	2102	2543	2500
34	2102	3124	3077
35	2102	84	83
36	2102	5709	5626
37	2102	3	3
38	2102	29	28
39	2102	4471	4411
40	2102	9089	8957
41	2102	1061	1048
42	2102	9053	8942
43	2102	1679	1657
44	2102	1	1
45	2102	2	2
46	2102	4721	4653
47	2102	3	3
48	2102	55	51
49	2102	2432	2409
50	2102	7272	7181
51	2102	2	2
52	2102	2995	2948
53	2102	5	5
54	2102	3448	3403
55	2102	2799	2759
56	2102	44	37
57	2102	2324	2302
58	2102	13	12
59	2102	1289	1279
60	2102	3924	3865
61	2102	3515	3472
62	2102	1892	1866
63	2102	2445	2409
64	2102	58	56
65	2102	2379	2347
66	2102	3461	3407
67	2102	2970	2934
68	2102	3346	3299
69	2102	7	6
70	2102	5441	5369
71	2102	4342	4283
72	2102	3808	3757
73	2102	18	18
74	2102	5	5
75	2102	9849	9731
76	2102	2	2
77	2102	5	5
78	2102	6787	6691
79	2102	18	15
80	2102	704	693
81	2102	10102	9978
82	2102	7466	7336
83	2102	7675	7583
84	2102	14	14
85	2102	12421	12270
86	2102	9199	9093
87	2102	6	6
88	2102	3120	3078
89	2102	5	5
90	2102	2	2
92	2102	1	1
94	2102	1	1
95	2102	7	7
96	2102	2525	2493
97	2102	133	126
98	2102	8	7
99	2102	5	5
100	2102	2432	2395
101	2102	4	3
102	2102	2959	2923
103	2102	1245	1218
104	2102	1637	1614
105	2102	2745	2718
106	2102	2	2
107	2102	2596	2564
108	2102	2225	2205
109	2102	2038	2018
110	2102	2396	2364
111	2102	2	2
112	2102	1545	1529
113	2102	3386	3342
114	2102	3546	3506
115	2102	3	3
116	2102	2362	2329
117	2102	1915	1887
118	2102	1485	1459
119	2102	2493	2468
120	2102	153	149
121	2102	4435	4379
122	2102	4769	4719
123	2102	4050	3994
124	2102	3973	3932
125	2102	2	2
126	2102	3239	3208
127	2102	1680	1667
128	2102	4089	4049
129	2102	2939	2894
130	2102	83	81
131	2102	1729	1712
132	2102	3268	3234
133	2102	3	3
134	2102	2871	2826
135	2102	2	2
136	2102	3009	2966
137	2102	1	1
138	2102	3270	3236
139	2102	1211	1196
140	2102	1	1
141	2102	3167	3119
142	2102	2480	2454
144	2102	5	5
145	2102	2032	2005
146	2102	2874	2844
147	2102	2565	2548
148	2102	2	2
149	2102	3258	3217
150	2102	1911	1892
151	2102	1954	1939
152	2102	1835	1816
153	2102	2262	2235
154	2102	1	1
156	2102	1881	1866
158	2102	6	6
159	2102	2746	2723
160	2102	2348	2313
161	2102	2541	2517
162	2102	4	4
163	2102	2469	2453
164	2102	3085	3049
165	2102	12	11
166	2102	1537	1519
167	2102	3619	3580
168	2102	1660	1646
169	2102	4941	4906
170	2102	74	73
171	2102	4959	4915
172	2102	3273	3231
173	2102	4138	4096
174	2102	4131	4075
175	2102	4201	4158
176	2102	4589	4530
177	2102	1	1
178	2102	7	6
182	2102	2490	2463
183	2102	1798	1780
184	2102	2	2
0	2103	105773	92931
1	2103	12814	12648
2	2103	393	355
3	2103	917	871
4	2103	2445	2406
5	2103	2798	2762
6	2103	2199	2148
7	2103	21	21
8	2103	7966	7845
9	2103	7341	7228
10	2103	4404	4328
11	2103	3120	3077
12	2103	478	472
13	2103	4889	4821
14	2103	3784	3737
15	2103	4638	4576
16	2103	7300	7210
17	2103	10	10
18	2103	4766	4703
19	2103	4233	4191
20	2103	4593	4527
21	2103	4525	4471
22	2103	11	10
23	2103	3487	3446
24	2103	5348	5268
25	2103	414	409
26	2103	6	6
27	2103	3	3
28	2103	1	1
29	2103	36	35
30	2103	3865	3811
32	2103	9075	8942
33	2103	2396	2360
34	2103	3163	3123
35	2103	77	76
36	2103	5430	5348
37	2103	2	2
38	2103	35	33
39	2103	4211	4159
40	2103	8974	8861
41	2103	1191	1177
42	2103	8696	8576
43	2103	1602	1584
44	2103	3	3
45	2103	1	1
46	2103	4649	4571
47	2103	9	9
48	2103	42	38
49	2103	2420	2385
50	2103	7523	7397
51	2103	7	7
52	2103	3089	3053
53	2103	4	4
54	2103	3624	3561
55	2103	2838	2801
56	2103	37	32
57	2103	2400	2364
58	2103	21	21
59	2103	1229	1217
60	2103	4009	3943
61	2103	3685	3629
62	2103	1957	1934
63	2103	2270	2250
64	2103	31	29
65	2103	2321	2283
66	2103	3553	3498
67	2103	3178	3126
68	2103	3136	3100
69	2103	18	18
70	2103	5554	5486
71	2103	4423	4379
72	2103	4046	3984
73	2103	12	11
74	2103	1	1
75	2103	9812	9683
76	2103	2	2
77	2103	3	3
78	2103	6897	6804
79	2103	14	12
80	2103	776	758
81	2103	10011	9894
82	2103	7722	7616
83	2103	7695	7589
84	2103	31	27
85	2103	12332	12183
86	2103	9521	9412
87	2103	11	11
88	2103	3075	3016
89	2103	8	6
90	2103	3	3
91	2103	5	4
92	2103	2	2
93	2103	1	1
94	2103	1	1
95	2103	4	3
96	2103	2568	2529
97	2103	138	131
98	2103	13	12
99	2103	3	3
100	2103	2683	2652
101	2103	3	3
102	2103	2804	2778
103	2103	1299	1276
104	2103	1644	1626
105	2103	2666	2630
106	2103	1	1
107	2103	2859	2826
108	2103	2226	2199
109	2103	2010	1989
110	2103	2388	2365
112	2103	1470	1449
113	2103	3221	3189
114	2103	3777	3735
115	2103	3	3
116	2103	2398	2373
117	2103	2072	2054
118	2103	1515	1499
119	2103	2503	2485
120	2103	152	143
121	2103	4674	4624
122	2103	4473	4423
123	2103	3938	3896
124	2103	3844	3812
125	2103	2	2
126	2103	3221	3201
127	2103	1802	1784
128	2103	4076	4033
129	2103	2941	2905
130	2103	75	72
131	2103	1697	1673
132	2103	3149	3119
133	2103	2	2
134	2103	3102	3060
135	2103	1	1
136	2103	3013	2971
137	2103	3	3
138	2103	3399	3353
139	2103	1203	1193
140	2103	1	1
141	2103	3310	3274
142	2103	2394	2366
143	2103	4	4
144	2103	5	5
145	2103	2192	2172
146	2103	2920	2876
147	2103	2557	2536
148	2103	5	5
149	2103	3110	3080
150	2103	1810	1795
151	2103	1925	1903
152	2103	1867	1849
153	2103	2357	2334
154	2103	2	2
156	2103	2024	2006
158	2103	5	5
159	2103	2748	2722
160	2103	2434	2413
161	2103	2403	2378
162	2103	5	5
163	2103	2413	2393
164	2103	3376	3337
165	2103	10	10
166	2103	1455	1438
167	2103	3565	3527
168	2103	1710	1694
169	2103	5110	5042
170	2103	51	48
171	2103	4839	4789
172	2103	3398	3356
173	2103	4151	4105
174	2103	3962	3905
175	2103	4271	4238
176	2103	4390	4342
177	2103	5	5
178	2103	3	3
179	2103	4	4
180	2103	1	1
182	2103	2632	2609
183	2103	1903	1879
0	2104	111955	98784
1	2104	12811	12636
2	2104	290	277
3	2104	910	864
4	2104	2355	2325
5	2104	2701	2665
6	2104	2061	2023
7	2104	28	28
8	2104	7891	7770
9	2104	7044	6940
10	2104	4299	4242
11	2104	2965	2915
12	2104	530	522
13	2104	4568	4501
14	2104	3575	3518
15	2104	4411	4358
16	2104	7358	7244
17	2104	18	18
18	2104	4697	4649
19	2104	4216	4144
20	2104	4437	4376
21	2104	4500	4445
22	2104	17	17
23	2104	3453	3416
24	2104	5696	5645
25	2104	448	442
26	2104	9	9
27	2104	2	2
28	2104	1	1
29	2104	41	40
30	2104	3716	3661
32	2104	9191	9049
33	2104	2437	2409
34	2104	3196	3159
35	2104	60	56
36	2104	5299	5236
37	2104	4	4
38	2104	29	27
39	2104	4306	4250
40	2104	8893	8766
41	2104	983	962
42	2104	9006	8898
43	2104	1769	1747
44	2104	7	7
45	2104	1	1
46	2104	4450	4393
47	2104	4	4
48	2104	48	45
49	2104	2508	2476
50	2104	7167	7059
51	2104	4	4
52	2104	3073	3020
53	2104	3	3
54	2104	3466	3403
55	2104	2911	2867
56	2104	37	34
57	2104	2345	2309
58	2104	18	15
59	2104	1245	1218
60	2104	3856	3800
61	2104	3337	3285
62	2104	1946	1914
63	2104	2352	2321
64	2104	36	31
65	2104	2262	2222
66	2104	3528	3488
67	2104	2965	2933
68	2104	3263	3229
69	2104	15	15
70	2104	5470	5403
71	2104	4079	4027
72	2104	3905	3866
73	2104	16	16
74	2104	2	2
75	2104	9443	9325
76	2104	5	5
77	2104	1	1
78	2104	6795	6718
79	2104	11	8
80	2104	674	668
81	2104	10236	10084
82	2104	7359	7246
83	2104	7599	7497
84	2104	27	27
85	2104	12087	11925
86	2104	9240	9115
87	2104	9	8
88	2104	3002	2964
89	2104	8	8
90	2104	1	1
91	2104	4	4
93	2104	2	2
94	2104	1	1
95	2104	10	8
96	2104	2525	2491
97	2104	93	86
98	2104	10	9
99	2104	7	6
100	2104	2557	2522
102	2104	2771	2744
103	2104	1224	1209
104	2104	1684	1664
105	2104	2734	2715
106	2104	4	4
107	2104	2835	2803
108	2104	2155	2137
109	2104	2069	2040
110	2104	2248	2218
111	2104	1	1
112	2104	1451	1431
113	2104	3113	3073
114	2104	3780	3741
115	2104	3	3
116	2104	2309	2289
117	2104	2016	1997
118	2104	1368	1355
119	2104	2399	2381
120	2104	118	118
121	2104	4373	4318
122	2104	4662	4598
123	2104	3922	3885
124	2104	3722	3679
125	2104	6	6
126	2104	3158	3122
127	2104	1570	1558
128	2104	3974	3931
129	2104	2879	2845
130	2104	110	107
131	2104	1684	1666
132	2104	3149	3113
133	2104	3	3
134	2104	2913	2869
136	2104	3001	2971
137	2104	1	1
138	2104	3269	3234
139	2104	1171	1156
140	2104	2	2
141	2104	3171	3127
142	2104	2419	2394
