"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"79","20240205_Pool28.edna0093.R1",39408,39408,39175,39175,39020,39020,39020,39020,36863,36619,34842,34666,33864,99.4087494924888,94.5175379106421,99.4948625222433,97.6864939710379,85.931790499391
"80","20240205_Pool28.edna0094.R1",40424,40424,40156,40156,39941,39941,39941,39941,37660,37197,35434,35273,34552,99.3370275084108,94.089219330855,99.5456341367049,97.955943639611,85.4739758559272
"81","20240205_Pool28.edna0095.R1",33680,33680,33462,33462,33322,33322,33322,33322,31106,30661,29068,28725,28401,99.3527315914489,93.4482093486787,98.820008256502,98.8720626631854,84.3260095011877
"82","20240205_Pool28.edna0096.R1",48134,48134,47862,47862,47597,47597,47597,47597,44734,43880,41262,40810,39173,99.4349108738106,92.2385657441767,98.9045610973777,95.9887282528792,81.3832218390327
"83","20240205_Pool28.edna0097.R1",49930,49930,49575,49575,49379,49379,49379,49379,46811,46001,43287,43042,42163,99.289004606449,92.4718549058982,99.4340102109178,97.9578086520143,84.4442219106749
"84","20240205_Pool28.edna0098.R1",46369,46369,46087,46087,45859,45859,45859,45859,43507,42791,40330,40083,39339,99.3918350622183,92.6977268025835,99.387552690305,98.1438515081206,84.8390088205482
"85","20240205_Pool29.edna0099.R1",68650,68650,68146,68146,67651,67651,67651,67651,64448,60592,56231,56125,54888,99.265841223598,87.2501861966236,99.8114918817023,97.795991091314,79.9533867443554
"86","20240205_Pool29.edna0102.R1",42590,42590,42358,42358,41984,41984,41984,41984,39921,37565,33354,32779,32577,99.4552711904203,83.5500112722627,98.2760688373209,99.3837517923061,76.4897863348204
"87","20240205_Pool29.edna0103.R1",32031,32031,31838,31838,31404,31404,31404,31404,29473,27014,21464,20883,20818,99.3974587118729,72.8259763173074,97.293142005218,99.6887420389791,64.9932877524898
"88","20240205_Pool29.edna0104.R1",33619,33619,33395,33395,33109,33109,33109,33109,30672,28378,22214,21785,21608,99.3337101044052,72.424360980699,98.0687854506167,99.1875143447326,64.2731788571938
"89","20240205_Pool29.edna0105.R1",38281,38281,38089,38089,37757,37757,37757,37757,35457,33120,26769,25993,25845,99.4984457041352,75.4970809713174,97.1011244349808,99.4306159350594,67.5139102949244
"90","20240205_Pool29.edna0149.R1",44318,44318,44039,44039,43862,43862,43862,43862,42021,40593,39087,39046,38367,99.370458955729,93.0177768258728,99.8951057896487,98.2610254571531,86.5720474750666
