"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"28","20240205_Pool20.edna0037.R1",32257,32257,18722,18722,18626,18626,18626,18626,16623,16170,14918,14654,14513,58.0401153238057,89.7431269927209,98.2303257809358,99.0378053773714,44.9917847288961
"29","20240205_Pool20.edna0038.R1",42655,42655,24844,24844,24671,24671,24671,24671,22393,21456,19633,19472,19165,58.2440511077248,87.6747197785022,99.1799521214282,98.4233771569433,44.9302543664283
"30","20240205_Pool20.edna0039.R1",21272,21272,12493,12493,12412,12412,12412,12412,10458,10183,9036,8997,8917,58.7297856336969,86.4027538726334,99.5683930942895,99.1108147160164,41.9189544941707
"31","20240205_Pool20.edna0040.R1",22062,22062,12924,12924,12821,12821,12821,12821,11016,10699,9746,9661,9606,58.5803644275224,88.4713144517066,99.1278473219783,99.4307007556154,43.5409301060647
"32","20240205_Pool20.edna0041.R1",23005,23005,13573,13573,13479,13479,13479,13479,11684,11021,9903,9847,9733,59.0002173440556,84.7569325573434,99.4345147934969,98.8422869909617,42.3081938708976
"33","20240205_Pool20.edna0042.R1",33741,33741,19790,19790,19649,19649,19649,19649,17389,16968,15442,15308,15206,58.652677751104,88.8032664328023,99.1322367568968,99.3336817350405,45.0668326368513
"34","20240205_Pool21.edna0043.R1",40869,40869,23784,23784,23584,23584,23584,23584,21269,20242,18529,18403,18293,58.1956984511488,87.1174009121256,99.3199848885531,99.4022713687986,44.7600871075877
"35","20240205_Pool21.edna0044.R1",43931,43931,25754,25754,25657,25657,25657,25657,23736,23134,21973,21819,21143,58.623750882065,92.5724637681159,99.2991398534565,96.9017828498098,48.12774578316
"36","20240205_Pool21.edna0045.R1",33258,33258,19099,19099,18975,18975,18975,18975,17164,16303,15199,15098,14938,57.4267845330447,88.5516196690748,99.3354825975393,98.9402569876805,44.915509050454
"37","20240205_Pool21.edna0046.R1",23903,23903,13976,13976,13889,13889,13889,13889,12275,11760,10776,10687,10607,58.4696481613187,87.7881873727088,99.1740905716407,99.2514269673435,44.3751830314187
"38","20240205_Pool21.edna0047.R1",28957,28957,16925,16925,16815,16815,16815,16815,14751,14073,12849,12737,12456,58.4487343302138,87.1059589180394,99.1283368355514,97.7938290021198,43.015505749905
"39","20240205_Pool21.edna0048.R1",40996,40996,24155,24155,23965,23965,23965,23965,21198,20461,18366,18214,18146,58.9203824763391,86.6402490801019,99.1723837525863,99.6266608103656,44.2628549126744
"40","20240205_Pool21.edna0049.R1",35415,35415,20606,20606,20406,20406,20406,20406,18766,17480,15653,15615,15554,58.1843851475364,83.411488862837,99.7572350348176,99.6093499839898,43.9192432585063
"41","20240205_Pool22.edna0050.R1",42830,42830,25168,25168,24915,24915,24915,24915,23231,19633,17809,17780,17218,58.762549614756,76.6604967500323,99.8371609860183,96.8391451068617,40.2007938360962
"42","20240205_Pool22.edna0051.R1",59410,59410,34415,34415,34172,34172,34172,34172,32501,29487,27331,27113,26782,57.9279582561858,84.0927971447032,99.2023709341041,98.7791834175488,45.0799528698872
"43","20240205_Pool22.edna0052.R1",53747,53747,31245,31245,31041,31041,31041,31041,29396,25612,23373,23221,22561,58.1334772173331,79.5108177983399,99.3496769777093,97.1577451444813,41.9762963514243
"44","20240205_Pool22.edna0053.R1",49688,49688,29088,29088,28849,28849,28849,28849,27046,23091,20775,20709,20592,58.5412976976332,76.8135768690379,99.6823104693141,99.4350282485876,41.4426018354532
"45","20240205_Pool22.edna0054.R1",46084,46084,26825,26825,26589,26589,26589,26589,24627,20710,18782,18711,18541,58.2089228365593,76.2658870345556,99.6219784900437,99.091443535888,40.2330526863988
"46","20240205_Pool22.edna0055.R1",44773,44773,26185,26185,25949,25949,25949,25949,24327,20569,18502,18417,18246,58.4839077122373,76.0554116824927,99.5405902064642,99.0715100179182,40.7522390726554
"47","20240205_Pool22.edna0056.R1",62217,62217,36313,36313,36015,36015,36015,36015,33834,28865,26105,25988,25615,58.3650770689683,77.1561151504404,99.5518099980847,98.5647221794675,41.1704196602215
"48","20240205_Pool23.edna0059.R1",45225,45225,26321,26321,26061,26061,26061,26061,24314,22808,20545,20456,20347,58.2001105583195,84.4986427572592,99.5668045753225,99.4671490027376,44.9906025428414
"49","20240205_Pool23.edna0060.R1",38322,38322,22574,22574,22433,22433,22433,22433,21123,20761,19204,19126,18859,58.9061113720578,90.9151162240212,99.593834617788,98.6039945623758,49.2119409216638
"50","20240205_Pool23.edna0061.R1",32790,32790,19205,19205,18978,18978,18978,18978,18002,17553,16702,16602,15948,58.5696858798414,92.7785801577602,99.4012693090648,96.0607155764366,48.6367795059469
"51","20240205_Pool23.edna0062.R1",32733,32733,19117,19117,18966,18966,18966,18966,17745,17207,16144,16105,15187,58.4028350594202,90.9777402085094,99.7584241823588,94.2999068612232,46.3966028167293
"52","20240205_Pool23.edna0063.R1",60817,60817,35509,35509,35215,35215,35215,35215,33419,32788,31111,30561,27834,58.3866353157834,93.0937490649032,98.2321365433448,91.0768626681064,45.7668086225891
"53","20240205_Pool25.edna0071.R1",44289,44289,25773,25773,25414,25414,25414,25414,23441,22461,20536,20409,20145,58.1927792454108,87.6071839938569,99.3815738215816,98.7064530354255,45.4853349590192
"54","20240205_Pool25.edna0072.R1",44310,44310,25919,25919,25730,25730,25730,25730,24003,23462,22062,21827,21429,58.4946964567818,91.9135108111486,98.9348200525791,98.1765703028359,48.3615436696005
"55","20240205_Pool25.edna0073.R1",63091,63091,36789,36789,36516,36516,36516,36516,33563,32606,30589,30156,29852,58.3110110792348,91.1390519321872,98.5844584654614,98.9919087412124,47.315781965732
"56","20240205_Pool25.edna0074.R1",29063,29063,16912,16912,16785,16785,16785,16785,15027,14582,13770,13708,13574,58.1908268244847,91.6350568975843,99.5497458242556,99.0224686314561,46.7054330248082
"57","20240205_Pool25.edna0075.R1",26725,26725,15656,15656,15486,15486,15486,15486,13818,13332,12421,12395,12161,58.5818521983162,89.8899985526125,99.7906770791402,98.112141992739,45.5042095416277
"58","20240205_Pool25.edna0077.R1",42100,42100,24281,24281,24027,24027,24027,24027,22266,21359,19686,19602,18944,57.6745843230404,88.4128267313393,99.5733008229198,96.6431996735027,44.9976247030879
"59","20240205_Pool25.edna0118.R1",16599,16599,9728,9728,9627,9627,9627,9627,8542,8220,7811,7804,7591,58.6059401168745,91.442285179115,99.9103827934964,97.2706304459252,45.7316705825652
"60","20240205_Pool26.edna0078.R1",79433,79433,45912,45912,45338,45338,45338,45338,42685,38523,35367,35240,34489,57.7996550552038,82.8558041466557,99.6409081912517,97.8688989784336,43.4189820351743
"61","20240205_Pool26.edna0080.R1",88383,88383,51269,51269,50652,50652,50652,50652,48000,43681,40372,40199,39408,58.007761673625,84.1083333333333,99.5714851877539,98.0322893604319,44.58776008961
"62","20240205_Pool26.edna0081.R1",51653,51653,30227,30227,29830,29830,29830,29830,27484,25089,22923,22610,22182,58.5193502797514,83.4048901178868,98.6345591763731,98.1070322865989,42.9442626759336
"63","20240205_Pool26.edna0082.R1",59846,59846,34654,34654,34151,34151,34151,34151,31038,26586,24159,23895,23248,57.9052902449621,77.8368451575488,98.9072395380604,97.2923205691567,38.846372355713
"64","20240205_Pool26.edna0084.R1",55537,55537,31655,31655,31127,31127,31127,31127,28343,25126,23094,22773,22215,56.998037344473,81.4804360865117,98.6100285788517,97.549729943354,40.0003601202802
"65","20240205_Pool27.edna0085.R1",20532,20532,12119,12119,11849,11849,11849,11849,10403,9716,8714,8691,8401,59.0249366842003,83.7642987599731,99.736056919899,96.6632148199287,40.9166179622053
"66","20240205_Pool27.edna0087.R1",50074,50074,29456,29456,29055,29055,29055,29055,25963,24727,21910,21598,21204,58.8249390901466,84.3893232677271,98.5759926973984,98.1757570145384,42.3453289132085
"67","20240205_Pool27.edna0088.R1",13896,13896,8160,8160,8086,8086,8086,8086,6968,6696,6324,6314,6301,58.7219343696028,90.7577497129736,99.8418722327641,99.7941083306937,45.3439838802533
"68","20240205_Pool27.edna0089.R1",19720,19720,11517,11517,11371,11371,11371,11371,10175,9831,9384,9351,9292,58.4026369168357,92.2260442260442,99.6483375959079,99.3690514383488,47.1196754563895
"69","20240205_Pool27.edna0090.R1",16964,16964,9905,9905,9812,9812,9812,9812,8560,8345,7887,7868,7832,58.3883518038199,92.1378504672897,99.759097248637,99.5424504321302,46.1683565196887
"70","20240205_Pool27.edna0154.R1",23876,23876,13846,13846,13745,13745,13745,13745,12547,12253,11690,11645,11578,57.9912883230022,93.1696819956962,99.6150556030796,99.424645770717,48.4922097503769
"71","20240205_Pool28.edna0092.R1",31287,31287,18352,18352,18116,18116,18116,18116,16625,16296,15457,15417,15166,58.6569501709975,92.9744360902256,99.7412175713269,98.3719270934682,48.4738070124972
"72","20240205_Pool28.edna0093.R1",35153,35153,20549,20549,20427,20427,20427,20427,18862,18744,17768,17677,17333,58.4558928114243,94.1999787933411,99.4878433138226,98.0539684335577,49.3073137427816
"73","20240205_Pool28.edna0094.R1",40705,40705,23710,23710,23502,23502,23502,23502,21686,21390,20193,20116,19765,58.2483724358187,93.1153739739924,99.6186797405041,98.255120302247,48.5566883675224
"74","20240205_Pool28.edna0095.R1",32266,32266,18797,18797,18660,18660,18660,18660,16825,16641,15473,15329,15175,58.2563689332424,91.964338781575,99.0693466037614,98.9953682562463,47.0309303911238
"75","20240205_Pool28.edna0096.R1",44496,44496,26081,26081,25809,25809,25809,25809,23674,23205,21693,21492,20880,58.6142574613448,91.632170313424,99.07343382658,97.1524288107203,46.9255663430421
"76","20240205_Pool28.edna0097.R1",46786,46786,27271,27271,27099,27099,27099,27099,25139,24610,23010,22914,22630,58.2888043431796,91.5310871554159,99.5827900912647,98.760583049664,48.3691702646091
"77","20240205_Pool28.edna0098.R1",42386,42386,24469,24469,24309,24309,24309,24309,22273,22016,20498,20397,20100,57.7289671117822,92.0307098280429,99.5072690018538,98.5439035152228,47.4213183598358
"78","20240205_Pool29.edna0099.R1",59795,59795,34832,34832,34315,34315,34315,34315,31896,28841,26646,26626,26314,58.2523622376453,83.5402558314522,99.9249418299182,98.8282130248629,44.0070239986621
"79","20240205_Pool29.edna0102.R1",37003,37003,21586,21586,21279,21279,21279,21279,19427,17089,15195,15032,14977,58.3358106099505,78.2158851083544,98.927278710102,99.6341138903672,40.4750966137881
"80","20240205_Pool29.edna0103.R1",27198,27198,15844,15844,15519,15519,15519,15519,13767,11071,9288,9148,9109,58.2542834031914,67.4656787971236,98.4926787252369,99.5736773065151,33.4914331936172
"81","20240205_Pool29.edna0104.R1",28523,28523,16586,16586,16359,16359,16359,16359,14451,11827,9995,9916,9916,58.1495635101497,69.1647636841741,99.2096048024012,100,34.7649265505031
"82","20240205_Pool29.edna0105.R1",30799,30799,17777,17777,17551,17551,17551,17551,15810,13865,10966,10857,10832,57.7194064742362,69.3611638203669,99.0060186029546,99.769733812287,35.1699730510731
"83","20240205_Pool29.edna0149.R1",36867,36867,21496,21496,21370,21370,21370,21370,19975,18838,18029,18015,17819,58.3068869178398,90.2578222778473,99.9223473293028,98.9120177629753,48.3331977106898
"84","20240205_Pool3.edna0023.R1",25466,25466,14705,14705,14618,14618,14618,14618,12973,12802,11882,11766,11600,57.7436582109479,91.5902258536961,99.0237333782192,98.5891551929288,45.5509306526349
"85","20240205_Pool30.edna0106.R1",33124,33124,19445,19445,19081,19081,19081,19081,17334,16643,14293,14180,14136,58.7036589783843,82.4564439829237,99.2094032043658,99.6897038081805,42.676005313368
"86","20240205_Pool30.edna0107.R1",52129,52129,30252,30252,29970,29970,29970,29970,28309,27416,24837,24429,23905,58.0329567035623,87.7353491822389,98.3572895277207,97.8550083916656,45.8573922384853
"87","20240205_Pool30.edna0110.R1",39575,39575,23134,23134,22922,22922,22922,22922,21332,20576,18313,18260,18159,58.4560960202148,85.8475529720608,99.7105881068094,99.446878422782,45.8850284270373
"88","20240205_Pool30.edna0111.R1",50250,50250,29331,29331,29179,29179,29179,29179,27769,27199,25123,25002,24945,58.3701492537313,90.471388958911,99.5183696214624,99.7720182385409,49.6417910447761
"89","20240205_Pool30.edna0112.R1",42540,42540,24548,24548,24398,24398,24398,24398,23005,22459,21388,21341,20300,57.7056887635167,92.9710932405999,99.7802506078175,95.1220655077082,47.7197931358721
"90","20240205_Pool30.edna0115.R1",47185,47185,27529,27529,27308,27308,27308,27308,24939,24467,22893,22812,21997,58.3426936526439,91.7959821965596,99.6461800550387,96.427318954936,46.6186288015259
"91","20240205_Pool31.edna0108.R1",68687,68687,40121,40121,39722,39722,39722,39722,37240,36443,31529,30663,30431,58.4113442136067,84.6643394199785,97.2533223381649,99.243387796367,44.3038711837757
"92","20240205_Pool31.edna0113.R1",45069,45069,26355,26355,25984,25984,25984,25984,23990,23152,21531,21496,20620,58.4770019303734,89.7498957899125,99.8374436858483,95.9248232229252,45.7520690496794
"93","20240205_Pool31.edna0116.R1",26761,26761,15317,15317,15168,15168,15168,15168,13502,13242,12405,12374,11909,57.2362766712754,91.8752777366316,99.7501007658202,96.2421205754,44.5013265573035
"94","20240205_Pool31.edna0117.R1",27764,27764,16014,16014,15843,15843,15843,15843,13935,13504,12260,12201,11814,57.679008788359,87.9799067097237,99.5187601957586,96.8281288418982,42.5515055467512
"95","20240205_Pool31.edna0119.R1",47125,47125,27034,27034,26822,26822,26822,26822,25368,24920,23779,23650,22509,57.3665782493369,93.7362030905077,99.4575045207957,95.1754756871036,47.7644562334217
"96","20240205_Pool31.edna0121.R1",50899,50899,29537,29537,27244,27244,27244,27244,25608,25227,23642,23522,22787,58.0306096386962,92.3227116526086,99.492428728534,96.8752657086982,44.7690524371795
"97","20240205_Pool32.edna0120.R1",50500,50500,29884,29884,29562,29562,29562,29562,27637,26965,25268,25104,24442,59.1762376237624,91.4281579042588,99.3509577331012,97.3629700446144,48.4
"98","20240205_Pool32.edna0122.R1",43181,43181,25398,25398,25071,25071,25071,25071,23427,23015,21191,21110,20636,58.8175354901461,90.4554573782388,99.6177622575622,97.7546186641402,47.7895370649128
"99","20240205_Pool32.edna0123.R1",43811,43811,25931,25931,24877,24877,24877,24877,23398,22907,21521,21408,21089,59.1883316975189,91.9779468330626,99.4749314622926,98.5099028400598,48.1363127981557
"100","20240205_Pool32.edna0124.R1",29973,29973,17744,17744,16806,16806,16806,16806,15476,14948,13960,13942,13614,59.1999466186234,90.204187128457,99.8710601719198,97.6473963563334,45.4208787909118
"101","20240205_Pool32.edna0125.R1",38410,38410,22678,22678,22312,22312,22312,22312,20881,20340,18064,18014,17815,59.0419161676647,86.5092667975672,99.7232063773251,98.8953036527145,46.3811507419943
"102","20240205_Pool32.edna0126.R1",36364,36364,21154,21154,20133,20133,20133,20133,18861,18178,16683,16418,15657,58.1729182708173,88.4523620168602,98.411556674459,95.3648434644902,43.0563194368056
"103","20240205_Pool32.edna0128.R1",43701,43701,25365,25365,24619,24619,24619,24619,23327,22680,21449,21389,20891,58.0421500652159,91.9492433660565,99.7202666790993,97.6717004067511,47.8043980686941
"104","20240205_Pool33.edna0033.R1",35194,35194,20635,20635,20442,20442,20442,20442,18134,17615,16046,16015,15567,58.6321532079332,88.4857174368589,99.8068054343762,97.2026225413675,44.2319713587543
"105","20240205_Pool33.edna0086.R1",39477,39477,23120,23120,22927,22927,22927,22927,21081,20488,18881,18757,17921,58.5657471439066,89.5640624258811,99.3432551241989,95.5429972810151,45.3960533981812
"106","20240205_Pool33.edna0127.R1",43269,43269,25328,25328,24876,24876,24876,24876,23270,22235,20669,20606,20364,58.5361344149391,88.822518263859,99.6951957037109,98.8255847811317,47.0637176731609
"107","20240205_Pool33.edna0129.R1",36927,36927,21710,21710,20922,20922,20922,20922,19745,19191,18365,18321,18197,58.7916700517237,93.0108888326159,99.7604138306561,99.3231810490694,49.2783058466705
"108","20240205_Pool33.edna0130.R1",25935,25935,15265,15265,15105,15105,15105,15105,14161,13680,13029,12982,12772,58.8586851744746,92.006214250406,99.6392662522066,98.3823755969804,49.2461924040871
"109","20240205_Pool33.edna0132.R1",37009,37009,21602,21602,21265,21265,21265,21265,19817,18645,16932,16891,16645,58.3695857764328,85.4417924004643,99.7578549492086,98.5436031022438,44.9755464886919
"110","20240205_Pool33.edna0133.R1",41724,41724,24260,24260,23704,23704,23704,23704,22473,21890,19975,19877,19610,58.1439938644425,88.8844391047034,99.5093867334168,98.6567389445087,46.9993289234014
"111","20240205_Pool34.edna0136.R1",56558,56558,33050,33050,32524,32524,32524,32524,31077,27639,25942,25893,25542,58.4355882456947,83.4765260482028,99.8111171073934,98.6444212721585,45.1607199688815
"112","20240205_Pool34.edna0137.R1",36751,36751,21481,21481,20916,20916,20916,20916,19662,17863,16914,16867,16690,58.450110201083,86.023802258163,99.7221236845217,98.9506136242367,45.413730238633
"113","20240205_Pool34.edna0140.R1",50955,50955,29531,29531,29232,29232,29232,29232,27892,25536,24253,23919,23187,57.9550583848494,86.9532482432239,98.6228507813466,96.9396713909444,45.504857226965
"114","20240205_Pool35.edna0141.R1",41702,41702,24519,24519,24252,24252,24252,24252,22311,21383,19760,19699,19626,58.7957412114527,88.5661781184169,99.6912955465587,99.6294228133408,47.0624910076255
"115","20240205_Pool35.edna0142.R1",39062,39062,22912,22912,22797,22797,22797,22797,21264,20917,19899,19813,19674,58.6554707900261,93.5806997742664,99.5678174782652,99.2984404179074,50.366084685884
"116","20240205_Pool35.edna0143.R1",40431,40431,23800,23800,23623,23623,23623,23623,21872,21130,20110,20015,19887,58.8657218470975,91.9440380395026,99.5275982098458,99.3604796402698,49.1875046375306
"117","20240205_Pool35.edna0144.R1",35503,35503,20867,20867,20727,20727,20727,20727,18995,18674,17653,17602,17489,58.7753147621328,92.9349828902343,99.7110972639211,99.3580274968754,49.2606258626032
"118","20240205_Pool35.edna0145.R1",28272,28272,16549,16549,16246,16246,16246,16246,14827,14412,13594,13562,13304,58.5349462365591,91.6840898361098,99.7646020303075,98.0976257189205,47.0571590265988
"119","20240205_Pool35.edna0146.R1",40036,40036,23594,23594,23425,23425,23425,23425,21292,20613,19452,19407,19289,58.9319612348886,91.3582566222055,99.7686613201727,99.3919719688772,48.1791387751024
"120","20240205_Pool35.edna0147.R1",42115,42115,24580,24580,24401,24401,24401,24401,22452,22106,20758,20696,20415,58.3640033242313,92.4550151434171,99.7013199730224,98.6422497100889,48.4744152914638
"121","20240205_Pool36.edna0091.R1",29767,29767,17189,17189,16995,16995,16995,16995,15292,14781,13707,13669,13445,57.7451540296301,89.6351033219984,99.722769387904,98.3612553954203,45.1674673295932
"122","20240205_Pool36.edna0100.R1",36042,36042,20909,20909,20696,20696,20696,20696,18887,18367,15844,15452,15365,58.0128738693746,83.8883888388839,97.5258773037112,99.4369660885322,42.6308195993563
"123","20240205_Pool36.edna0148.R1",27123,27123,16110,16110,15935,15935,15935,15935,14412,13521,12657,12647,12545,59.3960845039266,87.8226477935054,99.9209923362566,99.1934846208587,46.2522582310216
"124","20240205_Pool36.edna0150.R1",18549,18549,10919,10919,10816,10816,10816,10816,9721,9408,8874,8860,8761,58.865707046202,91.2869046394404,99.8422357448727,98.882618510158,47.2316566930832
"125","20240205_Pool36.edna0151.R1",11848,11848,7033,7033,6935,6935,6935,6935,6117,5907,5623,5615,5594,59.3602295746117,91.9241458231159,99.8577271918905,99.6260017809439,47.2147197839298
"126","20240205_Pool36.edna0152.R1",16141,16141,9466,9466,9366,9366,9366,9366,8130,7810,7266,7258,7202,58.6456849018029,89.3726937269373,99.8898981557941,99.2284375861119,44.6192924849761
"127","20240205_Pool36.edna0153.R1",22551,22551,13072,13072,12982,12982,12982,12982,11610,10762,9990,9968,9957,57.966387299898,86.046511627907,99.7797797797798,99.889646869984,44.1532526273779
"128","20240205_Pool37.edna0001.R1",27970,27970,16352,16352,16071,16071,16071,16071,14688,13910,9259,8913,8848,58.4626385412942,63.0378540305011,96.2630953666703,99.2707281498934,31.6338934572757
"129","20240205_Pool37.edna0155.R1",40757,40757,24030,24030,23747,23747,23747,23747,22028,21357,19819,19759,19580,58.9591971931202,89.9718540039949,99.6972602048539,99.0940837086897,48.0408273425424
"130","20240205_Pool37.edna0156.R1",42872,42872,25068,25068,24893,24893,24893,24893,23113,22545,21308,21239,20943,58.4717298003359,92.1905421191537,99.6761779613291,98.6063373981826,48.8500653106923
"131","20240205_Pool37.edna0157.R1",45673,45673,26422,26422,26245,26245,26245,26245,24672,23864,22774,22738,22457,57.8503711164145,92.3070687418936,99.8419250021955,98.7641833054798,49.1690933374204
"132","20240205_Pool37.edna0158.R1",29578,29578,17229,17229,17094,17094,17094,17094,15912,15711,15248,15228,15161,58.2493745351275,95.8270487682252,99.8688352570829,99.5600210139217,51.2576915274866
"133","20240205_Pool37.edna0159.R1",29505,29505,17290,17290,17122,17122,17122,17122,15581,14969,13848,13814,13717,58.6002372479241,88.87747898081,99.7544771808203,99.2978138120747,46.4904253516353
"134","20240205_Pool38.edna0109.R1",47978,47978,27782,27782,27556,27556,27556,27556,26170,23868,21569,21525,21374,57.9057067822752,82.4188001528468,99.7960035235755,99.2984901277584,44.5495852265622
"135","20240205_Pool38.edna0114.R1",46209,46209,27043,27043,26882,26882,26882,26882,25373,24068,22777,22714,21865,58.5232314051375,89.7686517163914,99.7234051894455,96.2622171348067,47.3176221082473
"136","20240205_Pool38.edna0131.R1",40384,40384,23596,23596,22995,22995,22995,22995,21873,19968,18781,18765,18444,58.4290808240888,85.8638504091803,99.9148075182365,98.2893685051958,45.6715530903328
"137","20240205_Pool38.edna0134.R1",72778,72778,42417,42417,41089,41089,41089,41089,39255,35930,33552,33393,32954,58.2827228008464,85.4719144058082,99.5261087267525,98.6853532177402,45.2801670834593
"138","20240205_Pool39.edna0057.R1",182593,182593,106876,106876,105771,105771,105771,105771,102113,100211,94152,89045,87176,58.5323643294102,92.203735077806,94.5757923357974,97.9010612611601,47.7433417491361
"139","20240205_Pool39.edna0101.R1",67424,67424,38860,38860,37471,37471,37471,37471,35684,34072,31897,31231,28244,57.6352634076887,89.3874005156373,97.9120293444524,90.435784957254,41.890128144281
