timestamps,latitude,beuti,year,month
2021-08-30,42,42.341,2021,8
2021-08-30,43,16.536,2021,8
2021-08-30,44,11.056,2021,8
2021-08-30,45,9.534,2021,8
2021-08-30,46,2.565,2021,8
2021-08-30,47,2.684,2021,8
2021-08-31,31,0.38,2021,8
2021-08-31,32,0.196,2021,8
2021-08-31,33,0.125,2021,8
2021-08-31,34,0.493,2021,8
2021-08-31,35,1.159,2021,8
2021-08-31,36,3.909,2021,8
2021-08-31,37,5.624,2021,8
2021-08-31,38,16.063,2021,8
2021-08-31,39,33.319,2021,8
2021-08-31,40,50.909,2021,8
2021-08-31,41,53.108,2021,8
2021-08-31,42,50.476,2021,8
2021-08-31,43,17.667,2021,8
2021-08-31,44,7.425,2021,8
2021-08-31,45,1.447,2021,8
2021-08-31,46,0.721,2021,8
2021-08-31,47,1.246,2021,8
2022-06-01,31,3.02,2022,6
2022-06-01,32,1.456,2022,6
2022-06-01,33,5.792,2022,6
2022-06-01,34,18.677,2022,6
2022-06-01,35,31.708,2022,6
2022-06-01,36,34.401,2022,6
2022-06-01,37,39.216,2022,6
2022-06-01,38,34.702,2022,6
2022-06-01,39,53.262,2022,6
2022-06-01,40,32.737,2022,6
2022-06-01,41,17.191,2022,6
2022-06-01,42,22.52,2022,6
2022-06-01,43,15.952,2022,6
2022-06-01,44,8.007,2022,6
2022-06-01,45,7.478,2022,6
2022-06-01,46,2.432,2022,6
2022-06-01,47,4.052,2022,6
2022-06-02,31,1.518,2022,6
2022-06-02,32,0.852,2022,6
2022-06-02,33,2.686,2022,6
2022-06-02,34,10.697,2022,6
2022-06-02,35,13.872,2022,6
2022-06-02,36,22.738,2022,6
2022-06-02,37,30.182,2022,6
2022-06-02,38,8.967,2022,6
2022-06-02,39,30.203,2022,6
2022-06-02,40,10.755,2022,6
2022-06-02,41,1.825,2022,6
2022-06-02,42,6.237,2022,6
2022-06-02,43,7.395,2022,6
2022-06-02,44,1.867,2022,6
2022-06-02,45,1.525,2022,6
2022-06-02,46,1.351,2022,6
2022-06-02,47,2.429,2022,6
2022-06-03,31,1.212,2022,6
2022-06-03,32,0.404,2022,6
2022-06-03,33,2.399,2022,6
2022-06-03,34,12.464,2022,6
2022-06-03,35,16.495,2022,6
2022-06-03,36,14.596,2022,6
2022-06-03,37,16.02,2022,6
2022-06-03,38,13.947,2022,6
2022-06-03,39,8.498,2022,6
2022-06-03,40,-1.967,2022,6
2022-06-03,41,-4.957,2022,6
2022-06-03,42,-0.225,2022,6
2022-06-03,43,-2.387,2022,6
2022-06-03,44,-3.496,2022,6
2022-06-03,45,-0.187,2022,6
2022-06-03,46,-0.531,2022,6
2022-06-03,47,-0.184,2022,6
2022-06-04,31,1.866,2022,6
2022-06-04,32,1.399,2022,6
2022-06-04,33,4.061,2022,6
2022-06-04,34,15.385,2022,6
2022-06-04,35,6.477,2022,6
2022-06-04,36,3.758,2022,6
2022-06-04,37,1.09,2022,6
2022-06-04,38,-0.168,2022,6
2022-06-04,39,1.887,2022,6
2022-06-04,40,-2.709,2022,6
2022-06-04,41,-8.413,2022,6
2022-06-04,42,-10.352,2022,6
2022-06-04,43,-22.013,2022,6
2022-06-04,44,-19.667,2022,6
2022-06-04,45,-14.325,2022,6
2022-06-04,46,-6.615,2022,6
2022-06-04,47,-5.109,2022,6
2022-06-05,31,5.54,2022,6
2022-06-05,32,2.357,2022,6
2022-06-05,33,13.256,2022,6
2022-06-05,34,15.92,2022,6
2022-06-05,35,-0.237,2022,6
2022-06-05,36,-1.414,2022,6
2022-06-05,37,-6.981,2022,6
2022-06-05,38,-15.4,2022,6
2022-06-05,39,-4.187,2022,6
2022-06-05,40,-12.097,2022,6
2022-06-05,41,-30.409,2022,6
2022-06-05,42,-15.207,2022,6
2022-06-05,43,-23.461,2022,6
2022-06-05,44,-13.691,2022,6
2022-06-05,45,-15.14,2022,6
2022-06-05,46,-5.381,2022,6
2022-06-05,47,-4.593,2022,6
2022-06-06,31,6.596,2022,6
2022-06-06,32,2.176,2022,6
2022-06-06,33,12.08,2022,6
2022-06-06,34,15.239,2022,6
2022-06-06,35,3.628,2022,6
2022-06-06,36,6.249,2022,6
2022-06-06,37,2.155,2022,6
2022-06-06,38,1.555,2022,6
2022-06-06,39,-1.51,2022,6
2022-06-06,40,1.177,2022,6
2022-06-06,41,-6.527,2022,6
2022-06-06,42,1.268,2022,6
2022-06-06,43,-2.473,2022,6
2022-06-06,44,-0.519,2022,6
2022-06-06,45,-2.191,2022,6
2022-06-06,46,-0.342,2022,6
2022-06-06,47,-0.275,2022,6
2022-06-07,31,4.715,2022,6
2022-06-07,32,1.316,2022,6
2022-06-07,33,5.834,2022,6
2022-06-07,34,15.633,2022,6
2022-06-07,35,11.492,2022,6
2022-06-07,36,25.769,2022,6
2022-06-07,37,23.189,2022,6
2022-06-07,38,20.747,2022,6
2022-06-07,39,20.159,2022,6
2022-06-07,40,12.565,2022,6
2022-06-07,41,0.538,2022,6
2022-06-07,42,6.356,2022,6
2022-06-07,43,4.755,2022,6
2022-06-07,44,1.793,2022,6
2022-06-07,45,-0.718,2022,6
2022-06-07,46,-0.044,2022,6
2022-06-07,47,0.034,2022,6
2022-06-08,31,2.134,2022,6
2022-06-08,32,1.009,2022,6
2022-06-08,33,2.88,2022,6
2022-06-08,34,15.472,2022,6
2022-06-08,35,16.954,2022,6
2022-06-08,36,20.845,2022,6
2022-06-08,37,18.108,2022,6
2022-06-08,38,12.184,2022,6
2022-06-08,39,17.532,2022,6
2022-06-08,40,11.168,2022,6
2022-06-08,41,1.998,2022,6
2022-06-08,42,4.287,2022,6
2022-06-08,43,1.522,2022,6
2022-06-08,44,0.27,2022,6
2022-06-08,45,-0.277,2022,6
2022-06-08,46,0.278,2022,6
2022-06-08,47,-0.57,2022,6
2022-06-09,31,2.719,2022,6
2022-06-09,32,0.832,2022,6
2022-06-09,33,3.39,2022,6
2022-06-09,34,17.657,2022,6
2022-06-09,35,22.969,2022,6
2022-06-09,36,25.916,2022,6
2022-06-09,37,13.903,2022,6
2022-06-09,38,14.419,2022,6
2022-06-09,39,15.855,2022,6
2022-06-09,40,8.295,2022,6
2022-06-09,41,0.115,2022,6
2022-06-09,42,3.195,2022,6
2022-06-09,43,4.066,2022,6
2022-06-09,44,-1.045,2022,6
2022-06-09,45,-4.373,2022,6
2022-06-09,46,-2.583,2022,6
2022-06-09,47,-3.109,2022,6
2022-06-10,31,1.786,2022,6
2022-06-10,32,0.565,2022,6
2022-06-10,33,0.531,2022,6
2022-06-10,34,8.733,2022,6
2022-06-10,35,19.519,2022,6
2022-06-10,36,32.214,2022,6
2022-06-10,37,21.004,2022,6
2022-06-10,38,13.452,2022,6
2022-06-10,39,22.116,2022,6
2022-06-10,40,6.079,2022,6
2022-06-10,41,-2.642,2022,6
2022-06-10,42,8.698,2022,6
2022-06-10,43,-5.92,2022,6
2022-06-10,44,-7.121,2022,6
2022-06-10,45,-4.338,2022,6
2022-06-10,46,-0.773,2022,6
2022-06-10,47,-1.543,2022,6
2022-06-11,31,-0.427,2022,6
2022-06-11,32,0.323,2022,6
2022-06-11,33,0.309,2022,6
2022-06-11,34,4.022,2022,6
2022-06-11,35,10.976,2022,6
2022-06-11,36,16.882,2022,6
2022-06-11,37,15.39,2022,6
2022-06-11,38,9.839,2022,6
2022-06-11,39,8.682,2022,6
2022-06-11,40,-2.177,2022,6
2022-06-11,41,-10.619,2022,6
2022-06-11,42,4.236,2022,6
2022-06-11,43,-9.856,2022,6
2022-06-11,44,-1.75,2022,6
2022-06-11,45,0.208,2022,6
2022-06-11,46,-1.16,2022,6
2022-06-11,47,-1.6,2022,6
2022-06-12,31,1.128,2022,6
2022-06-12,32,1.148,2022,6
2022-06-12,33,0.647,2022,6
2022-06-12,34,5.72,2022,6
2022-06-12,35,7.106,2022,6
2022-06-12,36,9.454,2022,6
2022-06-12,37,7.742,2022,6
2022-06-12,38,-2.265,2022,6
2022-06-12,39,5.068,2022,6
2022-06-12,40,2.5,2022,6
2022-06-12,41,-3.01,2022,6
2022-06-12,42,2.088,2022,6
2022-06-12,43,-2.12,2022,6
2022-06-12,44,2.38,2022,6
2022-06-12,45,0.784,2022,6
2022-06-12,46,-0.328,2022,6
2022-06-12,47,1.009,2022,6
2022-06-13,31,3.61,2022,6
2022-06-13,32,2.258,2022,6
2022-06-13,33,7.368,2022,6
2022-06-13,34,15.652,2022,6
2022-06-13,35,14.214,2022,6
2022-06-13,36,16.928,2022,6
2022-06-13,37,17.825,2022,6
2022-06-13,38,17.751,2022,6
2022-06-13,39,17.915,2022,6
2022-06-13,40,18.757,2022,6
2022-06-13,41,7.339,2022,6
2022-06-13,42,16.406,2022,6
2022-06-13,43,11.192,2022,6
2022-06-13,44,3.995,2022,6
2022-06-13,45,1.295,2022,6
2022-06-13,46,0.645,2022,6
2022-06-13,47,2.159,2022,6
2022-06-14,31,4.716,2022,6
2022-06-14,32,2.058,2022,6
2022-06-14,33,5.727,2022,6
2022-06-14,34,22.959,2022,6
2022-06-14,35,24.998,2022,6
2022-06-14,36,49.085,2022,6
2022-06-14,37,46.528,2022,6
2022-06-14,38,62.608,2022,6
2022-06-14,39,52.362,2022,6
2022-06-14,40,35.913,2022,6
2022-06-14,41,17.425,2022,6
2022-06-14,42,23.318,2022,6
2022-06-14,43,7.353,2022,6
2022-06-14,44,0.793,2022,6
2022-06-14,45,2.806,2022,6
2022-06-14,46,0.479,2022,6
2022-06-14,47,0.948,2022,6
2022-06-15,31,3.305,2022,6
2022-06-15,32,1.126,2022,6
2022-06-15,33,1.212,2022,6
2022-06-15,34,16.731,2022,6
2022-06-15,35,22.771,2022,6
2022-06-15,36,46.242,2022,6
2022-06-15,37,37.925,2022,6
2022-06-15,38,54.545,2022,6
2022-06-15,39,43.989,2022,6
2022-06-15,40,32.721,2022,6
2022-06-15,41,12.358,2022,6
2022-06-15,42,14.716,2022,6
2022-06-15,43,4.1,2022,6
2022-06-15,44,6.843,2022,6
2022-06-15,45,-1.672,2022,6
2022-06-15,46,-0.696,2022,6
2022-06-15,47,0.875,2022,6
2022-06-16,31,0.695,2022,6
2022-06-16,32,0.619,2022,6
2022-06-16,33,0.839,2022,6
2022-06-16,34,13.828,2022,6
2022-06-16,35,21.334,2022,6
2022-06-16,36,41.098,2022,6
2022-06-16,37,30.575,2022,6
2022-06-16,38,32.992,2022,6
2022-06-16,39,31.224,2022,6
2022-06-16,40,19.442,2022,6
2022-06-16,41,2.115,2022,6
2022-06-16,42,2.263,2022,6
2022-06-16,43,-2.409,2022,6
2022-06-16,44,-0.605,2022,6
2022-06-16,45,-2.615,2022,6
2022-06-16,46,-0.207,2022,6
2022-06-16,47,0.213,2022,6
2022-06-17,31,0.751,2022,6
2022-06-17,32,0.302,2022,6
2022-06-17,33,2.868,2022,6
2022-06-17,34,15.398,2022,6
2022-06-17,35,21.14,2022,6
2022-06-17,36,24.495,2022,6
2022-06-17,37,17.131,2022,6
2022-06-17,38,2.651,2022,6
2022-06-17,39,12.632,2022,6
2022-06-17,40,11.326,2022,6
2022-06-17,41,0.906,2022,6
2022-06-17,42,3.646,2022,6
2022-06-17,43,2.028,2022,6
2022-06-17,44,1.141,2022,6
2022-06-17,45,-4.506,2022,6
2022-06-17,46,0.984,2022,6
2022-06-17,47,-0.644,2022,6
2022-06-18,31,1.377,2022,6
2022-06-18,32,1.262,2022,6
2022-06-18,33,6.944,2022,6
2022-06-18,34,19.564,2022,6
2022-06-18,35,19.08,2022,6
2022-06-18,36,16.976,2022,6
2022-06-18,37,13.16,2022,6
2022-06-18,38,-4.833,2022,6
2022-06-18,39,8.656,2022,6
2022-06-18,40,6.847,2022,6
2022-06-18,41,3.593,2022,6
2022-06-18,42,7.174,2022,6
2022-06-18,43,1.829,2022,6
2022-06-18,44,5.199,2022,6
2022-06-18,45,5.992,2022,6
2022-06-18,46,3.031,2022,6
2022-06-18,47,1.288,2022,6
2022-06-19,31,1.191,2022,6
2022-06-19,32,1.07,2022,6
2022-06-19,33,4.851,2022,6
2022-06-19,34,15.38,2022,6
2022-06-19,35,16.117,2022,6
2022-06-19,36,22.205,2022,6
2022-06-19,37,16.645,2022,6
2022-06-19,38,11.317,2022,6
2022-06-19,39,14.04,2022,6
2022-06-19,40,13.724,2022,6
2022-06-19,41,10.4,2022,6
2022-06-19,42,12.412,2022,6
2022-06-19,43,12.214,2022,6
2022-06-19,44,14.169,2022,6
2022-06-19,45,3.897,2022,6
2022-06-19,46,1.31,2022,6
2022-06-19,47,1.674,2022,6
2022-06-20,31,1.901,2022,6
2022-06-20,32,1.252,2022,6
2022-06-20,33,2.263,2022,6
2022-06-20,34,12.541,2022,6
2022-06-20,35,11.319,2022,6
2022-06-20,36,25.338,2022,6
2022-06-20,37,21.001,2022,6
2022-06-20,38,22.628,2022,6
2022-06-20,39,28.314,2022,6
2022-06-20,40,24.176,2022,6
2022-06-20,41,22.098,2022,6
2022-06-20,42,20.186,2022,6
2022-06-20,43,26.082,2022,6
2022-06-20,44,16.281,2022,6
2022-06-20,45,5.68,2022,6
2022-06-20,46,2.884,2022,6
2022-06-20,47,2.279,2022,6
2022-06-21,31,1.35,2022,6
2022-06-21,32,0.711,2022,6
2022-06-21,33,0.819,2022,6
2022-06-21,34,0.984,2022,6
2022-06-21,35,9.635,2022,6
2022-06-21,36,11.859,2022,6
2022-06-21,37,20.056,2022,6
2022-06-21,38,30.637,2022,6
2022-06-21,39,37.804,2022,6
2022-06-21,40,37.262,2022,6
2022-06-21,41,25.376,2022,6
2022-06-21,42,26.697,2022,6
2022-06-21,43,26.071,2022,6
2022-06-21,44,12.372,2022,6
2022-06-21,45,6.702,2022,6
2022-06-21,46,3.65,2022,6
2022-06-21,47,0.37,2022,6
2022-06-22,31,0.425,2022,6
2022-06-22,32,0.309,2022,6
2022-06-22,33,0.525,2022,6
2022-06-22,34,-2.113,2022,6
2022-06-22,35,-0.12,2022,6
2022-06-22,36,-8.564,2022,6
2022-06-22,37,1.425,2022,6
2022-06-22,38,-11.616,2022,6
2022-06-22,39,25.056,2022,6
2022-06-22,40,45.164,2022,6
2022-06-22,41,36.362,2022,6
2022-06-22,42,36.084,2022,6
2022-06-22,43,25.637,2022,6
2022-06-22,44,14.718,2022,6
2022-06-22,45,10.551,2022,6
2022-06-22,46,4.155,2022,6
2022-06-22,47,0.901,2022,6
2022-06-23,31,1.268,2022,6
2022-06-23,32,1.088,2022,6
2022-06-23,33,0.767,2022,6
2022-06-23,34,0.221,2022,6
2022-06-23,35,-2.676,2022,6
2022-06-23,36,-4.365,2022,6
2022-06-23,37,-2.097,2022,6
2022-06-23,38,-6.744,2022,6
2022-06-23,39,10.954,2022,6
2022-06-23,40,28.482,2022,6
2022-06-23,41,38.269,2022,6
2022-06-23,42,42.239,2022,6
2022-06-23,43,30.958,2022,6
2022-06-23,44,17.056,2022,6
2022-06-23,45,16.081,2022,6
2022-06-23,46,5.501,2022,6
2022-06-23,47,2.223,2022,6
2022-06-24,31,1.342,2022,6
2022-06-24,32,1.313,2022,6
2022-06-24,33,0.943,2022,6
2022-06-24,34,2.254,2022,6
2022-06-24,35,0.808,2022,6
2022-06-24,36,-0.276,2022,6
2022-06-24,37,5.449,2022,6
2022-06-24,38,-4.095,2022,6
2022-06-24,39,13.461,2022,6
2022-06-24,40,31.807,2022,6
2022-06-24,41,39.355,2022,6
2022-06-24,42,31.436,2022,6
2022-06-24,43,32.71,2022,6
2022-06-24,44,21.206,2022,6
2022-06-24,45,18.69,2022,6
2022-06-24,46,5.965,2022,6
2022-06-24,47,2.441,2022,6
2022-06-25,31,1.458,2022,6
2022-06-25,32,1.198,2022,6
2022-06-25,33,0.928,2022,6
2022-06-25,34,6.955,2022,6
2022-06-25,35,0.739,2022,6
2022-06-25,36,9.677,2022,6
2022-06-25,37,1.587,2022,6
2022-06-25,38,-5.514,2022,6
2022-06-25,39,15.625,2022,6
2022-06-25,40,31.271,2022,6
2022-06-25,41,27.225,2022,6
2022-06-25,42,14.269,2022,6
2022-06-25,43,27.081,2022,6
2022-06-25,44,19.945,2022,6
2022-06-25,45,14.686,2022,6
2022-06-25,46,2.948,2022,6
2022-06-25,47,3.137,2022,6
2022-06-26,31,1.67,2022,6
2022-06-26,32,1.356,2022,6
2022-06-26,33,1.002,2022,6
2022-06-26,34,7.701,2022,6
2022-06-26,35,5.412,2022,6
2022-06-26,36,11.581,2022,6
2022-06-26,37,10.364,2022,6
2022-06-26,38,-25.474,2022,6
2022-06-26,39,6.251,2022,6
2022-06-26,40,1.015,2022,6
2022-06-26,41,4.43,2022,6
2022-06-26,42,-2.152,2022,6
2022-06-26,43,-3.136,2022,6
2022-06-26,44,5.129,2022,6
2022-06-26,45,9.66,2022,6
2022-06-26,46,2.824,2022,6
2022-06-26,47,0.799,2022,6
2022-06-27,31,0.655,2022,6
2022-06-27,32,0.743,2022,6
2022-06-27,33,0.711,2022,6
2022-06-27,34,4.947,2022,6
2022-06-27,35,6.425,2022,6
2022-06-27,36,8.506,2022,6
2022-06-27,37,3.335,2022,6
2022-06-27,38,11.3,2022,6
2022-06-27,39,5.092,2022,6
2022-06-27,40,2.727,2022,6
2022-06-27,41,-0.893,2022,6
2022-06-27,42,-4.422,2022,6
2022-06-27,43,-6.059,2022,6
2022-06-27,44,-1.303,2022,6
2022-06-27,45,-0.133,2022,6
2022-06-27,46,-0.513,2022,6
2022-06-27,47,0.331,2022,6
2022-06-28,31,0.458,2022,6
2022-06-28,32,0.322,2022,6
2022-06-28,33,0.153,2022,6
2022-06-28,34,2.222,2022,6
2022-06-28,35,6.095,2022,6
2022-06-28,36,15.332,2022,6
2022-06-28,37,9.485,2022,6
2022-06-28,38,-0.935,2022,6
2022-06-28,39,16.058,2022,6
2022-06-28,40,8.796,2022,6
2022-06-28,41,5.021,2022,6
2022-06-28,42,0.756,2022,6
2022-06-28,43,-7.877,2022,6
2022-06-28,44,-6.948,2022,6
2022-06-28,45,-11.775,2022,6
2022-06-28,46,-2.061,2022,6
2022-06-28,47,-0.342,2022,6
2022-06-29,31,0.2,2022,6
2022-06-29,32,0.266,2022,6
2022-06-29,33,0.54,2022,6
2022-06-29,34,2.711,2022,6
2022-06-29,35,10.224,2022,6
2022-06-29,36,22.614,2022,6
2022-06-29,37,21.645,2022,6
2022-06-29,38,20.827,2022,6
2022-06-29,39,21.126,2022,6
2022-06-29,40,22.483,2022,6
2022-06-29,41,9.749,2022,6
2022-06-29,42,10.312,2022,6
2022-06-29,43,-0.833,2022,6
2022-06-29,44,2.248,2022,6
2022-06-29,45,-3.902,2022,6
2022-06-29,46,-1.743,2022,6
2022-06-29,47,-0.44,2022,6
2022-06-30,31,0.363,2022,6
2022-06-30,32,0.158,2022,6
2022-06-30,33,0.614,2022,6
2022-06-30,34,6.917,2022,6
2022-06-30,35,10.002,2022,6
2022-06-30,36,21.476,2022,6
2022-06-30,37,17.99,2022,6
2022-06-30,38,21.681,2022,6
2022-06-30,39,35.359,2022,6
2022-06-30,40,46.299,2022,6
2022-06-30,41,31.884,2022,6
2022-06-30,42,33.112,2022,6
2022-06-30,43,16.982,2022,6
2022-06-30,44,14.435,2022,6
2022-06-30,45,6.256,2022,6
2022-06-30,46,2.05,2022,6
2022-06-30,47,2.891,2022,6
2022-07-01,31,1.026,2022,7
2022-07-01,32,0.512,2022,7
2022-07-01,33,1.322,2022,7
2022-07-01,34,11.384,2022,7
2022-07-01,35,9.193,2022,7
2022-07-01,36,17.222,2022,7
2022-07-01,37,13.338,2022,7
2022-07-01,38,17.779,2022,7
2022-07-01,39,40.748,2022,7
2022-07-01,40,44.336,2022,7
2022-07-01,41,33.027,2022,7
2022-07-01,42,48.297,2022,7
2022-07-01,43,19.625,2022,7
2022-07-01,44,19.047,2022,7
2022-07-01,45,12.34,2022,7
2022-07-01,46,3.524,2022,7
2022-07-01,47,5.342,2022,7
2022-07-02,31,1.593,2022,7
2022-07-02,32,0.795,2022,7
2022-07-02,33,1.818,2022,7
2022-07-02,34,15.021,2022,7
2022-07-02,35,11.744,2022,7
2022-07-02,36,17.713,2022,7
2022-07-02,37,13.545,2022,7
2022-07-02,38,18.139,2022,7
2022-07-02,39,35.714,2022,7
2022-07-02,40,38.284,2022,7
2022-07-02,41,26.188,2022,7
2022-07-02,42,34.687,2022,7
2022-07-02,43,17.465,2022,7
2022-07-02,44,19.949,2022,7
2022-07-02,45,15.422,2022,7
2022-07-02,46,3.788,2022,7
2022-07-02,47,4.837,2022,7
2022-07-03,31,2.04,2022,7
2022-07-03,32,0.792,2022,7
2022-07-03,33,1.109,2022,7
2022-07-03,34,9.942,2022,7
2022-07-03,35,13.952,2022,7
2022-07-03,36,19.178,2022,7
2022-07-03,37,13.254,2022,7
2022-07-03,38,-8.791,2022,7
2022-07-03,39,20.037,2022,7
2022-07-03,40,36.838,2022,7
2022-07-03,41,11.273,2022,7
2022-07-03,42,8.505,2022,7
2022-07-03,43,14.163,2022,7
2022-07-03,44,6.321,2022,7
2022-07-03,45,5.342,2022,7
2022-07-03,46,0.815,2022,7
2022-07-03,47,2.369,2022,7
2022-07-04,31,2.551,2022,7
2022-07-04,32,0.814,2022,7
2022-07-04,33,0.869,2022,7
2022-07-04,34,9.174,2022,7
2022-07-04,35,9.017,2022,7
2022-07-04,36,10.021,2022,7
2022-07-04,37,3.147,2022,7
2022-07-04,38,-7.208,2022,7
2022-07-04,39,0.309,2022,7
2022-07-04,40,-4.409,2022,7
2022-07-04,41,-1.415,2022,7
2022-07-04,42,4.281,2022,7
2022-07-04,43,0.624,2022,7
2022-07-04,44,1.973,2022,7
2022-07-04,45,4.426,2022,7
2022-07-04,46,0.196,2022,7
2022-07-04,47,0.362,2022,7
2022-07-05,31,2.814,2022,7
2022-07-05,32,0.773,2022,7
2022-07-05,33,0.727,2022,7
2022-07-05,34,6.489,2022,7
2022-07-05,35,1.661,2022,7
2022-07-05,36,-2.303,2022,7
2022-07-05,37,1.273,2022,7
2022-07-05,38,-4.733,2022,7
2022-07-05,39,-7.02,2022,7
2022-07-05,40,-3.312,2022,7
2022-07-05,41,-1.686,2022,7
2022-07-05,42,-2.058,2022,7
2022-07-05,43,-0.605,2022,7
2022-07-05,44,3.626,2022,7
2022-07-05,45,2.826,2022,7
2022-07-05,46,0.461,2022,7
2022-07-05,47,0.693,2022,7
2022-07-06,31,3.206,2022,7
2022-07-06,32,0.947,2022,7
2022-07-06,33,0.561,2022,7
2022-07-06,34,5.179,2022,7
2022-07-06,35,0.065,2022,7
2022-07-06,36,-2.537,2022,7
2022-07-06,37,-0.602,2022,7
2022-07-06,38,-8.501,2022,7
2022-07-06,39,0.441,2022,7
2022-07-06,40,-0.19,2022,7
2022-07-06,41,-0.226,2022,7
2022-07-06,42,-1.808,2022,7
2022-07-06,43,0.921,2022,7
2022-07-06,44,0.854,2022,7
2022-07-06,45,-1.668,2022,7
2022-07-06,46,0.083,2022,7
2022-07-06,47,1.111,2022,7
2022-07-07,31,3.103,2022,7
2022-07-07,32,1.042,2022,7
2022-07-07,33,1.375,2022,7
2022-07-07,34,5.371,2022,7
2022-07-07,35,6.122,2022,7
2022-07-07,36,0.643,2022,7
2022-07-07,37,0.303,2022,7
2022-07-07,38,-0.937,2022,7
2022-07-07,39,-5.385,2022,7
2022-07-07,40,-2.873,2022,7
2022-07-07,41,3.476,2022,7
2022-07-07,42,-6.996,2022,7
2022-07-07,43,-5.047,2022,7
2022-07-07,44,-5.943,2022,7
2022-07-07,45,-0.962,2022,7
2022-07-07,46,1.599,2022,7
2022-07-07,47,-4.031,2022,7
2022-07-08,31,2.115,2022,7
2022-07-08,32,0.823,2022,7
2022-07-08,33,0.87,2022,7
2022-07-08,34,4.603,2022,7
2022-07-08,35,7.684,2022,7
2022-07-08,36,12.649,2022,7
2022-07-08,37,5.342,2022,7
2022-07-08,38,4.058,2022,7
2022-07-08,39,2.736,2022,7
2022-07-08,40,-2.911,2022,7
2022-07-08,41,-2.431,2022,7
2022-07-08,42,0.281,2022,7
2022-07-08,43,1.672,2022,7
2022-07-08,44,-2.441,2022,7
2022-07-08,45,-1.459,2022,7
2022-07-08,46,-0.195,2022,7
2022-07-08,47,-1.195,2022,7
2022-07-09,31,1.913,2022,7
2022-07-09,32,0.788,2022,7
2022-07-09,33,0.676,2022,7
2022-07-09,34,4.129,2022,7
2022-07-09,35,7.739,2022,7
2022-07-09,36,12.038,2022,7
2022-07-09,37,6.341,2022,7
2022-07-09,38,2.199,2022,7
2022-07-09,39,12.322,2022,7
2022-07-09,40,-0.78,2022,7
2022-07-09,41,11.467,2022,7
2022-07-09,42,4.838,2022,7
2022-07-09,43,2.05,2022,7
2022-07-09,44,3.861,2022,7
2022-07-09,45,1.354,2022,7
2022-07-09,46,0.956,2022,7
2022-07-09,47,-0.603,2022,7
2022-07-10,31,1.392,2022,7
2022-07-10,32,0.958,2022,7
2022-07-10,33,0.819,2022,7
2022-07-10,34,5.599,2022,7
2022-07-10,35,9.88,2022,7
2022-07-10,36,13.095,2022,7
2022-07-10,37,7.556,2022,7
2022-07-10,38,12.109,2022,7
2022-07-10,39,22.62,2022,7
2022-07-10,40,18.622,2022,7
2022-07-10,41,27.424,2022,7
2022-07-10,42,17.409,2022,7
2022-07-10,43,12.183,2022,7
2022-07-10,44,6.748,2022,7
2022-07-10,45,1.028,2022,7
2022-07-10,46,-0.27,2022,7
2022-07-10,47,-0.938,2022,7
2022-07-11,31,2.074,2022,7
2022-07-11,32,0.541,2022,7
2022-07-11,33,1.089,2022,7
2022-07-11,34,4.761,2022,7
2022-07-11,35,12.589,2022,7
2022-07-11,36,13.467,2022,7
2022-07-11,37,13.356,2022,7
2022-07-11,38,9.092,2022,7
2022-07-11,39,26.066,2022,7
2022-07-11,40,27.11,2022,7
2022-07-11,41,34.552,2022,7
2022-07-11,42,15.094,2022,7
2022-07-11,43,17.66,2022,7
2022-07-11,44,9.192,2022,7
2022-07-11,45,2.364,2022,7
2022-07-11,46,0.306,2022,7
2022-07-11,47,0.277,2022,7
2022-07-12,31,2.039,2022,7
2022-07-12,32,0.585,2022,7
2022-07-12,33,0.71,2022,7
2022-07-12,34,3.43,2022,7
2022-07-12,35,6.195,2022,7
2022-07-12,36,1.337,2022,7
2022-07-12,37,-0.139,2022,7
2022-07-12,38,-2.899,2022,7
2022-07-12,39,11.179,2022,7
2022-07-12,40,8.635,2022,7
2022-07-12,41,28.396,2022,7
2022-07-12,42,23.634,2022,7
2022-07-12,43,24.401,2022,7
2022-07-12,44,20.021,2022,7
2022-07-12,45,12.58,2022,7
2022-07-12,46,3.831,2022,7
2022-07-12,47,5.912,2022,7
2022-07-13,31,2.187,2022,7
2022-07-13,32,0.67,2022,7
2022-07-13,33,0.635,2022,7
2022-07-13,34,3.76,2022,7
2022-07-13,35,3.811,2022,7
2022-07-13,36,-0.73,2022,7
2022-07-13,37,-10.454,2022,7
2022-07-13,38,-3.883,2022,7
2022-07-13,39,4.117,2022,7
2022-07-13,40,7.204,2022,7
2022-07-13,41,29.729,2022,7
2022-07-13,42,28.092,2022,7
2022-07-13,43,23.804,2022,7
2022-07-13,44,15.317,2022,7
2022-07-13,45,11.489,2022,7
2022-07-13,46,4.671,2022,7
2022-07-13,47,10.123,2022,7
2022-07-14,31,1.962,2022,7
2022-07-14,32,0.709,2022,7
2022-07-14,33,0.54,2022,7
2022-07-14,34,4.105,2022,7
2022-07-14,35,5.177,2022,7
2022-07-14,36,4.486,2022,7
2022-07-14,37,1.542,2022,7
2022-07-14,38,-2.11,2022,7
2022-07-14,39,14.302,2022,7
2022-07-14,40,21.806,2022,7
2022-07-14,41,26.082,2022,7
2022-07-14,42,25.789,2022,7
2022-07-14,43,19.253,2022,7
2022-07-14,44,10.061,2022,7
