year,region_name,region_label,region_lat_name,sst_max,sst_min,sst_median,sst_mean,sst_sd,region_temp95,region_temp90,region_temp75,region_temp25,region_temp10,region_temp05,avg_region_lat
2023,WA_PS,"Puget Sound & Padilla Bay, Washington",8,16.889125,10.52141176470588,13.4222,13.427512077033334,1.3700811016754408,15.610125,15.231375,14.440669642857141,12.428086038961037,11.529562499999999,11.191475840336135,48.58089811082688
2020,WA_PS,"Puget Sound & Padilla Bay, Washington",8,18.493375,10.026117647058824,12.93925,13.28122212252314,2.1098185137692114,17.175,16.2535625,14.878633928571428,11.331055147058823,10.7756,10.625619318181819,48.58089811082688
2022,WA_WB,"Willapa Bay, Washington",9,18.208166666666667,12.37509090909091,14.959063636363636,14.998933024362916,1.4052770500867544,17.510778181818182,16.98212307692308,15.984913636363636,13.817180288461538,13.293765734265737,12.85523,46.72363202812545
2023,WA_WB,"Willapa Bay, Washington",9,20.978833333333338,10.831909090909091,15.558965034965034,15.69942942615959,2.117010421190263,19.720907500000003,19.061918461538465,16.922644230769233,13.95915909090909,13.277639772727271,12.830977622377622,46.72363202812545
2024,WA_WB,"Willapa Bay, Washington",9,17.505666666666666,12.241181818181818,15.371405594405594,15.095918034722926,1.2913473358923961,16.857540909090908,16.5202375,16.1539,14.083127272727273,13.164898601398601,12.809818181818182,46.72363202812545
2021,WA_WB,"Willapa Bay, Washington",9,19.626,12.707636363636365,16.475499999999997,16.39176495325327,1.5492882649683977,18.683226704545454,18.487009999999998,17.69126223776224,15.03125,14.288284615384613,13.985904545454545,46.72363202812545
2020,WA_WB,"Willapa Bay, Washington",9,18.4345,12.51981818181818,16.0646,16.013243043300136,1.3011393306759123,17.732775,17.6073,17.120833333333334,15.061692307692308,14.19203776223776,13.757254545454543,46.72363202812545
2019,WA_WB,"Willapa Bay, Washington",9,18.051454545454543,11.552090909090907,16.10333333333333,15.460053852065808,1.8632335565580909,17.604363333333332,17.3064,16.960124999999998,13.458425000000002,12.4825,12.113057272727273,46.72363202812545
2020,OR_YB,"Yaquina Bay, Oregon",10,15.631625,10.21825,12.564,12.493253532608696,1.2541413847342002,14.43055,13.9632325,13.612925,11.347124999999998,10.944469999999999,10.55703875,44.619253634041954
2024,OR_YB,"Yaquina Bay, Oregon",10,15.99325,9.31675,12.82735,12.751163247282609,1.5005917622822718,15.3082375,15.1581575,13.6916,11.56656875,11.128462500000001,10.3451125,44.619253634041954
2019,OR_YB,"Yaquina Bay, Oregon",10,17.414125,9.65775,14.5488,14.02837336956522,1.9895020455124326,16.882242500000004,16.335895,15.4296,12.323487499999999,10.8228,10.32363,44.619253634041954
2022,OR_YB,"Yaquina Bay, Oregon",10,16.255625,10.69475,13.3318,13.249870923913043,1.322313223255165,15.927977499999999,15.0198,14.07015,12.2814,11.417950000000001,11.135304999999999,44.619253634041954
2023,OR_YB,"Yaquina Bay, Oregon",10,15.1345,9.558,12.2784,12.410354483695652,1.588351424562272,14.870954999999999,14.6210625,13.762656250000001,11.00590625,10.400049999999998,10.2941575,44.619253634041954
2021,OR_YB,"Yaquina Bay, Oregon",10,16.278624999999998,10.3355,12.5615,12.76416993150685,1.2291362876233596,15.0224,14.58473,13.43675,11.898,11.31984,10.9173,44.619253634041954
2020,OR_CB,"Coos Bay, Oregon",11,14.07075,9.9025,11.96925,11.873697267759562,1.1566949444421326,13.808160000000003,13.492399999999998,12.734024999999999,10.825125,10.31485,10.08041,43.35965
2024,OR_CB,"Coos Bay, Oregon",11,16.1604,10.21775,12.287075,12.507383695652173,1.5003377735108272,15.736435,15.378664999999998,12.919337500000001,11.363675,10.77938,10.642992499999998,43.35965
2019,OR_CB,"Coos Bay, Oregon",11,16.8048,9.459,15.345375,14.241234510869566,2.1685907275142897,16.37437,16.301285,15.945362499999998,11.975674999999999,11.120775,10.4047075,43.35965
2022,OR_CB,"Coos Bay, Oregon",11,14.6042,9.3525,13.344149999999999,13.124615760869565,1.1162983267536857,14.405205,14.312275,14.0718875,12.3295375,11.728725,11.443315000000002,43.35965
2023,OR_CB,"Coos Bay, Oregon",11,15.5062,9.68975,13.3523,12.895754891304348,1.8276658383869147,15.3811175,15.205770000000001,14.648687500000001,11.143775,10.590875,9.848905,43.35965
2021,OR_CB,"Coos Bay, Oregon",11,14.8558,9.36275,12.071000000000002,12.276464130434782,1.2929943287360166,14.506654999999999,14.085815,13.3382875,11.292649999999998,10.78823,10.2983675,43.35965
2019,CA_HB,"Humboldt Bay, California",12,15.861,9.800333333333333,13.03595,12.781516123188405,1.3861174984761941,14.937083333333334,14.478933333333334,13.855625,11.477291666666666,10.8459,10.693786666666664,40.77139592590909
2024,CA_HB,"Humboldt Bay, California",12,16.171666666666667,10.372666666666667,12.883,12.765419489981785,1.1380524197171102,14.750791666666665,13.987833333333334,13.458199999999998,12.0308,11.057083333333333,10.91215,40.77139592590909
2022,CA_HB,"Humboldt Bay, California",12,17.116500000000002,9.9,13.2446,13.592805994550408,1.428817645245217,16.38552,15.8702,14.4285,12.703333333333333,12.28068,11.822666666666665,40.77139592590909
2021,CA_HB,"Humboldt Bay, California",12,14.9915,9.7,12.4792,12.453158038147139,1.0045160202281427,13.80356,13.607633333333332,13.27375,11.766,11.25104,10.889859999999999,40.77139592590909
2020,CA_HB,"Humboldt Bay, California",12,14.9955,10.447,12.298583333333333,12.583847619047619,1.1115108308177797,14.678699999999997,14.005683333333332,13.477250000000002,11.645416666666668,11.29471,11.11525,40.77139592590909
