"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"157","PECOe842_S156_L001_R1_001",71188,71188,71188,71188,66874,66874,66874,66874,66723,66012,63244,63045,55128,100,94.7859059095065,99.6853456454367,87.4423031168213,77.4400179805585
"158","PECOe843_S157_L001_R1_001",34,34,34,34,16,16,16,16,9,4,4,4,4,100,44.4444444444444,100,100,11.7647058823529
"159","PECOe844_S158_L001_R1_001",87,87,84,84,36,36,36,36,10,5,5,5,5,96.551724137931,50,100,100,5.74712643678161
"160","PECOe845_S159_L001_R1_001",102846,102846,102846,102846,98426,98426,98426,98426,98349,97893,95252,95220,94983,100,96.8510101780394,99.9664049048839,99.7511027095148,92.3545884137448
"161","PECOe846_S160_L001_R1_001",90122,90122,90122,90122,81766,81766,81766,81766,81206,81387,77846,77832,75702,100,95.8623747013767,99.9820157747347,97.2633364168979,83.9994673886509
"162","PECOe847_S161_L001_R1_001",92301,92301,92301,92301,83159,83159,83159,83159,83102,82636,78744,78612,75953,100,94.7558422179972,99.8323681804328,96.6175647483845,82.2883825744033
"163","PECOe848_S162_L001_R1_001",159,159,159,159,52,52,52,52,23,10,9,9,9,100,39.1304347826087,100,100,5.66037735849057
"164","PECOe849_S163_L001_R1_001",87066,87066,87066,87066,78602,78602,78602,78602,78566,78267,74276,74276,72417,100,94.539622737571,100,97.4971727072002,83.1748328853973
"165","PECOe850_S164_L001_R1_001",118745,118745,118744,118744,107828,107828,107828,107828,107761,107348,103056,103056,100375,99.9991578592783,95.6338564044506,100,97.398501785437,84.5298749421028
"166","PECOe851_S165_L001_R1_001",390,390,110,110,24,24,24,24,13,10,10,10,10,28.2051282051282,76.9230769230769,100,100,2.56410256410256
"167","PECOe852_S166_L001_R1_001",52725,52725,52725,52725,49887,49887,49887,49887,49799,49733,48567,48562,48507,100,97.526054740055,99.989704943686,99.8867427206458,92
"168","PECOe853_S167_L001_R1_001",130327,130327,130327,130327,124249,124249,124249,124249,124213,124138,121029,121029,121029,100,97.436661219035,100,100,92.8656379721777
"169","PECOe854_S168_L001_R1_001",60701,60701,60693,60693,55514,55514,55514,55514,55453,55277,53750,53734,53734,99.9868206454589,96.9289308062684,99.9702325581395,100,88.5224296140097
"170","PECOe855_S169_L001_R1_001",182648,182648,182648,182648,168178,168178,168178,168178,167890,166660,161965,161716,160044,100,96.4709035678123,99.84626308153,98.9660886987064,87.6242827734221
"171","PECOe856_S170_L001_R1_001",2227,2227,326,326,62,62,62,62,13,11,7,7,7,14.6385271665918,53.8461538461538,100,100,0.314324202963628
"172","PECOe857_S171_L001_R1_001",176612,176612,176609,176609,166224,166224,166224,166224,166143,166065,161950,161950,161950,99.9983013611759,97.4762704417279,100,100,91.6981858537359
"173","PECOe858_S172_L001_R1_001",118456,118456,117348,117348,107031,107031,107031,107031,106839,105707,100253,100240,98642,99.0646315931654,93.8355843839796,99.9870328069983,98.4058260175579,83.2731140676707
"174","PECOe859_S173_L001_R1_001",157590,157590,157590,157590,143567,143567,143567,143567,143509,143030,135892,135890,132460,100,94.6923189486374,99.9985282430165,97.4758996246965,84.05355669776
"175","PECOe860_S174_L001_R1_001",146693,146693,143142,143142,134116,134116,134116,134116,133997,133634,130246,130227,130227,97.5792982623574,97.200683597394,99.985412219953,100,88.7751971805062
"176","PECOe861_S175_L001_R1_001",153008,153008,153002,153002,145343,145343,145343,145343,145219,144091,140359,140215,139835,99.9960786364112,96.6533304870575,99.8974059376314,99.7289876261456,91.3906462407194
"177","PECOe862_S176_L001_R1_001",164236,164236,163900,163900,154228,154228,154228,154228,154090,153222,149093,149093,148723,99.7954163520787,96.7570900123305,100,99.7518327486871,90.5544460410629
"178","PECOe863_S177_L001_R1_001",78,78,78,78,25,25,25,25,2,2,2,2,2,100,100,100,100,2.56410256410256
"179","PECOe864_S178_L001_R1_001",204,204,91,91,32,32,32,32,13,13,13,13,13,44.6078431372549,100,100,100,6.37254901960784
"180","PECOe865_S179_L001_R1_001",48,48,43,43,33,33,33,33,14,14,14,14,14,89.5833333333333,100,100,100,29.1666666666667
"181","PECOe866_S180_L001_R1_001",48,48,47,47,17,17,17,17,2,2,0,0,0,97.9166666666667,0,NA,NA,0
"182","PECOe867_S181_L001_R1_001",30,30,29,29,13,13,13,13,10,7,7,7,7,96.6666666666667,70,100,100,23.3333333333333
"183","PECOe868_S182_L001_R1_001",91738,91738,91077,91077,85033,85033,85033,85033,84924,84613,81218,81215,81215,99.2794697944145,95.6360981583533,99.9963062375335,100,88.5292899343783
"184","PECOe869_S183_L001_R1_001",70766,70766,68899,68899,65034,65034,65034,65034,64968,64864,63496,63492,63492,97.3617273832066,97.7342691786726,99.9937003905758,100,89.7210524828307
"185","Undetermined_S0_L001_R1_001",3359283,3359283,3102056,3102056,586354,586354,586354,586354,559268,513693,401351,398727,388201,92.3428005321374,71.7636267406682,99.3462081818657,97.3600985135193,11.5560671726675
