motu_lulu,motu_swarm,asv,curated,lulu_rank
motu128,motu128,ASV222,parent,138
motu129,motu129,ASV224,parent,112
motu129,motu129,ASV2328,parent,112
motu129,motu129,ASV224,parent,112
motu130,motu130,ASV232,parent,139
motu131,motu131,ASV233,parent,115
motu131,motu131,ASV510,parent,115
motu131,motu131,ASV233,parent,115
motu132,motu132,ASV240,parent,140
motu133,motu133,ASV249,parent,143
motu134,motu134,ASV250,parent,144
motu135,motu135,ASV251,parent,111
motu135,motu135,ASV299,parent,111
motu135,motu135,ASV1013,parent,111
motu135,motu135,ASV251,parent,111
motu136,motu136,ASV254,parent,146
motu137,motu137,ASV255,parent,121
motu137,motu137,ASV572,parent,121
motu137,motu137,ASV802,parent,121
motu137,motu137,ASV255,parent,121
motu138,motu138,ASV267,parent,148
motu139,motu139,ASV271,parent,120
motu139,motu139,ASV328,parent,120
motu139,motu139,ASV271,parent,120
motu140,motu140,ASV275,parent,150
motu141,motu141,ASV278,parent,129
motu141,motu141,ASV637,parent,129
motu141,motu141,ASV278,parent,129
motu142,motu142,ASV279,parent,151
motu143,motu143,ASV283,parent,132
motu143,motu143,ASV2009,parent,132
motu143,motu143,ASV283,parent,132
motu144,motu144,ASV284,parent,131
motu144,motu144,ASV1144,parent,131
motu144,motu144,ASV284,parent,131
motu145,motu145,ASV292,parent,152
motu146,motu146,ASV293,parent,156
motu147,motu147,ASV294,parent,158
motu148,motu148,ASV297,parent,159
motu149,motu149,ASV302,parent,160
motu150,motu150,ASV308,parent,137
motu150,motu150,ASV489,parent,137
motu150,motu150,ASV308,parent,137
motu151,motu151,ASV309,parent,161
motu152,motu152,ASV310,parent,124
motu152,motu152,ASV361,parent,124
motu152,motu152,ASV387,parent,124
motu152,motu152,ASV310,parent,124
motu153,motu153,ASV312,parent,162
motu154,motu154,ASV315,parent,165
motu155,motu155,ASV317,parent,167
motu156,motu156,ASV325,parent,170
motu157,motu157,ASV330,parent,141
motu157,motu157,ASV736,parent,141
motu157,motu157,ASV957,parent,141
motu157,motu157,ASV330,parent,141
motu158,motu158,ASV334,parent,171
motu159,motu159,ASV339,parent,145
motu159,motu159,ASV817,parent,145
motu159,motu159,ASV931,parent,145
motu159,motu159,ASV1199,parent,145
motu159,motu159,ASV1434,parent,145
motu159,motu159,ASV1569,parent,145
motu159,motu159,ASV1703,parent,145
motu159,motu159,ASV339,parent,145
motu160,motu160,ASV340,parent,147
motu160,motu160,ASV1636,parent,147
motu160,motu160,ASV1739,parent,147
motu160,motu160,ASV2156,parent,147
motu160,motu160,ASV340,parent,147
motu161,motu161,ASV342,parent,173
motu162,motu162,ASV348,parent,176
motu163,motu163,ASV350,parent,177
motu164,motu164,ASV351,parent,149
motu164,motu164,ASV1649,parent,149
motu164,motu164,ASV351,parent,149
motu165,motu165,ASV353,parent,178
motu166,motu166,ASV355,parent,179
motu167,motu167,ASV359,parent,142
motu167,motu167,ASV383,parent,142
motu167,motu167,ASV359,parent,142
motu168,motu168,ASV363,parent,182
motu169,motu169,ASV366,parent,154
motu169,motu169,ASV2034,parent,154
motu169,motu169,ASV366,parent,154
motu170,motu170,ASV367,parent,157
motu170,motu170,ASV1830,parent,157
motu170,motu170,ASV367,parent,157
motu171,motu171,ASV368,parent,186
motu172,motu172,ASV369,parent,187
motu173,motu173,ASV371,parent,188
motu174,motu174,ASV377,parent,189
motu175,motu175,ASV380,parent,193
motu176,motu176,ASV381,parent,194
motu177,motu177,ASV389,parent,196
motu178,motu178,ASV390,parent,197
motu179,motu179,ASV391,parent,198
motu180,motu180,ASV392,parent,153
motu180,motu180,ASV537,parent,153
motu180,motu180,ASV392,parent,153
motu181,motu181,ASV393,parent,199
motu182,motu182,ASV394,parent,200
motu183,motu183,ASV396,parent,201
motu184,motu184,ASV397,parent,202
motu185,motu185,ASV398,parent,203
motu186,motu186,ASV403,parent,155
motu186,motu186,ASV538,parent,155
motu186,motu186,ASV835,parent,155
motu186,motu186,ASV1621,parent,155
motu186,motu186,ASV1997,parent,155
motu186,motu186,ASV2221,parent,155
motu186,motu186,ASV403,parent,155
motu187,motu187,ASV404,parent,204
motu188,motu188,ASV407,parent,205
motu189,motu189,ASV408,parent,166
motu189,motu189,ASV796,parent,166
motu189,motu189,ASV408,parent,166
motu190,motu190,ASV409,parent,206
motu191,motu191,ASV412,parent,169
motu191,motu191,ASV1320,parent,169
motu191,motu191,ASV1450,parent,169
motu191,motu191,ASV1551,parent,169
motu191,motu191,ASV1606,parent,169
motu191,motu191,ASV412,parent,169
motu192,motu192,ASV413,parent,208
motu193,motu193,ASV414,parent,209
motu194,motu194,ASV418,parent,210
motu195,motu195,ASV419,parent,164
motu195,motu195,ASV631,parent,164
motu195,motu195,ASV1579,parent,164
motu195,motu195,ASV419,parent,164
motu196,motu196,ASV421,parent,211
motu197,motu197,ASV422,parent,168
motu197,motu197,ASV729,parent,168
motu197,motu197,ASV1207,parent,168
motu197,motu197,ASV1446,parent,168
motu197,motu197,ASV422,parent,168
motu198,motu198,ASV424,parent,212
motu199,motu199,ASV428,parent,213
motu200,motu200,ASV429,parent,215
motu201,motu201,ASV434,parent,216
motu202,motu202,ASV435,parent,218
motu203,motu203,ASV437,parent,221
motu204,motu204,ASV438,parent,163
motu204,motu204,ASV527,parent,163
motu204,motu204,ASV438,parent,163
motu205,motu205,ASV439,parent,223
motu206,motu206,ASV440,parent,224
motu207,motu207,ASV443,parent,225
motu208,motu208,ASV444,parent,226
motu209,motu209,ASV446,parent,227
motu210,motu210,ASV449,parent,175
motu210,motu210,ASV1184,parent,175
motu210,motu210,ASV2301,parent,175
motu210,motu210,ASV449,parent,175
motu211,motu211,ASV452,parent,228
motu212,motu212,ASV455,parent,230
motu213,motu213,ASV456,parent,231
motu214,motu214,ASV458,parent,232
motu215,motu215,ASV460,parent,233
motu216,motu216,ASV461,parent,234
motu217,motu217,ASV462,parent,235
motu218,motu218,ASV465,parent,181
motu218,motu218,ASV1634,parent,181
motu218,motu218,ASV465,parent,181
motu219,motu219,ASV471,parent,180
motu219,motu219,ASV982,parent,180
motu219,motu219,ASV471,parent,180
motu220,motu220,ASV472,parent,174
motu220,motu220,ASV642,parent,174
motu220,motu220,ASV472,parent,174
motu221,motu221,ASV473,parent,239
motu222,motu222,ASV474,parent,240
motu223,motu223,ASV478,parent,241
motu224,motu224,ASV480,parent,242
motu225,motu225,ASV481,parent,243
motu226,motu226,ASV483,parent,244
motu227,motu227,ASV484,parent,245
motu228,motu228,ASV486,parent,185
motu228,motu228,ASV1613,parent,185
motu228,motu228,ASV2039,parent,185
motu228,motu228,ASV486,parent,185
motu229,motu229,ASV490,parent,183
motu229,motu229,ASV929,parent,183
motu229,motu229,ASV490,parent,183
motu230,motu230,ASV491,parent,247
motu231,motu231,ASV492,parent,248
motu232,motu232,ASV494,parent,249
motu233,motu233,ASV498,parent,252
motu234,motu234,ASV501,parent,255
motu235,motu235,ASV503,parent,256
motu236,motu236,ASV504,parent,257
motu237,motu237,ASV506,parent,258
motu238,motu238,ASV512,parent,184
motu238,motu238,ASV791,parent,184
motu238,motu238,ASV1205,parent,184
motu238,motu238,ASV512,parent,184
motu239,motu239,ASV513,parent,259
motu240,motu240,ASV514,parent,192
motu240,motu240,ASV1312,parent,192
motu240,motu240,ASV1470,parent,192
motu240,motu240,ASV514,parent,192
motu241,motu241,ASV516,parent,190
motu241,motu241,ASV992,parent,190
motu241,motu241,ASV516,parent,190
motu242,motu242,ASV518,parent,260
motu243,motu243,ASV521,parent,262
motu244,motu244,ASV524,parent,263
motu245,motu245,ASV525,parent,264
motu246,motu246,ASV529,parent,266
motu247,motu247,ASV530,parent,268
motu248,motu248,ASV531,parent,195
motu248,motu248,ASV934,parent,195
motu248,motu248,ASV531,parent,195
motu249,motu249,ASV532,parent,269
motu250,motu250,ASV533,parent,270
motu251,motu251,ASV535,parent,272
motu252,motu252,ASV536,parent,172
motu252,motu252,ASV584,parent,172
motu252,motu252,ASV622,parent,172
motu252,motu252,ASV1018,parent,172
motu252,motu252,ASV536,parent,172
motu253,motu253,ASV539,parent,273
motu254,motu254,ASV541,parent,274
motu255,motu255,ASV543,parent,275
motu256,motu256,ASV544,parent,276
motu257,motu257,ASV549,parent,278
motu258,motu258,ASV550,parent,279
motu259,motu259,ASV553,parent,280
motu260,motu260,ASV555,parent,282
motu261,motu261,ASV556,parent,214
motu261,motu261,ASV1534,parent,214
motu261,motu261,ASV556,parent,214
motu262,motu262,ASV559,parent,284
motu263,motu263,ASV560,parent,217
motu263,motu263,ASV2206,parent,217
motu263,motu263,ASV560,parent,217
motu264,motu264,ASV567,parent,207
motu264,motu264,ASV940,parent,207
motu264,motu264,ASV2424,parent,207
motu264,motu264,ASV1361,parent,207
motu264,motu264,ASV567,parent,207
motu265,motu265,ASV568,parent,285
motu266,motu266,ASV569,parent,219
motu266,motu266,ASV2267,parent,219
motu266,motu266,ASV569,parent,219
motu267,motu267,ASV570,parent,191
motu267,motu267,ASV592,parent,191
motu267,motu267,ASV570,parent,191
motu268,motu268,ASV571,parent,289
motu269,motu269,ASV574,parent,292
motu270,motu270,ASV575,parent,293
motu271,motu271,ASV576,parent,296
motu272,motu272,ASV577,parent,297
motu273,motu273,ASV585,parent,300
motu274,motu274,ASV593,parent,302
motu275,motu275,ASV595,parent,303
motu276,motu276,ASV596,parent,304
motu277,motu277,ASV599,parent,305
motu278,motu278,ASV601,parent,306
motu279,motu279,ASV602,parent,307
motu280,motu280,ASV607,parent,308
motu281,motu281,ASV608,parent,309
motu282,motu282,ASV609,parent,310
motu283,motu283,ASV613,parent,311
motu284,motu284,ASV614,parent,312
motu285,motu285,ASV615,parent,237
motu285,motu285,ASV1605,parent,237
motu285,motu285,ASV1875,parent,237
motu285,motu285,ASV615,parent,237
motu286,motu286,ASV616,parent,313
motu287,motu287,ASV617,parent,238
motu287,motu287,ASV1438,parent,238
motu287,motu287,ASV2168,parent,238
motu287,motu287,ASV617,parent,238
motu288,motu288,ASV619,parent,314
motu289,motu289,ASV621,parent,220
motu289,motu289,ASV915,parent,220
motu289,motu289,ASV937,parent,220
motu289,motu289,ASV621,parent,220
motu290,motu290,ASV623,parent,316
motu291,motu291,ASV624,parent,236
motu291,motu291,ASV1005,parent,236
motu291,motu291,ASV624,parent,236
motu292,motu292,ASV626,parent,318
motu293,motu293,ASV628,parent,250
motu293,motu293,ASV1656,parent,250
motu293,motu293,ASV628,parent,250
motu294,motu294,ASV629,parent,246
motu294,motu294,ASV1258,parent,246
motu294,motu294,ASV629,parent,246
motu295,motu295,ASV630,parent,319
motu296,motu296,ASV633,parent,322
motu297,motu297,ASV634,parent,254
motu297,motu297,ASV1821,parent,254
motu297,motu297,ASV634,parent,254
motu298,motu298,ASV635,parent,222
motu298,motu298,ASV851,parent,222
motu298,motu298,ASV911,parent,222
motu298,motu298,ASV635,parent,222
motu299,motu299,ASV636,parent,323
motu300,motu300,ASV638,parent,324
motu301,motu301,ASV639,parent,325
motu302,motu302,ASV641,parent,326
motu303,motu303,ASV645,parent,327
motu304,motu304,ASV646,parent,328
motu305,motu305,ASV648,parent,329
motu306,motu306,ASV649,parent,330
motu307,motu307,ASV650,parent,331
motu308,motu308,ASV651,parent,251
motu308,motu308,ASV1284,parent,251
motu308,motu308,ASV1431,parent,251
motu308,motu308,ASV651,parent,251
motu309,motu309,ASV652,parent,253
motu309,motu309,ASV1231,parent,253
motu309,motu309,ASV1753,parent,253
motu309,motu309,ASV652,parent,253
motu310,motu310,ASV653,parent,333
motu311,motu311,ASV661,parent,229
motu311,motu311,ASV773,parent,229
motu311,motu311,ASV1389,parent,229
motu311,motu311,ASV1421,parent,229
motu311,motu311,ASV661,parent,229
motu312,motu312,ASV662,parent,334
motu313,motu313,ASV664,parent,335
motu314,motu314,ASV667,parent,336
motu315,motu315,ASV668,parent,337
motu316,motu316,ASV669,parent,338
motu317,motu317,ASV670,parent,339
motu318,motu318,ASV671,parent,267
motu318,motu318,ASV2123,parent,267
motu318,motu318,ASV671,parent,267
motu319,motu319,ASV672,parent,342
motu320,motu320,ASV673,parent,343
motu321,motu321,ASV675,parent,344
motu322,motu322,ASV676,parent,345
motu323,motu323,ASV678,parent,347
motu324,motu324,ASV679,parent,348
motu325,motu325,ASV680,parent,349
motu326,motu326,ASV682,parent,271
motu326,motu326,ASV1969,parent,271
motu326,motu326,ASV682,parent,271
motu327,motu327,ASV685,parent,350
motu328,motu328,ASV687,parent,351
motu329,motu329,ASV689,parent,352
motu330,motu330,ASV690,parent,353
motu331,motu331,ASV691,parent,354
motu332,motu332,ASV692,parent,355
motu333,motu333,ASV693,parent,356
motu334,motu334,ASV697,parent,357
motu335,motu335,ASV701,parent,277
motu335,motu335,ASV2132,parent,277
motu335,motu335,ASV701,parent,277
motu336,motu336,ASV702,parent,358
motu337,motu337,ASV703,parent,359
motu338,motu338,ASV705,parent,360
motu339,motu339,ASV706,parent,361
motu340,motu340,ASV711,parent,362
motu341,motu341,ASV712,parent,261
motu341,motu341,ASV971,parent,261
motu341,motu341,ASV1223,parent,261
motu341,motu341,ASV712,parent,261
motu342,motu342,ASV716,parent,363
motu343,motu343,ASV717,parent,365
motu344,motu344,ASV719,parent,366
motu345,motu345,ASV722,parent,368
motu346,motu346,ASV723,parent,281
motu346,motu346,ASV1427,parent,281
motu346,motu346,ASV723,parent,281
motu347,motu347,ASV725,parent,369
motu348,motu348,ASV728,parent,370
motu349,motu349,ASV731,parent,371
motu350,motu350,ASV732,parent,286
motu350,motu350,ASV1571,parent,286
motu350,motu350,ASV732,parent,286
motu351,motu351,ASV735,parent,373
motu352,motu352,ASV737,parent,374
motu353,motu353,ASV738,parent,288
motu353,motu353,ASV1454,parent,288
motu353,motu353,ASV738,parent,288
motu354,motu354,ASV740,parent,283
motu354,motu354,ASV1342,parent,283
motu354,motu354,ASV1487,parent,283
motu354,motu354,ASV740,parent,283
motu355,motu355,ASV741,parent,375
motu356,motu356,ASV742,parent,376
motu357,motu357,ASV743,parent,295
motu357,motu357,ASV1962,parent,295
motu357,motu357,ASV743,parent,295
motu358,motu358,ASV745,parent,377
motu359,motu359,ASV746,parent,378
motu360,motu360,ASV748,parent,265
motu360,motu360,ASV821,parent,265
motu360,motu360,ASV748,parent,265
motu361,motu361,ASV750,parent,379
motu362,motu362,ASV752,parent,380
motu363,motu363,ASV754,parent,381
motu364,motu364,ASV755,parent,382
motu365,motu365,ASV758,parent,383
motu366,motu366,ASV759,parent,294
motu366,motu366,ASV1344,parent,294
motu366,motu366,ASV759,parent,294
motu367,motu367,ASV761,parent,290
motu367,motu367,ASV1178,parent,290
motu367,motu367,ASV761,parent,290
motu368,motu368,ASV762,parent,301
motu368,motu368,ASV1740,parent,301
motu368,motu368,ASV762,parent,301
motu369,motu369,ASV763,parent,385
motu370,motu370,ASV766,parent,386
motu371,motu371,ASV767,parent,387
motu372,motu372,ASV768,parent,388
motu373,motu373,ASV769,parent,389
motu374,motu374,ASV770,parent,299
motu374,motu374,ASV1548,parent,299
motu374,motu374,ASV1549,parent,299
motu374,motu374,ASV770,parent,299
motu375,motu375,ASV771,parent,390
motu376,motu376,ASV772,parent,391
motu377,motu377,ASV774,parent,392
motu378,motu378,ASV775,parent,393
motu379,motu379,ASV776,parent,394
motu380,motu380,ASV777,parent,395
motu381,motu381,ASV778,parent,396
motu382,motu382,ASV779,parent,397
motu383,motu383,ASV783,parent,399
motu384,motu384,ASV784,parent,400
motu385,motu385,ASV785,parent,401
motu386,motu386,ASV788,parent,402
motu387,motu387,ASV792,parent,403
motu388,motu388,ASV793,parent,404
motu389,motu389,ASV794,parent,298
motu389,motu389,ASV1109,parent,298
motu389,motu389,ASV1559,parent,298
motu389,motu389,ASV794,parent,298
motu390,motu390,ASV795,parent,407
motu391,motu391,ASV797,parent,408
motu392,motu392,ASV798,parent,409
motu393,motu393,ASV799,parent,410
motu394,motu394,ASV800,parent,411
motu395,motu395,ASV801,parent,412
motu396,motu396,ASV803,parent,413
motu397,motu397,ASV804,parent,317
motu397,motu397,ASV1666,parent,317
motu397,motu397,ASV804,parent,317
motu398,motu398,ASV808,parent,315
motu398,motu398,ASV1456,parent,315
motu398,motu398,ASV808,parent,315
motu399,motu399,ASV809,parent,414
motu400,motu400,ASV811,parent,416
motu401,motu401,ASV812,parent,415
motu402,motu402,ASV814,parent,291
motu402,motu402,ASV1186,parent,291
motu402,motu402,ASV1269,parent,291
motu402,motu402,ASV1671,parent,291
motu402,motu402,ASV1433,parent,291
motu402,motu402,ASV814,parent,291
motu403,motu403,ASV815,parent,418
motu404,motu404,ASV820,parent,421
motu405,motu405,ASV823,parent,423
motu406,motu406,ASV826,parent,427
motu407,motu407,ASV827,parent,428
motu408,motu408,ASV829,parent,429
motu409,motu409,ASV833,parent,430
motu410,motu410,ASV834,parent,431
motu411,motu411,ASV839,parent,332
motu411,motu411,ASV1767,parent,332
motu411,motu411,ASV839,parent,332
motu412,motu412,ASV840,parent,432
motu413,motu413,ASV841,parent,434
motu414,motu414,ASV842,parent,321
motu414,motu414,ASV1261,parent,321
motu414,motu414,ASV842,parent,321
motu415,motu415,ASV846,parent,435
motu416,motu416,ASV847,parent,436
motu417,motu417,ASV849,parent,437
motu418,motu418,ASV852,parent,438
motu419,motu419,ASV853,parent,439
motu420,motu420,ASV854,parent,440
motu421,motu421,ASV856,parent,441
motu422,motu422,ASV857,parent,442
motu423,motu423,ASV858,parent,444
motu424,motu424,ASV859,parent,445
motu425,motu425,ASV860,parent,446
motu426,motu426,ASV861,parent,447
motu427,motu427,ASV864,parent,448
motu428,motu428,ASV865,parent,346
motu428,motu428,ASV1865,parent,346
motu428,motu428,ASV865,parent,346
motu429,motu429,ASV866,parent,449
motu430,motu430,ASV867,parent,320
motu430,motu430,ASV1101,parent,320
motu430,motu430,ASV867,parent,320
motu431,motu431,ASV868,parent,450
motu432,motu432,ASV869,parent,451
motu433,motu433,ASV870,parent,452
motu434,motu434,ASV871,parent,454
motu435,motu435,ASV876,parent,455
motu436,motu436,ASV877,parent,456
motu437,motu437,ASV878,parent,457
motu438,motu438,ASV881,parent,458
motu439,motu439,ASV883,parent,459
motu440,motu440,ASV884,parent,460
motu441,motu441,ASV885,parent,461
motu442,motu442,ASV886,parent,463
motu443,motu443,ASV887,parent,464
motu444,motu444,ASV889,parent,465
motu445,motu445,ASV891,parent,467
motu446,motu446,ASV892,parent,469
motu447,motu447,ASV893,parent,470
motu448,motu448,ASV894,parent,471
motu449,motu449,ASV895,parent,473
motu450,motu450,ASV896,parent,474
motu451,motu451,ASV899,parent,475
motu452,motu452,ASV902,parent,476
motu453,motu453,ASV903,parent,478
motu454,motu454,ASV904,parent,477
motu455,motu455,ASV905,parent,479
motu456,motu456,ASV906,parent,481
motu457,motu457,ASV907,parent,480
motu458,motu458,ASV908,parent,482
motu459,motu459,ASV913,parent,484
motu460,motu460,ASV914,parent,486
motu461,motu461,ASV916,parent,487
motu462,motu462,ASV918,parent,488
motu463,motu463,ASV920,parent,367
motu463,motu463,ASV1721,parent,367
motu463,motu463,ASV920,parent,367
motu464,motu464,ASV922,parent,372
motu464,motu464,ASV2120,parent,372
motu464,motu464,ASV922,parent,372
motu465,motu465,ASV923,parent,489
motu466,motu466,ASV925,parent,490
motu467,motu467,ASV926,parent,491
motu468,motu468,ASV930,parent,492
motu469,motu469,ASV933,parent,493
motu470,motu470,ASV936,parent,494
motu471,motu471,ASV938,parent,495
motu472,motu472,ASV939,parent,496
motu473,motu473,ASV941,parent,364
motu473,motu473,ASV1304,parent,364
motu473,motu473,ASV941,parent,364
motu474,motu474,ASV942,parent,497
motu475,motu475,ASV943,parent,498
motu476,motu476,ASV944,parent,499
motu477,motu477,ASV946,parent,501
motu478,motu478,ASV947,parent,341
motu478,motu478,ASV1099,parent,341
motu478,motu478,ASV1422,parent,341
motu478,motu478,ASV947,parent,341
motu479,motu479,ASV948,parent,340
motu479,motu479,ASV1157,parent,340
motu479,motu479,ASV1340,parent,340
motu479,motu479,ASV1899,parent,340
motu479,motu479,ASV948,parent,340
motu480,motu480,ASV952,parent,502
motu481,motu481,ASV953,parent,503
motu482,motu482,ASV954,parent,504
motu483,motu483,ASV956,parent,505
motu484,motu484,ASV958,parent,506
motu485,motu485,ASV961,parent,507
motu486,motu486,ASV965,parent,509
motu487,motu487,ASV966,parent,508
motu488,motu488,ASV967,parent,384
motu488,motu488,ASV1620,parent,384
motu488,motu488,ASV967,parent,384
motu489,motu489,ASV968,parent,510
motu490,motu490,ASV970,parent,511
motu491,motu491,ASV972,parent,512
motu492,motu492,ASV973,parent,513
motu493,motu493,ASV974,parent,514
motu494,motu494,ASV975,parent,515
motu495,motu495,ASV976,parent,517
motu496,motu496,ASV977,parent,518
motu497,motu497,ASV979,parent,520
motu498,motu498,ASV980,parent,521
motu499,motu499,ASV984,parent,525
motu500,motu500,ASV986,parent,526
motu501,motu501,ASV993,parent,527
motu502,motu502,ASV994,parent,528
motu503,motu503,ASV995,parent,529
motu504,motu504,ASV997,parent,530
motu505,motu505,ASV998,parent,531
motu506,motu506,ASV1000,parent,533
motu507,motu507,ASV999,parent,532
motu508,motu508,ASV1001,parent,534
motu509,motu509,ASV1002,parent,417
motu509,motu509,ASV2088,parent,417
motu509,motu509,ASV1002,parent,417
motu510,motu510,ASV1004,parent,535
motu511,motu511,ASV1008,parent,536
motu512,motu512,ASV1009,parent,537
motu513,motu513,ASV1010,parent,538
motu514,motu514,ASV1011,parent,539
motu515,motu515,ASV1012,parent,420
motu515,motu515,ASV1826,parent,420
motu515,motu515,ASV2121,parent,420
motu515,motu515,ASV1012,parent,420
motu516,motu516,ASV1014,parent,541
motu517,motu517,ASV1015,parent,542
motu518,motu518,ASV1016,parent,543
motu519,motu519,ASV1017,parent,544
motu520,motu520,ASV1021,parent,545
motu521,motu521,ASV1023,parent,547
motu522,motu522,ASV1024,parent,426
motu522,motu522,ASV1764,parent,426
motu522,motu522,ASV1024,parent,426
motu523,motu523,ASV1025,parent,548
motu524,motu524,ASV1026,parent,549
motu525,motu525,ASV1027,parent,550
motu526,motu526,ASV1028,parent,398
motu526,motu526,ASV1292,parent,398
motu526,motu526,ASV1028,parent,398
motu527,motu527,ASV1029,parent,405
motu527,motu527,ASV1466,parent,405
motu527,motu527,ASV1819,parent,405
motu527,motu527,ASV1029,parent,405
motu528,motu528,ASV1030,parent,551
motu529,motu529,ASV1032,parent,552
motu530,motu530,ASV1033,parent,553
motu531,motu531,ASV1035,parent,554
motu532,motu532,ASV1036,parent,555
motu533,motu533,ASV1037,parent,556
motu534,motu534,ASV1038,parent,557
motu535,motu535,ASV1039,parent,558
motu536,motu536,ASV1040,parent,559
motu537,motu537,ASV1041,parent,433
motu537,motu537,ASV1853,parent,433
motu537,motu537,ASV1041,parent,433
motu538,motu538,ASV1042,parent,560
motu539,motu539,ASV1043,parent,561
motu540,motu540,ASV1044,parent,562
motu541,motu541,ASV1045,parent,563
motu542,motu542,ASV1046,parent,564
motu543,motu543,ASV1048,parent,565
motu544,motu544,ASV1049,parent,566
motu545,motu545,ASV1050,parent,568
motu546,motu546,ASV1051,parent,567
motu547,motu547,ASV1052,parent,569
motu548,motu548,ASV1053,parent,570
motu549,motu549,ASV1054,parent,571
motu550,motu550,ASV1055,parent,572
motu551,motu551,ASV1057,parent,574
motu552,motu552,ASV1059,parent,443
motu552,motu552,ASV1818,parent,443
motu552,motu552,ASV1059,parent,443
motu553,motu553,ASV1060,parent,576
motu554,motu554,ASV1062,parent,577
motu555,motu555,ASV1063,parent,578
motu556,motu556,ASV1065,parent,580
motu557,motu557,ASV1066,parent,581
motu558,motu558,ASV1067,parent,582
motu559,motu559,ASV1069,parent,583
motu560,motu560,ASV1071,parent,584
motu561,motu561,ASV1072,parent,585
motu562,motu562,ASV1073,parent,586
motu563,motu563,ASV1074,parent,587
motu564,motu564,ASV1075,parent,588
motu565,motu565,ASV1076,parent,589
motu566,motu566,ASV1077,parent,590
motu567,motu567,ASV1078,parent,591
motu568,motu568,ASV1079,parent,593
motu569,motu569,ASV1080,parent,592
motu570,motu570,ASV1081,parent,594
motu571,motu571,ASV1082,parent,595
motu572,motu572,ASV1084,parent,597
motu573,motu573,ASV1085,parent,598
motu574,motu574,ASV1086,parent,599
motu575,motu575,ASV1087,parent,600
motu576,motu576,ASV1089,parent,601
motu577,motu577,ASV1091,parent,602
motu578,motu578,ASV1093,parent,603
motu579,motu579,ASV1094,parent,604
motu580,motu580,ASV1095,parent,606
motu581,motu581,ASV1096,parent,605
motu582,motu582,ASV1098,parent,462
motu582,motu582,ASV1957,parent,462
motu582,motu582,ASV1098,parent,462
motu583,motu583,ASV1100,parent,607
motu584,motu584,ASV1103,parent,608
motu585,motu585,ASV1104,parent,609
motu586,motu586,ASV1105,parent,610
motu587,motu587,ASV1108,parent,472
motu587,motu587,ASV2083,parent,472
motu587,motu587,ASV1108,parent,472
motu588,motu588,ASV1110,parent,611
motu589,motu589,ASV1112,parent,613
motu590,motu590,ASV1114,parent,424
motu590,motu590,ASV1224,parent,424
motu590,motu590,ASV1114,parent,424
motu591,motu591,ASV1115,parent,614
motu592,motu592,ASV1116,parent,615
motu593,motu593,ASV1117,parent,422
motu593,motu593,ASV1512,parent,422
motu593,motu593,ASV1516,parent,422
motu593,motu593,ASV1593,parent,422
motu593,motu593,ASV1117,parent,422
motu594,motu594,ASV1119,parent,453
motu594,motu594,ASV1472,parent,453
motu594,motu594,ASV2220,parent,453
motu594,motu594,ASV1119,parent,453
motu595,motu595,ASV1120,parent,406
motu595,motu595,ASV1129,parent,406
motu595,motu595,ASV1948,parent,406
motu595,motu595,ASV1120,parent,406
motu596,motu596,ASV1121,parent,616
motu597,motu597,ASV1122,parent,617
motu598,motu598,ASV1123,parent,618
motu599,motu599,ASV1124,parent,419
motu599,motu599,ASV1164,parent,419
motu599,motu599,ASV1124,parent,419
motu600,motu600,ASV1125,parent,425
motu600,motu600,ASV1208,parent,425
motu600,motu600,ASV1125,parent,425
motu601,motu601,ASV1126,parent,619
motu602,motu602,ASV1127,parent,620
motu603,motu603,ASV1128,parent,621
motu604,motu604,ASV1130,parent,468
motu604,motu604,ASV1590,parent,468
motu604,motu604,ASV1130,parent,468
motu605,motu605,ASV1131,parent,622
motu606,motu606,ASV1133,parent,623
motu607,motu607,ASV1134,parent,624
motu608,motu608,ASV1135,parent,625
motu609,motu609,ASV1136,parent,626
motu610,motu610,ASV1137,parent,627
motu611,motu611,ASV1138,parent,485
motu611,motu611,ASV1854,parent,485
motu611,motu611,ASV2107,parent,485
motu611,motu611,ASV1138,parent,485
motu612,motu612,ASV1139,parent,628
motu613,motu613,ASV1140,parent,629
motu614,motu614,ASV1145,parent,630
motu615,motu615,ASV1147,parent,631
motu616,motu616,ASV1148,parent,632
motu617,motu617,ASV1149,parent,634
motu618,motu618,ASV1150,parent,635
motu619,motu619,ASV1152,parent,637
motu620,motu620,ASV1153,parent,638
motu621,motu621,ASV1154,parent,639
motu622,motu622,ASV1155,parent,640
motu623,motu623,ASV1158,parent,642
motu624,motu624,ASV1159,parent,643
motu625,motu625,ASV1162,parent,644
motu626,motu626,ASV1163,parent,645
motu627,motu627,ASV1165,parent,646
motu628,motu628,ASV1166,parent,647
motu629,motu629,ASV1168,parent,648
motu630,motu630,ASV1169,parent,649
motu631,motu631,ASV1170,parent,650
motu632,motu632,ASV1171,parent,651
motu633,motu633,ASV1172,parent,653
motu634,motu634,ASV1173,parent,654
motu635,motu635,ASV1174,parent,655
motu636,motu636,ASV1175,parent,656
motu637,motu637,ASV1176,parent,657
motu638,motu638,ASV1177,parent,658
motu639,motu639,ASV1180,parent,659
motu640,motu640,ASV1181,parent,660
motu641,motu641,ASV1182,parent,466
motu641,motu641,ASV1497,parent,466
