seed_asv,motu,asv,asv_reads
ASV310,motu152,ASV310,62923
ASV312,motu153,ASV312,29497
ASV315,motu154,ASV315,28514
ASV317,motu155,ASV317,28012
ASV325,motu156,ASV325,25661
ASV330,motu157,ASV330,24414
ASV330,motu157,ASV736,2675
ASV330,motu157,ASV957,1192
ASV330,motu157,ASV330,28281
ASV334,motu158,ASV334,23742
ASV339,motu159,ASV339,23134
ASV339,motu159,ASV817,1979
ASV339,motu159,ASV931,1275
ASV339,motu159,ASV1199,549
ASV339,motu159,ASV1434,266
ASV339,motu159,ASV1569,165
ASV339,motu159,ASV1703,103
ASV339,motu159,ASV339,27471
ASV340,motu160,ASV340,22930
ASV340,motu160,ASV1636,129
ASV340,motu160,ASV1739,90
ASV340,motu160,ASV2156,16
ASV340,motu160,ASV340,23165
ASV342,motu161,ASV342,22754
ASV348,motu162,ASV348,21103
ASV350,motu163,ASV350,20168
ASV351,motu164,ASV351,20128
ASV351,motu164,ASV1649,125
ASV351,motu164,ASV351,20253
ASV353,motu165,ASV353,19632
ASV355,motu166,ASV355,19360
ASV359,motu167,ASV359,18738
ASV359,motu167,ASV383,15174
ASV359,motu167,ASV359,33912
ASV363,motu168,ASV363,18337
ASV366,motu169,ASV366,17728
ASV366,motu169,ASV2034,27
ASV366,motu169,ASV366,17755
ASV367,motu170,ASV367,17596
ASV367,motu170,ASV1830,66
ASV367,motu170,ASV367,17662
ASV368,motu171,ASV368,17391
ASV369,motu172,ASV369,17133
ASV371,motu173,ASV371,16980
ASV377,motu174,ASV377,16231
ASV380,motu175,ASV380,15644
ASV381,motu176,ASV381,15433
ASV389,motu177,ASV389,14614
ASV390,motu178,ASV390,14550
ASV391,motu179,ASV391,14488
ASV392,motu180,ASV392,14487
ASV392,motu180,ASV537,6594
ASV392,motu180,ASV392,21081
ASV393,motu181,ASV393,14395
ASV394,motu182,ASV394,14393
ASV396,motu183,ASV396,14243
ASV397,motu184,ASV397,14212
ASV398,motu185,ASV398,13976
ASV403,motu186,ASV403,13461
ASV403,motu186,ASV538,6521
ASV403,motu186,ASV835,1845
ASV403,motu186,ASV1621,134
ASV403,motu186,ASV1997,33
ASV403,motu186,ASV2221,11
ASV403,motu186,ASV403,22005
ASV404,motu187,ASV404,13379
ASV407,motu188,ASV407,13093
ASV408,motu189,ASV408,13023
ASV408,motu189,ASV796,2091
ASV408,motu189,ASV408,15114
ASV409,motu190,ASV409,12986
ASV412,motu191,ASV412,12647
ASV412,motu191,ASV1320,377
ASV412,motu191,ASV1450,250
ASV412,motu191,ASV1551,175
ASV412,motu191,ASV1606,140
ASV412,motu191,ASV412,13589
ASV413,motu192,ASV413,12575
ASV414,motu193,ASV414,12454
ASV418,motu194,ASV418,12249
ASV419,motu195,ASV419,12203
ASV419,motu195,ASV631,4027
ASV419,motu195,ASV1579,159
ASV419,motu195,ASV419,16389
ASV421,motu196,ASV421,12100
ASV422,motu197,ASV422,12095
ASV422,motu197,ASV729,2760
ASV422,motu197,ASV1207,540
ASV422,motu197,ASV1446,255
ASV422,motu197,ASV422,15650
ASV424,motu198,ASV424,12055
ASV428,motu199,ASV428,11968
ASV429,motu200,ASV429,11877
ASV434,motu201,ASV434,11511
ASV435,motu202,ASV435,11466
ASV437,motu203,ASV437,11169
ASV438,motu204,ASV438,11117
ASV438,motu204,ASV527,7072
ASV438,motu204,ASV438,18189
ASV439,motu205,ASV439,11056
ASV440,motu206,ASV440,10975
ASV443,motu207,ASV443,10800
ASV444,motu208,ASV444,10787
ASV446,motu209,ASV446,10740
ASV449,motu210,ASV449,10573
ASV449,motu210,ASV1184,576
ASV449,motu210,ASV2301,7
ASV449,motu210,ASV449,11156
ASV452,motu211,ASV452,10333
ASV455,motu212,ASV455,9986
ASV456,motu213,ASV456,9888
ASV458,motu214,ASV458,9872
ASV460,motu215,ASV460,9557
ASV461,motu216,ASV461,9530
ASV462,motu217,ASV462,9511
ASV465,motu218,ASV465,9377
ASV465,motu218,ASV1634,129
ASV465,motu218,ASV465,9506
ASV471,motu219,ASV471,9136
ASV471,motu219,ASV982,1067
ASV471,motu219,ASV471,10203
ASV472,motu220,ASV472,9115
ASV472,motu220,ASV642,3896
ASV472,motu220,ASV472,13011
ASV473,motu221,ASV473,9085
ASV474,motu222,ASV474,9054
ASV478,motu223,ASV478,8855
ASV480,motu224,ASV480,8774
ASV481,motu225,ASV481,8772
ASV483,motu226,ASV483,8708
ASV484,motu227,ASV484,8668
ASV486,motu228,ASV486,8644
ASV486,motu228,ASV1613,138
ASV486,motu228,ASV2039,27
ASV486,motu228,ASV486,8809
ASV490,motu229,ASV490,8498
ASV490,motu229,ASV929,1294
ASV490,motu229,ASV490,9792
ASV491,motu230,ASV491,8469
ASV492,motu231,ASV492,8467
ASV494,motu232,ASV494,8418
ASV498,motu233,ASV498,8187
ASV501,motu234,ASV501,8054
ASV503,motu235,ASV503,8043
ASV504,motu236,ASV504,8007
ASV506,motu237,ASV506,7888
ASV512,motu238,ASV512,7703
ASV512,motu238,ASV791,2143
ASV512,motu238,ASV1205,542
ASV512,motu238,ASV512,10388
ASV513,motu239,ASV513,7659
ASV514,motu240,ASV514,7596
ASV514,motu240,ASV1312,395
ASV514,motu240,ASV1470,232
ASV514,motu240,ASV514,8223
ASV516,motu241,ASV516,7569
ASV516,motu241,ASV992,1011
ASV516,motu241,ASV516,8580
ASV518,motu242,ASV518,7546
ASV521,motu243,ASV521,7510
ASV524,motu244,ASV524,7349
ASV525,motu245,ASV525,7172
ASV529,motu246,ASV529,7026
ASV530,motu247,ASV530,6912
ASV531,motu248,ASV531,6801
ASV531,motu248,ASV934,1271
ASV531,motu248,ASV531,8072
ASV532,motu249,ASV532,6800
ASV533,motu250,ASV533,6779
ASV535,motu251,ASV535,6670
ASV536,motu252,ASV536,6651
ASV536,motu252,ASV584,5059
ASV536,motu252,ASV622,4269
ASV536,motu252,ASV1018,925
ASV536,motu252,ASV536,16904
ASV539,motu253,ASV539,6514
ASV541,motu254,ASV541,6422
ASV543,motu255,ASV543,6373
ASV544,motu256,ASV544,6359
ASV549,motu257,ASV549,6194
ASV550,motu258,ASV550,6051
ASV553,motu259,ASV553,5984
ASV555,motu260,ASV555,5899
ASV556,motu261,ASV556,5855
ASV556,motu261,ASV1534,187
ASV556,motu261,ASV556,6042
ASV559,motu262,ASV559,5776
ASV560,motu263,ASV560,5738
ASV560,motu263,ASV2206,11
ASV560,motu263,ASV560,5749
ASV567,motu264,ASV567,5659
ASV567,motu264,ASV940,1253
ASV567,motu264,ASV2424,3
ASV567,motu264,ASV1361,334
ASV567,motu264,ASV567,7249
ASV568,motu265,ASV568,5645
ASV569,motu266,ASV569,5632
ASV569,motu266,ASV2267,8
ASV569,motu266,ASV569,5640
ASV570,motu267,ASV570,5519
ASV570,motu267,ASV592,4968
ASV570,motu267,ASV570,10487
ASV571,motu268,ASV571,5495
ASV574,motu269,ASV574,5358
ASV575,motu270,ASV575,5353
ASV576,motu271,ASV576,5232
ASV577,motu272,ASV577,5214
ASV585,motu273,ASV585,5054
ASV593,motu274,ASV593,4937
ASV595,motu275,ASV595,4883
ASV596,motu276,ASV596,4858
ASV599,motu277,ASV599,4802
ASV601,motu278,ASV601,4775
ASV602,motu279,ASV602,4746
ASV607,motu280,ASV607,4638
ASV608,motu281,ASV608,4607
ASV609,motu282,ASV609,4602
ASV613,motu283,ASV613,4499
ASV614,motu284,ASV614,4496
ASV615,motu285,ASV615,4487
ASV615,motu285,ASV1605,141
ASV615,motu285,ASV1875,57
ASV615,motu285,ASV615,4685
ASV616,motu286,ASV616,4414
ASV617,motu287,ASV617,4409
ASV617,motu287,ASV1438,264
ASV617,motu287,ASV2168,14
ASV617,motu287,ASV617,4687
ASV619,motu288,ASV619,4331
ASV621,motu289,ASV621,4295
ASV621,motu289,ASV915,1400
ASV621,motu289,ASV937,1263
ASV621,motu289,ASV621,6958
ASV623,motu290,ASV623,4223
ASV624,motu291,ASV624,4196
ASV624,motu291,ASV1005,983
ASV624,motu291,ASV624,5179
ASV626,motu292,ASV626,4151
ASV628,motu293,ASV628,4140
ASV628,motu293,ASV1656,119
ASV628,motu293,ASV628,4259
ASV629,motu294,ASV629,4089
ASV629,motu294,ASV1258,464
ASV629,motu294,ASV629,4553
ASV630,motu295,ASV630,4076
ASV633,motu296,ASV633,4019
ASV634,motu297,ASV634,4000
ASV634,motu297,ASV1821,69
ASV634,motu297,ASV634,4069
ASV635,motu298,ASV635,3978
ASV635,motu298,ASV851,1739
ASV635,motu298,ASV911,1410
ASV635,motu298,ASV635,7127
ASV636,motu299,ASV636,3970
ASV638,motu300,ASV638,3963
ASV639,motu301,ASV639,3961
ASV641,motu302,ASV641,3927
ASV645,motu303,ASV645,3856
ASV646,motu304,ASV646,3843
ASV648,motu305,ASV648,3788
ASV649,motu306,ASV649,3783
ASV650,motu307,ASV650,3764
ASV651,motu308,ASV651,3760
ASV651,motu308,ASV1284,430
ASV651,motu308,ASV1431,267
ASV651,motu308,ASV651,4457
ASV652,motu309,ASV652,3743
ASV652,motu309,ASV1231,511
ASV652,motu309,ASV1753,85
ASV652,motu309,ASV652,4339
ASV653,motu310,ASV653,3729
ASV661,motu311,ASV661,3622
ASV661,motu311,ASV773,2369
ASV661,motu311,ASV1389,305
ASV661,motu311,ASV1421,276
ASV661,motu311,ASV661,6572
ASV662,motu312,ASV662,3613
ASV664,motu313,ASV664,3575
ASV667,motu314,ASV667,3566
ASV668,motu315,ASV668,3558
ASV669,motu316,ASV669,3535
ASV670,motu317,ASV670,3504
ASV671,motu318,ASV671,3454
ASV671,motu318,ASV2123,18
ASV671,motu318,ASV671,3472
ASV672,motu319,ASV672,3448
ASV673,motu320,ASV673,3447
ASV675,motu321,ASV675,3437
ASV676,motu322,ASV676,3418
ASV678,motu323,ASV678,3378
ASV679,motu324,ASV679,3372
ASV680,motu325,ASV680,3357
ASV682,motu326,ASV682,3322
ASV682,motu326,ASV1969,38
ASV682,motu326,ASV682,3360
ASV685,motu327,ASV685,3304
ASV687,motu328,ASV687,3273
ASV689,motu329,ASV689,3252
ASV690,motu330,ASV690,3247
ASV691,motu331,ASV691,3246
ASV692,motu332,ASV692,3231
ASV693,motu333,ASV693,3228
ASV697,motu334,ASV697,3160
ASV701,motu335,ASV701,3108
ASV701,motu335,ASV2132,17
ASV701,motu335,ASV701,3125
ASV702,motu336,ASV702,3099
ASV703,motu337,ASV703,3068
ASV705,motu338,ASV705,3038
ASV706,motu339,ASV706,2982
ASV711,motu340,ASV711,2950
ASV712,motu341,ASV712,2945
ASV712,motu341,ASV971,1127
ASV712,motu341,ASV1223,523
ASV712,motu341,ASV712,4595
ASV716,motu342,ASV716,2927
ASV717,motu343,ASV717,2903
ASV719,motu344,ASV719,2850
ASV722,motu345,ASV722,2825
ASV723,motu346,ASV723,2822
ASV723,motu346,ASV1427,269
ASV723,motu346,ASV723,3091
ASV725,motu347,ASV725,2797
ASV728,motu348,ASV728,2763
ASV731,motu349,ASV731,2734
ASV732,motu350,ASV732,2723
ASV732,motu350,ASV1571,164
ASV732,motu350,ASV732,2887
ASV735,motu351,ASV735,2684
ASV737,motu352,ASV737,2646
ASV738,motu353,ASV738,2630
ASV738,motu353,ASV1454,246
ASV738,motu353,ASV738,2876
ASV740,motu354,ASV740,2616
ASV740,motu354,ASV1342,358
ASV740,motu354,ASV1487,223
ASV740,motu354,ASV740,3197
ASV741,motu355,ASV741,2612
ASV742,motu356,ASV742,2610
ASV743,motu357,ASV743,2602
ASV743,motu357,ASV1962,38
ASV743,motu357,ASV743,2640
ASV745,motu358,ASV745,2598
ASV746,motu359,ASV746,2596
ASV748,motu360,ASV748,2589
ASV748,motu360,ASV821,1971
ASV748,motu360,ASV748,4560
ASV750,motu361,ASV750,2561
ASV752,motu362,ASV752,2549
ASV754,motu363,ASV754,2538
ASV755,motu364,ASV755,2535
ASV758,motu365,ASV758,2492
ASV759,motu366,ASV759,2488
ASV759,motu366,ASV1344,355
ASV759,motu366,ASV759,2843
ASV761,motu367,ASV761,2453
ASV761,motu367,ASV1178,581
ASV761,motu367,ASV761,3034
ASV762,motu368,ASV762,2447
ASV762,motu368,ASV1740,90
ASV762,motu368,ASV762,2537
ASV763,motu369,ASV763,2425
ASV766,motu370,ASV766,2414
ASV767,motu371,ASV767,2409
ASV768,motu372,ASV768,2403
ASV769,motu373,ASV769,2397
ASV770,motu374,ASV770,2378
ASV770,motu374,ASV1548,176
ASV770,motu374,ASV1549,175
ASV770,motu374,ASV770,2729
ASV771,motu375,ASV771,2378
ASV772,motu376,ASV772,2376
ASV774,motu377,ASV774,2349
ASV775,motu378,ASV775,2345
ASV776,motu379,ASV776,2305
ASV777,motu380,ASV777,2277
ASV778,motu381,ASV778,2269
ASV779,motu382,ASV779,2253
ASV783,motu383,ASV783,2220
ASV784,motu384,ASV784,2203
ASV785,motu385,ASV785,2200
ASV788,motu386,ASV788,2170
ASV792,motu387,ASV792,2130
ASV793,motu388,ASV793,2111
ASV794,motu389,ASV794,2102
ASV794,motu389,ASV1109,735
ASV794,motu389,ASV1559,171
ASV794,motu389,ASV794,3008
ASV795,motu390,ASV795,2096
ASV797,motu391,ASV797,2078
ASV798,motu392,ASV798,2076
ASV799,motu393,ASV799,2071
ASV800,motu394,ASV800,2070
ASV801,motu395,ASV801,2051
ASV803,motu396,ASV803,2036
ASV804,motu397,ASV804,2036
ASV804,motu397,ASV1666,115
ASV804,motu397,ASV804,2151
ASV808,motu398,ASV808,2011
ASV808,motu398,ASV1456,244
ASV808,motu398,ASV808,2255
ASV809,motu399,ASV809,2007
ASV811,motu400,ASV811,2000
ASV812,motu401,ASV812,2000
ASV814,motu402,ASV814,1993
ASV814,motu402,ASV1186,574
ASV814,motu402,ASV1269,446
ASV814,motu402,ASV1671,114
ASV814,motu402,ASV1433,266
ASV814,motu402,ASV814,3393
ASV815,motu403,ASV815,1985
ASV820,motu404,ASV820,1972
ASV823,motu405,ASV823,1946
ASV826,motu406,ASV826,1904
ASV827,motu407,ASV827,1880
ASV829,motu408,ASV829,1871
ASV833,motu409,ASV833,1851
ASV834,motu410,ASV834,1850
ASV839,motu411,ASV839,1836
ASV839,motu411,ASV1767,81
ASV839,motu411,ASV839,1917
ASV840,motu412,ASV840,1834
ASV841,motu413,ASV841,1806
ASV842,motu414,ASV842,1805
ASV842,motu414,ASV1261,461
ASV842,motu414,ASV842,2266
ASV846,motu415,ASV846,1782
ASV847,motu416,ASV847,1765
ASV849,motu417,ASV849,1752
ASV852,motu418,ASV852,1738
ASV853,motu419,ASV853,1736
ASV854,motu420,ASV854,1732
ASV856,motu421,ASV856,1715
ASV857,motu422,ASV857,1713
ASV858,motu423,ASV858,1702
ASV859,motu424,ASV859,1695
ASV860,motu425,ASV860,1692
ASV861,motu426,ASV861,1688
ASV864,motu427,ASV864,1672
ASV865,motu428,ASV865,1668
ASV865,motu428,ASV1865,58
ASV865,motu428,ASV865,1726
ASV866,motu429,ASV866,1666
ASV867,motu430,ASV867,1662
ASV867,motu430,ASV1101,751
ASV867,motu430,ASV867,2413
ASV868,motu431,ASV868,1655
ASV869,motu432,ASV869,1643
ASV870,motu433,ASV870,1641
ASV871,motu434,ASV871,1614
ASV876,motu435,ASV876,1591
ASV877,motu436,ASV877,1589
ASV878,motu437,ASV878,1588
ASV881,motu438,ASV881,1584
ASV883,motu439,ASV883,1580
ASV884,motu440,ASV884,1560
ASV885,motu441,ASV885,1556
ASV886,motu442,ASV886,1551
ASV887,motu443,ASV887,1545
ASV889,motu444,ASV889,1522
ASV891,motu445,ASV891,1503
ASV892,motu446,ASV892,1498
ASV893,motu447,ASV893,1496
ASV894,motu448,ASV894,1495
ASV895,motu449,ASV895,1480
ASV896,motu450,ASV896,1474
ASV899,motu451,ASV899,1471
ASV902,motu452,ASV902,1449
ASV903,motu453,ASV903,1445
ASV904,motu454,ASV904,1445
ASV905,motu455,ASV905,1443
ASV906,motu456,ASV906,1432
ASV907,motu457,ASV907,1432
ASV908,motu458,ASV908,1425
ASV913,motu459,ASV913,1406
ASV914,motu460,ASV914,1403
ASV916,motu461,ASV916,1398
ASV918,motu462,ASV918,1388
ASV920,motu463,ASV920,1374
ASV920,motu463,ASV1721,97
ASV920,motu463,ASV920,1471
ASV922,motu464,ASV922,1348
ASV922,motu464,ASV2120,18
ASV922,motu464,ASV922,1366
ASV923,motu465,ASV923,1337
ASV925,motu466,ASV925,1322
ASV926,motu467,ASV926,1310
ASV930,motu468,ASV930,1281
ASV933,motu469,ASV933,1271
ASV936,motu470,ASV936,1267
ASV938,motu471,ASV938,1261
ASV939,motu472,ASV939,1258
ASV941,motu473,ASV941,1252
ASV941,motu473,ASV1304,406
ASV941,motu473,ASV941,1658
ASV942,motu474,ASV942,1246
ASV943,motu475,ASV943,1244
ASV944,motu476,ASV944,1239
ASV946,motu477,ASV946,1231
ASV947,motu478,ASV947,1227
ASV947,motu478,ASV1099,753
ASV947,motu478,ASV1422,275
ASV947,motu478,ASV947,2255
ASV948,motu479,ASV948,1225
ASV948,motu479,ASV1157,630
ASV948,motu479,ASV1340,360
ASV948,motu479,ASV1899,53
ASV948,motu479,ASV948,2268
ASV952,motu480,ASV952,1213
ASV953,motu481,ASV953,1212
ASV954,motu482,ASV954,1208
ASV956,motu483,ASV956,1194
ASV958,motu484,ASV958,1188
ASV961,motu485,ASV961,1170
ASV965,motu486,ASV965,1160
ASV966,motu487,ASV966,1160
ASV967,motu488,ASV967,1158
ASV967,motu488,ASV1620,135
ASV967,motu488,ASV967,1293
ASV968,motu489,ASV968,1153
ASV970,motu490,ASV970,1143
ASV972,motu491,ASV972,1120
ASV973,motu492,ASV973,1117
ASV974,motu493,ASV974,1109
ASV975,motu494,ASV975,1100
ASV976,motu495,ASV976,1091
ASV977,motu496,ASV977,1089
ASV979,motu497,ASV979,1083
ASV980,motu498,ASV980,1082
ASV984,motu499,ASV984,1057
ASV986,motu500,ASV986,1041
ASV993,motu501,ASV993,1009
ASV994,motu502,ASV994,1007
ASV995,motu503,ASV995,1000
ASV997,motu504,ASV997,995
ASV998,motu505,ASV998,995
ASV1000,motu506,ASV1000,992
ASV999,motu507,ASV999,992
ASV1001,motu508,ASV1001,988
ASV1002,motu509,ASV1002,983
ASV1002,motu509,ASV2088,21
ASV1002,motu509,ASV1002,1004
ASV1004,motu510,ASV1004,983
ASV1008,motu511,ASV1008,963
ASV1009,motu512,ASV1009,962
ASV1010,motu513,ASV1010,960
ASV1011,motu514,ASV1011,954
ASV1012,motu515,ASV1012,948
ASV1012,motu515,ASV1826,67
ASV1012,motu515,ASV2121,18
ASV1012,motu515,ASV1012,1033
ASV1014,motu516,ASV1014,947
ASV1015,motu517,ASV1015,946
ASV1016,motu518,ASV1016,938
ASV1017,motu519,ASV1017,930
ASV1021,motu520,ASV1021,919
ASV1023,motu521,ASV1023,916
ASV1024,motu522,ASV1024,913
ASV1024,motu522,ASV1764,81
ASV1024,motu522,ASV1024,994
ASV1025,motu523,ASV1025,911
ASV1026,motu524,ASV1026,907
ASV1027,motu525,ASV1027,904
ASV1028,motu526,ASV1028,904
ASV1028,motu526,ASV1292,421
ASV1028,motu526,ASV1028,1325
ASV1029,motu527,ASV1029,902
ASV1029,motu527,ASV1466,237
ASV1029,motu527,ASV1819,69
ASV1029,motu527,ASV1029,1208
ASV1030,motu528,ASV1030,901
ASV1032,motu529,ASV1032,898
ASV1033,motu530,ASV1033,892
ASV1035,motu531,ASV1035,888
ASV1036,motu532,ASV1036,885
ASV1037,motu533,ASV1037,885
ASV1038,motu534,ASV1038,879
ASV1039,motu535,ASV1039,879
ASV1040,motu536,ASV1040,876
ASV1041,motu537,ASV1041,876
ASV1041,motu537,ASV1853,61
ASV1041,motu537,ASV1041,937
ASV1042,motu538,ASV1042,866
ASV1043,motu539,ASV1043,864
ASV1044,motu540,ASV1044,862
ASV1045,motu541,ASV1045,858
ASV1046,motu542,ASV1046,857
ASV1048,motu543,ASV1048,848
ASV1049,motu544,ASV1049,846
ASV1050,motu545,ASV1050,844
ASV1051,motu546,ASV1051,844
ASV1052,motu547,ASV1052,840
ASV1053,motu548,ASV1053,837
ASV1054,motu549,ASV1054,836
ASV1055,motu550,ASV1055,834
ASV1057,motu551,ASV1057,823
ASV1059,motu552,ASV1059,819
ASV1059,motu552,ASV1818,69
ASV1059,motu552,ASV1059,888
ASV1060,motu553,ASV1060,818
ASV1062,motu554,ASV1062,815
ASV1063,motu555,ASV1063,812
ASV1065,motu556,ASV1065,809
ASV1066,motu557,ASV1066,808
ASV1067,motu558,ASV1067,807
ASV1069,motu559,ASV1069,803
ASV1071,motu560,ASV1071,801
ASV1072,motu561,ASV1072,798
ASV1073,motu562,ASV1073,795
ASV1074,motu563,ASV1074,795
ASV1075,motu564,ASV1075,793
ASV1076,motu565,ASV1076,792
ASV1077,motu566,ASV1077,790
ASV1078,motu567,ASV1078,788
ASV1079,motu568,ASV1079,785
ASV1080,motu569,ASV1080,785
ASV1081,motu570,ASV1081,784
ASV1082,motu571,ASV1082,783
ASV1084,motu572,ASV1084,781
ASV1085,motu573,ASV1085,779
ASV1086,motu574,ASV1086,777
ASV1087,motu575,ASV1087,775
ASV1089,motu576,ASV1089,772
ASV1091,motu577,ASV1091,764
ASV1093,motu578,ASV1093,759
ASV1094,motu579,ASV1094,757
ASV1095,motu580,ASV1095,757
ASV1096,motu581,ASV1096,757
ASV1098,motu582,ASV1098,756
ASV1098,motu582,ASV1957,40
ASV1098,motu582,ASV1098,796
ASV1100,motu583,ASV1100,752
ASV1103,motu584,ASV1103,750
ASV1104,motu585,ASV1104,750
ASV1105,motu586,ASV1105,747
ASV1108,motu587,ASV1108,736
ASV1108,motu587,ASV2083,22
ASV1108,motu587,ASV1108,758
ASV1110,motu588,ASV1110,735
ASV1112,motu589,ASV1112,717
ASV1114,motu590,ASV1114,700
ASV1114,motu590,ASV1224,522
ASV1114,motu590,ASV1114,1222
ASV1115,motu591,ASV1115,699
ASV1116,motu592,ASV1116,697
ASV1117,motu593,ASV1117,695
ASV1117,motu593,ASV1512,206
ASV1117,motu593,ASV1516,202
ASV1117,motu593,ASV1593,148
ASV1117,motu593,ASV1117,1251
ASV1119,motu594,ASV1119,693
ASV1119,motu594,ASV1472,231
ASV1119,motu594,ASV2220,11
ASV1119,motu594,ASV1119,935
ASV1120,motu595,ASV1120,691
ASV1120,motu595,ASV1129,674
ASV1120,motu595,ASV1948,41
ASV1120,motu595,ASV1120,1406
ASV1121,motu596,ASV1121,690
ASV1122,motu597,ASV1122,688
ASV1123,motu598,ASV1123,688
ASV1124,motu599,ASV1124,686
ASV1124,motu599,ASV1164,612
ASV1124,motu599,ASV1124,1298
ASV1125,motu600,ASV1125,685
ASV1125,motu600,ASV1208,539
ASV1125,motu600,ASV1125,1224
ASV1126,motu601,ASV1126,685
ASV1127,motu602,ASV1127,683
ASV1128,motu603,ASV1128,675
ASV1130,motu604,ASV1130,674
ASV1130,motu604,ASV1590,150
ASV1130,motu604,ASV1130,824
ASV1131,motu605,ASV1131,670
ASV1133,motu606,ASV1133,669
ASV1134,motu607,ASV1134,668
ASV1135,motu608,ASV1135,668
ASV1136,motu609,ASV1136,667
ASV1137,motu610,ASV1137,666
ASV1138,motu611,ASV1138,662
ASV1138,motu611,ASV1854,61
ASV1138,motu611,ASV2107,19
ASV1138,motu611,ASV1138,742
ASV1139,motu612,ASV1139,659
ASV1140,motu613,ASV1140,656
ASV1145,motu614,ASV1145,649
ASV1147,motu615,ASV1147,646
ASV1148,motu616,ASV1148,644
ASV1149,motu617,ASV1149,641
ASV1150,motu618,ASV1150,639
ASV1152,motu619,ASV1152,635
ASV1153,motu620,ASV1153,634
ASV1154,motu621,ASV1154,633
ASV1155,motu622,ASV1155,631
ASV1158,motu623,ASV1158,628
ASV1159,motu624,ASV1159,616
ASV1162,motu625,ASV1162,614
ASV1163,motu626,ASV1163,612
ASV1165,motu627,ASV1165,610
ASV1166,motu628,ASV1166,607
ASV1168,motu629,ASV1168,605
ASV1169,motu630,ASV1169,604
ASV1170,motu631,ASV1170,600
ASV1171,motu632,ASV1171,598
ASV1172,motu633,ASV1172,593
ASV1173,motu634,ASV1173,592
ASV1174,motu635,ASV1174,592
ASV1175,motu636,ASV1175,586
ASV1176,motu637,ASV1176,585
ASV1177,motu638,ASV1177,583
ASV1180,motu639,ASV1180,579
ASV1181,motu640,ASV1181,577
ASV1182,motu641,ASV1182,577
ASV1182,motu641,ASV1497,214
ASV1182,motu641,ASV1608,140
ASV1182,motu641,ASV1182,931
ASV1185,motu642,ASV1185,574
ASV1187,motu643,ASV1187,573
ASV1188,motu644,ASV1188,570
ASV1189,motu645,ASV1189,569
ASV1190,motu646,ASV1190,566
ASV1192,motu647,ASV1192,556
ASV1193,motu648,ASV1193,556
ASV1194,motu649,ASV1194,555
ASV1195,motu650,ASV1195,553
ASV1197,motu651,ASV1197,551
ASV1198,motu652,ASV1198,549
ASV1200,motu653,ASV1200,546
ASV1201,motu654,ASV1201,545
ASV1202,motu655,ASV1202,544
ASV1203,motu656,ASV1203,544
ASV1204,motu657,ASV1204,543
ASV1206,motu658,ASV1206,542
ASV1209,motu659,ASV1209,539
ASV1210,motu660,ASV1210,538
ASV1210,motu660,ASV1359,337
ASV1210,motu660,ASV1210,875
ASV1211,motu661,ASV1211,537
ASV1213,motu662,ASV1213,535
ASV1214,motu663,ASV1214,534
ASV1215,motu664,ASV1215,533
ASV1216,motu665,ASV1216,533
ASV1217,motu666,ASV1217,532
ASV1218,motu667,ASV1218,527
ASV1219,motu668,ASV1219,526
ASV1220,motu669,ASV1220,525
ASV1221,motu670,ASV1221,523
ASV1222,motu671,ASV1222,523
ASV1225,motu672,ASV1225,521
ASV1228,motu673,ASV1228,514
ASV1230,motu674,ASV1230,511
ASV1232,motu675,ASV1232,510
ASV1233,motu676,ASV1233,507
ASV1233,motu676,ASV1856,61
ASV1233,motu676,ASV1233,568
ASV1236,motu677,ASV1236,504
ASV1238,motu678,ASV1238,501
ASV1240,motu679,ASV1240,493
ASV1241,motu680,ASV1241,493
ASV1242,motu681,ASV1242,492
ASV1243,motu682,ASV1243,491
ASV1244,motu683,ASV1244,490
ASV1245,motu684,ASV1245,489
ASV1245,motu684,ASV1694,105
ASV1245,motu684,ASV1245,594
ASV1247,motu685,ASV1247,482
ASV1247,motu685,ASV1698,104
ASV1247,motu685,ASV1247,586
ASV1248,motu686,ASV1248,480
ASV1249,motu687,ASV1249,478
ASV1250,motu688,ASV1250,476
ASV1251,motu689,ASV1251,476
ASV1252,motu690,ASV1252,474
ASV1253,motu691,ASV1253,474
ASV1256,motu692,ASV1256,467
ASV1257,motu693,ASV1257,467
ASV1259,motu694,ASV1259,462
ASV1259,motu694,ASV2047,26
ASV1259,motu694,ASV1259,488
ASV1260,motu695,ASV1260,462
ASV1262,motu696,ASV1262,460
ASV1263,motu697,ASV1263,460
ASV1264,motu698,ASV1264,458
ASV1265,motu699,ASV1265,455
ASV1266,motu700,ASV1266,454
ASV1266,motu700,ASV1373,323
ASV1266,motu700,ASV1266,777
ASV1267,motu701,ASV1267,453
ASV1268,motu702,ASV1268,451
ASV1270,motu703,ASV1270,444
ASV1271,motu704,ASV1271,442
ASV1273,motu705,ASV1273,440
ASV1274,motu706,ASV1274,440
ASV1275,motu707,ASV1275,438
ASV1277,motu708,ASV1277,436
ASV1279,motu709,ASV1279,435
ASV1280,motu710,ASV1280,434
ASV1282,motu711,ASV1282,431
ASV1283,motu712,ASV1283,431
ASV1287,motu713,ASV1287,426
ASV1289,motu714,ASV1289,424
ASV1290,motu715,ASV1290,422
ASV1291,motu716,ASV1291,422
ASV1291,motu716,ASV1474,230
ASV1291,motu716,ASV1291,652
ASV1294,motu717,ASV1294,417
