n_in_cluster,motu_reads,seed_asv,seed_reads,n_1readamplicon,max_iterations_to_limit,cumulative_steps,motu,seed_asv_reads,swarm_reads
1,372,ASV1168,372,0,0,0,motu722,ASV1168_372,ASV1168_372
1,372,ASV1169,372,0,0,0,motu723,ASV1169_372,ASV1169_372
1,371,ASV1170,371,0,0,0,motu724,ASV1170_371,ASV1170_371
1,370,ASV1171,370,0,0,0,motu725,ASV1171_370,ASV1171_370
1,368,ASV1172,368,0,0,0,motu726,ASV1172_368,ASV1172_368
1,368,ASV1173,368,0,0,0,motu727,ASV1173_368,ASV1173_368
1,368,ASV1174,368,0,0,0,motu728,ASV1174_368,ASV1174_368
2,444,ASV1175,367,0,1,1,motu729,ASV1175_367,ASV1175_444
1,366,ASV1176,366,0,0,0,motu730,ASV1176_366,ASV1176_366
1,364,ASV1177,364,0,0,0,motu731,ASV1177_364,ASV1177_364
1,363,ASV1178,363,0,0,0,motu732,ASV1178_363,ASV1178_363
1,363,ASV1180,363,0,0,0,motu733,ASV1180_363,ASV1180_363
1,363,ASV1181,363,0,0,0,motu734,ASV1181_363,ASV1181_363
1,362,ASV1182,362,0,0,0,motu735,ASV1182_362,ASV1182_362
1,353,ASV1187,353,0,0,0,motu736,ASV1187_353,ASV1187_353
1,353,ASV1188,353,0,0,0,motu737,ASV1188_353,ASV1188_353
1,347,ASV1190,347,0,0,0,motu738,ASV1190_347,ASV1190_347
1,347,ASV1191,347,0,0,0,motu739,ASV1191_347,ASV1191_347
1,347,ASV1192,347,0,0,0,motu740,ASV1192_347,ASV1192_347
3,435,ASV1193,346,0,1,1,motu741,ASV1193_346,ASV1193_435
1,345,ASV1194,345,0,0,0,motu742,ASV1194_345,ASV1194_345
1,345,ASV1195,345,0,0,0,motu743,ASV1195_345,ASV1195_345
1,344,ASV1196,344,0,0,0,motu744,ASV1196_344,ASV1196_344
1,343,ASV1197,343,0,0,0,motu745,ASV1197_343,ASV1197_343
1,339,ASV1199,339,0,0,0,motu746,ASV1199_339,ASV1199_339
1,336,ASV1201,336,0,0,0,motu747,ASV1201_336,ASV1201_336
1,333,ASV1203,333,0,0,0,motu748,ASV1203_333,ASV1203_333
1,333,ASV1204,333,0,0,0,motu749,ASV1204_333,ASV1204_333
1,332,ASV1205,332,0,0,0,motu750,ASV1205_332,ASV1205_332
1,330,ASV1206,330,0,0,0,motu751,ASV1206_330,ASV1206_330
1,330,ASV1207,330,0,0,0,motu752,ASV1207_330,ASV1207_330
1,327,ASV1208,327,0,0,0,motu753,ASV1208_327,ASV1208_327
1,326,ASV1209,326,0,0,0,motu754,ASV1209_326,ASV1209_326
1,325,ASV1210,325,0,0,0,motu755,ASV1210_325,ASV1210_325
1,325,ASV1211,325,0,0,0,motu756,ASV1211_325,ASV1211_325
1,323,ASV1213,323,0,0,0,motu757,ASV1213_323,ASV1213_323
1,323,ASV1214,323,0,0,0,motu758,ASV1214_323,ASV1214_323
1,320,ASV1216,320,0,0,0,motu759,ASV1216_320,ASV1216_320
1,320,ASV1217,320,0,0,0,motu760,ASV1217_320,ASV1217_320
1,318,ASV1219,318,0,0,0,motu761,ASV1219_318,ASV1219_318
1,317,ASV1220,317,0,0,0,motu762,ASV1220_317,ASV1220_317
1,317,ASV1221,317,0,0,0,motu763,ASV1221_317,ASV1221_317
1,316,ASV1222,316,0,0,0,motu764,ASV1222_316,ASV1222_316
1,313,ASV1223,313,0,0,0,motu765,ASV1223_313,ASV1223_313
1,313,ASV1224,313,0,0,0,motu766,ASV1224_313,ASV1224_313
2,328,ASV1225,310,0,1,1,motu767,ASV1225_310,ASV1225_328
1,308,ASV1226,308,0,0,0,motu768,ASV1226_308,ASV1226_308
1,307,ASV1227,307,0,0,0,motu769,ASV1227_307,ASV1227_307
2,325,ASV1229,304,0,1,1,motu770,ASV1229_304,ASV1229_325
1,302,ASV1230,302,0,0,0,motu771,ASV1230_302,ASV1230_302
1,302,ASV1231,302,0,0,0,motu772,ASV1231_302,ASV1231_302
1,301,ASV1233,301,0,0,0,motu773,ASV1233_301,ASV1233_301
1,301,ASV1234,301,0,0,0,motu774,ASV1234_301,ASV1234_301
1,300,ASV1235,300,0,0,0,motu775,ASV1235_300,ASV1235_300
1,297,ASV1237,297,0,0,0,motu776,ASV1237_297,ASV1237_297
1,296,ASV1238,296,0,0,0,motu777,ASV1238_296,ASV1238_296
1,295,ASV1239,295,0,0,0,motu778,ASV1239_295,ASV1239_295
1,293,ASV1240,293,0,0,0,motu779,ASV1240_293,ASV1240_293
1,293,ASV1241,293,0,0,0,motu780,ASV1241_293,ASV1241_293
1,291,ASV1242,291,0,0,0,motu781,ASV1242_291,ASV1242_291
1,290,ASV1243,290,0,0,0,motu782,ASV1243_290,ASV1243_290
1,290,ASV1244,290,0,0,0,motu783,ASV1244_290,ASV1244_290
1,288,ASV1245,288,0,0,0,motu784,ASV1245_288,ASV1245_288
2,311,ASV1246,287,0,1,1,motu785,ASV1246_287,ASV1246_311
1,287,ASV1247,287,0,0,0,motu786,ASV1247_287,ASV1247_287
1,286,ASV1248,286,0,0,0,motu787,ASV1248_286,ASV1248_286
1,284,ASV1249,284,0,0,0,motu788,ASV1249_284,ASV1249_284
1,284,ASV1250,284,0,0,0,motu789,ASV1250_284,ASV1250_284
1,281,ASV1251,281,0,0,0,motu790,ASV1251_281,ASV1251_281
1,281,ASV1253,281,0,0,0,motu791,ASV1253_281,ASV1253_281
55,5238,ASV1254,280,0,5,5,motu792,ASV1254_280,ASV1254_5238
2,542,ASV1255,277,0,1,1,motu793,ASV1255_277,ASV1255_542
1,277,ASV1256,277,0,0,0,motu794,ASV1256_277,ASV1256_277
2,550,ASV1257,276,0,1,1,motu795,ASV1257_276,ASV1257_550
1,272,ASV1261,272,0,0,0,motu796,ASV1261_272,ASV1261_272
1,269,ASV1263,269,0,0,0,motu797,ASV1263_269,ASV1263_269
1,269,ASV1265,269,0,0,0,motu798,ASV1265_269,ASV1265_269
1,269,ASV1266,269,0,0,0,motu799,ASV1266_269,ASV1266_269
1,268,ASV1267,268,0,0,0,motu800,ASV1267_268,ASV1267_268
1,266,ASV1269,266,0,0,0,motu801,ASV1269_266,ASV1269_266
1,266,ASV1272,266,0,0,0,motu802,ASV1272_266,ASV1272_266
1,264,ASV1274,264,0,0,0,motu803,ASV1274_264,ASV1274_264
1,264,ASV1276,264,0,0,0,motu804,ASV1276_264,ASV1276_264
3,464,ASV1277,262,0,1,1,motu805,ASV1277_262,ASV1277_464
1,262,ASV1278,262,0,0,0,motu806,ASV1278_262,ASV1278_262
1,261,ASV1279,261,0,0,0,motu807,ASV1279_261,ASV1279_261
1,260,ASV1280,260,0,0,0,motu808,ASV1280_260,ASV1280_260
1,259,ASV1281,259,0,0,0,motu809,ASV1281_259,ASV1281_259
1,258,ASV1282,258,0,0,0,motu810,ASV1282_258,ASV1282_258
1,251,ASV1284,251,0,0,0,motu811,ASV1284_251,ASV1284_251
1,251,ASV1285,251,0,0,0,motu812,ASV1285_251,ASV1285_251
1,250,ASV1286,250,0,0,0,motu813,ASV1286_250,ASV1286_250
1,249,ASV1288,249,0,0,0,motu814,ASV1288_249,ASV1288_249
1,248,ASV1289,248,0,0,0,motu815,ASV1289_248,ASV1289_248
1,246,ASV1292,246,0,0,0,motu816,ASV1292_246,ASV1292_246
1,244,ASV1294,244,0,0,0,motu817,ASV1294_244,ASV1294_244
1,241,ASV1295,241,0,0,0,motu818,ASV1295_241,ASV1295_241
1,239,ASV1296,239,0,0,0,motu819,ASV1296_239,ASV1296_239
2,404,ASV1297,238,0,1,1,motu820,ASV1297_238,ASV1297_404
1,238,ASV1300,238,0,0,0,motu821,ASV1300_238,ASV1300_238
1,237,ASV1301,237,0,0,0,motu822,ASV1301_237,ASV1301_237
1,237,ASV1303,237,0,0,0,motu823,ASV1303_237,ASV1303_237
1,236,ASV1304,236,0,0,0,motu824,ASV1304_236,ASV1304_236
1,234,ASV1305,234,0,0,0,motu825,ASV1305_234,ASV1305_234
1,232,ASV1307,232,0,0,0,motu826,ASV1307_232,ASV1307_232
1,231,ASV1309,231,0,0,0,motu827,ASV1309_231,ASV1309_231
1,230,ASV1311,230,0,0,0,motu828,ASV1311_230,ASV1311_230
1,229,ASV1312,229,0,0,0,motu829,ASV1312_229,ASV1312_229
1,227,ASV1314,227,0,0,0,motu830,ASV1314_227,ASV1314_227
1,227,ASV1315,227,0,0,0,motu831,ASV1315_227,ASV1315_227
1,226,ASV1316,226,0,0,0,motu832,ASV1316_226,ASV1316_226
1,226,ASV1317,226,0,0,0,motu833,ASV1317_226,ASV1317_226
2,243,ASV1320,224,0,1,1,motu834,ASV1320_224,ASV1320_243
1,223,ASV1321,223,0,0,0,motu835,ASV1321_223,ASV1321_223
1,223,ASV1323,223,0,0,0,motu836,ASV1323_223,ASV1323_223
1,222,ASV1324,222,0,0,0,motu837,ASV1324_222,ASV1324_222
1,218,ASV1325,218,0,0,0,motu838,ASV1325_218,ASV1325_218
1,217,ASV1326,217,0,0,0,motu839,ASV1326_217,ASV1326_217
1,217,ASV1327,217,0,0,0,motu840,ASV1327_217,ASV1327_217
1,217,ASV1328,217,0,0,0,motu841,ASV1328_217,ASV1328_217
1,216,ASV1330,216,0,0,0,motu842,ASV1330_216,ASV1330_216
1,214,ASV1331,214,0,0,0,motu843,ASV1331_214,ASV1331_214
1,214,ASV1333,214,0,0,0,motu844,ASV1333_214,ASV1333_214
1,213,ASV1334,213,0,0,0,motu845,ASV1334_213,ASV1334_213
1,212,ASV1335,212,0,0,0,motu846,ASV1335_212,ASV1335_212
1,210,ASV1336,210,0,0,0,motu847,ASV1336_210,ASV1336_210
1,210,ASV1337,210,0,0,0,motu848,ASV1337_210,ASV1337_210
1,210,ASV1338,210,0,0,0,motu849,ASV1338_210,ASV1338_210
1,210,ASV1339,210,0,0,0,motu850,ASV1339_210,ASV1339_210
1,209,ASV1340,209,0,0,0,motu851,ASV1340_209,ASV1340_209
1,209,ASV1341,209,0,0,0,motu852,ASV1341_209,ASV1341_209
1,208,ASV1342,208,0,0,0,motu853,ASV1342_208,ASV1342_208
1,207,ASV1343,207,0,0,0,motu854,ASV1343_207,ASV1343_207
1,207,ASV1344,207,0,0,0,motu855,ASV1344_207,ASV1344_207
1,207,ASV1345,207,0,0,0,motu856,ASV1345_207,ASV1345_207
1,207,ASV1346,207,0,0,0,motu857,ASV1346_207,ASV1346_207
1,203,ASV1349,203,0,0,0,motu858,ASV1349_203,ASV1349_203
1,203,ASV1350,203,0,0,0,motu859,ASV1350_203,ASV1350_203
1,202,ASV1352,202,0,0,0,motu860,ASV1352_202,ASV1352_202
1,201,ASV1353,201,0,0,0,motu861,ASV1353_201,ASV1353_201
1,200,ASV1354,200,0,0,0,motu862,ASV1354_200,ASV1354_200
1,200,ASV1355,200,0,0,0,motu863,ASV1355_200,ASV1355_200
1,198,ASV1356,198,0,0,0,motu864,ASV1356_198,ASV1356_198
1,198,ASV1357,198,0,0,0,motu865,ASV1357_198,ASV1357_198
1,197,ASV1358,197,0,0,0,motu866,ASV1358_197,ASV1358_197
1,195,ASV1359,195,0,0,0,motu867,ASV1359_195,ASV1359_195
1,195,ASV1360,195,0,0,0,motu868,ASV1360_195,ASV1360_195
1,195,ASV1361,195,0,0,0,motu869,ASV1361_195,ASV1361_195
1,193,ASV1362,193,0,0,0,motu870,ASV1362_193,ASV1362_193
1,191,ASV1363,191,0,0,0,motu871,ASV1363_191,ASV1363_191
2,193,ASV1364,190,0,1,1,motu872,ASV1364_190,ASV1364_193
1,189,ASV1365,189,0,0,0,motu873,ASV1365_189,ASV1365_189
1,189,ASV1366,189,0,0,0,motu874,ASV1366_189,ASV1366_189
1,188,ASV1367,188,0,0,0,motu875,ASV1367_188,ASV1367_188
1,186,ASV1369,186,0,0,0,motu876,ASV1369_186,ASV1369_186
1,186,ASV1370,186,0,0,0,motu877,ASV1370_186,ASV1370_186
1,184,ASV1371,184,0,0,0,motu878,ASV1371_184,ASV1371_184
1,184,ASV1372,184,0,0,0,motu879,ASV1372_184,ASV1372_184
1,183,ASV1373,183,0,0,0,motu880,ASV1373_183,ASV1373_183
1,182,ASV1374,182,0,0,0,motu881,ASV1374_182,ASV1374_182
2,257,ASV1375,182,0,1,1,motu882,ASV1375_182,ASV1375_257
1,182,ASV1376,182,0,0,0,motu883,ASV1376_182,ASV1376_182
1,180,ASV1377,180,0,0,0,motu884,ASV1377_180,ASV1377_180
1,179,ASV1378,179,0,0,0,motu885,ASV1378_179,ASV1378_179
1,178,ASV1379,178,0,0,0,motu886,ASV1379_178,ASV1379_178
1,178,ASV1380,178,0,0,0,motu887,ASV1380_178,ASV1380_178
1,176,ASV1381,176,0,0,0,motu888,ASV1381_176,ASV1381_176
1,175,ASV1384,175,0,0,0,motu889,ASV1384_175,ASV1384_175
1,175,ASV1386,175,0,0,0,motu890,ASV1386_175,ASV1386_175
2,221,ASV1387,174,0,1,1,motu891,ASV1387_174,ASV1387_221
1,173,ASV1388,173,0,0,0,motu892,ASV1388_173,ASV1388_173
1,172,ASV1389,172,0,0,0,motu893,ASV1389_172,ASV1389_172
1,172,ASV1390,172,0,0,0,motu894,ASV1390_172,ASV1390_172
1,172,ASV1391,172,0,0,0,motu895,ASV1391_172,ASV1391_172
1,171,ASV1392,171,0,0,0,motu896,ASV1392_171,ASV1392_171
1,170,ASV1396,170,0,0,0,motu897,ASV1396_170,ASV1396_170
2,176,ASV1397,168,0,1,1,motu898,ASV1397_168,ASV1397_176
1,167,ASV1398,167,0,0,0,motu899,ASV1398_167,ASV1398_167
1,167,ASV1399,167,0,0,0,motu900,ASV1399_167,ASV1399_167
1,166,ASV1401,166,0,0,0,motu901,ASV1401_166,ASV1401_166
2,262,ASV1405,163,0,1,1,motu902,ASV1405_163,ASV1405_262
1,162,ASV1406,162,0,0,0,motu903,ASV1406_162,ASV1406_162
1,162,ASV1407,162,0,0,0,motu904,ASV1407_162,ASV1407_162
1,161,ASV1408,161,0,0,0,motu905,ASV1408_161,ASV1408_161
1,161,ASV1409,161,0,0,0,motu906,ASV1409_161,ASV1409_161
1,160,ASV1410,160,0,0,0,motu907,ASV1410_160,ASV1410_160
1,160,ASV1411,160,0,0,0,motu908,ASV1411_160,ASV1411_160
1,159,ASV1413,159,0,0,0,motu909,ASV1413_159,ASV1413_159
1,156,ASV1416,156,0,0,0,motu910,ASV1416_156,ASV1416_156
1,155,ASV1417,155,0,0,0,motu911,ASV1417_155,ASV1417_155
1,154,ASV1418,154,0,0,0,motu912,ASV1418_154,ASV1418_154
1,153,ASV1419,153,0,0,0,motu913,ASV1419_153,ASV1419_153
1,152,ASV1420,152,0,0,0,motu914,ASV1420_152,ASV1420_152
1,152,ASV1421,152,0,0,0,motu915,ASV1421_152,ASV1421_152
1,149,ASV1423,149,0,0,0,motu916,ASV1423_149,ASV1423_149
1,148,ASV1424,148,0,0,0,motu917,ASV1424_148,ASV1424_148
1,147,ASV1426,147,0,0,0,motu918,ASV1426_147,ASV1426_147
2,159,ASV1427,146,0,1,1,motu919,ASV1427_146,ASV1427_159
1,146,ASV1428,146,0,0,0,motu920,ASV1428_146,ASV1428_146
1,145,ASV1429,145,0,0,0,motu921,ASV1429_145,ASV1429_145
1,145,ASV1430,145,0,0,0,motu922,ASV1430_145,ASV1430_145
1,144,ASV1431,144,0,0,0,motu923,ASV1431_144,ASV1431_144
1,144,ASV1432,144,0,0,0,motu924,ASV1432_144,ASV1432_144
1,141,ASV1435,141,0,0,0,motu925,ASV1435_141,ASV1435_141
1,140,ASV1438,140,0,0,0,motu926,ASV1438_140,ASV1438_140
1,139,ASV1440,139,0,0,0,motu927,ASV1440_139,ASV1440_139
1,139,ASV1441,139,0,0,0,motu928,ASV1441_139,ASV1441_139
1,138,ASV1442,138,0,0,0,motu929,ASV1442_138,ASV1442_138
1,138,ASV1443,138,0,0,0,motu930,ASV1443_138,ASV1443_138
1,137,ASV1445,137,0,0,0,motu931,ASV1445_137,ASV1445_137
1,136,ASV1447,136,0,0,0,motu932,ASV1447_136,ASV1447_136
1,135,ASV1448,135,0,0,0,motu933,ASV1448_135,ASV1448_135
1,135,ASV1449,135,0,0,0,motu934,ASV1449_135,ASV1449_135
1,135,ASV1450,135,0,0,0,motu935,ASV1450_135,ASV1450_135
1,134,ASV1453,134,0,0,0,motu936,ASV1453_134,ASV1453_134
1,133,ASV1454,133,0,0,0,motu937,ASV1454_133,ASV1454_133
1,133,ASV1455,133,0,0,0,motu938,ASV1455_133,ASV1455_133
1,132,ASV1456,132,0,0,0,motu939,ASV1456_132,ASV1456_132
1,132,ASV1457,132,0,0,0,motu940,ASV1457_132,ASV1457_132
1,132,ASV1458,132,0,0,0,motu941,ASV1458_132,ASV1458_132
1,131,ASV1460,131,0,0,0,motu942,ASV1460_131,ASV1460_131
1,131,ASV1461,131,0,0,0,motu943,ASV1461_131,ASV1461_131
1,130,ASV1462,130,0,0,0,motu944,ASV1462_130,ASV1462_130
1,130,ASV1463,130,0,0,0,motu945,ASV1463_130,ASV1463_130
1,129,ASV1464,129,0,0,0,motu946,ASV1464_129,ASV1464_129
1,129,ASV1466,129,0,0,0,motu947,ASV1466_129,ASV1466_129
1,129,ASV1468,129,0,0,0,motu948,ASV1468_129,ASV1468_129
1,129,ASV1469,129,0,0,0,motu949,ASV1469_129,ASV1469_129
1,128,ASV1470,128,0,0,0,motu950,ASV1470_128,ASV1470_128
2,141,ASV1471,128,0,1,1,motu951,ASV1471_128,ASV1471_141
1,128,ASV1472,128,0,0,0,motu952,ASV1472_128,ASV1472_128
1,128,ASV1473,128,0,0,0,motu953,ASV1473_128,ASV1473_128
1,127,ASV1474,127,0,0,0,motu954,ASV1474_127,ASV1474_127
1,126,ASV1475,126,0,0,0,motu955,ASV1475_126,ASV1475_126
1,126,ASV1477,126,0,0,0,motu956,ASV1477_126,ASV1477_126
1,126,ASV1478,126,0,0,0,motu957,ASV1478_126,ASV1478_126
1,124,ASV1480,124,0,0,0,motu958,ASV1480_124,ASV1480_124
1,123,ASV1481,123,0,0,0,motu959,ASV1481_123,ASV1481_123
1,122,ASV1482,122,0,0,0,motu960,ASV1482_122,ASV1482_122
1,121,ASV1483,121,0,0,0,motu961,ASV1483_121,ASV1483_121
1,120,ASV1484,120,0,0,0,motu962,ASV1484_120,ASV1484_120
1,118,ASV1487,118,0,0,0,motu963,ASV1487_118,ASV1487_118
1,118,ASV1488,118,0,0,0,motu964,ASV1488_118,ASV1488_118
1,118,ASV1489,118,0,0,0,motu965,ASV1489_118,ASV1489_118
1,117,ASV1490,117,0,0,0,motu966,ASV1490_117,ASV1490_117
1,117,ASV1491,117,0,0,0,motu967,ASV1491_117,ASV1491_117
1,116,ASV1492,116,0,0,0,motu968,ASV1492_116,ASV1492_116
1,116,ASV1493,116,0,0,0,motu969,ASV1493_116,ASV1493_116
1,116,ASV1494,116,0,0,0,motu970,ASV1494_116,ASV1494_116
1,115,ASV1496,115,0,0,0,motu971,ASV1496_115,ASV1496_115
1,115,ASV1497,115,0,0,0,motu972,ASV1497_115,ASV1497_115
1,115,ASV1498,115,0,0,0,motu973,ASV1498_115,ASV1498_115
1,114,ASV1499,114,0,0,0,motu974,ASV1499_114,ASV1499_114
1,114,ASV1501,114,0,0,0,motu975,ASV1501_114,ASV1501_114
2,172,ASV1502,113,0,1,1,motu976,ASV1502_113,ASV1502_172
1,112,ASV1504,112,0,0,0,motu977,ASV1504_112,ASV1504_112
1,112,ASV1505,112,0,0,0,motu978,ASV1505_112,ASV1505_112
1,111,ASV1506,111,0,0,0,motu979,ASV1506_111,ASV1506_111
1,111,ASV1507,111,0,0,0,motu980,ASV1507_111,ASV1507_111
1,110,ASV1508,110,0,0,0,motu981,ASV1508_110,ASV1508_110
1,110,ASV1509,110,0,0,0,motu982,ASV1509_110,ASV1509_110
1,109,ASV1511,109,0,0,0,motu983,ASV1511_109,ASV1511_109
1,108,ASV1512,108,0,0,0,motu984,ASV1512_108,ASV1512_108
1,108,ASV1513,108,0,0,0,motu985,ASV1513_108,ASV1513_108
1,108,ASV1514,108,0,0,0,motu986,ASV1514_108,ASV1514_108
1,107,ASV1515,107,0,0,0,motu987,ASV1515_107,ASV1515_107
1,106,ASV1517,106,0,0,0,motu988,ASV1517_106,ASV1517_106
1,105,ASV1519,105,0,0,0,motu989,ASV1519_105,ASV1519_105
1,105,ASV1521,105,0,0,0,motu990,ASV1521_105,ASV1521_105
1,105,ASV1522,105,0,0,0,motu991,ASV1522_105,ASV1522_105
1,104,ASV1523,104,0,0,0,motu992,ASV1523_104,ASV1523_104
1,104,ASV1525,104,0,0,0,motu993,ASV1525_104,ASV1525_104
1,104,ASV1526,104,0,0,0,motu994,ASV1526_104,ASV1526_104
1,104,ASV1527,104,0,0,0,motu995,ASV1527_104,ASV1527_104
1,103,ASV1528,103,0,0,0,motu996,ASV1528_103,ASV1528_103
1,103,ASV1530,103,0,0,0,motu997,ASV1530_103,ASV1530_103
2,166,ASV1531,102,0,1,1,motu998,ASV1531_102,ASV1531_166
1,102,ASV1532,102,0,0,0,motu999,ASV1532_102,ASV1532_102
1,102,ASV1533,102,0,0,0,motu1000,ASV1533_102,ASV1533_102
1,100,ASV1535,100,0,0,0,motu1001,ASV1535_100,ASV1535_100
1,100,ASV1536,100,0,0,0,motu1002,ASV1536_100,ASV1536_100
1,100,ASV1537,100,0,0,0,motu1003,ASV1537_100,ASV1537_100
1,99,ASV1539,99,0,0,0,motu1004,ASV1539_99,ASV1539_99
1,99,ASV1540,99,0,0,0,motu1005,ASV1540_99,ASV1540_99
1,99,ASV1541,99,0,0,0,motu1006,ASV1541_99,ASV1541_99
1,99,ASV1542,99,0,0,0,motu1007,ASV1542_99,ASV1542_99
1,99,ASV1543,99,0,0,0,motu1008,ASV1543_99,ASV1543_99
1,98,ASV1545,98,0,0,0,motu1009,ASV1545_98,ASV1545_98
1,97,ASV1548,97,0,0,0,motu1010,ASV1548_97,ASV1548_97
1,97,ASV1549,97,0,0,0,motu1011,ASV1549_97,ASV1549_97
1,97,ASV1550,97,0,0,0,motu1012,ASV1550_97,ASV1550_97
1,97,ASV1551,97,0,0,0,motu1013,ASV1551_97,ASV1551_97
1,96,ASV1552,96,0,0,0,motu1014,ASV1552_96,ASV1552_96
2,116,ASV1553,96,0,1,1,motu1015,ASV1553_96,ASV1553_116
1,94,ASV1554,94,0,0,0,motu1016,ASV1554_94,ASV1554_94
1,94,ASV1555,94,0,0,0,motu1017,ASV1555_94,ASV1555_94
2,159,ASV1557,93,0,1,1,motu1018,ASV1557_93,ASV1557_159
1,93,ASV1558,93,0,0,0,motu1019,ASV1558_93,ASV1558_93
1,93,ASV1559,93,0,0,0,motu1020,ASV1559_93,ASV1559_93
1,93,ASV1560,93,0,0,0,motu1021,ASV1560_93,ASV1560_93
1,93,ASV1561,93,0,0,0,motu1022,ASV1561_93,ASV1561_93
1,90,ASV1565,90,0,0,0,motu1023,ASV1565_90,ASV1565_90
1,89,ASV1567,89,0,0,0,motu1024,ASV1567_89,ASV1567_89
1,89,ASV1568,89,0,0,0,motu1025,ASV1568_89,ASV1568_89
1,89,ASV1569,89,0,0,0,motu1026,ASV1569_89,ASV1569_89
1,89,ASV1570,89,0,0,0,motu1027,ASV1570_89,ASV1570_89
1,88,ASV1571,88,0,0,0,motu1028,ASV1571_88,ASV1571_88
1,85,ASV1574,85,0,0,0,motu1029,ASV1574_85,ASV1574_85
1,85,ASV1575,85,0,0,0,motu1030,ASV1575_85,ASV1575_85
1,84,ASV1577,84,0,0,0,motu1031,ASV1577_84,ASV1577_84
1,84,ASV1578,84,0,0,0,motu1032,ASV1578_84,ASV1578_84
1,83,ASV1580,83,0,0,0,motu1033,ASV1580_83,ASV1580_83
1,83,ASV1581,83,0,0,0,motu1034,ASV1581_83,ASV1581_83
1,82,ASV1583,82,0,0,0,motu1035,ASV1583_82,ASV1583_82
1,82,ASV1584,82,0,0,0,motu1036,ASV1584_82,ASV1584_82
1,81,ASV1586,81,0,0,0,motu1037,ASV1586_81,ASV1586_81
1,81,ASV1588,81,0,0,0,motu1038,ASV1588_81,ASV1588_81
2,141,ASV1590,80,0,1,1,motu1039,ASV1590_80,ASV1590_141
1,80,ASV1591,80,0,0,0,motu1040,ASV1591_80,ASV1591_80
1,80,ASV1592,80,0,0,0,motu1041,ASV1592_80,ASV1592_80
1,79,ASV1594,79,0,0,0,motu1042,ASV1594_79,ASV1594_79
1,79,ASV1595,79,0,0,0,motu1043,ASV1595_79,ASV1595_79
1,79,ASV1596,79,0,0,0,motu1044,ASV1596_79,ASV1596_79
1,78,ASV1597,78,0,0,0,motu1045,ASV1597_78,ASV1597_78
1,77,ASV1600,77,0,0,0,motu1046,ASV1600_77,ASV1600_77
1,77,ASV1601,77,0,0,0,motu1047,ASV1601_77,ASV1601_77
1,77,ASV1602,77,0,0,0,motu1048,ASV1602_77,ASV1602_77
1,77,ASV1604,77,0,0,0,motu1049,ASV1604_77,ASV1604_77
1,76,ASV1606,76,0,0,0,motu1050,ASV1606_76,ASV1606_76
1,76,ASV1607,76,0,0,0,motu1051,ASV1607_76,ASV1607_76
1,76,ASV1608,76,0,0,0,motu1052,ASV1608_76,ASV1608_76
1,76,ASV1609,76,0,0,0,motu1053,ASV1609_76,ASV1609_76
1,75,ASV1611,75,0,0,0,motu1054,ASV1611_75,ASV1611_75
1,75,ASV1613,75,0,0,0,motu1055,ASV1613_75,ASV1613_75
1,75,ASV1614,75,0,0,0,motu1056,ASV1614_75,ASV1614_75
1,74,ASV1615,74,0,0,0,motu1057,ASV1615_74,ASV1615_74
1,74,ASV1616,74,0,0,0,motu1058,ASV1616_74,ASV1616_74
1,74,ASV1617,74,0,0,0,motu1059,ASV1617_74,ASV1617_74
1,74,ASV1618,74,0,0,0,motu1060,ASV1618_74,ASV1618_74
1,73,ASV1619,73,0,0,0,motu1061,ASV1619_73,ASV1619_73
1,73,ASV1620,73,0,0,0,motu1062,ASV1620_73,ASV1620_73
1,72,ASV1623,72,0,0,0,motu1063,ASV1623_72,ASV1623_72
1,72,ASV1624,72,0,0,0,motu1064,ASV1624_72,ASV1624_72
1,72,ASV1625,72,0,0,0,motu1065,ASV1625_72,ASV1625_72
1,72,ASV1626,72,0,0,0,motu1066,ASV1626_72,ASV1626_72
1,71,ASV1628,71,0,0,0,motu1067,ASV1628_71,ASV1628_71
1,70,ASV1629,70,0,0,0,motu1068,ASV1629_70,ASV1629_70
1,70,ASV1630,70,0,0,0,motu1069,ASV1630_70,ASV1630_70
1,70,ASV1631,70,0,0,0,motu1070,ASV1631_70,ASV1631_70
1,70,ASV1632,70,0,0,0,motu1071,ASV1632_70,ASV1632_70
1,70,ASV1633,70,0,0,0,motu1072,ASV1633_70,ASV1633_70
1,70,ASV1634,70,0,0,0,motu1073,ASV1634_70,ASV1634_70
1,69,ASV1637,69,0,0,0,motu1074,ASV1637_69,ASV1637_69
1,69,ASV1638,69,0,0,0,motu1075,ASV1638_69,ASV1638_69
1,69,ASV1641,69,0,0,0,motu1076,ASV1641_69,ASV1641_69
1,68,ASV1643,68,0,0,0,motu1077,ASV1643_68,ASV1643_68
1,67,ASV1644,67,0,0,0,motu1078,ASV1644_67,ASV1644_67
2,109,ASV1645,67,0,1,1,motu1079,ASV1645_67,ASV1645_109
1,67,ASV1646,67,0,0,0,motu1080,ASV1646_67,ASV1646_67
1,66,ASV1650,66,0,0,0,motu1081,ASV1650_66,ASV1650_66
1,66,ASV1652,66,0,0,0,motu1082,ASV1652_66,ASV1652_66
1,65,ASV1655,65,0,0,0,motu1083,ASV1655_65,ASV1655_65
1,65,ASV1656,65,0,0,0,motu1084,ASV1656_65,ASV1656_65
2,86,ASV1657,65,0,1,1,motu1085,ASV1657_65,ASV1657_86
