n_in_cluster,motu_reads,seed_asv,seed_reads,n_1readamplicon,max_iterations_to_limit,cumulative_steps,motu,seed_asv_reads,swarm_reads
3,3197,ASV740,2616,0,1,1,motu354,ASV740_2616,ASV740_3197
1,2612,ASV741,2612,0,0,0,motu355,ASV741_2612,ASV741_2612
1,2610,ASV742,2610,0,0,0,motu356,ASV742_2610,ASV742_2610
2,2640,ASV743,2602,0,1,1,motu357,ASV743_2602,ASV743_2640
1,2598,ASV745,2598,0,0,0,motu358,ASV745_2598,ASV745_2598
1,2596,ASV746,2596,0,0,0,motu359,ASV746_2596,ASV746_2596
2,4560,ASV748,2589,0,1,1,motu360,ASV748_2589,ASV748_4560
1,2561,ASV750,2561,0,0,0,motu361,ASV750_2561,ASV750_2561
1,2549,ASV752,2549,0,0,0,motu362,ASV752_2549,ASV752_2549
1,2538,ASV754,2538,0,0,0,motu363,ASV754_2538,ASV754_2538
1,2535,ASV755,2535,0,0,0,motu364,ASV755_2535,ASV755_2535
1,2492,ASV758,2492,0,0,0,motu365,ASV758_2492,ASV758_2492
2,2843,ASV759,2488,0,1,1,motu366,ASV759_2488,ASV759_2843
2,3034,ASV761,2453,0,1,1,motu367,ASV761_2453,ASV761_3034
2,2537,ASV762,2447,0,1,1,motu368,ASV762_2447,ASV762_2537
1,2425,ASV763,2425,0,0,0,motu369,ASV763_2425,ASV763_2425
1,2414,ASV766,2414,0,0,0,motu370,ASV766_2414,ASV766_2414
1,2409,ASV767,2409,0,0,0,motu371,ASV767_2409,ASV767_2409
1,2403,ASV768,2403,0,0,0,motu372,ASV768_2403,ASV768_2403
1,2397,ASV769,2397,0,0,0,motu373,ASV769_2397,ASV769_2397
3,2729,ASV770,2378,0,2,2,motu374,ASV770_2378,ASV770_2729
1,2378,ASV771,2378,0,0,0,motu375,ASV771_2378,ASV771_2378
1,2376,ASV772,2376,0,0,0,motu376,ASV772_2376,ASV772_2376
1,2349,ASV774,2349,0,0,0,motu377,ASV774_2349,ASV774_2349
1,2345,ASV775,2345,0,0,0,motu378,ASV775_2345,ASV775_2345
1,2305,ASV776,2305,0,0,0,motu379,ASV776_2305,ASV776_2305
1,2277,ASV777,2277,0,0,0,motu380,ASV777_2277,ASV777_2277
1,2269,ASV778,2269,0,0,0,motu381,ASV778_2269,ASV778_2269
1,2253,ASV779,2253,0,0,0,motu382,ASV779_2253,ASV779_2253
1,2220,ASV783,2220,0,0,0,motu383,ASV783_2220,ASV783_2220
1,2203,ASV784,2203,0,0,0,motu384,ASV784_2203,ASV784_2203
1,2200,ASV785,2200,0,0,0,motu385,ASV785_2200,ASV785_2200
1,2170,ASV788,2170,0,0,0,motu386,ASV788_2170,ASV788_2170
1,2130,ASV792,2130,0,0,0,motu387,ASV792_2130,ASV792_2130
1,2111,ASV793,2111,0,0,0,motu388,ASV793_2111,ASV793_2111
3,3008,ASV794,2102,0,1,1,motu389,ASV794_2102,ASV794_3008
1,2096,ASV795,2096,0,0,0,motu390,ASV795_2096,ASV795_2096
1,2078,ASV797,2078,0,0,0,motu391,ASV797_2078,ASV797_2078
1,2076,ASV798,2076,0,0,0,motu392,ASV798_2076,ASV798_2076
1,2071,ASV799,2071,0,0,0,motu393,ASV799_2071,ASV799_2071
1,2070,ASV800,2070,0,0,0,motu394,ASV800_2070,ASV800_2070
1,2051,ASV801,2051,0,0,0,motu395,ASV801_2051,ASV801_2051
1,2036,ASV803,2036,0,0,0,motu396,ASV803_2036,ASV803_2036
2,2151,ASV804,2036,0,1,1,motu397,ASV804_2036,ASV804_2151
2,2255,ASV808,2011,0,1,1,motu398,ASV808_2011,ASV808_2255
1,2007,ASV809,2007,0,0,0,motu399,ASV809_2007,ASV809_2007
1,2000,ASV811,2000,0,0,0,motu400,ASV811_2000,ASV811_2000
1,2000,ASV812,2000,0,0,0,motu401,ASV812_2000,ASV812_2000
5,3393,ASV814,1993,0,2,2,motu402,ASV814_1993,ASV814_3393
1,1985,ASV815,1985,0,0,0,motu403,ASV815_1985,ASV815_1985
1,1972,ASV820,1972,0,0,0,motu404,ASV820_1972,ASV820_1972
1,1946,ASV823,1946,0,0,0,motu405,ASV823_1946,ASV823_1946
1,1904,ASV826,1904,0,0,0,motu406,ASV826_1904,ASV826_1904
1,1880,ASV827,1880,0,0,0,motu407,ASV827_1880,ASV827_1880
1,1871,ASV829,1871,0,0,0,motu408,ASV829_1871,ASV829_1871
1,1851,ASV833,1851,0,0,0,motu409,ASV833_1851,ASV833_1851
1,1850,ASV834,1850,0,0,0,motu410,ASV834_1850,ASV834_1850
2,1917,ASV839,1836,0,1,1,motu411,ASV839_1836,ASV839_1917
1,1834,ASV840,1834,0,0,0,motu412,ASV840_1834,ASV840_1834
1,1806,ASV841,1806,0,0,0,motu413,ASV841_1806,ASV841_1806
2,2266,ASV842,1805,0,1,1,motu414,ASV842_1805,ASV842_2266
1,1782,ASV846,1782,0,0,0,motu415,ASV846_1782,ASV846_1782
1,1765,ASV847,1765,0,0,0,motu416,ASV847_1765,ASV847_1765
1,1752,ASV849,1752,0,0,0,motu417,ASV849_1752,ASV849_1752
1,1738,ASV852,1738,0,0,0,motu418,ASV852_1738,ASV852_1738
1,1736,ASV853,1736,0,0,0,motu419,ASV853_1736,ASV853_1736
1,1732,ASV854,1732,0,0,0,motu420,ASV854_1732,ASV854_1732
1,1715,ASV856,1715,0,0,0,motu421,ASV856_1715,ASV856_1715
1,1713,ASV857,1713,0,0,0,motu422,ASV857_1713,ASV857_1713
1,1702,ASV858,1702,0,0,0,motu423,ASV858_1702,ASV858_1702
1,1695,ASV859,1695,0,0,0,motu424,ASV859_1695,ASV859_1695
1,1692,ASV860,1692,0,0,0,motu425,ASV860_1692,ASV860_1692
1,1688,ASV861,1688,0,0,0,motu426,ASV861_1688,ASV861_1688
1,1672,ASV864,1672,0,0,0,motu427,ASV864_1672,ASV864_1672
2,1726,ASV865,1668,0,1,1,motu428,ASV865_1668,ASV865_1726
1,1666,ASV866,1666,0,0,0,motu429,ASV866_1666,ASV866_1666
2,2413,ASV867,1662,0,1,1,motu430,ASV867_1662,ASV867_2413
1,1655,ASV868,1655,0,0,0,motu431,ASV868_1655,ASV868_1655
1,1643,ASV869,1643,0,0,0,motu432,ASV869_1643,ASV869_1643
1,1641,ASV870,1641,0,0,0,motu433,ASV870_1641,ASV870_1641
1,1614,ASV871,1614,0,0,0,motu434,ASV871_1614,ASV871_1614
1,1591,ASV876,1591,0,0,0,motu435,ASV876_1591,ASV876_1591
1,1589,ASV877,1589,0,0,0,motu436,ASV877_1589,ASV877_1589
1,1588,ASV878,1588,0,0,0,motu437,ASV878_1588,ASV878_1588
1,1584,ASV881,1584,0,0,0,motu438,ASV881_1584,ASV881_1584
1,1580,ASV883,1580,0,0,0,motu439,ASV883_1580,ASV883_1580
1,1560,ASV884,1560,0,0,0,motu440,ASV884_1560,ASV884_1560
1,1556,ASV885,1556,0,0,0,motu441,ASV885_1556,ASV885_1556
1,1551,ASV886,1551,0,0,0,motu442,ASV886_1551,ASV886_1551
1,1545,ASV887,1545,0,0,0,motu443,ASV887_1545,ASV887_1545
1,1522,ASV889,1522,0,0,0,motu444,ASV889_1522,ASV889_1522
1,1503,ASV891,1503,0,0,0,motu445,ASV891_1503,ASV891_1503
1,1498,ASV892,1498,0,0,0,motu446,ASV892_1498,ASV892_1498
1,1496,ASV893,1496,0,0,0,motu447,ASV893_1496,ASV893_1496
1,1495,ASV894,1495,0,0,0,motu448,ASV894_1495,ASV894_1495
1,1480,ASV895,1480,0,0,0,motu449,ASV895_1480,ASV895_1480
1,1474,ASV896,1474,0,0,0,motu450,ASV896_1474,ASV896_1474
1,1471,ASV899,1471,0,0,0,motu451,ASV899_1471,ASV899_1471
1,1449,ASV902,1449,0,0,0,motu452,ASV902_1449,ASV902_1449
1,1445,ASV903,1445,0,0,0,motu453,ASV903_1445,ASV903_1445
1,1445,ASV904,1445,0,0,0,motu454,ASV904_1445,ASV904_1445
1,1443,ASV905,1443,0,0,0,motu455,ASV905_1443,ASV905_1443
1,1432,ASV906,1432,0,0,0,motu456,ASV906_1432,ASV906_1432
1,1432,ASV907,1432,0,0,0,motu457,ASV907_1432,ASV907_1432
1,1425,ASV908,1425,0,0,0,motu458,ASV908_1425,ASV908_1425
1,1406,ASV913,1406,0,0,0,motu459,ASV913_1406,ASV913_1406
1,1403,ASV914,1403,0,0,0,motu460,ASV914_1403,ASV914_1403
1,1398,ASV916,1398,0,0,0,motu461,ASV916_1398,ASV916_1398
1,1388,ASV918,1388,0,0,0,motu462,ASV918_1388,ASV918_1388
2,1471,ASV920,1374,0,1,1,motu463,ASV920_1374,ASV920_1471
2,1366,ASV922,1348,0,1,1,motu464,ASV922_1348,ASV922_1366
1,1337,ASV923,1337,0,0,0,motu465,ASV923_1337,ASV923_1337
1,1322,ASV925,1322,0,0,0,motu466,ASV925_1322,ASV925_1322
1,1310,ASV926,1310,0,0,0,motu467,ASV926_1310,ASV926_1310
1,1281,ASV930,1281,0,0,0,motu468,ASV930_1281,ASV930_1281
1,1271,ASV933,1271,0,0,0,motu469,ASV933_1271,ASV933_1271
1,1267,ASV936,1267,0,0,0,motu470,ASV936_1267,ASV936_1267
1,1261,ASV938,1261,0,0,0,motu471,ASV938_1261,ASV938_1261
1,1258,ASV939,1258,0,0,0,motu472,ASV939_1258,ASV939_1258
2,1658,ASV941,1252,0,1,1,motu473,ASV941_1252,ASV941_1658
1,1246,ASV942,1246,0,0,0,motu474,ASV942_1246,ASV942_1246
1,1244,ASV943,1244,0,0,0,motu475,ASV943_1244,ASV943_1244
1,1239,ASV944,1239,0,0,0,motu476,ASV944_1239,ASV944_1239
1,1231,ASV946,1231,0,0,0,motu477,ASV946_1231,ASV946_1231
3,2255,ASV947,1227,0,2,2,motu478,ASV947_1227,ASV947_2255
4,2268,ASV948,1225,0,2,2,motu479,ASV948_1225,ASV948_2268
1,1213,ASV952,1213,0,0,0,motu480,ASV952_1213,ASV952_1213
1,1212,ASV953,1212,0,0,0,motu481,ASV953_1212,ASV953_1212
1,1208,ASV954,1208,0,0,0,motu482,ASV954_1208,ASV954_1208
1,1194,ASV956,1194,0,0,0,motu483,ASV956_1194,ASV956_1194
1,1188,ASV958,1188,0,0,0,motu484,ASV958_1188,ASV958_1188
1,1170,ASV961,1170,0,0,0,motu485,ASV961_1170,ASV961_1170
1,1160,ASV965,1160,0,0,0,motu486,ASV965_1160,ASV965_1160
1,1160,ASV966,1160,0,0,0,motu487,ASV966_1160,ASV966_1160
2,1293,ASV967,1158,0,1,1,motu488,ASV967_1158,ASV967_1293
1,1153,ASV968,1153,0,0,0,motu489,ASV968_1153,ASV968_1153
1,1143,ASV970,1143,0,0,0,motu490,ASV970_1143,ASV970_1143
1,1120,ASV972,1120,0,0,0,motu491,ASV972_1120,ASV972_1120
1,1117,ASV973,1117,0,0,0,motu492,ASV973_1117,ASV973_1117
1,1109,ASV974,1109,0,0,0,motu493,ASV974_1109,ASV974_1109
1,1100,ASV975,1100,0,0,0,motu494,ASV975_1100,ASV975_1100
1,1091,ASV976,1091,0,0,0,motu495,ASV976_1091,ASV976_1091
1,1089,ASV977,1089,0,0,0,motu496,ASV977_1089,ASV977_1089
1,1083,ASV979,1083,0,0,0,motu497,ASV979_1083,ASV979_1083
1,1082,ASV980,1082,0,0,0,motu498,ASV980_1082,ASV980_1082
1,1057,ASV984,1057,0,0,0,motu499,ASV984_1057,ASV984_1057
1,1041,ASV986,1041,0,0,0,motu500,ASV986_1041,ASV986_1041
1,1009,ASV993,1009,0,0,0,motu501,ASV993_1009,ASV993_1009
1,1007,ASV994,1007,0,0,0,motu502,ASV994_1007,ASV994_1007
1,1000,ASV995,1000,0,0,0,motu503,ASV995_1000,ASV995_1000
1,995,ASV997,995,0,0,0,motu504,ASV997_995,ASV997_995
1,995,ASV998,995,0,0,0,motu505,ASV998_995,ASV998_995
1,992,ASV1000,992,0,0,0,motu506,ASV1000_992,ASV1000_992
1,992,ASV999,992,0,0,0,motu507,ASV999_992,ASV999_992
1,988,ASV1001,988,0,0,0,motu508,ASV1001_988,ASV1001_988
2,1004,ASV1002,983,0,1,1,motu509,ASV1002_983,ASV1002_1004
1,983,ASV1004,983,0,0,0,motu510,ASV1004_983,ASV1004_983
1,963,ASV1008,963,0,0,0,motu511,ASV1008_963,ASV1008_963
1,962,ASV1009,962,0,0,0,motu512,ASV1009_962,ASV1009_962
1,960,ASV1010,960,0,0,0,motu513,ASV1010_960,ASV1010_960
1,954,ASV1011,954,0,0,0,motu514,ASV1011_954,ASV1011_954
3,1033,ASV1012,948,0,2,2,motu515,ASV1012_948,ASV1012_1033
1,947,ASV1014,947,0,0,0,motu516,ASV1014_947,ASV1014_947
1,946,ASV1015,946,0,0,0,motu517,ASV1015_946,ASV1015_946
1,938,ASV1016,938,0,0,0,motu518,ASV1016_938,ASV1016_938
1,930,ASV1017,930,0,0,0,motu519,ASV1017_930,ASV1017_930
1,919,ASV1021,919,0,0,0,motu520,ASV1021_919,ASV1021_919
1,916,ASV1023,916,0,0,0,motu521,ASV1023_916,ASV1023_916
2,994,ASV1024,913,0,1,1,motu522,ASV1024_913,ASV1024_994
1,911,ASV1025,911,0,0,0,motu523,ASV1025_911,ASV1025_911
1,907,ASV1026,907,0,0,0,motu524,ASV1026_907,ASV1026_907
1,904,ASV1027,904,0,0,0,motu525,ASV1027_904,ASV1027_904
2,1325,ASV1028,904,0,1,1,motu526,ASV1028_904,ASV1028_1325
3,1208,ASV1029,902,0,1,1,motu527,ASV1029_902,ASV1029_1208
1,901,ASV1030,901,0,0,0,motu528,ASV1030_901,ASV1030_901
1,898,ASV1032,898,0,0,0,motu529,ASV1032_898,ASV1032_898
1,892,ASV1033,892,0,0,0,motu530,ASV1033_892,ASV1033_892
1,888,ASV1035,888,0,0,0,motu531,ASV1035_888,ASV1035_888
1,885,ASV1036,885,0,0,0,motu532,ASV1036_885,ASV1036_885
1,885,ASV1037,885,0,0,0,motu533,ASV1037_885,ASV1037_885
1,879,ASV1038,879,0,0,0,motu534,ASV1038_879,ASV1038_879
1,879,ASV1039,879,0,0,0,motu535,ASV1039_879,ASV1039_879
1,876,ASV1040,876,0,0,0,motu536,ASV1040_876,ASV1040_876
2,937,ASV1041,876,0,1,1,motu537,ASV1041_876,ASV1041_937
1,866,ASV1042,866,0,0,0,motu538,ASV1042_866,ASV1042_866
1,864,ASV1043,864,0,0,0,motu539,ASV1043_864,ASV1043_864
1,862,ASV1044,862,0,0,0,motu540,ASV1044_862,ASV1044_862
1,858,ASV1045,858,0,0,0,motu541,ASV1045_858,ASV1045_858
1,857,ASV1046,857,0,0,0,motu542,ASV1046_857,ASV1046_857
1,848,ASV1048,848,0,0,0,motu543,ASV1048_848,ASV1048_848
1,846,ASV1049,846,0,0,0,motu544,ASV1049_846,ASV1049_846
1,844,ASV1050,844,0,0,0,motu545,ASV1050_844,ASV1050_844
1,844,ASV1051,844,0,0,0,motu546,ASV1051_844,ASV1051_844
1,840,ASV1052,840,0,0,0,motu547,ASV1052_840,ASV1052_840
1,837,ASV1053,837,0,0,0,motu548,ASV1053_837,ASV1053_837
1,836,ASV1054,836,0,0,0,motu549,ASV1054_836,ASV1054_836
1,834,ASV1055,834,0,0,0,motu550,ASV1055_834,ASV1055_834
1,823,ASV1057,823,0,0,0,motu551,ASV1057_823,ASV1057_823
2,888,ASV1059,819,0,1,1,motu552,ASV1059_819,ASV1059_888
1,818,ASV1060,818,0,0,0,motu553,ASV1060_818,ASV1060_818
1,815,ASV1062,815,0,0,0,motu554,ASV1062_815,ASV1062_815
1,812,ASV1063,812,0,0,0,motu555,ASV1063_812,ASV1063_812
1,809,ASV1065,809,0,0,0,motu556,ASV1065_809,ASV1065_809
1,808,ASV1066,808,0,0,0,motu557,ASV1066_808,ASV1066_808
1,807,ASV1067,807,0,0,0,motu558,ASV1067_807,ASV1067_807
1,803,ASV1069,803,0,0,0,motu559,ASV1069_803,ASV1069_803
1,801,ASV1071,801,0,0,0,motu560,ASV1071_801,ASV1071_801
1,798,ASV1072,798,0,0,0,motu561,ASV1072_798,ASV1072_798
1,795,ASV1073,795,0,0,0,motu562,ASV1073_795,ASV1073_795
1,795,ASV1074,795,0,0,0,motu563,ASV1074_795,ASV1074_795
1,793,ASV1075,793,0,0,0,motu564,ASV1075_793,ASV1075_793
1,792,ASV1076,792,0,0,0,motu565,ASV1076_792,ASV1076_792
1,790,ASV1077,790,0,0,0,motu566,ASV1077_790,ASV1077_790
1,788,ASV1078,788,0,0,0,motu567,ASV1078_788,ASV1078_788
1,785,ASV1079,785,0,0,0,motu568,ASV1079_785,ASV1079_785
1,785,ASV1080,785,0,0,0,motu569,ASV1080_785,ASV1080_785
1,784,ASV1081,784,0,0,0,motu570,ASV1081_784,ASV1081_784
1,783,ASV1082,783,0,0,0,motu571,ASV1082_783,ASV1082_783
1,781,ASV1084,781,0,0,0,motu572,ASV1084_781,ASV1084_781
1,779,ASV1085,779,0,0,0,motu573,ASV1085_779,ASV1085_779
1,777,ASV1086,777,0,0,0,motu574,ASV1086_777,ASV1086_777
1,775,ASV1087,775,0,0,0,motu575,ASV1087_775,ASV1087_775
1,772,ASV1089,772,0,0,0,motu576,ASV1089_772,ASV1089_772
1,764,ASV1091,764,0,0,0,motu577,ASV1091_764,ASV1091_764
1,759,ASV1093,759,0,0,0,motu578,ASV1093_759,ASV1093_759
1,757,ASV1094,757,0,0,0,motu579,ASV1094_757,ASV1094_757
1,757,ASV1095,757,0,0,0,motu580,ASV1095_757,ASV1095_757
1,757,ASV1096,757,0,0,0,motu581,ASV1096_757,ASV1096_757
2,796,ASV1098,756,0,1,1,motu582,ASV1098_756,ASV1098_796
1,752,ASV1100,752,0,0,0,motu583,ASV1100_752,ASV1100_752
1,750,ASV1103,750,0,0,0,motu584,ASV1103_750,ASV1103_750
1,750,ASV1104,750,0,0,0,motu585,ASV1104_750,ASV1104_750
1,747,ASV1105,747,0,0,0,motu586,ASV1105_747,ASV1105_747
2,758,ASV1108,736,0,1,1,motu587,ASV1108_736,ASV1108_758
1,735,ASV1110,735,0,0,0,motu588,ASV1110_735,ASV1110_735
1,717,ASV1112,717,0,0,0,motu589,ASV1112_717,ASV1112_717
2,1222,ASV1114,700,0,1,1,motu590,ASV1114_700,ASV1114_1222
1,699,ASV1115,699,0,0,0,motu591,ASV1115_699,ASV1115_699
1,697,ASV1116,697,0,0,0,motu592,ASV1116_697,ASV1116_697
4,1251,ASV1117,695,0,2,2,motu593,ASV1117_695,ASV1117_1251
3,935,ASV1119,693,0,1,1,motu594,ASV1119_693,ASV1119_935
3,1406,ASV1120,691,0,1,1,motu595,ASV1120_691,ASV1120_1406
1,690,ASV1121,690,0,0,0,motu596,ASV1121_690,ASV1121_690
1,688,ASV1122,688,0,0,0,motu597,ASV1122_688,ASV1122_688
1,688,ASV1123,688,0,0,0,motu598,ASV1123_688,ASV1123_688
2,1298,ASV1124,686,0,1,1,motu599,ASV1124_686,ASV1124_1298
2,1224,ASV1125,685,0,1,1,motu600,ASV1125_685,ASV1125_1224
1,685,ASV1126,685,0,0,0,motu601,ASV1126_685,ASV1126_685
1,683,ASV1127,683,0,0,0,motu602,ASV1127_683,ASV1127_683
1,675,ASV1128,675,0,0,0,motu603,ASV1128_675,ASV1128_675
2,824,ASV1130,674,0,1,1,motu604,ASV1130_674,ASV1130_824
1,670,ASV1131,670,0,0,0,motu605,ASV1131_670,ASV1131_670
1,669,ASV1133,669,0,0,0,motu606,ASV1133_669,ASV1133_669
1,668,ASV1134,668,0,0,0,motu607,ASV1134_668,ASV1134_668
1,668,ASV1135,668,0,0,0,motu608,ASV1135_668,ASV1135_668
1,667,ASV1136,667,0,0,0,motu609,ASV1136_667,ASV1136_667
1,666,ASV1137,666,0,0,0,motu610,ASV1137_666,ASV1137_666
3,742,ASV1138,662,0,1,1,motu611,ASV1138_662,ASV1138_742
1,659,ASV1139,659,0,0,0,motu612,ASV1139_659,ASV1139_659
1,656,ASV1140,656,0,0,0,motu613,ASV1140_656,ASV1140_656
1,649,ASV1145,649,0,0,0,motu614,ASV1145_649,ASV1145_649
1,646,ASV1147,646,0,0,0,motu615,ASV1147_646,ASV1147_646
1,644,ASV1148,644,0,0,0,motu616,ASV1148_644,ASV1148_644
1,641,ASV1149,641,0,0,0,motu617,ASV1149_641,ASV1149_641
1,639,ASV1150,639,0,0,0,motu618,ASV1150_639,ASV1150_639
1,635,ASV1152,635,0,0,0,motu619,ASV1152_635,ASV1152_635
1,634,ASV1153,634,0,0,0,motu620,ASV1153_634,ASV1153_634
1,633,ASV1154,633,0,0,0,motu621,ASV1154_633,ASV1154_633
1,631,ASV1155,631,0,0,0,motu622,ASV1155_631,ASV1155_631
1,628,ASV1158,628,0,0,0,motu623,ASV1158_628,ASV1158_628
1,616,ASV1159,616,0,0,0,motu624,ASV1159_616,ASV1159_616
1,614,ASV1162,614,0,0,0,motu625,ASV1162_614,ASV1162_614
1,612,ASV1163,612,0,0,0,motu626,ASV1163_612,ASV1163_612
1,610,ASV1165,610,0,0,0,motu627,ASV1165_610,ASV1165_610
1,607,ASV1166,607,0,0,0,motu628,ASV1166_607,ASV1166_607
1,605,ASV1168,605,0,0,0,motu629,ASV1168_605,ASV1168_605
1,604,ASV1169,604,0,0,0,motu630,ASV1169_604,ASV1169_604
1,600,ASV1170,600,0,0,0,motu631,ASV1170_600,ASV1170_600
1,598,ASV1171,598,0,0,0,motu632,ASV1171_598,ASV1171_598
1,593,ASV1172,593,0,0,0,motu633,ASV1172_593,ASV1172_593
1,592,ASV1173,592,0,0,0,motu634,ASV1173_592,ASV1173_592
1,592,ASV1174,592,0,0,0,motu635,ASV1174_592,ASV1174_592
1,586,ASV1175,586,0,0,0,motu636,ASV1175_586,ASV1175_586
1,585,ASV1176,585,0,0,0,motu637,ASV1176_585,ASV1176_585
1,583,ASV1177,583,0,0,0,motu638,ASV1177_583,ASV1177_583
1,579,ASV1180,579,0,0,0,motu639,ASV1180_579,ASV1180_579
1,577,ASV1181,577,0,0,0,motu640,ASV1181_577,ASV1181_577
3,931,ASV1182,577,0,2,2,motu641,ASV1182_577,ASV1182_931
1,574,ASV1185,574,0,0,0,motu642,ASV1185_574,ASV1185_574
1,573,ASV1187,573,0,0,0,motu643,ASV1187_573,ASV1187_573
1,570,ASV1188,570,0,0,0,motu644,ASV1188_570,ASV1188_570
1,569,ASV1189,569,0,0,0,motu645,ASV1189_569,ASV1189_569
1,566,ASV1190,566,0,0,0,motu646,ASV1190_566,ASV1190_566
1,556,ASV1192,556,0,0,0,motu647,ASV1192_556,ASV1192_556
1,556,ASV1193,556,0,0,0,motu648,ASV1193_556,ASV1193_556
1,555,ASV1194,555,0,0,0,motu649,ASV1194_555,ASV1194_555
1,553,ASV1195,553,0,0,0,motu650,ASV1195_553,ASV1195_553
1,551,ASV1197,551,0,0,0,motu651,ASV1197_551,ASV1197_551
1,549,ASV1198,549,0,0,0,motu652,ASV1198_549,ASV1198_549
1,546,ASV1200,546,0,0,0,motu653,ASV1200_546,ASV1200_546
1,545,ASV1201,545,0,0,0,motu654,ASV1201_545,ASV1201_545
1,544,ASV1202,544,0,0,0,motu655,ASV1202_544,ASV1202_544
1,544,ASV1203,544,0,0,0,motu656,ASV1203_544,ASV1203_544
1,543,ASV1204,543,0,0,0,motu657,ASV1204_543,ASV1204_543
1,542,ASV1206,542,0,0,0,motu658,ASV1206_542,ASV1206_542
1,539,ASV1209,539,0,0,0,motu659,ASV1209_539,ASV1209_539
2,875,ASV1210,538,0,1,1,motu660,ASV1210_538,ASV1210_875
1,537,ASV1211,537,0,0,0,motu661,ASV1211_537,ASV1211_537
1,535,ASV1213,535,0,0,0,motu662,ASV1213_535,ASV1213_535
1,534,ASV1214,534,0,0,0,motu663,ASV1214_534,ASV1214_534
1,533,ASV1215,533,0,0,0,motu664,ASV1215_533,ASV1215_533
1,533,ASV1216,533,0,0,0,motu665,ASV1216_533,ASV1216_533
1,532,ASV1217,532,0,0,0,motu666,ASV1217_532,ASV1217_532
1,527,ASV1218,527,0,0,0,motu667,ASV1218_527,ASV1218_527
1,526,ASV1219,526,0,0,0,motu668,ASV1219_526,ASV1219_526
1,525,ASV1220,525,0,0,0,motu669,ASV1220_525,ASV1220_525
1,523,ASV1221,523,0,0,0,motu670,ASV1221_523,ASV1221_523
1,523,ASV1222,523,0,0,0,motu671,ASV1222_523,ASV1222_523
1,521,ASV1225,521,0,0,0,motu672,ASV1225_521,ASV1225_521
1,514,ASV1228,514,0,0,0,motu673,ASV1228_514,ASV1228_514
1,511,ASV1230,511,0,0,0,motu674,ASV1230_511,ASV1230_511
1,510,ASV1232,510,0,0,0,motu675,ASV1232_510,ASV1232_510
2,568,ASV1233,507,0,1,1,motu676,ASV1233_507,ASV1233_568
1,504,ASV1236,504,0,0,0,motu677,ASV1236_504,ASV1236_504
1,501,ASV1238,501,0,0,0,motu678,ASV1238_501,ASV1238_501
1,493,ASV1240,493,0,0,0,motu679,ASV1240_493,ASV1240_493
1,493,ASV1241,493,0,0,0,motu680,ASV1241_493,ASV1241_493
1,492,ASV1242,492,0,0,0,motu681,ASV1242_492,ASV1242_492
1,491,ASV1243,491,0,0,0,motu682,ASV1243_491,ASV1243_491
1,490,ASV1244,490,0,0,0,motu683,ASV1244_490,ASV1244_490
2,594,ASV1245,489,0,1,1,motu684,ASV1245_489,ASV1245_594
2,586,ASV1247,482,0,1,1,motu685,ASV1247_482,ASV1247_586
1,480,ASV1248,480,0,0,0,motu686,ASV1248_480,ASV1248_480
1,478,ASV1249,478,0,0,0,motu687,ASV1249_478,ASV1249_478
1,476,ASV1250,476,0,0,0,motu688,ASV1250_476,ASV1250_476
1,476,ASV1251,476,0,0,0,motu689,ASV1251_476,ASV1251_476
1,474,ASV1252,474,0,0,0,motu690,ASV1252_474,ASV1252_474
1,474,ASV1253,474,0,0,0,motu691,ASV1253_474,ASV1253_474
1,467,ASV1256,467,0,0,0,motu692,ASV1256_467,ASV1256_467
1,467,ASV1257,467,0,0,0,motu693,ASV1257_467,ASV1257_467
2,488,ASV1259,462,0,1,1,motu694,ASV1259_462,ASV1259_488
1,462,ASV1260,462,0,0,0,motu695,ASV1260_462,ASV1260_462
1,460,ASV1262,460,0,0,0,motu696,ASV1262_460,ASV1262_460
1,460,ASV1263,460,0,0,0,motu697,ASV1263_460,ASV1263_460
1,458,ASV1264,458,0,0,0,motu698,ASV1264_458,ASV1264_458
1,455,ASV1265,455,0,0,0,motu699,ASV1265_455,ASV1265_455
2,777,ASV1266,454,0,1,1,motu700,ASV1266_454,ASV1266_777
1,453,ASV1267,453,0,0,0,motu701,ASV1267_453,ASV1267_453
1,451,ASV1268,451,0,0,0,motu702,ASV1268_451,ASV1268_451
1,444,ASV1270,444,0,0,0,motu703,ASV1270_444,ASV1270_444
1,442,ASV1271,442,0,0,0,motu704,ASV1271_442,ASV1271_442
1,440,ASV1273,440,0,0,0,motu705,ASV1273_440,ASV1273_440
1,440,ASV1274,440,0,0,0,motu706,ASV1274_440,ASV1274_440
1,438,ASV1275,438,0,0,0,motu707,ASV1275_438,ASV1275_438
1,436,ASV1277,436,0,0,0,motu708,ASV1277_436,ASV1277_436
1,435,ASV1279,435,0,0,0,motu709,ASV1279_435,ASV1279_435
1,434,ASV1280,434,0,0,0,motu710,ASV1280_434,ASV1280_434
1,431,ASV1282,431,0,0,0,motu711,ASV1282_431,ASV1282_431
1,431,ASV1283,431,0,0,0,motu712,ASV1283_431,ASV1283_431
1,426,ASV1287,426,0,0,0,motu713,ASV1287_426,ASV1287_426
1,424,ASV1289,424,0,0,0,motu714,ASV1289_424,ASV1289_424
1,422,ASV1290,422,0,0,0,motu715,ASV1290_422,ASV1290_422
