1	1231	ASV824	1231	0	0	0
3	2255	ASV825	1227	0	2	2
4	2268	ASV826	1225	0	2	2
1	1213	ASV828	1213	0	0	0
1	1212	ASV829	1212	0	0	0
1	1208	ASV830	1208	0	0	0
1	1194	ASV832	1194	0	0	0
1	1188	ASV834	1188	0	0	0
1	1170	ASV837	1170	0	0	0
1	1160	ASV841	1160	0	0	0
1	1160	ASV842	1160	0	0	0
2	1293	ASV843	1158	0	1	1
1	1153	ASV844	1153	0	0	0
1	1153	ASV845	1153	0	0	0
1	1143	ASV846	1143	0	0	0
1	1120	ASV848	1120	0	0	0
1	1117	ASV849	1117	0	0	0
1	1109	ASV850	1109	0	0	0
1	1100	ASV851	1100	0	0	0
1	1091	ASV852	1091	0	0	0
1	1089	ASV853	1089	0	0	0
1	1083	ASV855	1083	0	0	0
1	1082	ASV856	1082	0	0	0
1	1067	ASV858	1067	0	0	0
1	1057	ASV860	1057	0	0	0
1	1041	ASV862	1041	0	0	0
1	1009	ASV867	1009	0	0	0
1	1007	ASV868	1007	0	0	0
1	995	ASV869	995	0	0	0
1	995	ASV870	995	0	0	0
1	992	ASV871	992	0	0	0
1	992	ASV872	992	0	0	0
1	988	ASV873	988	0	0	0
2	1004	ASV874	983	0	1	1
1	983	ASV875	983	0	0	0
1	963	ASV878	963	0	0	0
1	962	ASV879	962	0	0	0
1	960	ASV880	960	0	0	0
1	954	ASV881	954	0	0	0
3	1033	ASV882	948	0	2	2
1	947	ASV883	947	0	0	0
1	946	ASV884	946	0	0	0
1	938	ASV885	938	0	0	0
1	930	ASV886	930	0	0	0
1	919	ASV890	919	0	0	0
1	916	ASV891	916	0	0	0
2	994	ASV892	913	0	1	1
1	911	ASV893	911	0	0	0
1	907	ASV894	907	0	0	0
1	904	ASV895	904	0	0	0
2	1325	ASV896	904	0	1	1
3	1208	ASV897	902	0	1	1
1	901	ASV898	901	0	0	0
1	898	ASV900	898	0	0	0
1	892	ASV901	892	0	0	0
1	888	ASV903	888	0	0	0
1	885	ASV904	885	0	0	0
1	885	ASV905	885	0	0	0
1	879	ASV906	879	0	0	0
1	879	ASV907	879	0	0	0
1	876	ASV908	876	0	0	0
2	937	ASV909	876	0	1	1
1	866	ASV910	866	0	0	0
1	864	ASV911	864	0	0	0
1	862	ASV912	862	0	0	0
1	858	ASV913	858	0	0	0
1	857	ASV914	857	0	0	0
1	848	ASV915	848	0	0	0
1	846	ASV916	846	0	0	0
1	844	ASV917	844	0	0	0
1	844	ASV918	844	0	0	0
1	840	ASV919	840	0	0	0
1	837	ASV920	837	0	0	0
1	836	ASV921	836	0	0	0
1	834	ASV922	834	0	0	0
1	823	ASV924	823	0	0	0
2	888	ASV926	819	0	1	1
1	818	ASV927	818	0	0	0
1	815	ASV928	815	0	0	0
1	812	ASV929	812	0	0	0
1	809	ASV930	809	0	0	0
1	808	ASV931	808	0	0	0
1	807	ASV932	807	0	0	0
1	803	ASV934	803	0	0	0
1	801	ASV935	801	0	0	0
1	798	ASV936	798	0	0	0
1	795	ASV937	795	0	0	0
1	795	ASV938	795	0	0	0
1	793	ASV939	793	0	0	0
1	792	ASV940	792	0	0	0
1	788	ASV941	788	0	0	0
1	785	ASV942	785	0	0	0
1	785	ASV943	785	0	0	0
1	784	ASV944	784	0	0	0
1	783	ASV945	783	0	0	0
1	781	ASV946	781	0	0	0
1	779	ASV947	779	0	0	0
1	777	ASV948	777	0	0	0
1	775	ASV949	775	0	0	0
1	772	ASV950	772	0	0	0
1	764	ASV951	764	0	0	0
1	759	ASV953	759	0	0	0
1	757	ASV954	757	0	0	0
1	757	ASV955	757	0	0	0
1	757	ASV956	757	0	0	0
2	796	ASV958	756	0	1	1
1	752	ASV960	752	0	0	0
1	750	ASV963	750	0	0	0
1	750	ASV964	750	0	0	0
1	747	ASV965	747	0	0	0
2	758	ASV966	736	0	1	1
1	735	ASV968	735	0	0	0
1	717	ASV970	717	0	0	0
2	1222	ASV971	700	0	1	1
1	699	ASV972	699	0	0	0
1	697	ASV973	697	0	0	0
4	1251	ASV974	695	0	2	2
3	935	ASV976	693	0	1	1
3	1406	ASV977	691	0	1	1
1	690	ASV978	690	0	0	0
1	688	ASV979	688	0	0	0
1	688	ASV980	688	0	0	0
2	1298	ASV981	686	0	1	1
