seed_asv,motu,asv,asv_reads
ASV1279,motu807,ASV1279,261
ASV1280,motu808,ASV1280,260
ASV1281,motu809,ASV1281,259
ASV1282,motu810,ASV1282,258
ASV1284,motu811,ASV1284,251
ASV1285,motu812,ASV1285,251
ASV1286,motu813,ASV1286,250
ASV1288,motu814,ASV1288,249
ASV1289,motu815,ASV1289,248
ASV1292,motu816,ASV1292,246
ASV1294,motu817,ASV1294,244
ASV1295,motu818,ASV1295,241
ASV1296,motu819,ASV1296,239
ASV1297,motu820,ASV1297,238
ASV1297,motu820,ASV1400,166
ASV1297,motu820,ASV1297,404
ASV1300,motu821,ASV1300,238
ASV1301,motu822,ASV1301,237
ASV1303,motu823,ASV1303,237
ASV1304,motu824,ASV1304,236
ASV1305,motu825,ASV1305,234
ASV1307,motu826,ASV1307,232
ASV1309,motu827,ASV1309,231
ASV1311,motu828,ASV1311,230
ASV1312,motu829,ASV1312,229
ASV1314,motu830,ASV1314,227
ASV1315,motu831,ASV1315,227
ASV1316,motu832,ASV1316,226
ASV1317,motu833,ASV1317,226
ASV1320,motu834,ASV1320,224
ASV1320,motu834,ASV1907,19
ASV1320,motu834,ASV1320,243
ASV1321,motu835,ASV1321,223
ASV1323,motu836,ASV1323,223
ASV1324,motu837,ASV1324,222
ASV1325,motu838,ASV1325,218
ASV1326,motu839,ASV1326,217
ASV1327,motu840,ASV1327,217
ASV1328,motu841,ASV1328,217
ASV1330,motu842,ASV1330,216
ASV1331,motu843,ASV1331,214
ASV1333,motu844,ASV1333,214
ASV1334,motu845,ASV1334,213
ASV1335,motu846,ASV1335,212
ASV1336,motu847,ASV1336,210
ASV1337,motu848,ASV1337,210
ASV1338,motu849,ASV1338,210
ASV1339,motu850,ASV1339,210
ASV1340,motu851,ASV1340,209
ASV1341,motu852,ASV1341,209
ASV1342,motu853,ASV1342,208
ASV1343,motu854,ASV1343,207
ASV1344,motu855,ASV1344,207
ASV1345,motu856,ASV1345,207
ASV1346,motu857,ASV1346,207
ASV1349,motu858,ASV1349,203
ASV1350,motu859,ASV1350,203
ASV1352,motu860,ASV1352,202
ASV1353,motu861,ASV1353,201
ASV1354,motu862,ASV1354,200
ASV1355,motu863,ASV1355,200
ASV1356,motu864,ASV1356,198
ASV1357,motu865,ASV1357,198
ASV1358,motu866,ASV1358,197
ASV1359,motu867,ASV1359,195
ASV1360,motu868,ASV1360,195
ASV1361,motu869,ASV1361,195
ASV1362,motu870,ASV1362,193
ASV1363,motu871,ASV1363,191
ASV1364,motu872,ASV1364,190
ASV1364,motu872,ASV2086,3
ASV1364,motu872,ASV1364,193
ASV1365,motu873,ASV1365,189
ASV1366,motu874,ASV1366,189
ASV1367,motu875,ASV1367,188
ASV1369,motu876,ASV1369,186
ASV1370,motu877,ASV1370,186
ASV1371,motu878,ASV1371,184
ASV1372,motu879,ASV1372,184
ASV1373,motu880,ASV1373,183
ASV1374,motu881,ASV1374,182
ASV1375,motu882,ASV1375,182
ASV1375,motu882,ASV1612,75
ASV1375,motu882,ASV1375,257
ASV1376,motu883,ASV1376,182
ASV1377,motu884,ASV1377,180
ASV1378,motu885,ASV1378,179
ASV1379,motu886,ASV1379,178
ASV1380,motu887,ASV1380,178
ASV1381,motu888,ASV1381,176
ASV1384,motu889,ASV1384,175
ASV1386,motu890,ASV1386,175
ASV1387,motu891,ASV1387,174
ASV1387,motu891,ASV1741,47
ASV1387,motu891,ASV1387,221
ASV1388,motu892,ASV1388,173
ASV1389,motu893,ASV1389,172
ASV1390,motu894,ASV1390,172
ASV1391,motu895,ASV1391,172
ASV1392,motu896,ASV1392,171
ASV1396,motu897,ASV1396,170
ASV1397,motu898,ASV1397,168
ASV1397,motu898,ASV2018,8
ASV1397,motu898,ASV1397,176
ASV1398,motu899,ASV1398,167
ASV1399,motu900,ASV1399,167
ASV1401,motu901,ASV1401,166
ASV1405,motu902,ASV1405,163
ASV1405,motu902,ASV1538,99
ASV1405,motu902,ASV1405,262
ASV1406,motu903,ASV1406,162
ASV1407,motu904,ASV1407,162
ASV1408,motu905,ASV1408,161
ASV1409,motu906,ASV1409,161
ASV1410,motu907,ASV1410,160
ASV1411,motu908,ASV1411,160
ASV1413,motu909,ASV1413,159
ASV1416,motu910,ASV1416,156
ASV1417,motu911,ASV1417,155
ASV1418,motu912,ASV1418,154
ASV1419,motu913,ASV1419,153
ASV1420,motu914,ASV1420,152
ASV1421,motu915,ASV1421,152
ASV1423,motu916,ASV1423,149
ASV1424,motu917,ASV1424,148
ASV1426,motu918,ASV1426,147
ASV1427,motu919,ASV1427,146
ASV1427,motu919,ASV1951,13
ASV1427,motu919,ASV1427,159
ASV1428,motu920,ASV1428,146
ASV1429,motu921,ASV1429,145
ASV1430,motu922,ASV1430,145
ASV1431,motu923,ASV1431,144
ASV1432,motu924,ASV1432,144
ASV1435,motu925,ASV1435,141
ASV1438,motu926,ASV1438,140
ASV1440,motu927,ASV1440,139
ASV1441,motu928,ASV1441,139
ASV1442,motu929,ASV1442,138
ASV1443,motu930,ASV1443,138
ASV1445,motu931,ASV1445,137
ASV1447,motu932,ASV1447,136
ASV1448,motu933,ASV1448,135
ASV1449,motu934,ASV1449,135
ASV1450,motu935,ASV1450,135
ASV1453,motu936,ASV1453,134
ASV1454,motu937,ASV1454,133
ASV1455,motu938,ASV1455,133
ASV1456,motu939,ASV1456,132
ASV1457,motu940,ASV1457,132
ASV1458,motu941,ASV1458,132
ASV1460,motu942,ASV1460,131
ASV1461,motu943,ASV1461,131
ASV1462,motu944,ASV1462,130
ASV1463,motu945,ASV1463,130
ASV1464,motu946,ASV1464,129
ASV1466,motu947,ASV1466,129
ASV1468,motu948,ASV1468,129
ASV1469,motu949,ASV1469,129
ASV1470,motu950,ASV1470,128
ASV1471,motu951,ASV1471,128
ASV1471,motu951,ASV1949,13
ASV1471,motu951,ASV1471,141
ASV1472,motu952,ASV1472,128
ASV1473,motu953,ASV1473,128
ASV1474,motu954,ASV1474,127
ASV1475,motu955,ASV1475,126
ASV1477,motu956,ASV1477,126
ASV1478,motu957,ASV1478,126
ASV1480,motu958,ASV1480,124
ASV1481,motu959,ASV1481,123
ASV1482,motu960,ASV1482,122
ASV1483,motu961,ASV1483,121
ASV1484,motu962,ASV1484,120
ASV1487,motu963,ASV1487,118
ASV1488,motu964,ASV1488,118
ASV1489,motu965,ASV1489,118
ASV1490,motu966,ASV1490,117
ASV1491,motu967,ASV1491,117
ASV1492,motu968,ASV1492,116
ASV1493,motu969,ASV1493,116
ASV1494,motu970,ASV1494,116
ASV1496,motu971,ASV1496,115
ASV1497,motu972,ASV1497,115
ASV1498,motu973,ASV1498,115
ASV1499,motu974,ASV1499,114
ASV1501,motu975,ASV1501,114
ASV1502,motu976,ASV1502,113
ASV1502,motu976,ASV1680,59
ASV1502,motu976,ASV1502,172
ASV1504,motu977,ASV1504,112
ASV1505,motu978,ASV1505,112
ASV1506,motu979,ASV1506,111
ASV1507,motu980,ASV1507,111
ASV1508,motu981,ASV1508,110
ASV1509,motu982,ASV1509,110
ASV1511,motu983,ASV1511,109
ASV1512,motu984,ASV1512,108
ASV1513,motu985,ASV1513,108
ASV1514,motu986,ASV1514,108
ASV1515,motu987,ASV1515,107
ASV1517,motu988,ASV1517,106
ASV1519,motu989,ASV1519,105
ASV1521,motu990,ASV1521,105
ASV1522,motu991,ASV1522,105
ASV1523,motu992,ASV1523,104
ASV1525,motu993,ASV1525,104
ASV1526,motu994,ASV1526,104
ASV1527,motu995,ASV1527,104
ASV1528,motu996,ASV1528,103
ASV1530,motu997,ASV1530,103
ASV1531,motu998,ASV1531,102
ASV1531,motu998,ASV1660,64
ASV1531,motu998,ASV1531,166
ASV1532,motu999,ASV1532,102
ASV1533,motu1000,ASV1533,102
ASV1535,motu1001,ASV1535,100
ASV1536,motu1002,ASV1536,100
ASV1537,motu1003,ASV1537,100
ASV1539,motu1004,ASV1539,99
ASV1540,motu1005,ASV1540,99
ASV1541,motu1006,ASV1541,99
ASV1542,motu1007,ASV1542,99
ASV1543,motu1008,ASV1543,99
ASV1545,motu1009,ASV1545,98
ASV1548,motu1010,ASV1548,97
ASV1549,motu1011,ASV1549,97
ASV1550,motu1012,ASV1550,97
ASV1551,motu1013,ASV1551,97
ASV1552,motu1014,ASV1552,96
ASV1553,motu1015,ASV1553,96
ASV1553,motu1015,ASV1895,20
ASV1553,motu1015,ASV1553,116
ASV1554,motu1016,ASV1554,94
ASV1555,motu1017,ASV1555,94
ASV1557,motu1018,ASV1557,93
ASV1557,motu1018,ASV1648,66
ASV1557,motu1018,ASV1557,159
ASV1558,motu1019,ASV1558,93
ASV1559,motu1020,ASV1559,93
ASV1560,motu1021,ASV1560,93
ASV1561,motu1022,ASV1561,93
ASV1565,motu1023,ASV1565,90
ASV1567,motu1024,ASV1567,89
ASV1568,motu1025,ASV1568,89
ASV1569,motu1026,ASV1569,89
ASV1570,motu1027,ASV1570,89
ASV1571,motu1028,ASV1571,88
ASV1574,motu1029,ASV1574,85
ASV1575,motu1030,ASV1575,85
ASV1577,motu1031,ASV1577,84
ASV1578,motu1032,ASV1578,84
ASV1580,motu1033,ASV1580,83
ASV1581,motu1034,ASV1581,83
ASV1583,motu1035,ASV1583,82
ASV1584,motu1036,ASV1584,82
ASV1586,motu1037,ASV1586,81
ASV1588,motu1038,ASV1588,81
ASV1590,motu1039,ASV1590,80
ASV1590,motu1039,ASV1669,61
ASV1590,motu1039,ASV1590,141
ASV1591,motu1040,ASV1591,80
ASV1592,motu1041,ASV1592,80
ASV1594,motu1042,ASV1594,79
ASV1595,motu1043,ASV1595,79
ASV1596,motu1044,ASV1596,79
ASV1597,motu1045,ASV1597,78
ASV1600,motu1046,ASV1600,77
ASV1601,motu1047,ASV1601,77
ASV1602,motu1048,ASV1602,77
ASV1604,motu1049,ASV1604,77
ASV1606,motu1050,ASV1606,76
ASV1607,motu1051,ASV1607,76
ASV1608,motu1052,ASV1608,76
ASV1609,motu1053,ASV1609,76
ASV1611,motu1054,ASV1611,75
ASV1613,motu1055,ASV1613,75
ASV1614,motu1056,ASV1614,75
ASV1615,motu1057,ASV1615,74
ASV1616,motu1058,ASV1616,74
ASV1617,motu1059,ASV1617,74
ASV1618,motu1060,ASV1618,74
ASV1619,motu1061,ASV1619,73
ASV1620,motu1062,ASV1620,73
ASV1623,motu1063,ASV1623,72
ASV1624,motu1064,ASV1624,72
ASV1625,motu1065,ASV1625,72
ASV1626,motu1066,ASV1626,72
ASV1628,motu1067,ASV1628,71
ASV1629,motu1068,ASV1629,70
ASV1630,motu1069,ASV1630,70
ASV1631,motu1070,ASV1631,70
ASV1632,motu1071,ASV1632,70
ASV1633,motu1072,ASV1633,70
ASV1634,motu1073,ASV1634,70
ASV1637,motu1074,ASV1637,69
ASV1638,motu1075,ASV1638,69
ASV1641,motu1076,ASV1641,69
ASV1643,motu1077,ASV1643,68
ASV1644,motu1078,ASV1644,67
ASV1645,motu1079,ASV1645,67
ASV1645,motu1079,ASV1757,42
ASV1645,motu1079,ASV1645,109
ASV1646,motu1080,ASV1646,67
ASV1650,motu1081,ASV1650,66
ASV1652,motu1082,ASV1652,66
ASV1655,motu1083,ASV1655,65
ASV1656,motu1084,ASV1656,65
ASV1657,motu1085,ASV1657,65
ASV1657,motu1085,ASV1887,21
ASV1657,motu1085,ASV1657,86
ASV1659,motu1086,ASV1659,64
ASV1662,motu1087,ASV1662,63
ASV1663,motu1088,ASV1663,63
ASV1664,motu1089,ASV1664,63
ASV1665,motu1090,ASV1665,63
ASV1666,motu1091,ASV1666,62
ASV1670,motu1092,ASV1670,61
ASV1671,motu1093,ASV1671,61
ASV1671,motu1093,ASV1728,50
ASV1671,motu1093,ASV1671,111
ASV1672,motu1094,ASV1672,61
ASV1675,motu1095,ASV1675,61
ASV1677,motu1096,ASV1677,60
ASV1678,motu1097,ASV1678,60
ASV1681,motu1098,ASV1681,59
ASV1684,motu1099,ASV1684,58
ASV1686,motu1100,ASV1686,58
ASV1688,motu1101,ASV1688,57
ASV1689,motu1102,ASV1689,57
ASV1690,motu1103,ASV1690,57
ASV1691,motu1104,ASV1691,57
ASV1692,motu1105,ASV1692,57
ASV1694,motu1106,ASV1694,57
ASV1697,motu1107,ASV1697,56
ASV1698,motu1108,ASV1698,56
ASV1699,motu1109,ASV1699,56
ASV1700,motu1110,ASV1700,55
ASV1701,motu1111,ASV1701,55
ASV1703,motu1112,ASV1703,54
ASV1704,motu1113,ASV1704,54
ASV1705,motu1114,ASV1705,54
ASV1706,motu1115,ASV1706,54
ASV1707,motu1116,ASV1707,53
ASV1708,motu1117,ASV1708,53
ASV1709,motu1118,ASV1709,53
ASV1710,motu1119,ASV1710,53
ASV1711,motu1120,ASV1711,53
ASV1712,motu1121,ASV1712,53
ASV1713,motu1122,ASV1713,53
ASV1714,motu1123,ASV1714,53
ASV1716,motu1124,ASV1716,53
ASV1720,motu1125,ASV1720,52
ASV1722,motu1126,ASV1722,51
ASV1722,motu1126,ASV1754,42
ASV1722,motu1126,ASV1722,93
ASV1723,motu1127,ASV1723,51
ASV1724,motu1128,ASV1724,51
ASV1725,motu1129,ASV1725,51
ASV1727,motu1130,ASV1727,50
ASV1729,motu1131,ASV1729,50
ASV1730,motu1132,ASV1730,49
ASV1731,motu1133,ASV1731,49
ASV1732,motu1134,ASV1732,49
ASV1734,motu1135,ASV1734,48
ASV1735,motu1136,ASV1735,48
ASV1736,motu1137,ASV1736,48
ASV1737,motu1138,ASV1737,48
ASV1738,motu1139,ASV1738,48
ASV1739,motu1140,ASV1739,47
ASV1740,motu1141,ASV1740,47
ASV1742,motu1142,ASV1742,46
ASV1743,motu1143,ASV1743,46
ASV1744,motu1144,ASV1744,45
ASV1745,motu1145,ASV1745,44
ASV1747,motu1146,ASV1747,44
ASV1748,motu1147,ASV1748,43
ASV1749,motu1148,ASV1749,43
ASV1750,motu1149,ASV1750,43
ASV1751,motu1150,ASV1751,43
ASV1752,motu1151,ASV1752,43
ASV1753,motu1152,ASV1753,43
ASV1755,motu1153,ASV1755,42
ASV1756,motu1154,ASV1756,42
ASV1758,motu1155,ASV1758,42
ASV1759,motu1156,ASV1759,41
ASV1763,motu1157,ASV1763,40
ASV1764,motu1158,ASV1764,40
ASV1765,motu1159,ASV1765,40
ASV1766,motu1160,ASV1766,40
ASV1767,motu1161,ASV1767,40
ASV1768,motu1162,ASV1768,40
ASV1770,motu1163,ASV1770,39
ASV1771,motu1164,ASV1771,39
ASV1772,motu1165,ASV1772,39
ASV1773,motu1166,ASV1773,39
ASV1775,motu1167,ASV1775,38
ASV1776,motu1168,ASV1776,38
ASV1777,motu1169,ASV1777,38
ASV1778,motu1170,ASV1778,38
ASV1779,motu1171,ASV1779,38
ASV1781,motu1172,ASV1781,37
ASV1782,motu1173,ASV1782,37
ASV1783,motu1174,ASV1783,37
ASV1784,motu1175,ASV1784,36
ASV1785,motu1176,ASV1785,36
ASV1786,motu1177,ASV1786,36
ASV1787,motu1178,ASV1787,36
ASV1788,motu1179,ASV1788,36
ASV1789,motu1180,ASV1789,35
ASV1790,motu1181,ASV1790,35
ASV1791,motu1182,ASV1791,35
ASV1792,motu1183,ASV1792,35
ASV1793,motu1184,ASV1793,35
ASV1794,motu1185,ASV1794,34
ASV1795,motu1186,ASV1795,34
ASV1796,motu1187,ASV1796,34
ASV1797,motu1188,ASV1797,34
ASV1798,motu1189,ASV1798,34
ASV1799,motu1190,ASV1799,34
ASV1800,motu1191,ASV1800,33
ASV1801,motu1192,ASV1801,33
ASV1801,motu1192,ASV1888,21
ASV1801,motu1192,ASV1801,54
ASV1803,motu1193,ASV1803,32
ASV1804,motu1194,ASV1804,32
ASV1805,motu1195,ASV1805,32
ASV1806,motu1196,ASV1806,32
ASV1808,motu1197,ASV1808,32
ASV1809,motu1198,ASV1809,31
ASV1810,motu1199,ASV1810,31
ASV1812,motu1200,ASV1812,31
ASV1813,motu1201,ASV1813,31
ASV1814,motu1202,ASV1814,31
ASV1815,motu1203,ASV1815,30
ASV1816,motu1204,ASV1816,30
ASV1817,motu1205,ASV1817,30
ASV1818,motu1206,ASV1818,30
ASV1819,motu1207,ASV1819,29
ASV1820,motu1208,ASV1820,29
ASV1821,motu1209,ASV1821,29
ASV1822,motu1210,ASV1822,28
ASV1823,motu1211,ASV1823,28
ASV1824,motu1212,ASV1824,28
ASV1825,motu1213,ASV1825,28
ASV1826,motu1214,ASV1826,28
ASV1827,motu1215,ASV1827,28
ASV1828,motu1216,ASV1828,28
ASV1829,motu1217,ASV1829,28
ASV1830,motu1218,ASV1830,27
ASV1831,motu1219,ASV1831,27
ASV1832,motu1220,ASV1832,27
ASV1833,motu1221,ASV1833,27
ASV1834,motu1222,ASV1834,27
ASV1836,motu1223,ASV1836,27
ASV1837,motu1224,ASV1837,27
ASV1839,motu1225,ASV1839,27
ASV1840,motu1226,ASV1840,26
ASV1841,motu1227,ASV1841,26
ASV1842,motu1228,ASV1842,26
ASV1843,motu1229,ASV1843,26
ASV1844,motu1230,ASV1844,26
ASV1845,motu1231,ASV1845,26
ASV1847,motu1232,ASV1847,26
ASV1848,motu1233,ASV1848,26
ASV1849,motu1234,ASV1849,26
ASV1850,motu1235,ASV1850,26
ASV1851,motu1236,ASV1851,25
ASV1852,motu1237,ASV1852,25
ASV1853,motu1238,ASV1853,25
ASV1854,motu1239,ASV1854,25
ASV1855,motu1240,ASV1855,25
ASV1856,motu1241,ASV1856,25
ASV1857,motu1242,ASV1857,25
ASV1858,motu1243,ASV1858,24
ASV1860,motu1244,ASV1860,24
ASV1861,motu1245,ASV1861,24
ASV1862,motu1246,ASV1862,24
ASV1863,motu1247,ASV1863,24
ASV1864,motu1248,ASV1864,24
ASV1865,motu1249,ASV1865,24
ASV1866,motu1250,ASV1866,23
ASV1867,motu1251,ASV1867,23
ASV1868,motu1252,ASV1868,23
ASV1869,motu1253,ASV1869,23
ASV1870,motu1254,ASV1870,22
ASV1871,motu1255,ASV1871,22
ASV1872,motu1256,ASV1872,22
ASV1873,motu1257,ASV1873,22
ASV1874,motu1258,ASV1874,22
ASV1875,motu1259,ASV1875,22
ASV1876,motu1260,ASV1876,22
ASV1879,motu1261,ASV1879,21
ASV1880,motu1262,ASV1880,21
ASV1881,motu1263,ASV1881,21
ASV1883,motu1264,ASV1883,21
ASV1884,motu1265,ASV1884,21
ASV1885,motu1266,ASV1885,21
ASV1886,motu1267,ASV1886,21
ASV1889,motu1268,ASV1889,21
ASV1890,motu1269,ASV1890,20
ASV1891,motu1270,ASV1891,20
ASV1892,motu1271,ASV1892,20
ASV1893,motu1272,ASV1893,20
ASV1894,motu1273,ASV1894,20
ASV1896,motu1274,ASV1896,20
ASV1897,motu1275,ASV1897,19
ASV1898,motu1276,ASV1898,19
ASV1899,motu1277,ASV1899,19
ASV1901,motu1278,ASV1901,19
ASV1902,motu1279,ASV1902,19
ASV1903,motu1280,ASV1903,19
ASV1904,motu1281,ASV1904,19
ASV1905,motu1282,ASV1905,19
ASV1906,motu1283,ASV1906,19
ASV1908,motu1284,ASV1908,18
ASV1912,motu1285,ASV1912,18
ASV1914,motu1286,ASV1914,18
ASV1915,motu1287,ASV1915,18
ASV1916,motu1288,ASV1916,17
ASV1917,motu1289,ASV1917,17
ASV1918,motu1290,ASV1918,17
ASV1919,motu1291,ASV1919,17
ASV1921,motu1292,ASV1921,17
ASV1922,motu1293,ASV1922,17
ASV1923,motu1294,ASV1923,17
ASV1924,motu1295,ASV1924,17
ASV1925,motu1296,ASV1925,17
ASV1926,motu1297,ASV1926,16
ASV1927,motu1298,ASV1927,16
ASV1929,motu1299,ASV1929,16
ASV1930,motu1300,ASV1930,16
ASV1931,motu1301,ASV1931,16
ASV1932,motu1302,ASV1932,16
ASV1933,motu1303,ASV1933,16
ASV1934,motu1304,ASV1934,16
ASV1935,motu1305,ASV1935,16
ASV1936,motu1306,ASV1936,16
ASV1938,motu1307,ASV1938,15
ASV1939,motu1308,ASV1939,15
ASV1940,motu1309,ASV1940,15
ASV1941,motu1310,ASV1941,14
ASV1942,motu1311,ASV1942,14
ASV1943,motu1312,ASV1943,14
ASV1944,motu1313,ASV1944,14
ASV1947,motu1314,ASV1947,14
ASV1950,motu1315,ASV1950,13
ASV1952,motu1316,ASV1952,13
ASV1953,motu1317,ASV1953,13
ASV1954,motu1318,ASV1954,13
ASV1955,motu1319,ASV1955,13
ASV1956,motu1320,ASV1956,13
ASV1957,motu1321,ASV1957,13
ASV1958,motu1322,ASV1958,13
ASV1959,motu1323,ASV1959,13
ASV1960,motu1324,ASV1960,12
ASV1961,motu1325,ASV1961,12
ASV1962,motu1326,ASV1962,12
ASV1963,motu1327,ASV1963,12
ASV1964,motu1328,ASV1964,12
ASV1965,motu1329,ASV1965,12
ASV1966,motu1330,ASV1966,12
ASV1967,motu1331,ASV1967,12
ASV1968,motu1332,ASV1968,12
ASV1969,motu1333,ASV1969,12
ASV1970,motu1334,ASV1970,12
ASV1971,motu1335,ASV1971,12
ASV1972,motu1336,ASV1972,12
ASV1973,motu1337,ASV1973,12
ASV1974,motu1338,ASV1974,12
ASV1975,motu1339,ASV1975,12
ASV1976,motu1340,ASV1976,12
ASV1978,motu1341,ASV1978,11
ASV1979,motu1342,ASV1979,11
ASV1981,motu1343,ASV1981,11
ASV1982,motu1344,ASV1982,11
ASV1983,motu1345,ASV1983,11
ASV1984,motu1346,ASV1984,11
ASV1985,motu1347,ASV1985,11
ASV1986,motu1348,ASV1986,11
ASV1989,motu1349,ASV1989,11
ASV1990,motu1350,ASV1990,10
ASV1991,motu1351,ASV1991,10
ASV1992,motu1352,ASV1992,10
ASV1993,motu1353,ASV1993,10
ASV1994,motu1354,ASV1994,10
ASV1995,motu1355,ASV1995,10
ASV1996,motu1356,ASV1996,10
ASV1997,motu1357,ASV1997,10
ASV1998,motu1358,ASV1998,10
ASV1999,motu1359,ASV1999,10
ASV2000,motu1360,ASV2000,9
ASV2001,motu1361,ASV2001,9
ASV2002,motu1362,ASV2002,9
ASV2003,motu1363,ASV2003,9
ASV2004,motu1364,ASV2004,9
ASV2005,motu1365,ASV2005,9
ASV2006,motu1366,ASV2006,9
ASV2007,motu1367,ASV2007,9
ASV2008,motu1368,ASV2008,9
ASV2009,motu1369,ASV2009,9
ASV2011,motu1370,ASV2011,9
ASV2012,motu1371,ASV2012,9
ASV2013,motu1372,ASV2013,9
ASV2014,motu1373,ASV2014,9
ASV2015,motu1374,ASV2015,9
ASV2016,motu1375,ASV2016,8
ASV2017,motu1376,ASV2017,8
ASV2019,motu1377,ASV2019,8
ASV2020,motu1378,ASV2020,8
ASV2021,motu1379,ASV2021,8
ASV2022,motu1380,ASV2022,8
ASV2023,motu1381,ASV2023,8
ASV2025,motu1382,ASV2025,8
ASV2026,motu1383,ASV2026,8
ASV2027,motu1384,ASV2027,8
ASV2028,motu1385,ASV2028,8
ASV2029,motu1386,ASV2029,8
ASV2030,motu1387,ASV2030,7
ASV2031,motu1388,ASV2031,7
ASV2032,motu1389,ASV2032,7
ASV2033,motu1390,ASV2033,7
ASV2034,motu1391,ASV2034,7
ASV2035,motu1392,ASV2035,7
ASV2036,motu1393,ASV2036,7
ASV2037,motu1394,ASV2037,7
ASV2038,motu1395,ASV2038,7
ASV2039,motu1396,ASV2039,7
ASV2040,motu1397,ASV2040,7
ASV2042,motu1398,ASV2042,6
ASV2043,motu1399,ASV2043,6
ASV2044,motu1400,ASV2044,6
ASV2045,motu1401,ASV2045,6
ASV2046,motu1402,ASV2046,6
ASV2047,motu1403,ASV2047,6
ASV2048,motu1404,ASV2048,6
ASV2049,motu1405,ASV2049,6
ASV2050,motu1406,ASV2050,6
ASV2051,motu1407,ASV2051,6
ASV2052,motu1408,ASV2052,6
ASV2053,motu1409,ASV2053,6
ASV2054,motu1410,ASV2054,6
ASV2055,motu1411,ASV2055,6
ASV2056,motu1412,ASV2056,5
ASV2057,motu1413,ASV2057,5
ASV2059,motu1414,ASV2059,5
ASV2060,motu1415,ASV2060,5
ASV2061,motu1416,ASV2061,5
ASV2062,motu1417,ASV2062,5
ASV2063,motu1418,ASV2063,5
ASV2064,motu1419,ASV2064,5
ASV2065,motu1420,ASV2065,5
ASV2066,motu1421,ASV2066,5
ASV2067,motu1422,ASV2067,5
ASV2068,motu1423,ASV2068,5
ASV2069,motu1424,ASV2069,5
ASV2070,motu1425,ASV2070,5
ASV2071,motu1426,ASV2071,5
ASV2072,motu1427,ASV2072,5
ASV2073,motu1428,ASV2073,4
ASV2074,motu1429,ASV2074,4
ASV2075,motu1430,ASV2075,4
ASV2076,motu1431,ASV2076,4
ASV2077,motu1432,ASV2077,4
ASV2078,motu1433,ASV2078,4
ASV2079,motu1434,ASV2079,4
ASV2080,motu1435,ASV2080,4
ASV2081,motu1436,ASV2081,4
ASV2082,motu1437,ASV2082,4
ASV2083,motu1438,ASV2083,3
ASV2084,motu1439,ASV2084,3
ASV2085,motu1440,ASV2085,3
ASV2087,motu1441,ASV2087,3
ASV2088,motu1442,ASV2088,3
ASV2089,motu1443,ASV2089,3
ASV2091,motu1444,ASV2091,3
ASV2092,motu1445,ASV2092,2
ASV2094,motu1446,ASV2094,2
ASV2095,motu1447,ASV2095,2
ASV2096,motu1448,ASV2096,2
ASV2097,motu1449,ASV2097,2
ASV2098,motu1450,ASV2098,2
ASV2099,motu1451,ASV2099,2
ASV2100,motu1452,ASV2100,2
ASV2101,motu1453,ASV2101,1
ASV2102,motu1454,ASV2102,1
